"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","B1_B1_O01","B1_W5_O50","B2_B5_O51","B2_C4_O40","B3_B4_O41","B3_C3_O30","B3_C6_O66","B3_H4_O41","B3_W1_O06","B3_W4_O41","B4_B2_O19","B4_B3_O32","B4_C5_O56","B4_H1_O07","B4_H5_O55","B4_W2_O19","B4_W6_O67","B5_B6_O69","B5_H2_O21","B5_W3_O33","B6_C2_O24","B6_H3_O35","B6_H6_O72","C_W5_W52","C1_C4_W37","C1_H2_W13","C1_H6_W62","C2_B2_W16","C2_C1_W03","C2_H1_W04","C2_W2_W15","C3_B3_W30","C3_C2_W17","C3_W3_W29","C4_B1_W07","C4_B5_W56","C4_C6_W67","C4_H5_W56","C5_B4_W46","C5_C3_W33","C5_W1_W09","C5_W4_W45","C6_B6_W71","C6_C5_W59","C6_H3_W36","C6_H4_W48","C6_W6_W72","H1_B2_B13","H1_B6_B61","H1_C6_B62","H1_W4_B38","H1_W5_B49","H2_B5_B51","H2_C1_B04","H2_H1_B03","H2_W2_B16","H3_B4_B41","H3_C5_B54","H3_H4_B41","H3_H6_B66","H3_W3_B30","H3_W6_B66","H4_H2_B19","H4_W1_B07","H5_B1_B09","H5_B3_B34","H5_C2_B22","H5_C4_B46","H6_C3_B36","H6_H3_B35","W1_C1_G02","W1_C6_G61","W1_H5_G49","W1_W1_G01","W1_W6_G62","W2_B2_G04","W2_B6_G64","W2_C2_G15","W3_B5_G54","W3_C3_G29","W3_H2_G18","W3_H3_G30","W4_C5_G55","W4_H1_G08","W4_W5_G56","W5_B2_G21","W5_C4_G45","W5_H4_G46","W5_W2_G22","W6_B3_G35","W6_B4_G48","W6_H6_G71","W6_W3_G36","W6_W4_G48","pair","DEG_group"
"LOC111105495",3.17489917970225,-23.6631786888792,10.3438344535661,-4.34666976866237,1.38220077466421e-05,0.00471015705568246,0.0155061952686525,0,0,0,0,0,0,0,0,0,0,0,0,0,9.05881386457687,0,0,0,0,0,5.46372468043942,0,0,0,0,0,0,0,0,1.01314339727531,0,0,4.55174502280254,0,0,0,0,0,0,0,0,0,0,127.546016152458,0,0,0,0,0,0,8.14750815097022,0,0,0,0,0,0,0,0,0,0,3.24582434359248,0,0,0,0,0,4.65783213471529,0,0,0,0,0,0,0,0,0,0,0,7.08193266316341,0,0,0,0,11.8721714932015,0,0,4.97551489915596,0,0,0,0,110.82629608966,0,0,"WC vs. CW","WC"
"LOC111099029",54.5451136451425,2.70437100273218,0.902924509189215,4.54547575616951,5.4811306245829e-06,0.00214374492996471,0.00714562206394792,49.6890541211464,37.783393058577,48.1817424337928,91.3556562014175,52.0331388057721,8.22880950878547,61.6824955139684,64.1462458323989,89.889842243532,101.069459565471,83.8985965633147,56.335302956342,133.881019689119,15.8529242630095,18.5501268201582,18.9127258393601,43.8809668901893,11.2615832626165,27.2681053962683,28.2292441822703,27.7713554780885,33.4017066693041,48.2938249506696,40.09075176072,13.3443866809634,60.7750240271452,13.4114533187085,57.4426230470409,25.3285849318827,39.3798656758344,26.3305816030453,35.2760239267197,42.9491852104203,31.1924406240231,15.98754791179,9.63072253874334,30.1498967399096,18.6906589599102,66.6210728781325,65.3715736361845,68.4932089804549,28.5971318597034,154.807760062908,60.3923174782827,85.9692502248786,30.5227631669912,794.366461206072,15.1449148051278,31.5907755431919,57.0325570567915,13.6430913169717,34.3824133645266,78.6248674580829,20.3236468039317,59.2425997331713,36.6135845177923,6.59884575156778,29.0563492886366,1.05817190781118,27.1512676344962,15.1471802700983,40.2526768912362,58.6622036072637,166.876595634924,42.3298382222591,50.3596854848463,39.59157314508,24.4640488213049,20.1650697746275,33.2952178441104,32.6446909716523,17.0792811203352,68.2551167228065,58.6231399385235,59.7324811030212,53.1859692098827,63.0414109055543,16.2809736211023,8.85241582895426,31.7403812191743,53.0043089897504,86.1604673421992,13.030486822532,23.7443429864031,29.2687104194585,272.265890280271,12.4387872478899,51.1681042786042,49.674957534245,61.2139518864514,10.3530077495364,63.1709887711063,58.1039448278316,65.8810912922248,"WC vs. CW","CW"
"LOC111122352",2.1832548498635,16.0561834604039,3.30616429179846,5.19956711105799,1.99753195702235e-07,0.000104168264995144,0.00030333979413655,0,0,0.944740047721428,0,0,0,0,0,0,0,0,0,3.16254377218392,0,0,0,0,0,0,30.0504857424168,0,1.42134921997039,0,0,0,0,0,0,2.02628679455062,0,2.10644652824363,0,0,0,0,0,0,0,0,0,0,0,1.94726742217494,0,0,0,0,8.15495412583803,2.03811455117367,6.11063111322766,0,24.7123596057535,1.15624805085416,0,0,1.97911267663742,0,2.64148629896696,0,0,0,0,0,1.00528069659593,1.92408355555723,0,4.65783213471529,0,2.122638923645,0,0,0,0,0,0.686580242563462,0,0,0,92.9503662040197,0,0,0,0,0,2.16805262366359,0,0,7.02307313627901,0,2.11082592711901,0,0,0,2.12519649329757,"WC vs. CW","CW"
"LOC111110995",632.880542664976,7.93240968502373,1.56488032308739,5.8402983012672,5.21074366260575e-09,3.66006888529724e-06,1.00958774996154e-05,10.3128225534455,0,52.9054426724,33.0620470062273,16.1880876284624,2603.83043742283,114.17823637692,83.8039663294244,21.9243517667151,3.96350821825375,30.3247939385475,3.18879073337785,1.05418125739464,4.52940693228843,10.6000724686618,2875.72973420586,3522.25029355153,7.50772217507766,2.63884890931629,66.4753169453462,8.33140664342656,6.39607148986675,3614.68781098164,3200.57834889748,3.33609667024084,2664.07022798602,2830.93427135739,13.5773472656642,9.11829057547777,19.6899328379172,2279.1751435596,20.4828526026114,83.0973366027698,71.2970071406242,23.981321867685,12.2572832311279,3422.76702739823,3411.04526018361,46.2049376412854,31.4123146044003,16.3565872192131,2.11830606368173,12.6572382441371,0.774260480490804,26.4520769922704,9.24932217181551,3533.87361068861,37.2797902895453,4730.46387327409,8.82646716355107,20.9893712568795,108.519492181787,20.8124649153749,10.1618234019659,1905.31844948296,2657.94832472406,31.344517319947,5.28297259793393,79.3628930858383,3803.11684508907,115.767734921465,44.0263653497896,2615.43178544385,8.04224557276744,3477.7810266697,57.9611474448231,6.98674820207294,7.44558007604931,19.103750312805,3.5420444515011,0,7.51488369294749,17.3529957769847,5.41136676355601,4.80606169794423,4.09122840076021,15.4838553101361,4.07024340527558,9.73765741184968,1.13358504354194,10.7971740534677,25.5788887422154,1.00234514019477,31.9635386355426,34.6888419786175,26.1636891560621,13.6826659726789,4.01318464930229,6.43934634703176,15.8311944533926,62.1180464972182,9.97436664806942,2737.34140077785,1827.66898423591,"WC vs. CW","CW"
"LOC111120346",61.916381993324,3.16809358694722,1.50599190915043,4.24478832203399,2.18799869743749e-05,0.00669404362941642,0.0225308508110244,35.6261142755389,16.9030968946265,111.479325631129,57.4235553266053,154.943124443855,10.579897939867,23.6230833883283,103.46168682645,8.76974070668605,19.8175410912687,3.03247939385475,114.796466401603,190.80680758843,13.5882207968653,2.65001811716545,35.8346384324718,10.7026748512657,60.0617774006213,20.2311749714249,50.084142904028,49.9884398605594,160.612461856654,2.09973151959433,82.0905869386172,207.950025778346,20.0616584167275,74.8806143627892,18.7994039063043,3.03943019182592,44.8492914641447,48.4482701496034,4.55174502280254,0.933677939356964,1624.23494392234,23.981321867685,61.2864161556394,6.02997934798191,90.3381849728993,13.9689346357375,11.0367591853298,69.5154956816557,44.4844273373163,24.3408427771867,11.6139072073621,11.0216987467793,39.7720853388067,76.5169214849955,82.7145347049286,14.2668018582157,2.03687703774255,29.3851197596313,51.57362004679,18.4999688136666,3.69520850980577,17.1994644386626,53.4360422692104,52.7907660125423,1.76099086597798,151.318582816998,2.9090643894103,35.7040677795173,3.77368845855339,52.3447355264814,19.1003332353227,8.65837600000755,90.2673607747245,143.228338142495,24.4640488213049,58.3725704002374,0,57.6082781852688,21.1783085892157,82.1375133443943,27.0568338177801,7.55238266819808,9.54619960177383,26.5437519602334,6.10536510791337,30.0982138184445,12.4694354789613,27.4837157724632,6.73128651110932,17.0398673833111,15.5251473372636,263.418393775126,58.8683006011397,7.46327234873394,25.0824040581393,35.8763582191769,45.3827574330588,36.8106942205738,6.64957776537961,5.37999489146589,199.768470369972,"WC vs. CW","CW"
"LOC111137729",96.5863237919114,1.37700212777183,1.73580641699482,3.58660667019546,0.000335009058594762,0.0481243411461816,0.171327437397117,30.9384676603364,10.9372979906407,186.113789401121,198.372282037364,326.074336516172,10.579897939867,70.8692501649849,57.9385446228119,13.1546110600291,14.8631558184516,13.1407440400372,208.33432791402,21.0836251478928,15.8529242630095,13.2500905858273,138.361520614266,40.6701644348096,187.693054376942,7.91654672794886,14.5699324811718,1.85142369853924,19.1882144696003,28.3463755145235,441.952811076509,7.78422556389529,246.050339993394,240.288538626861,15.6661699219202,68.8937510147209,6.56331094597239,18.9580187541926,62.5864940635349,15.8725249690684,26.7363776777341,9.99221744486874,1.7510404615897,546.466878410861,202.48213873236,22.5652021038836,8.48981475794604,206.501913642566,29.6562848915442,622.151941384893,2.32278144147241,23.5129573264625,129.490510405417,256.73440761413,212.028807271789,292.469438093422,96.4121797864809,8.39574850275181,6.44670250584875,5.7812402542708,11.0856255294173,243.659079547721,13.8537887364619,34.6439401957309,13.2074314948348,273.008352215284,43.6359658411546,432.776579145664,1.25789615285113,439.515279334422,27.1425788080901,30.7853368889157,239.446051739269,138.57050600778,6.38192577947084,20.1650697746275,26.2111289411082,9.6013796975448,16.3961098755218,153.863229222598,6.31326122414868,91.3151722609404,17.7286564032942,558.524780829911,13.2282910671456,16.8195900750131,6.80151026125163,29.4468383276391,35.0026898577684,0,33.7900265575736,191.872657194228,14.7170751502849,24.8775744957798,2.00659232465115,117.748047488581,17.9420203805116,6.90200516635758,8.86610368717282,210.895799745463,34.0031438927612,"WC vs. CW","CW"
"LOC111115327",251.585316849049,-1.73790020531479,1.53489033146451,-3.83330818173187,0.000126431395822449,0.0264344549855218,0.0863397504208806,253.132917220934,726.833166468941,256.969292980228,14.7909157659438,16.1880876284624,43.4951359750089,621.418332465192,142.777127820501,27.4054397083939,52.5164838918622,89.9635553510242,26.5732561114821,848.615912202685,6.79411039843265,331.252264645682,52.7565510255834,1176.2239661541,39.0401553104038,8.79616303105429,269.543750901678,176.810963210497,203.963613065751,216.272346518216,131.726755785223,54.489578947267,74.3461458972844,15.6466955384933,100.26348750029,109.419486905733,26.2532437838896,42.1289305648725,232.138996162929,109.240318904765,64.6129127211907,112.912057127017,214.502456544738,257.027869707729,24.9208786132136,128.944012022192,198.661665335937,86.8943696020697,39.188662178112,350.508135991489,524.174345292274,133.729944794256,304.30269945273,119.809390219927,45.4347444153833,193.620882361499,1013.68580578321,495.349161662357,1218.42677360541,1542.43489983945,39.723491480412,35.3544546794732,57.3942676224852,174.869412416546,386.537495082166,87.8282683483277,472.238119214273,114.685793473601,334.600376658401,24.3673768830172,67.3538066719273,49.0641306667094,51.3098682298434,72.196398088087,169.121033155977,180.424308509825,169.309724781753,103.694900733484,1726.37373564348,78.0884809964312,361.65967869766,64.5385428009654,98.1894816182451,604.976346760319,271.688747302145,77.9012592947975,277.728335667775,365.140795262725,142.030145384407,1676.92341954586,132.420374347248,93.2262628175345,35.1574573034584,354.505436564862,139.458166563255,396.479753652955,54.8814741050944,129.987763966401,217.219540335734,89.3079151983338,104.134628171581,"WC vs. CW","WC"
"LOC111125529",1.68860987949835,-27.8991316074447,8.24792940811736,-4.65354275944367,3.26279903111754e-06,0.00136950020796346,0.00247827565153948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7486909210253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774260480490804,2.20433974935586,0,0,0,0,0,0,0,0,5.54281276470865,0,3.95822535327484,0,0,0,0,0,10.063169222809,0,2.01056139319186,1.92408355555723,0,0,4.25461718631389,0,0.708408890300221,113.296280431029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24387872478899,0,0,0,0,0,0,0,"WC vs. CW","WC"
"LOC111135743",115.918121549227,-3.97986351030421,1.54878653245047,-4.40547144973765,1.05554054556919e-05,0.00382633489689714,0.00956707017202374,22.5007037529719,21.8745959812814,13.2263606681,24.361508320378,11.562919734616,3.52663264662234,11.1553449333773,28.969272311406,225.820823197166,0.990877054563437,14.1515705046555,8.50344195567427,2.10836251478928,2740.2911940345,6.62504529291363,10.9494728543664,18.1945472471517,27.0277998302796,7.03693042484343,22.7655195018309,21.2913725332012,19.1882144696003,14.6981206371603,3.81816683435429,5.56016111706806,21.2417559706527,5.58810554946188,5.22205664064008,55.7228868501419,18.5960476802551,16.851572225949,0,3.73471175742785,18.9382675217283,19.9844348897375,110.315549080151,7.53747418497739,11.4220693643896,92.4098752825709,5.09388885476762,11.245153713209,15.887295477613,5.84180226652481,13.9366886488345,24.9825171593664,12.9490510405417,28.1904447576299,27.959842717159,19.3620882361499,2.03687703774255,22.0388398197235,11.818954594056,32.3749454239165,13.8570319117716,30.5768256687336,22.7597957813303,0,27.2953584226586,4.23268763124471,14.5453219470515,17.3110631658266,42.7684691969385,6.31746808078224,51.2693155263924,16.3547102222365,7.6014619599768,25.6180767409341,19.1457773384125,10.613194618225,6.37568001270199,65.2893819433046,11.6139111618279,27.1863600506094,250.726660044762,8.925543153325,8.18245680152042,39.8156279403501,2484.88359892074,3355.95084075656,29.4732111320904,14.7234191638196,4.03877190666559,4.00938056077909,36.5297584406201,18.4284473011405,8.17615286126941,11.1949085231009,23.0758117334882,204.219269863007,8.44330370847606,18.4053471102869,8.86610368717282,21.5199795658636,8.50078597319029,"WC vs. CW","WC"
"LOC111107752",5.06947424747635,15.8530653575177,3.67854981758015,4.95784698092781,7.12786666547842e-07,0.00033606426697594,0.000725455613673317,0,0,0,0,0,0,0,0,7.67352311835029,3.96350821825375,0,8.50344195567427,0,0,0,0,6.42160491075941,0,0,0,83.3140664342656,0,6.299194558783,8.59087537729715,2.22406444682723,0,0,0,0,12.0327367342827,4.21289305648725,0,0,0,0,0,0,0,4.29813373407306,0,0,0,0,97.5568205418413,0,0,0,23.2998689309658,0,5.43167210064681,0,0,0,0.923802127451442,0,0.98955633831871,0,0,2.11634381562235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50947230296334,3.43290121281731,0,1.10598966500972,0,0,0,158.031365691663,0.673128651110932,0,0,2.16805262366359,20.4403821531735,0,4.01318464930229,0,0,0,0,4.30399591317271,0,"WC vs. CW","CW"
