"X","baseMean","log2FoldChange","lfcSE","pvalue","padj","direction"
"LOC111123218",255.721488674375,-2.30226354046932,1.64475731100203,5.1340921024736e-05,0.0229087468022457,"Down"
"LOC111125182",121.664126330842,23.7701227211217,3.28773490889325,1.74873667869604e-13,1.12363326552936e-09,"Up"
"LOC111122641",1267.96321382468,-0.520267913768575,0.274073004724558,0.000121885329793299,0.0444978407985149,"Down"
"LOC111123780",1160.93596613108,3.14654803640984,2.59447094959598,7.30340490923879e-05,0.0308732223051467,"Up"
"LOC111123713",80.2850808028264,2.09383852347259,1.5441048021477,5.50741429367608e-05,0.0241706938883661,"Up"
"LOC111122556",25.1291477171055,1.52477956341204,1.40415491950548,0.000105353792277853,0.0402940629108402,"Up"
"LOC111126148",142.286988030515,0.771939939814238,0.474086676479391,0.000101132901531645,0.0396231308232582,"Up"
"LOC111123156",336.433423626788,4.63178524066495,2.22452479591897,1.54009796514245e-05,0.010308068192944,"Up"
"LOC111122617",185.260715251529,0.797785195440495,0.505524708311526,9.86878003802143e-05,0.0391425057137672,"Up"
"LOC111122869",236.584906828768,-1.22224012028761,0.593581812270316,1.38740156492318e-05,0.00990512223917488,"Down"
"LOC111128125",926.687435160701,0.776419719443778,0.379790167908374,4.8022594675679e-05,0.0226209517069778,"Up"
"LOC111128111",532.438500379059,0.890963340406445,0.354825556639959,1.44225837284173e-05,0.0100421046726321,"Up"
"LOC111128112",427.651671758086,2.28617745543774,0.767793793748764,1.77013184288106e-06,0.00167261840341882,"Up"
"LOC111131598",80.8249190547121,2.81767570319967,2.66254828411024,0.000103880932633863,0.0402094303943148,"Up"
"LOC111135219",96.3812152185358,0.788923764948283,0.388415743689404,4.7756362015746e-05,0.0226209517069778,"Up"
"LOC111136946",99.4677107770406,1.6001101464761,1.61854077395374,0.000139442048234623,0.0492291723476235,"Up"
"LOC111135805",11.0015605059367,3.23338673167739,2.98443040898719,9.19568421808697e-05,0.03692871835931,"Up"
"LOC111133201",21.5738284739148,21.012506773587,4.0276971533842,5.17367932492574e-08,6.64859182687557e-05,"Up"
"LOC111134035",629.890146628202,5.64894224562571,0.935887283062744,1.65344815231508e-10,4.42669406578556e-07,"Up"
"LOC111134915",1750.80047630355,-11.9908835993156,2.14402990110057,4.56420644029264e-09,6.37540262205572e-06,"Down"
"LOC111137749",122.591641237035,-32.3131827686475,3.9698104756527,5.91423826885221e-17,6.33355776211384e-13,"Down"
"LOC111132199",30.8851566187796,-18.015618733997,2.65799403027257,6.53893227944447e-12,2.8761865461303e-08,"Down"
"LOC111133953",26.1220993306005,2.95102527109642,1.3580999797539,1.31305391904421e-05,0.0095873825584394,"Up"
"LOC111101500",6.94780306211578,-24.0521033795668,3.9729722963397,4.78421770045706e-10,1.02468374708389e-06,"Down"
"LOC111101741",24.525484248289,5.21374203699138,3.24320052079186,2.92304312912183e-05,0.0167693940373745,"Up"
"LOC111099706",2189.69610849398,-7.98847693742433,1.72725486433405,9.84220684813188e-08,0.000117111325707383,"Down"
"LOC111100048",8.57056106812763,-19.1044410439075,2.93018636103226,3.53334917520744e-11,1.13515908951889e-07,"Down"
"LOC111100978",69.178949105793,21.6821163771976,2.32666367843285,5.15627609017512e-21,1.65655681949056e-16,"Up"
"LOC111101392",131.629385107312,23.8943496210871,3.28130714453063,1.17876093688276e-13,9.4675131548081e-10,"Up"
"LOC111100041",701.234746483297,5.08682230079369,3.878101236027,4.91892772273332e-05,0.0226209517069778,"Up"
"LOC111101301",1431.62479223373,-8.72014249495476,1.53592496428889,6.19704729807032e-10,1.10606965858392e-06,"Down"
"LOC111104497",48.9124784241991,21.9918245312044,3.85467957915759,4.38888196232982e-09,6.37540262205572e-06,"Up"
"LOC111105630",30.6143131775757,16.0237125128621,2.63361304766976,5.93816890461493e-10,1.10606965858392e-06,"Up"
"LOC111104748",77.4964964024903,2.38619935373847,1.4965323866722,3.40143907240614e-05,0.0188410401860676,"Up"
"LOC111102389",79.9582190717089,4.64689906196826,3.39495162806801,4.56666072938279e-05,0.0226209517069778,"Up"
"LOC111103084",710.995331079342,10.8219851286622,2.30803005938312,1.49071694367324e-07,0.000165145735342725,"Up"
"LOC111105027",94.0494814098272,6.47383635027698,2.87492719507503,1.03331339854614e-05,0.00809689257441261,"Up"
"LOC111104864",365.848981715303,-1.01964274218197,0.619144400457779,4.50723142180071e-05,0.0226209517069778,"Down"
"LOC111104449",642.325377511694,6.98535893694308,4.26046154560829,2.65265263401556e-05,0.0160795794666071,"Up"
"LOC111102786",15.7041758727137,1.61901533315941,0.996973222723411,2.64326690730918e-05,0.0160795794666071,"Up"
"LOC111102691",19.3522193884361,3.81974396428198,1.19666429188479,3.31944380558891e-06,0.00280641503005671,"Up"
"LOC111103462",1654.64250013933,-12.5806235932825,3.73173382457394,2.71968747150031e-06,0.00236943017219951,"Down"
"LOC111104391",1524.43744025258,-28.2303713533264,3.26558687365143,1.29820719443606e-18,2.08537512678237e-14,"Down"
"LOC111106758",18.4721403450571,-26.1219961013238,3.97132390714655,1.36375678725057e-11,4.86815714488879e-08,"Down"
"LOC111110229",48.2216070534343,-19.0087560230072,4.38097423162199,6.76374590960286e-07,0.000700964080121971,"Down"
"LOC111105787",61.8285746350456,23.3291483093894,3.97403246615123,1.53318060022768e-09,2.59244700755341e-06,"Up"
"LOC111107623",25.4998044302459,4.53822789475749,3.71791676278536,6.04669468806049e-05,0.0259016213657759,"Up"
"LOC111105823",110.107250536901,-23.9184508189191,3.9718970030934,5.88635616113126e-10,1.10606965858392e-06,"Down"
"LOC111107745",40.02215850865,-23.0807452421144,3.97538875922739,2.27811657822783e-09,3.65945256543627e-06,"Down"
"LOC111109795",95.600983419883,2.05655202211245,1.4597976656387,4.81991703213473e-05,0.0226209517069778,"Up"
"LOC111108941",46.9070245725201,19.8482263169376,4.03348351319145,1.59030053672694e-07,0.000170305284478088,"Up"
"LOC111108212",181.328854304583,3.79671968402764,2.21693887084703,2.88844117480611e-05,0.0167693940373745,"Up"
"LOC111105776",18.8493118393968,-15.8703303817718,3.19887053997163,1.38567299536999e-07,0.000158991129722327,"Down"
"LOC111106334",162.228152974698,-6.3300094633883,1.5931077682235,7.18086425692302e-07,0.000720936331194269,"Down"
"LOC111106889",243.393451247371,-5.50609734678162,2.68548932237671,1.4691036188057e-05,0.0100421046726321,"Down"
"LOC111110631",757.614262689357,-1.11338609553164,0.668472739524258,3.55996485802176e-05,0.0193849137277398,"Down"
"LOC111106770",56.135313571262,2.41979081795225,1.46760430524413,3.05656249099283e-05,0.0172277514294959,"Up"
"LOC111110140",754.140708736374,24.9238565737135,3.72530493265213,7.16204201109421e-12,2.8761865461303e-08,"Up"
"LOC111115516",26.4632279075412,-7.43645367362046,7.66433020700119,0.000116171810525026,0.0433982762411337,"Down"
"LOC111111625",187.06736217204,1.89378729635354,1.90669445141132,0.00013653200857998,0.0487373759961,"Up"
"LOC111115539",124.300395185923,2.55627990484879,1.43630689715869,2.42360648750135e-05,0.0152672952203835,"Up"
"LOC111113600",7.09579238637805,2.80767396660507,2.76420805989399,0.000113395414054161,0.0428594643213887,"Up"
"LOC111113858",48.8581329102709,-17.5435234820465,5.06866644414086,2.72882361787225e-06,0.00236943017219951,"Down"
"LOC111114858",67.0558962520278,-5.07750456892701,3.89563068598138,4.99918315185178e-05,0.0226209517069778,"Down"
"LOC111113968",42.6136693811907,-3.47433297722492,2.47878023378755,4.98019944928737e-05,0.0226209517069778,"Down"
