"X","baseMean","log2FoldChange","lfcSE","pvalue","padj","direction"
"LOC111121183",21.4604169355867,15.2117404280548,3.15686451916592,2.37955169734607e-07,0.00028441591662529,"Up"
"LOC111120021",13.2616055762802,18.0859112383841,3.19944607898151,5.89137728319413e-09,1.31444482357772e-05,"Up"
"LOC111119724",15.1320911867311,21.128405203268,3.94285903806633,1.91949191530017e-08,3.38103346996583e-05,"Up"
"LOC111119726",13.8432650309648,21.1474790754016,3.94236218936912,1.86554362161577e-08,3.38103346996583e-05,"Up"
"LOC111121216",338.868163574705,-0.348914243832196,0.543405854445765,4.85887694312328e-05,0.0345983052458525,"Down"
"LOC111125414",1018.2236193813,6.49495744453837,1.94557458116391,2.54116716775727e-06,0.00274339489043008,"Up"
"LOC111123780",1160.93596613108,7.69232155901547,1.40932175660785,2.4317122388416e-08,4.06910567486559e-05,"Up"
"LOC111126999",3161.49179156774,2.51924962230879,1.24928990898486,6.60865257700945e-06,0.0065050522292581,"Up"
"LOC111130314",1167.00148840687,0.736428413159862,0.192585641393086,1.56118548563756e-07,0.000208992778591328,"Up"
"LOC111131598",80.8249190547121,3.42677019268544,3.0303623243465,5.03076379097989e-05,0.0350759524568175,"Up"
"LOC111138278",7.64662499477389,-5.7504690209363,2.17256451841958,5.55760105583443e-06,0.00563624953138214,"Down"
"LOC111133380",85.0729223627539,6.65902256798047,3.42280881013905,1.60378569636262e-05,0.0130911941219921,"Up"
"LOC111138436",18.837971936664,3.65961700043628,2.33332115689775,1.97392441893528e-05,0.0153630996577923,"Up"
"LOC111134035",629.890146628202,5.14020232012127,0.92851753712706,1.80045221490283e-08,3.38103346996583e-05,"Up"
"LOC111134915",1750.80047630355,-11.3177921464942,2.09037770228821,2.95388252476473e-08,4.70750411696672e-05,"Down"
"LOC111132972",21.6716607387441,12.6704904556326,7.28838130517436,2.53607893340641e-05,0.0192897621964346,"Up"
"LOC111132199",30.8851566187796,-16.0247193571239,2.71763201492538,1.75214246839598e-09,6.84598388717922e-06,"Down"
"LOC111100048",8.57056106812763,-21.2935198415138,2.89724097358125,5.81472391087568e-14,6.48671217084254e-10,"Down"
"LOC111100009",119.457077517667,22.3779460660374,3.5896788482703,1.11769253982504e-10,6.23430270505409e-07,"Up"
"LOC111101825",176.474647890765,22.485882160915,3.92200739157872,2.25015157495358e-09,6.84598388717922e-06,"Up"
"LOC111102389",79.9582190717089,6.26029124483874,3.38670190660524,1.79496056914061e-05,0.0143028441351021,"Up"
"LOC111105273",163.672730914522,-4.8991149955562,2.55679790261911,1.36278491343157e-05,0.0116944417173883,"Down"
"LOC111104227",80.9338565469443,22.4966600117414,3.92205577939775,2.21300175096055e-09,6.84598388717922e-06,"Up"
"LOC111105438",26.2842467135852,2.35857779112962,2.10995616728705,3.82994146447199e-05,0.0284837002203298,"Up"
"LOC111102795",228.896724764375,-6.1463818333907,0.909030553719453,9.47471896702881e-12,6.34180839339106e-08,"Down"
"LOC111104307",69.1589008377089,1.83357638167414,2.15831842815675,7.51113616644328e-05,0.0483413834773764,"Up"
"LOC111104391",1524.43744025258,-25.8803935025889,3.23640992541546,2.05116033246509e-16,3.43230914233046e-12,"Down"
"LOC111108483",22.4190030480332,20.6802124818353,3.96050779157923,3.7535693012844e-08,5.46176973069934e-05,"Up"
"LOC111106759",78.8235614091384,6.70478498085725,2.78233045810268,8.35725616683404e-06,0.0079912083467267,"Up"
"LOC111110229",48.2216070534343,-22.5194169647106,3.92196727994914,2.13308591354488e-09,6.84598388717922e-06,"Down"
"LOC111108713",273.713857763961,-3.45648038492423,1.75710418599275,9.54009466557717e-06,0.00876540104982551,"Down"
"LOC111105823",110.107250536901,-21.6357084251482,3.93096522284765,8.76074665987143e-09,1.83247442791198e-05,"Down"
"LOC111107745",40.02215850865,-20.7163358656594,3.95937946724317,3.57188213856481e-08,5.43364452415221e-05,"Down"
"LOC111105776",18.8493118393968,-20.8772450723642,2.95812037435429,5.17186643177002e-13,4.32717134680118e-09,"Down"
"LOC111105743",516.730964751397,23.7575542320491,2.38811070352884,5.74888826397836e-24,1.92398043530564e-19,"Up"
"LOC111106330",26.9062047384017,-3.11449845715366,3.14332249132868,7.04595222343158e-05,0.0462366437375656,"Down"
"LOC111109206",41.0712290586568,6.41454675572515,2.81490895077483,9.6907353166864e-06,0.00876540104982551,"Up"
"LOC111112437",388.800889096095,2.19072152200707,0.478459322073516,1.84010133688518e-07,0.000228083968301987,"Up"
"LOC111115516",26.4632279075412,-15.631104453202,5.2785509369433,4.96424142477238e-06,0.00519182086758929,"Down"
"LOC111110804",110.803737775696,-1.60014540120616,1.88287116768125,6.63787756839453e-05,0.0444299697162919,"Down"
"LOC111115871",34.796348517053,15.673618397928,2.73001580203699,4.42407437223446e-09,1.05757497868265e-05,"Up"
"LOC111115683",67.88480010987,-2.84336323029489,2.74950966855067,5.73575401458951e-05,0.0391751999196463,"Down"
"LOC111113858",48.8581329102709,-22.1980706419612,3.9242155455043,3.59100534378406e-09,9.24462891080162e-06,"Down"
"LOC111112788",18.4003505692732,19.5711801398729,4.05364220984837,1.71491168119976e-07,0.000220742112441201,"Up"
"LOC111114858",67.0558962520278,-9.82672059734683,2.2106617053041,5.88756398318416e-07,0.000679445185604222,"Down"
"LOC111112191",61.7532618159647,-5.34181297810525,4.07763020184335,4.43022764219851e-05,0.0322318322829256,"Down"
"LOC111117306",7.15587795580214,-4.37556891928247,2.28781121591127,1.25861097411092e-05,0.0110847193343606,"Down"
"LOC111117789",470.754471228951,4.22243262229123,2.32909960917388,1.43666854977562e-05,0.0120202465888351,"Up"
"LOC111116248",130.176934172991,-4.58105585505248,1.12149545182088,7.50612733388101e-07,0.000837358544943319,"Down"
"LOC111117019",6.29015857312091,-19.2574463662667,3.18524429168081,5.25932712916178e-10,2.51448430045225e-06,"Down"
"LOC111117386",86.4357386295738,4.39936311562778,4.25995378925044,7.91368783504011e-05,0.049971205806658,"Up"
"LOC111117559",420.399882925725,21.972877809752,3.87590942424142,3.45411560352337e-09,9.24462891080162e-06,"Up"
"LOC111116624",46.8234120477094,20.2105098863226,3.99149551637678,7.41685722575122e-08,0.000103424983655923,"Up"
