"X","baseMean","log2FoldChange","lfcSE","pvalue","padj","direction"
"LOC111119645",653.221023566992,3.40619307656631,2.87848068846302,0.000159882266924637,0.0357104413635291,"Up"
"LOC111103382",142.182279981344,-2.80399155971763,1.32614804297043,4.12041065168273e-05,0.0138046907078132,"Down"
"LOC111104182",100.335015426446,3.27349320129042,1.21244462786783,1.9040172816927e-05,0.00713847812527957,"Up"
"LOC111129171",35.6590308512593,23.0349816570237,4.21967972844722,1.75407134309392e-08,1.31526116209659e-05,"Up"
"LOC111111721",37.9581052610109,2.38842439923737,2.00799472947883,0.000192944554809984,0.0405093524308722,"Up"
"LOC111111747",124.872184652791,5.05453213031367,3.98029777113947,9.21960775838697e-05,0.0241777005622359,"Up"
"LOC111106320",28.3174332287058,3.34882002869837,1.91202719061325,6.9096624814008e-05,0.0196041441915996,"Up"
"LOC111129668",39.2184709889838,3.86181680811852,2.54848577378913,8.84982091646285e-05,0.0240265008726004,"Up"
"LOC111135260",1479.39168264693,5.18741043998957,1.67402183073654,8.48016233460502e-06,0.00356087669871621,"Up"
"LOC111134528",1293.89047514596,5.21922714087022,2.17559676352086,2.05685788039019e-05,0.00753216572408466,"Up"
"LOC111109942",90.3977105746184,2.42137437871598,1.73174952848478,0.000128033757996712,0.0292186024680468,"Up"
"LOC111112542",19.6415511585748,2.88762103568718,1.978818293961,0.000113884860811673,0.0270590614943695,"Up"
"LOC111122596",922.516709596393,1.23188651983197,0.71803612775263,4.66905765235955e-05,0.0150043502699754,"Up"
"LOC111120117",42.5081410069815,-4.47048414885889,1.45129594482479,1.02554622103341e-05,0.00424967462355333,"Down"
"LOC111104602",189.711759668133,10.311002845958,2.23180484852666,6.02592690572739e-08,3.79549032084145e-05,"Up"
"LOC111119724",15.1320911867311,24.8970047377525,4.19460367015949,1.15667782316049e-09,1.45709018739174e-06,"Up"
"LOC111119726",13.8432650309648,24.4357794198083,4.19763090348523,2.31927404158011e-09,2.14826168798478e-06,"Up"
"LOC111119004",10.2369926977596,21.170947772903,3.04334685081662,1.79741556639446e-12,3.77373389549737e-09,"Up"
"LOC111119812",1139.68665420896,-0.271667401722441,0.391835973653876,0.000213573118128894,0.0433939239305372,"Down"
"LOC111119664",11475.758646063,0.122224970460073,0.188780072221249,0.000116803544440827,0.027154010825479,"Down"
"LOC111121553",9.73911570030892,3.34138592971857,2.81937909084586,0.000162451842387635,0.036028844171224,"Up"
"LOC111120799",144.47072580574,2.97936426827049,1.56167690221764,5.59360666935641e-05,0.0171028596930137,"Up"
"LOC111119837",1090.38369202137,3.96934701962695,2.45186681789714,7.48511670101351e-05,0.0210472125236624,"Up"
"LOC111121445",57.193186350195,18.9466984380664,5.03822395370645,2.0788362467859e-06,0.00102294984250044,"Up"
"LOC111118702",427.837586857467,-1.17257817564262,0.203587467318218,7.5004702587417e-09,6.21611341733033e-06,"Down"
"LOC111125917",226.226577689417,1.4870090940471,1.16780485069039,0.000134847481151936,0.0303339408851281,"Up"
"LOC111124157",12.3254671625841,2.61939011029488,2.5204852743396,0.000249667653360418,0.0488371640203705,"Up"
"LOC111122609",59.3624880296321,22.7797288294775,3.87362410477908,1.77617654923047e-09,1.80331541619778e-06,"Up"
"LOC111127347",502.242416996782,11.4532082816082,2.10077714853589,1.45812714647985e-09,1.64002850800321e-06,"Up"
"LOC111122615",335.540752064053,6.09477296865676,2.94494119337957,2.51660519540184e-05,0.00885185810531531,"Up"
"LOC111127503",7.78630673895195,21.9718315882909,2.47193811667726,3.21252552245312e-19,2.02344132557232e-15,"Up"
"LOC111125416",87.1940975542096,23.7635585376834,3.57938844996711,1.41138112076132e-11,2.77803910225853e-08,"Up"
"LOC111125415",65.4770618079863,23.066775370774,3.92345824736557,1.77171970283832e-09,1.80331541619778e-06,"Up"
"LOC111123420",108.14698773549,6.28062551150553,1.57259175506802,1.33686844670526e-06,0.000701699966534812,"Up"
"LOC111124622",1038.28436433554,6.92003121037945,1.66650707339535,6.75378683181714e-07,0.000366718980507616,"Up"
"LOC111124623",455.549593814397,6.47747076470799,1.83166103293155,2.9593993548337e-06,0.00139105020719071,"Up"
"LOC111125789",159.615354611757,7.00069537992533,3.51034205615649,2.36979203750146e-05,0.00848089325420836,"Up"
"LOC111126892",44.301001882285,22.587753984024,2.48116623194091,4.37685896567893e-20,6.89202097030633e-16,"Up"
"LOC111125805",412.311889767317,3.93061700915964,2.64640715762328,9.06987489289818e-05,0.0241777005622359,"Up"
"LOC111122570",59.4987729889958,-3.1628588513628,1.75127953171398,6.47195482098146e-05,0.0190487171193616,"Down"
"LOC111127359",14.8368235954938,22.0930512423343,2.63868322903182,2.88449395953473e-17,1.29773383239468e-13,"Up"
"LOC111125521",69.5408900970122,2.28438221634367,2.03916428747831,0.000223871945029392,0.044622779524118,"Up"
"LOC111127072",515.851734565106,2.86949331290106,1.91223303776025,0.000106368421548151,0.0265861960302851,"Up"
"LOC111126099",2072.71658297402,7.07033408503295,3.17813109595747,1.70656963973773e-05,0.00655426800783663,"Up"
"LOC111126085",1269.66916059466,5.45285680840513,4.43571393635727,9.1888282997113e-05,0.0241777005622359,"Up"
"LOC111126469",116.004232366616,0.954815335291237,0.735814711752041,8.81171598924782e-05,0.0240265008726004,"Up"
"LOC111129250",246.258050899075,3.95960970131152,2.98317815342531,0.000111664258776802,0.0268445992492963,"Up"
"LOC111128663",312.828195985752,2.08434452165727,1.21198441912215,6.80928608142317e-05,0.0194949860511145,"Up"
"LOC111128895",39.5288575429101,4.94054192415933,3.96279160846821,9.76198421255247e-05,0.0251995220332717,"Up"
"LOC111127913",38.0715144529996,23.3472706976588,3.66524880995605,8.52014902143801e-11,1.21965933241885e-07,"Up"
"LOC111128528",147.054682730193,23.8547767281227,4.09202571011573,2.27952853368193e-09,2.14826168798478e-06,"Up"
"LOC111128165",4863.34677599636,4.17253403733837,3.24605925771719,0.000111377961542731,0.0268445992492963,"Up"
"LOC111130454",94.5887125586779,7.21122446725309,3.63980637272771,2.34857556757249e-05,0.00848089325420836,"Up"
