"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC111116054",8.73976335174402,0.0210543413617267,0.179445225243887,0.536194835594538,0.909961454497428
"LOC111126949",670.509082397718,-0.0135661378353687,0.150447652692932,0.795034412301955,0.968975668789421
"LOC111110729",160.018312911164,0.265731415189437,0.187154050181414,0.00367624903310883,0.221461347612005
"LOC111112434",13.0480739457338,0.0344570012046782,0.178803488953716,0.378105152678719,0.851299107130361
"LOC111120752",403.233516656779,-0.103390297842014,0.171058102838465,0.106385660828862,0.638837795800858
"LOC111128944",1.59456897844446,0.0127967027629266,0.230007523022514,0.515389472788234,0.904119706307535
"LOC111128953",0.075797254910217,0,0.263438304684294,1,NA
"LOC111105691",17.385312926618,-0.0153053383428081,0.197783755084517,0.536540851346712,0.909961454497428
"LOC111105685",0,0,1.13219023952239,NA,NA
"LOC111105702",0,0,1.13219023952239,NA,NA
"LOC111133554",3.80229099386594,0.12357171497961,0.635085033339827,NA,NA
"LOC111125466",2.66363967308813,0.0125593225835055,0.223942017615641,0.531077357035334,0.908805915067337
"LOC111128964",0.852423460610706,0,0.263438304684294,NA,NA
"LOC111113860",671.838462818893,0.0495836513270611,0.172654244070291,0.295646357663939,0.808153708216573
"LOC111109550",32.7661216465863,-0.0149315880186431,0.185703371189832,0.605506776434192,0.931305831410441
"LOC111109753",30.2884888292859,0.00471644870315225,0.180666187722186,0.873210324887751,0.982032994673203
"LOC111109452",4687.80528259107,0.158041716977772,0.218832264220132,0.029114515262395,0.446260511371644
"LOC111124802",2919.80298211291,-0.0731715694904018,0.0910978282344972,0.300704910429184,0.811350185383253
"LOC111101273",1215.16632332556,0.00316732776812375,0.125758016636656,0.962909667873761,0.995180142008164
"LOC111101250",1363.50601086619,0.0141702909106079,0.107232095435136,0.845532294761331,0.9765153866592
"LOC111101262",12612.7169998288,-0.0373659135682686,0.120631256487182,0.597463855541718,0.929476169940764
"LOC111133260",2871.43659757596,0.206944754182468,0.128242550982317,0.00992491489877627,0.329398492720026
"LOC111113503",2.79602364865157,0.0625015455139024,0.23459144812772,0.0947513876874166,0.623749003938104
"LOC111102393",725.433327168891,0.106368998633451,0.147740959516461,0.125214847915672,0.668324452241733
"LOC111119377",198.674014516254,0.0468931708313885,0.169232951459826,0.329120393124332,0.82373906857201
"LOC111101799",6091.88839489586,-0.0709740818880387,0.146445141097946,0.264560124125137,0.789620748750798
"LOC111117743",88.7028189743659,0.0355955755793535,0.257520871605931,0.172058199174711,0.716396288865468
"LOC111117672",2499.76327612603,-0.186266998886831,0.154651568698152,0.0202508650976892,0.405357970712437
"LOC111114053",3313.64618427262,-0.0250504585479836,0.112079674108281,0.729387390512092,0.957187191991459
"LOC111109809",239.408119311793,-0.0777850453643401,0.192275919118111,0.128430059561316,0.672816442575507
"LOC111102064",1776.88647868159,0.0313449773337689,0.146948085114248,0.58054707337528,0.925133725245094
"LOC111112773",596.81183503887,0.0674596896207582,0.154069107819977,0.261001180619072,0.786020854722567
"LOC111135169",282.188552610688,0.257689586005698,0.340050747681772,0.00537141831492603,0.261070432985822
"LOC111135172",463.632368938505,0.0934229080506255,0.150451206178232,0.159897828713973,0.703268541190357
"LOC111135178",0,0,1.13219023952239,NA,NA
"LOC111114201",1072.14509782894,0.0254535837125829,0.133085337498304,0.694451460857548,0.949318519089009
"LOC111114212",5875.62976790252,-0.273000354985783,0.212469350277489,0.00387909488450971,0.224413764526342
"LOC111138315",2308.05621414639,0.0339793762030208,0.137742011130366,0.587823350511274,0.927022324609997
"LOC111138321",9683.05665063257,-0.0524167488021602,0.130610723698877,0.439664337701867,0.876799608073364
"LOC111121058",55.9236551953479,-0.00134262282045234,0.164951918640752,0.973614951296697,0.99645192022177
"LOC111138070",1291.06761622088,0.0489548236326146,0.117075927375471,0.496554428841535,0.897732222720128
"LOC111108931",29.2914687878683,0.0266211950027305,0.175652256712622,0.483414690403576,0.89271770622311
"LOC111108878",0,0,1.13219023952239,NA,NA
"LOC111108901",1737.94276596691,0.0307062907785059,0.133665255888009,0.635475549029333,0.938755407551874
"LOC111130095",2582.53429577159,-0.027449815383422,0.140489254883186,0.649608282908677,0.940807253179799
"LOC111103204",975.577323839754,0.190872618793668,0.144971760931006,0.0176640550235329,0.385002100231372
"LOC111103224",1039.39595574137,0.0214579364954769,0.146570188078677,0.700378413717827,0.950936408482488
