"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","B1_B1_O01","B1_W5_O50","B2_B5_O51","B2_C4_O40","B3_B4_O41","B3_C3_O30","B3_C6_O66","B3_H4_O41","B3_W1_O06","B3_W4_O41","B4_B2_O19","B4_B3_O32","B4_C5_O56","B4_H1_O07","B4_H5_O55","B4_W2_O19","B4_W6_O67","B5_B6_O69","B5_H2_O21","B5_W3_O33","B6_C2_O24","B6_H3_O35","B6_H6_O72","C_W5_W52","C1_C4_W37","C1_H2_W13","C1_H6_W62","C2_B2_W16","C2_C1_W03","C2_H1_W04","C2_W2_W15","C3_B3_W30","C3_C2_W17","C3_W3_W29","C4_B1_W07","C4_B5_W56","C4_C6_W67","C4_H5_W56","C5_B4_W46","C5_C3_W33","C5_W1_W09","C5_W4_W45","C6_B6_W71","C6_C5_W59","C6_H3_W36","C6_H4_W48","C6_W6_W72","H1_B2_B13","H1_B6_B61","H1_C6_B62","H1_W4_B38","H1_W5_B49","H2_B5_B51","H2_C1_B04","H2_H1_B03","H2_W2_B16","H3_B4_B41","H3_C5_B54","H3_H4_B41","H3_H6_B66","H3_W3_B30","H3_W6_B66","H4_H2_B19","H4_W1_B07","H5_B1_B09","H5_B3_B34","H5_C2_B22","H5_C4_B46","H6_C3_B36","H6_H3_B35","W1_C1_G02","W1_C6_G61","W1_H5_G49","W1_W1_G01","W1_W6_G62","W2_B2_G04","W2_B6_G64","W2_C2_G15","W3_B5_G54","W3_C3_G29","W3_H2_G18","W3_H3_G30","W4_C5_G55","W4_H1_G08","W4_W5_G56","W5_B2_G21","W5_C4_G45","W5_H4_G46","W5_W2_G22","W6_B3_G35","W6_B4_G48","W6_H6_G71","W6_W3_G36","W6_W4_G48","pair","DEG_group"
"LOC111125595",126.646783339766,-23.2561789808999,5.65122943345975,-3.93828975499132,8.20644571169894e-05,0.0369342662447681,493.140423919302,0,0,0,2.3125839469232,0,0,0,0,0.990877054563437,0,0,1.05418125739464,5143.14157161352,0,0,0,0,591.102155686848,0,0.925711849269618,0,1.04986575979717,0.954541708588572,0,2.3601951078503,0,0,0,0,7.37256284885269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3320.0517905121,0,0,0,0,0,0,0,0,0,2338.42894815025,0,0,0.962041777778616,0.9501827449971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BB vs. WB","BB"
"LOC111118010",23.5580599990838,-17.0684935057341,3.47884932953381,-4.61891044527858,3.85760293338784e-06,0.00239373759513181,0,0,1.88948009544286,0,0,0,0,0,1.09621758833576,11.8905246547612,0,5.31465122229642,0,0,0,0,0,1.50154443501553,5.27769781863257,0,38.8798976693239,1.42134921997039,0,483.952646254406,0,1.18009755392515,0,0,0,36.0982102028482,0,0,0,0,0,0,0,0,1.07453343351827,0,0,2.11830606368173,2.92090113326241,34.0674611415954,0,0,1.00680159848678,0,0,0,651.719977526109,0,0,0,0,0,0,0,0,0,0,0,0,2.01056139319186,1.92408355555723,0,9.31566426943058,4.25461718631389,0,4.25045334180132,0,0,0,744.964824449544,0,0,0,78.3521855515549,0,0,55.9489928225143,0,22.051593084285,0,0,0,0,0,0,0,0,9.97436664806942,0,0,"BB vs. WB","BB"
"LOC111126779",932.565777710944,-25.8134609226938,5.14349084511014,-4.82424518093264,1.40534458261452e-06,0.00107249177331919,0,4757.72462592871,0,0,3106.95653269133,0,0,0,1371.36820300803,0,0,614.373681297466,1996.61930150545,0,0,0,0,0,0,0,6991.90159753342,2652.94831907473,0,0,0,0,0,2870.04232969579,0,0,0,0,5857.89539152559,2762.75902669919,1429.88631636072,0,0,0,0,0,0,0,0,13157.7826054607,0,0,0,0,1559.15763164786,0,0,0,0,0,0,0,0,0,0,0,714.081355590346,0,0,5700.94683039552,1329.54173689005,0.9501827449971,0,0,0,0,0,2818.08138485531,0,6314.16311860927,0,0,0,6309.89483902846,0,0,0,0,1511.53647141372,4157.08651054257,0,0,3926.92513415884,0,0,0,0,5748.55997817068,0,0,"BB vs. WB","BB"
"LOC111122777",327.787953861967,-6.24915965935879,1.13683380086153,-4.61735009583704,3.88671251737682e-06,0.00239373759513181,418.138078076062,0,1150.6933781247,549.874044945675,1061.47603163775,166.927278606791,1.3123935215738,12.415402419174,1537.99327643507,723.340249831309,573.138605438548,22.321535133645,17.9210813757089,0,51.6753532847264,392.190209510941,343.555862725628,418.180125151826,493.464746042146,307.789823664754,59.2455583532555,170.561906396447,73.4906031858016,10.4999587944743,558.240176153634,149.872389348494,265.993824154385,7.31087929689611,784.172989491088,531.628186623764,1318.63552668051,72.8279203648406,165.260995266183,0,380.703484649499,239.892543237789,1033.3877107604,356.160890180511,9.6708009016644,219.886202230802,527.499937819623,290.207930724397,9.73633711087469,0,143.282083708131,384.771802347525,19.1292303712489,3.49498033964487,350.555702801872,150.728900792949,268.663952088058,552.267514667709,269.405795849019,241.112355264826,804.552725408552,289.940007127382,11.5479800652436,177.860077463776,219.041584916914,31.0300201537099,248.846533008757,16.3526499870647,14.439927041788,18.0950525387267,169.319352889036,669.878835222956,953.691129582956,8.50923437262779,135.84889111328,11.3345422448035,1204.97315204187,44.4061309128715,217.490880404875,242.609609899428,525.920465803611,2.72748560050681,7.74192765506807,1150.86132284167,9.73765741184968,1227.67260215592,67.72772815357,361.47008564657,5.01172570097386,579.909915244845,17.3444209893087,22.8932280115543,551.038275081522,1444.74647374882,166.503098401821,2.11082592711901,2.30066838878586,2.2165259217932,193.679816092772,1119.97855196782,"BB vs. WB","BB"
"LOC111123650",10.6298990335292,-21.1928896290998,4.36544688222979,-4.62561798914517,3.73483117867415e-06,0.00239373759513181,0,1.98859963466195,0,12.180754160189,0,0,0,0,0,0,0,0,0,0,0,0,132.713168155694,0,0,0,0,0,0,159.408465334292,0,181.735023304473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54852096098161,0,1.8498644343631,140.95222378815,0,2.03811455117367,0,0,0,0,0,5.73315481288754,0,0,0,0,159.028853287763,0,0,0,0,0,1.9003654899942,0,0,0,0,4.8006898487724,0,1.15686638513231,0,0,0,0,5.08780425659447,0,0,0,0,0,0,0,0,7.46327234873394,0,0,0,0,1.1082629608966,0,178.516505436996,"BB vs. WB","BB"
"LOC111127338",6.92731462357934,14.2742918481621,3.22833273945739,4.11181031184327,3.92568781714884e-05,0.0199726479450739,0,5.96579890398584,0,1.74010773716986,0,4.70217686216312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33609667024084,0,0,0,0,0,0,0,1.86735587871393,36.7625193068843,0,0,1.50749483699548,0,0,3.39592590317841,0,0,1.94726742217494,20.1307724927609,0,3.6997288687262,0,0,0,0,177.360187120632,0,9.24998440683328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12730859315695,0,9.91772446420309,0,0,0,162.34100290668,1.37316048512692,0,0,0,6.19669108026798,11.3358504354194,0,4.03877190666559,0,0,1.0840263118318,0,0,0,175.702164611867,0,0,1.1082629608966,2.15199795658636,2.12519649329757,"BB vs. WB","WB"
"LOC111127247",12.6186412429408,-18.5390731853537,2.26057674512573,-7.75867186246679,8.58233848755054e-15,2.31756148158047e-11,0,0,0.944740047721428,0,2.3125839469232,9.40435372432625,0.656196760786898,10.346168682645,0,0,2.0216529292365,5.31465122229642,231.919876626821,0,0,6.96784636186951,1.07026748512657,3.00308887003107,0.879616303105429,0,6.47998294488732,4.26404765991117,8.39892607837733,3.81816683435429,0,0,0,2.08882265625603,0,0,6.31933958473088,4.55174502280254,0,2.22803147314451,1.99844348897375,0,0,2.07673988443447,0,0.848981475794603,0,0,1.94726742217494,0,0,366.273158003894,0,2.32998689309658,4.07622910234735,0,0,0,4.62499220341664,0.923802127451442,10.5107838236272,2.96866901495613,0,4.40247716494494,99.4681593342506,16.4846982066584,0,1.25789615285113,0,0,0,149.178690964545,0,0,0,0,0,0.683171244813408,1.15686638513231,0,1.37316048512692,0,0,32.5619472422046,0,0,0,0,0,0,166.940052022097,0,0,0,0,0,0,0,1.07599897829318,0,"BB vs. WB","BB"
"LOC111124365",6.52338155954401,14.7695561160095,2.76656740324611,4.97712656480127,6.45351263956648e-07,0.000551766855582475,0,4.97149908665487,0,1.74010773716986,0,0,1.3123935215738,0,0,0,0,0,31.6254377218392,0,0,72.6646834880677,0,0,0,0,0,0,4.19946303918866,0,234.638799140272,0,0,2.08882265625603,0,4.37554063064826,8.42578611297451,0,3.73471175742785,21.1662989948728,3.9968869779475,4.37760115397425,0,0,0,0,0,13.7689894139312,18.4990405106619,0,0,0,1.00680159848678,44.269750968835,0,0,1.04946856284398,0,0,0,0.955525802147924,0.98955633831871,3.29942287578389,0,84.6537526248941,0,0,0,0,0,0,0,0,0,6.36791677093499,0,7.68110375803584,0,0,3.60757784237067,0,4.09122840076021,2.21197933001945,0,0,0,0,0.673128651110932,0,0,10.840263118318,0,0,0,0,0,4.60133677757172,0,0,5.31299123324393,"BB vs. WB","WB"
"LOC111138430",6.82192412136438,-17.2385820839599,2.97840541278645,-5.45210602097578,4.97767629979668e-08,6.24076166087008e-05,0,0,0,9.57059255443422,0,1.17554421554078,0,0,0,33.6898198551568,4.043305858473,0,4.21672502957856,0,2.65001811716545,19.9081324624843,0,0,0,0,7.40569479415694,0,2.09973151959433,0,0,0,35.763875516556,0,0,0,0,0,7.46942351485571,0,0,0,8.29122160347513,21.8057687865619,0,0,0,152.518036585085,3.89453484434988,2.32278144147241,0,0,0,0,2.03811455117367,0,0,0,4.62499220341664,127.484693588299,0,13.8537887364619,3.29942287578389,5.28297259793393,0,0,0,0,0,0,0,0,0,12.7638515589417,16.98111138916,0,15.3622075160717,0,0,96.5027072834155,0,0,0,0,0,0,1.96312255517594,0,9.02110626175296,0,0,0,0,0,0,0,0,6.64957776537961,8.60799182634543,0,"BB vs. WB","BB"
"LOC111133454",6.02652482536837,-22.7001521842872,4.65908341486856,-4.65760113138033,3.1991527932762e-06,0.00215973574630694,0.937529323040497,0,4.72370023860714,0,0,0,0,0,0,0,0,0,0,0,23.8501630544891,0,0,216.222398642237,0,0,0,2.84269843994078,0,0,15.5684511277906,0,0,2.08882265625603,4.05257358910123,7.65719610363446,2.10644652824363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43167210064681,0,0,8.09373635597912,0,0,0,0,0,0,0,0,0,0,0,0,255.59915840422,0,0,0,0,0,0,0,0,13.0450246087058,0,0,0,0,2.26717008708388,0,0,0,0,0,0,0,2.00659232465115,0,0,0,0,0,0,"BB vs. WB","BB"
