"X","baseMean","log2FoldChange","lfcSE","pvalue","padj","DEG_group"
"LOC111115953",66.7893622069411,3.81716270840451,1.31284085378842,4.50891703961728e-05,0.00831381446750357,"bc"
"LOC111113785",23.2831070636728,-21.2017441494498,3.86589809500395,5.26132106164493e-09,5.04799840769097e-06,"bb"
"LOC111112398",531.973658876974,-6.17122843533394,1.68085917338663,6.3061662659358e-06,0.00186603585338373,"bb"
"LOC111113806",25.2835683633984,3.03856551811998,1.10952011067897,5.58364420105297e-05,0.0094788758643154,"bc"
"LOC111116003",189.346200168851,4.61329223193423,1.75876864743221,6.02895388113691e-05,0.0100467756728714,"bc"
"LOC111115037",5.75638791019218,-20.5210360660781,2.64438079977687,2.42210823835177e-15,8.52097678252153e-12,"bb"
"LOC111114990",6.07479163227229,8.05683979118467,7.2410717418145,0.000128491794626081,0.0163884738464342,"bc"
"LOC111113858",20.9352498063497,-9.92816543554047,11.2278479646125,0.000128995191364444,0.0163884738464342,"bb"
"LOC111112788",6.42164096884727,4.10485018123907,6.67254423366185,0.000613550288789865,0.0453883860833288,"bc"
"LOC111114682",21.5339886518079,-4.29306144822649,1.521318408298,4.85697796927038e-05,0.00870538907632823,"bb"
"LOC111110772",184.401740772159,18.264790016763,4.81227556005295,9.19755449900377e-07,0.000455020266480402,"bc"
"LOC111114825",178.110581982552,3.12777656128371,1.99569493172957,0.000367001834204063,0.0336811944190407,"bc"
"LOC111115484",58.5503949906619,3.89053065227773,2.79267394639404,0.000386224506605843,0.0346420405896719,"bc"
"LOC111111027",49.4914016872461,5.74010990924993,1.64199569861744,1.08902062689992e-05,0.00292931562666112,"bc"
"LOC111110802",90.8023199715773,-4.76767847194116,1.69986817207754,4.49027514063593e-05,0.00831381446750357,"bb"
"LOC111113242",259.558316622736,5.8463926196886,1.34048425304052,1.31899154360893e-06,0.000572080962380083,"bc"
"LOC111112763",364.414077895222,1.19119063414383,0.687573241403915,0.000106685947499729,0.014435429357848,"bc"
"LOC111111820",430.937304528999,1.02321684713653,0.910393807785997,0.000592181152726324,0.0447485433356107,"bc"
"LOC111111419",141.718259667418,3.76369732676914,1.47905094140807,7.72490713373668e-05,0.0118157492593416,"bc"
"LOC111111181",97.0410431617938,3.79542005767704,0.692788628354948,2.3176321491279e-08,1.83452172764219e-05,"bc"
"LOC111115947",111.346048841671,1.44240195087408,0.995133069353124,0.000305057218328062,0.0299031629928889,"bc"
"LOC111114779",150.107455011504,1.89094698484807,0.798248211663173,6.06764076524663e-05,0.0100583058591224,"bc"
