"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","B1_B1_O01","B1_W5_O50","B2_B5_O51","B2_C4_O40","B3_B4_O41","B3_C3_O30","B3_C6_O66","B3_H4_O41","B3_W1_O06","B3_W4_O41","B4_B2_O19","B4_B3_O32","B4_C5_O56","B4_H1_O07","B4_H5_O55","B4_W2_O19","B4_W6_O67","B5_B6_O69","B5_H2_O21","B5_W3_O33","B6_C2_O24","B6_H3_O35","B6_H6_O72","C_W5_W52","C1_C4_W37","C1_H2_W13","C1_H6_W62","C2_B2_W16","C2_C1_W03","C2_H1_W04","C2_W2_W15","C3_B3_W30","C3_C2_W17","C3_W3_W29","C4_B1_W07","C4_B5_W56","C4_C6_W67","C4_H5_W56","C5_B4_W46","C5_C3_W33","C5_W1_W09","C5_W4_W45","C6_B6_W71","C6_C5_W59","C6_H3_W36","C6_H4_W48","C6_W6_W72","H1_B2_B13","H1_B6_B61","H1_C6_B62","H1_W4_B38","H1_W5_B49","H2_B5_B51","H2_C1_B04","H2_H1_B03","H2_W2_B16","H3_B4_B41","H3_C5_B54","H3_H4_B41","H3_H6_B66","H3_W3_B30","H3_W6_B66","H4_H2_B19","H4_W1_B07","H5_B1_B09","H5_B3_B34","H5_C2_B22","H5_C4_B46","H6_C3_B36","H6_H3_B35","W1_C1_G02","W1_C6_G61","W1_H5_G49","W1_W1_G01","W1_W6_G62","W2_B2_G04","W2_B6_G64","W2_C2_G15","W3_B5_G54","W3_C3_G29","W3_H2_G18","W3_H3_G30","W4_C5_G55","W4_H1_G08","W4_W5_G56","W5_B2_G21","W5_C4_G45","W5_H4_G46","W5_W2_G22","W6_B3_G35","W6_B4_G48","W6_H6_G71","W6_W3_G36","W6_W4_G48","pair","DEG_group"
"LOC111116296",466.599152051024,-5.82801667015811,3.75511210260034,-4.15254306697145,3.28800850015299e-05,0.00744517608935958,0.0264452016391554,0,0,180.445349114793,1.74010773716986,0,0,19.02970606282,122.084790455211,0,0,0,246.599816714554,108.580669511648,0,0,43.7978914174655,0,36.0370664403728,1.75923260621086,7.28496624058589,0,0,10.4986575979717,0,37814.6557571799,0,131.8792909673,44.9096871095047,0,50.318717252455,510.813283099079,4.55174502280254,0,689.575740938224,9.99221744486874,28.89216761623,25.6274122289231,2.07673988443447,36.5341367396211,16.1306480400975,0,2.11830606368173,21.4199416439243,0,1.46955983290391,2.77479665154465,2.01360319697357,1116.06372179326,4.07622910234735,4.07375407548511,38.8303368252271,64.4670250584875,50.8749142375831,0,0,246.399528241359,1083.86041469501,12.3269360618458,27.5124696030906,0,1.08194144786416,37.7368845855339,5.41497264067049,6.03168417957558,0,30.4058478399072,11.6445803367882,0,40.3301395492549,0,59.5285541247778,4.09902746888045,2.89216596283078,0,2.74632097025385,139.101765625847,96.221100855846,4.07024340527558,43.3768375618759,0,1.96312255517594,10.7700584177749,58.1360181312968,5.47946376609302,301.359314689239,3.27046114450776,2.48775744957798,60.1977697395344,0,4.22165185423803,103.530077495364,0,0,2.12519649329757,"CC vs. CB","CC"
"LOC111100849",352.463689370319,-1.54424391151469,2.14463883305241,-3.73219422270788,0.000189819050019078,0.0294287930790839,0.170458226349935,36.5636435985794,2.98289945199292,156.826847921757,16.5310235031136,107.535153531929,136.363129002731,87.9303659454443,16.553869892232,6.57730553001454,50.5347297827353,6.0649587877095,1275.51629335114,21.0836251478928,29.4411450598748,0,67.6876503724467,34.2485595240502,96.8496160585019,16.7127097590032,7.28496624058589,9.25711849269618,24.8736113494818,26.2466439949292,153.68121508276,3282.71912351698,11.8009755392515,5538.93022062662,12.5329359375362,14.1840075618543,32.816554729862,412.863519535751,31.8622151596178,18.6735587871393,41.2185822531733,5.99533046692125,10.5062427695382,112.308365356163,96.5684046262027,56.9502719764681,5.09388885476762,26.5794542312213,0,25.3144764882742,184.273994356811,34.5346560732418,1.8498644343631,13.0884207803282,51.2597116481247,35.6670046455393,33.9479506290426,6.29681137706386,58.0203225526387,75.1561233055204,14.7808340392231,10.5107838236272,23.749352119649,186.41739248179,89.8105341648768,33.8615010499577,41.6965895815477,23.8027118530115,94.3422114638348,23.4648814429055,186.982209566843,4724.58717067078,89.3171780297274,6.98674820207294,25.5277031178834,202.712017208097,4.25045334180132,1.92027593950896,85.396405601676,37.5981575168002,1.80378892118534,43.9411355240615,98.1894816182451,293.087261227577,11.1931693645078,10771.6195806715,56.6792521770969,64.7830443208061,41.0608477177668,2226.20855637259,2.73973188304651,26.0166314839631,4.90569171676164,7.46327234873394,124.408724128371,1.83981324200907,35.8840407610232,104.680411689757,68.7123035755893,149.563857982752,470.731023265412,"CC vs. CB","CC"
"LOC111108825",88.7739916288024,-4.43022975264058,3.98032640271667,-3.95744704217698,7.57550754377013e-05,0.0144852121467489,0.0581560445094348,0,0,0,306.258961741895,0,438.477992396711,418.653533382041,6.20770120958699,0,35.6715739642837,1.01082646461825,0,63.2508754436784,0,39.7502717574818,567.381775180803,31.0377570686705,303.311975873138,38.7031173366389,0,0,268.635002574404,25.196778235132,62.9997527668458,465.941501610304,46.6138533800434,293.934351901695,1.04441132812802,0,0,60.0337260549434,0,0,0,0.999221744486874,0,164.316937232507,424.693306366848,1.07453343351827,55.1837959266492,0,66.7266410059745,0,0,254.233851092376,62.8953907683454,0,135.139239799602,211.963913322062,87.5857126229298,0,0,110.999812881999,461.901063725721,0,0,0,331.946778236849,0,166.786358326191,0,56.6053268783009,0,23.1214560217064,245.320653333547,214.741300369345,0,34.0369374905111,440.447576656337,22.6690844896071,44.1663466087061,32.1090485062302,351.687381080223,45.9966174902261,0,0,35.3916692803112,40.7024340527558,35.409663315817,2.26717008708388,0,278.002132908815,14.0328319627268,24.6575869474186,171.276157269424,27.798919728316,46.0235128171926,9.02966546093015,0,53.8260611415349,1.15033419439293,29.9230999442083,53.7999489146589,0,"CC vs. CB","CC"
"LOC111133968",75.1921716499176,-2.84570945249307,3.57112757314281,-3.76634347014986,0.000165655860968502,0.0265188066177391,0.122646912830362,0,55.6807897705345,0.944740047721428,43.5026934292464,1.1562919734616,57.6016665614983,1.3123935215738,0,2.19243517667151,1.98175410912687,26.2814880800745,9.56637220013355,0,219.676236215989,23.8501630544891,3.98162649249686,0,6.00617774006213,1.75923260621086,492.645842019621,2.77713554780885,0,0,0.954541708588572,27.8008055853403,427.785363297867,62.5867821539731,0,21.2760113427815,0,0,3.4138087671019,8.40310145421267,6.68409441943352,0,0,557.019342269829,0,0,2.54694442738381,42.9360414504344,49.7801924965207,0.973633711087469,6.96834432441724,2.20433974935586,60.1205941168008,411.781853781094,0,582.90076163567,8.82646716355107,597.147612258223,2.14890083528292,3.46874415256248,5.54281276470865,0,0,0,0,2.11634381562235,0,19.4749460615549,644.042830259779,13.5374316016762,29.153140201282,555.098105778262,9.501827449971,12.8090383704671,29.7823203041973,0,36.1288534053113,0,0.683171244813408,0,9.01894460592669,19.2242467917769,0,2.21197933001945,0,346.129458912111,4.53434017416775,0,0.673128651110932,38.0891153274014,1.82648792203101,36.8568946022811,5.72330700288858,595.817909173926,45.1483273046508,681.650806164362,3.16623889067852,50.6147045532889,26.5983110615185,1.07599897829318,3.18779473994636,"CC vs. CB","CC"
"LOC111102200",2101.56422150878,1.16789276806868,0.542671515925383,4.47591608125953,7.60843675628965e-06,0.00209493741022382,0.0408803408429316,4934.21682716214,949.556325551079,2702.90127653101,1149.34116040069,3437.65603710134,1497.64333059895,1011.19920837261,488.339161820844,1915.09212682257,896.74373437991,3926.04998857728,1003.40615076956,1047.85616985027,4248.58370248655,3413.2233349091,1369.67951341892,2966.78146877085,2556.37940061394,3697.02732195212,1381.4117233711,876.649121258328,5483.56529064576,1689.23400751364,966.950750800224,951.899583242052,2823.97344654288,2961.6959412148,3585.46408946348,1380.91445048624,2592.5078236591,1448.18198816749,5062.67840161212,1498.55309266793,793.179204439444,1562.78280837747,4622.7468185968,1196.95090057441,1460.98650869965,4363.68027351768,1116.4106406699,1022.28670120082,708.573378301539,3373.64080891808,834.652797969087,3335.90082069187,1655.62866875498,1660.2158359047,827.145347049286,2523.18581435301,1306.99609921814,965.511077816458,1502.08168386276,2876.74515052515,1399.56022308894,3601.37674829552,897.52759885507,6092.38434013495,1857.84536360676,1635.93376947608,622.539779333805,1367.5739901003,1407.58579504042,1207.53889886952,645.390207214587,3871.25611378115,1802.4966672595,2437.21066448978,1065.78160517163,1070.8713369789,4128.60701266969,1132.00266634053,1977.78075373482,1418.89662136478,995.691484494306,1384.14576900794,4228.96642358581,2231.88714398962,1068.43889388484,4091.58659614266,1252.61147311384,1632.33640462879,3851.64214165675,1856.34319964072,2883.11118492594,1487.28409983322,1309.81968837536,635.622028367173,1024.36538173441,1596.95789406388,1873.35801031813,4455.24433488382,3819.07416324969,1650.58243270174,953.150627243961,"CC vs. CB","CB"
"LOC111105578",14.9071188951812,-19.5054018023059,3.06645733217689,-6.44566561858053,1.15094164645087e-10,8.19288160537885e-08,1.85702476035389e-07,5.62517593824298,0,9.44740047721428,0,6.93775184076961,0,0,0,0,0,0,49.9577214895863,0,4.52940693228843,0,0,0,1.50154443501553,0,3.64248312029294,0,0,2.09973151959433,12.4090422116514,28.9128378087539,0,287.228625242341,0,0,0,10.5322326412181,0,0,2.22803147314451,0,0,2.26124225549322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93937625960687,0,0,0,2.01056139319186,161.623018666808,3.8007309799884,0,4.25461718631389,4.24527784728999,2.83363556120088,0,0,0,0,0,2.72748560050681,14.3778656451264,0,569.210337801759,0,0,0,195.457302337981,0,0,0,0,7.02307313627901,0,0,2.30066838878586,0,2.15199795658636,0,"CC vs. CB","CC"
"LOC111114907",7.11067204191609,-11.1132538484599,10.2696098312161,-3.81447308369494,0.00013647380992346,0.0228319540375013,0.068054268198783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7569499575699,0,0,18.5142369853924,0,0,0,2.22406444682723,0,0,0,27.3548717264333,0,0,0,0,0,0,0,0,0,0,0,0,149.340577489562,0,20.1307724927609,0,20.3485087779941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.996856639428,0,0,7.03696487617151,0,0,0,0,0,0,0,135.951077717868,0,9.01894460592669,0,0,8.84791732007779,0,0,0,17.6681029965835,0,0,0,6.50415787099078,0,0,0,106.709168036526,0,0,0,0,0,"CC vs. CB","CC"
"LOC111125529",1.68860987949835,-7.92291366723904,11.1357970314203,-3.56264431121835,0.000367137967396983,0.0449685215724888,0.166245221906895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7486909210253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774260480490804,2.20433974935586,0,0,0,0,0,0,0,0,5.54281276470865,0,3.95822535327484,0,0,0,0,0,10.063169222809,0,2.01056139319186,1.92408355555723,0,0,4.25461718631389,0,0.708408890300221,113.296280431029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24387872478899,0,0,0,0,0,0,0,"CC vs. CB","CC"
"LOC111107221",5.76896009338388,21.6130347717374,3.71318602143171,5.939164109038,2.86478983865095e-09,1.64333894444481e-06,3.43703120970994e-06,0,0,0,0,9.25033578769282,0,63.6510857963291,0,6.57730553001454,0,0,0,0,0,0,0,0,0,0,10.9274493608788,0,0,0,0,0,20.0616584167275,0,0,0,0,0,0,0,0,1.99844348897375,3.5020809231794,0,0,22.5652021038836,0,0,0,76.91706317591,0,0,0,15.1020239773017,0,0,1.3579180251617,0,0,31.2186973730623,0,0,0,1.64971143789195,0,11.6398909859229,0,0,0,0,0,0,0,2.32891606735765,0,0,0,30.7244150321434,0,6.94119831079388,0,2.05974072769038,28.6385988053215,7.74192765506807,0,0,0,0,0,94.2204431783087,0,0,93.2081426184712,0,0,0,0,0,0,0,0,"CC vs. CB","CB"
"LOC111109253",15.388781276285,-19.9379753939208,2.13083795276155,-9.41625418016744,4.67467735449056e-21,1.78770050207618e-17,2.8346851212771e-17,0,0,3.77896019088571,0.870053868584929,0,0,8.53055789022967,0,0,0,0,47.8318610006678,2.10836251478928,9.05881386457687,0,0,0,1.50154443501553,0,2.73186234021971,0,0.710674609985194,12.598389117566,3.81816683435429,34.472998925822,0,184.407483132242,0,0,0,5.26611632060907,0,0,0,0,0,3.01498967399096,0,0,1.69796295158921,2.04457340240164,15.887295477613,0,2.32278144147241,4.40867949871173,1.8498644343631,0,2.32998689309658,0,1.3579180251617,138.529850295405,0,0,0,0.955525802147924,0,0,0,0,0,161.20927573176,0,0,6.03168417957558,147.192392000128,0,0,0,14.858472465515,0.708408890300221,6.72096578828136,58.0695558091397,0,2.70568338177801,0,17.7286564032942,2.21197933001945,0,293.900205521281,2.26717008708388,9.81561277587971,1.34625730222186,185.433850936033,0,0,0.817615286126941,7.46327234873394,5.01648081162786,5.51943972602722,0,11.5033419439293,1.1082629608966,6.45599386975907,6.37558947989272,"CC vs. CB","CC"
