"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","DEG_group"
"LOC111119972",4.75001433869289,17.8842759459596,2.24203956214124,8.03850768186523,9.09391599300491e-16,1.95246376369815e-12,1.76063788853797e-12,"CW"
"LOC111120465",7.16449448023228,19.8248865002117,12.9332034018148,4.04218515746574,5.29553900783487e-05,0.0137812390906927,0.0356145700419653,"CW"
"LOC111122536",4.48083266372629,-17.2309935401641,2.71224865923243,-6.42539238112772,1.31529792618362e-10,1.05077010140139e-07,1.67651454222982e-07,"CC"
"LOC111123757",260.577064445947,-2.4837865238929,1.91237453654686,-4.10707142851014,4.00707341850372e-05,0.0114364471830916,0.050427527226967,"CC"
"LOC111127083",25.1253314517599,-17.2247255532461,2.90402471420716,-6.01098205161004,1.84402823342819e-09,1.29277669132092e-06,1.77727185158672e-06,"CC"
"LOC111123157",76.1693874441702,-5.0756906182021,2.28566073516392,-4.38175502697899,1.17727135695942e-05,0.00388366336504496,0.0124189831295034,"CC"
"LOC111123832",51.1598728418215,18.4898612449629,3.52110195774016,5.39804572792054,6.73706986371644e-08,3.50654278724829e-05,4.92974741540405e-05,"CW"
"LOC111126488",50.5739827403345,-13.1765247559312,6.82164976629139,-4.13031026122785,3.622739846615e-05,0.0106366118983691,0.0203124951841219,"CC"
"LOC111127273",5.79146742046696,18.9692581942384,3.91085614967696,5.11810160582247,3.08626335527156e-07,0.000147249053861512,0.000186126257456194,"CW"
"LOC111126263",6.22679366298922,-15.2111043329538,3.18460870301549,-5.05772972861485,4.24277166187926e-07,0.000191773279116942,0.00037257448503918,"CC"
"LOC111123549",105.174848774569,8.45387621366853,1.82123065040471,5.03542212593712,4.76796939076223e-07,0.000204122900145131,0.000616938222706117,"CW"
"LOC111126375",8.13236545158736,-17.311764444586,3.01953475841809,-5.82029022293289,5.87455318630599e-09,3.66913911010879e-06,6.58542998949353e-06,"CC"
"LOC111126624",1087.72318691411,2.06374697418253,0.386114085123198,5.56588597794585,2.60823759309573e-08,1.46882258685286e-05,0.000433382120058874,"CW"
"LOC111123611",3.32219442863094,14.5883918411665,2.53278950707715,5.82330334152394,5.76956963750927e-09,3.66913911010879e-06,7.38406660711632e-06,"CW"
"LOC111128598",17.9840027773651,27.0100751582541,6.23372246584399,4.94186716003549,7.73779322263659e-07,0.000318566792727666,0.000728019626198404,"CW"
