"X","baseMean","log2FoldChange","lfcSE","pvalue","padj","DEG_group"
"LOC111099532",49.8002277112325,-23.0858982567647,4.01602389307983,3.89987293300096e-09,1.41019405257315e-06,"ch"
"LOC111101434",267.784413559283,-22.9323495191091,3.33423317659748,2.74153877241853e-12,1.62374723982968e-09,"ch"
"LOC111099706",1100.75640545236,-7.4097127482136,3.44942194769886,2.78333131096843e-05,0.00514048372012837,"ch"
"LOC111099673",249.484851890228,-32.9112528690357,5.42244304286281,2.19277996339725e-10,9.53498446868636e-08,"ch"
"LOC111102018",15.869869265793,-2.5207191644398,2.22359488623783,7.32349140652796e-05,0.0122720281364414,"ch"
"LOC111101738",15.2275887975553,-31.0809705524341,6.02082053339738,4.32541617474643e-08,1.28091979685249e-05,"ch"
"LOC111101104",6.26265907176765,-11.5118630663406,3.7019297690723,1.04330066938896e-05,0.00204796940541997,"ch"
"LOC111102046",12.9136491195016,-20.634338686821,3.94564471821682,7.43744695959765e-08,2.05318684657061e-05,"ch"
"LOC111099595",320.725334656457,6.80130803385297,1.45521874167842,5.81078165073843e-07,0.000133074647510778,"hc"
"LOC111101614",4.3148133814739,-20.1276830060728,3.19077480802733,1.53982882914377e-10,6.96002630772984e-08,"ch"
"LOC111099666",1733.98833945983,2.00653666757827,1.91749380473853,7.52305422622018e-05,0.012479228546145,"hc"
"LOC111099988",36.5999976746072,-25.4662806683018,5.30936173482268,3.25719068639951e-07,7.93691817396836e-05,"ch"
"LOC111099641",32.5199151518986,-8.2789897705234,8.24737721583046,0.000300605858901908,0.0423213625614686,"ch"
"LOC111101888",27.8812976109716,-21.256371837274,2.29302430605344,9.57308449502209e-21,1.56597427891904e-17,"ch"
"LOC111102256",8.3451358553112,-17.7162782064293,4.31370641897913,2.58045021002251e-06,0.000547182874164773,"ch"
"LOC111101301",994.069047328736,-6.80530535671154,3.71345293058365,4.25090474687478e-05,0.00752716906518775,"ch"
"LOC111099979",7.72647137293238,15.1712709577093,2.7840940809623,3.26826646084541e-08,9.93553004097004e-06,"hc"
"LOC111101826",11.6905787578281,-14.6668467094773,8.50637078388596,7.8919089633107e-05,0.0129714285506052,"ch"
"LOC111099759",11.6951659560545,-15.3852711155203,3.02207970666195,1.73853276472393e-07,4.3913292304262e-05,"ch"
"LOC111099634",19.6361085818602,-44.9082469608069,4.14395917151353,9.87058044859603e-29,3.08249254154701e-25,"ch"
"LOC111104463",12.2641916216323,17.0499299536751,2.6204719493472,5.02719674930301e-11,2.43231355960644e-08,"hc"
"LOC111103665",7.08070506651786,21.2085542131339,3.29990270266426,6.61232024936474e-11,3.11159486583805e-08,"hc"
"LOC111103133",4.73036928298124,-14.6233083796192,3.2376700344641,1.09657781508615e-06,0.000241472058357946,"ch"
"LOC111104836",48.7274838516999,-22.64778635977,3.62277862430891,1.85941649113467e-10,8.29541237707248e-08,"ch"
"LOC111104605",21.2807893534422,21.8703483043374,2.77016494100881,1.42470728001766e-15,1.25491139700427e-12,"hc"
"LOC111104716",52.9552452427769,-3.95096799822907,2.12482412091827,2.42488262798523e-05,0.00452715043676895,"ch"
"LOC111104096",7.0832966016406,-20.0040445698328,4.84631536084805,2.38400425965828e-06,0.00050866654861976,"ch"
"LOC111104743",5.6762668499199,-18.9505061924622,3.55276217470851,4.92289189482032e-08,1.44539472111853e-05,"ch"
"LOC111103070",84.5716839029983,-5.95363685931673,1.075628343698,2.51631426590917e-08,7.7874259155416e-06,"ch"
"LOC111102657",3.04868136621133,35.1257417000816,6.54446678310228,9.70458255282691e-09,3.20549826783375e-06,"hc"
"LOC111104034",361.019880473994,3.48986228292296,2.63182923249756,6.15909620297529e-05,0.0104741224140895,"hc"
"LOC111103179",12.9102086928525,-20.3712584788954,3.78659454108005,3.59543386463685e-08,1.08342407121057e-05,"ch"
"LOC111104956",8.64038272762712,-22.4850074299401,2.8095086638705,5.69803622254258e-16,5.29024163018332e-13,"ch"
