"X","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","B1_B1_O01","B1_W5_O50","B2_B5_O51","B2_C4_O40","B3_B4_O41","B3_C3_O30","B3_C6_O66","B3_H4_O41","B3_W1_O06","B3_W4_O41","B4_B2_O19","B4_B3_O32","B4_C5_O56","B4_H1_O07","B4_H5_O55","B4_W2_O19","B4_W6_O67","B5_B6_O69","B5_C1_O09","B5_H2_O21","B5_W3_O33","B6_C2_O24","B6_H3_O35","B6_H6_O72","C_W5_W52","C1_C4_W37","C1_H2_W13","C1_H6_W62","C2_B2_W16","C2_C1_W03","C2_H1_W04","C2_W2_W15","C3_B3_W30","C3_C2_W17","C3_W3_W29","C4_B1_W07","C4_B5_W56","C4_C6_W67","C4_H5_W56","C5_B4_W46","C5_C3_W33","C5_W1_W09","C5_W4_W45","C6_B6_W71","C6_C5_W59","C6_H3_W36","C6_H4_W48","C6_W6_W72","H1_B2_B13","H1_B6_B61","H1_C6_B62","H1_W4_B38","H1_W5_B49","H2_B5_B51","H2_C1_B04","H2_H1_B03","H2_H5_B51","H2_W2_B16","H3_B4_B41","H3_C5_B54","H3_H4_B41","H3_H6_B66","H3_W3_B30","H3_W6_B66","H4_H2_B19","H4_W1_B07","H5_B1_B09","H5_B3_B34","H5_C2_B22","H5_C4_B46","H6_C3_B36","H6_H3_B35","W1_C1_G02","W1_C6_G61","W1_H5_G49","W1_W1_G01","W1_W6_G62","W2_B2_G04","W2_B6_G64","W2_C2_G15","W3_B5_G54","W3_C3_G29","W3_H2_G18","W3_H3_G30","W4_C5_G55","W4_H1_G08","W4_W5_G56","W5_B2_G21","W5_C4_G45","W5_H4_G46","W5_W2_G22","W6_B3_G35","W6_B4_G48","W6_H6_G71","W6_W3_G36","W6_W4_G48","pair","DEG_group"
303,"LOC111104573",187.427203525921,-6.38008634816162,5.74885755480476,-3.72288403606034,0.000196959998834868,0.0267645814725734,0.0643362336100201,0,428.622148254227,0,0,0,601.274508685851,0,1341.44728053835,0,1167.36566322589,0,827.066119375502,0,423.03275238492,0,705.624002975586,447.373943214402,0,0,0,0.904162462829231,1.84089995177844,0,729.923185696553,291.76657189772,0,0,1002.76552687074,0,1.00708921415398,439.26317937812,0,0,349.639975198462,0,1.98645340381858,0,0,926.476783079215,0,660.091664694561,327.047906728787,0,0,8.46662033254985,0,0.918977826380466,1.00009164538216,0,0,696.821910945938,1.0421380093832,2.13260914117923,0,0,299.24387682052,0,0,270.775984837947,775.520494279571,416.250268691397,0,1.07680561144437,0,870.33865163858,3.00119367893594,0,0,425.192846632492,0,369.32822931932,623.455436946211,0,0,0,330.461259223623,524.382228059971,0,0,0,0,1.1274844910162,0.976600613843822,0,0,0,0,1281.70263156258,0,0,415.275380948689,0,0,0,0,0,"HC vs. WC","HC"
304,"LOC111112751",154.439997553625,-2.27999465249185,1.92062641866278,-4.01510292856895,5.94198575491826e-05,0.00959873229450112,0.0598599635020286,31.7328175170821,195.546510033034,84.5756772485802,1.72750787102335,121.798908954761,712.189223880328,22.1704379504771,263.975460259078,76.1184720219165,238.980502244222,3.01121878372928,224.217413436837,37.6389408252039,222.767247266527,5.2723267444425,502.0406071591,498.502393867476,41.02471788101,102.64102889504,101.388350410965,88.6079213572647,73.6359980711376,16.9269000472617,206.463986811311,526.69549991926,2.21249545695435,18.1852348057323,930.664023279367,63.316071165787,34.2410332812353,171.791045400354,21.9546738206063,11.3195174541074,241.131017378249,25.4594039742532,19.8645340381858,73.1515474167211,15.7263865269484,525.141071923519,78.9185572107435,56.4829393799944,108.677409999938,37.9107097305549,83.1636748369524,343.282969847021,23.3732510066385,49.6248026245452,23.0021078437896,28.9053385321032,37.5036682264317,967.059421864044,37.5169683377952,14.9282639882546,33.3666162971634,11.9443552894665,214.695606861706,136.705943922602,0.983610125004405,400.420244245207,657.487499096096,258.579712368898,8.66871569798539,43.0722244577749,149.897641546964,320.320514056673,29.0115388963807,3.82524861614349,32.1556160073256,326.714939374285,159.815921277641,412.592393325297,254.026425211718,34.3021751911809,59.0420326156421,47.7171761802726,375.239207627908,797.497971841206,145.165062655788,62.6249793116645,32.3630870482211,98.5011852123203,7.89239143711341,144.536890848886,33.4643374286486,9.96122827733135,45.3948320546579,31.234325643408,85.2843956362934,54.3077459947083,92.7566697057709,391.493090409778,76.5914659660188,110.945927133456,134.379063046857,8.5507534659574,48.550794932665,"HC vs. WC","HC"
624,"LOC111115098",5.3784806155427,18.8762001439522,2.87414197836695,6.65037977595184,2.92337709333504e-11,1.49290266982539e-08,2.95264706620612e-08,0,4.93804318265238,5.63837848323868,0,6.89427786536384,0,0,0,0,0,2.00747918915285,2.11525861732865,0,0,0,0,0,0,195.828278812904,0,0,0,1.41057500393848,1.04274740813793,1.89458812920597,0,0,12.2017929154625,0,0,1.08728509747059,2.09092131624822,0,0.927426989916344,1.10693060757623,2.97968010572787,0,0,0,0,0,0,0,0,3.07877103001813,0,0,0,0,1.01361265476843,0,2.0842760187664,0,0,0,2.84994168400495,184.806183450925,0,0,0,0,0,0,0,0,2.00079578595729,1.91262430807175,0,0,0,0,0,0,0.678644053053357,0,0,0,0,0,0,49.2505926061601,0,0,0,11.9534739327976,0,0,0,4.93706781770076,0,0,0,0,2.20293545978455,1.06884418324468,6.33271238252152,"HC vs. WC","WC"
743,"LOC111107220",10.3959357878913,17.134974116825,3.14527347396531,5.54466434669354,2.94518592304057e-08,8.40094384642437e-06,1.91439440545611e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39105633163431,2.98361584589164,39.1656557625809,1.74807500708561,9.04162462829231,0,0,4.17098963255173,0,16.5937159271576,0,4.43701560562273,0,0,0,0,0,0,6.64158364545735,0,10.4502210595316,0,0,0,0,0,0,0,3.07877103001813,0,0,0,0,2.02722530953685,0,0,0,0,0,1.89996112266997,817.704071981491,0,0,0,0,0,2.15361122288875,0,12.5615887865362,0,1.91262430807175,0,0,0,0,0,0,0,3.44943442267031,0,6.14510423507779,4.0700484856763,0,0,7.03579894373716,0,0,0,4.98061413866568,0,0,0,0,1.99476709044669,21.0381800921142,4.19679265567226,0,0,2.13768836648935,0,"HC vs. WC","WC"
1001,"LOC111122352",2.12339050975864,-18.8594233314463,3.08717928046338,-6.19844284427645,5.70245060466605e-10,2.37567093480179e-07,3.63655850532606e-07,0,0,0.939729747206447,0,0,0,0,0,0,0,0,0,3.13657840210033,0,0,0,0,0,0,0,29.8373612733646,0,1.41057500393848,0,0,0,0,0,0,2.01417842830796,0,2.09092131624822,0,0,0,0,0,0,0,0,0,0,0,1.93403894969657,0,0,0,0,8.09349478898891,2.02722530953685,6.06518104304975,0,24.5250051235611,1.15057297576426,0,0,0,1.96722025000881,0,2.62295544852166,0,0,0,0,0,1.00039789297865,1.91262430807175,0,4.63425445920972,0,2.11044702468183,0,0,0,0,0,0.682789359453087,0,0,0,92.3448611365503,0,0,0,0,0,2.15409142368331,0,0,6.9816848165634,0,2.09839632783613,0,0,0,2.11090412750717,"HC vs. WC","HC"
1147,"LOC111106186",29.2236554621798,1.20647517440622,2.03237893289129,3.5658566776622,0.000362669542204779,0.0445071435863865,0.161719184277131,16.7997269208082,30.6158677324448,32.8905411522256,0,1.14904631089397,16.3453264497125,3.91243022655478,1.02714186871237,61.9821843607035,38.3548954219122,1.00373959457643,16.9220689386292,36.5934146911705,13.5010452888804,71.1764110499737,0,4.26070422108954,1.49180792294582,114.795887579978,5.24422502125682,10.8499495539508,27.6134992766766,71.9393252008623,46.923633366207,19.8931753566627,25.443697754975,0,5.54626950702841,4.151873519068,33.2339440670813,20.6584168519413,8.36368526499289,27.1668418898577,3.70970795966538,0,31.7832544610973,80.9892132113698,30.7038975049944,34.0464742111516,14.9305378506812,0,0,6.31845162175915,92.8338695854352,6.15754206003625,27.0253214764257,0,46.0042156875792,0,10.1361265476843,4.71736303348314,6.2528280562992,0,39.1194811759847,3.67518624291276,140.597123077578,35.4422817577117,17.7049822500793,0,0,0,3.85276253243795,10.7680561144437,0,16.150614154118,31.012334682338,87.9807181713003,3.78301364792065,4.63425445920972,0,0,130.179746992155,75.274217780647,2.71457621221343,2.87452868555859,115.527106883055,44.3813083644507,21.7069252569403,25.2697284941804,43.487898221047,30.7816203788501,20.2947208382916,0,22.7557494514811,101.60452842878,14.5263462574905,71.0850169815492,37.3626876120904,17.2797373619527,306.196748383566,41.1616567019626,9.44278347526259,42.3195804529679,33.0440318967682,10.6884418324468,25.3308495300861,"HC vs. WC","WC"
1247,"LOC111106287",5.42989392274898,39.4777047725053,5.53032470091549,7.52344630080625,5.33509182593453e-14,4.69221326090942e-11,2.08623289199214e-10,0,0,0,0,0,0,0,0,0,0,0,0,1.04552613403344,0,0,0,0,0,0,0,134.720206961555,17.4885495418952,0,0,0,0,0,0,0,0,0,0,0,0,14.3900978984909,0,0,0,0,3.19940096800311,0,0,0,0,15.3938551500906,0,0,0,0,1.01361265476843,0,0,0,0,0,0,0,0,0,0,0,0,143.215146322102,0,0,0,0,0,0,0,0,0,0,63.1138969339622,0,36.7179176915137,0,17.636876771264,0,0,51.8890172100616,0,19.5320122768764,0,0,0,0,0.81223233939327,0,0,0,0,0,1.10146772989227,0,0,"HC vs. WC","WC"
1316,"LOC111125092",4.27058577504486,17.6323096033482,3.02475953370437,5.91277035861619,3.36401038359724e-09,1.26799162816019e-06,1.60046552857784e-06,3.73327264906848,0,0,0,0,1.1675233178366,0,0,0,0,1.00373959457643,1.05762930866433,0,0,1.31808168611062,0,3.19552816581715,1.49180792294582,0,0,3.61664985131693,0,11.2846000315078,0,48.3119972947523,0,34.0239877010475,0,1.037968379767,0,0,0,0,0,0,0,0,24.712893113776,0,0,0,0,0,2.90105842454485,0,0,0,37.0033908791398,0,119.606293262674,0,0,0,0,0,0,0,0,0,0,0,4.81595316554744,2.15361122288875,0,1.79451268379089,0,3.82524861614349,0,0,0,0,0,0,0,0,0,0,5.42673131423507,0,0,0.879474867967145,2.2549689820324,0,0.669286748572972,0,0,4.30818284736662,0,4.93706781770076,0,0,0,1.14377244467481,0,82.30100210984,0,"HC vs. WC","WC"
1326,"LOC111124994",18.0098443990442,1.07269667506651,1.52372192256634,3.76583896079376,0.000165990759946941,0.0229502159014848,0.129956951350327,12.1331361094726,2.96282590959143,25.3727031745741,16.4113247747218,13.7885557307277,1.1675233178366,9.12900386196114,4.10856747484946,9.78666068853213,35.4045188509959,1.00373959457643,1.05762930866433,6.27315680420065,15.7512195036938,0,13.8357647642272,2.13035211054477,10.4426554606207,5.40215941552839,5.24422502125682,32.5498486618523,3.68179990355688,17.632187549231,18.7694533464828,7.57835251682389,5.53123864238587,16.4253733729195,16.6388085210852,1.037968379767,17.1205166406176,14.1347062671177,30.3183590855992,15.8473244357503,2.78228096974903,12.1762366833385,8.9390403171836,9.57936930457062,28.4572708582875,15.475670095978,51.1904154880498,11.8024052435809,24.3762414953133,3.15922581087958,15.4723115975725,18.4726261801088,1.4608281879149,26.6503569650335,27.0024744253182,3.46864062385239,16.2178024762948,4.04345402869984,15.632070140748,33.0554416882781,29.9148973698707,4.59398280364096,11.3997667360198,15.1895493247336,22.6230328751013,1.64106657477544,0.874318482840554,39.9432076016997,7.7055250648759,10.7680561144437,4.99658805156547,174.067730327716,14.005570501701,5.73787292421524,31.2098625953454,17.3784542220364,14.8173701846819,4.22089404936365,6.33306877259131,0.952838199755026,6.78644053053357,6.89886884534061,9.85114864894269,4.77952551617161,21.7069252569403,3.29605154271919,20.2269294051382,9.6742235476386,62.0116470058911,16.602210435345,8.70072773144864,2.98836848319941,21.7895193862358,17.2327313894665,5.68562637575289,278.944331700093,22.9398215401369,27.4411044679751,15.737972458771,3.43131733402442,7.71027410924592,8.5507534659574,9.49906857378228,"HC vs. WC","WC"
1500,"LOC111100593",10.0634918742379,16.7434292984997,2.28278998559979,7.39217764269215,1.44443367232377e-13,1.11545509592964e-10,2.40023164528326e-10,7.46654529813696,0,1.87945949441289,0,0,0,0,0,0,0,0,31.7288792599298,0,0,5.2723267444425,0,12.7821126632686,0,0,1.74807500708561,0,2.76134992766766,4.23172501181543,0,51.1538794885612,18.806211384112,15.252132417711,0,21.797335975107,0,28.2694125342354,18.818291846234,0,0,0,6.95258691336502,4.35425877480483,0,0,4.26586795733748,0,0,0,0,16.1635479075952,13.1474536912341,0,28.0025660707004,0,22.2994784049054,0,96.9188348726376,26.6576142647404,11.5057297576426,0,3.79992224533993,0,0,0,0,0,3.85276253243795,218.591539123208,2.49829402578273,28.7122029406542,0,16.2573066186098,0,0,0,0,1.4073486161314,0,0,0,132.542727276684,2.73115743781235,24.4202909140578,6.59210308543837,2.02269294051382,9.6742235476386,39.461957185567,3.90640245537529,0,11.9534739327976,0,0,0,0,0,0,3.1475944917542,2.28754488934962,0,0,0,"HC vs. WC","WC"
