"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","DEG_group"
"LOC111122777",322.418880055032,-6.16416022724758,1.14591783200565,-5.54436063731838,2.95030204171926e-08,2.41306608897952e-05,4.65171717648032e-05,"bb"
"LOC111123050",321.569269393728,4.64687609274007,2.19953534262424,4.33529521145456,1.45564636413493e-05,0.00540593993972497,0.0204056595401118,"wb"
"LOC111123051",440.262803573121,1.68298335832505,2.18425314226946,3.78237022950854,0.000155342083168551,0.0348778512484057,0.152857448321669,"wb"
"LOC111123650",10.3697260486108,-18.5454080375074,4.7490969369511,-4.76449156506594,1.89330436810537e-06,0.000956452818428757,0.00189105500786894,"bb"
"LOC111123699",25.5370068156543,4.80867902620634,4.45195613598334,3.86626745793759,0.000110513738698609,0.0275579284729884,0.09013305218752,"wb"
"LOC111125755",278.560117663755,-1.18754612767108,1.48094507708662,-3.87589721046806,0.000106232526168165,0.0270318499179911,0.139943236602315,"bb"
"LOC111124281",1.87307345423426,-16.1602371604658,4.41842968859734,-4.66607557936863,3.07006815046517e-06,0.00136964910525688,0.00372367558235524,"bb"
"LOC111127338",6.73916726440724,12.243595070396,5.03960578494889,4.31679951050429,1.58307825541557e-05,0.00578530896064208,0.0137473227158575,"wb"
"LOC111127247",12.7360948128006,-18.4757308255957,2.18651273165466,-8.54366710329325,1.30028266301264e-17,4.06066454907364e-14,4.88480585377223e-14,"bb"
"LOC111124365",6.37573895048345,14.4081120381334,2.73724229881332,5.41114597980779,6.26226952020745e-08,4.75683574861072e-05,7.04490973682039e-05,"wb"
"LOC111126880",5.20388894339251,-26.7652224462986,2.75092767510537,-9.90215832979588,4.07386618689205e-23,6.99727256260579e-19,0,"bb"
"LOC111128422",5.11605844805309,13.5135827625786,3.96988263840978,4.58364882013316,4.56931406037732e-06,0.00195922777508256,0.00518355727944782,"wb"
"LOC111127793",28.9614203130271,2.1132817270863,2.66848134247,3.76595132521921,0.000165916116091644,0.0365355796152574,0.142534254625363,"wb"
"LOC111129387",2.89779512242976,8.60109714367971,5.56129239889425,4.03865096952765,5.37594884942662e-05,0.0159202236961641,0.0443503969665909,"wb"
"LOC111128981",57.4105994810312,1.39618914772645,1.74636938604996,3.84374241020476,0.000121172192232478,0.0293134306166906,0.137327933320524,"wb"
"LOC111131421",543.304806771692,-7.27757284051228,4.50252274131797,-4.08761841599336,4.35824230757096e-05,0.0137352605274933,0.0395788601098775,"bb"
"LOC111138430",6.63799496695202,-16.4647497492754,2.97365691958508,-5.66854651037743,1.44013979241818e-08,1.30188637234604e-05,1.31466449183671e-05,"bb"
"LOC111136401",32.6945866635563,-3.34947602796029,2.67065881793909,-4.03238252666072,5.52142168948347e-05,0.0160962063112074,0.0735809183501916,"bb"
"LOC111133005",4.74451078031693,14.7767327972047,2.40172457127644,6.23805321276007,4.43049958355828e-10,5.07321738981313e-07,3.99633371733707e-07,"wb"
"LOC111135958",41.2715086713939,5.42322835223885,3.87811212469974,4.03205653655764,5.5290881017771e-05,0.0160962063112074,0.0518093723486536,"wb"
"LOC111137210",4.4079246824734,16.1534207029674,2.9854210140901,5.55220864972613,2.82082612613227e-08,2.3634394898755e-05,2.8631074438474e-05,"wb"
"LOC111132135",93.1733778585738,-7.16974310037785,3.45140336388003,-4.26054898121455,2.03925383377054e-05,0.00722190182450368,0.0214876651940093,"bb"
"LOC111136946",108.459958065298,3.2065389763135,1.64065399628868,4.3341067166275,1.46353171400333e-05,0.00540593993972497,0.0250999577201961,"wb"
"LOC111133454",5.86841970382402,-20.062707646358,5.42203206161749,-4.72287389330153,2.32535048782577e-06,0.00109425260216152,0.00298251624743126,"bb"
"LOC111137125",468.490403588403,-1.1338601221866,1.45604213382841,-3.86122057578653,0.000112821990521452,0.0278824533697332,0.15029935033558,"bb"
"LOC111138417",7.75019517546928,14.644395746554,2.79439115603644,5.39488842977411,6.85661443104606e-08,5.01145572202754e-05,9.4902914952442e-05,"wb"
"LOC111132404",22.1949152088235,15.2343451504959,3.31252521131418,5.00130868059828,5.69424566285789e-07,0.00032601454501749,0.000611548049494353,"wb"
"LOC111138424",8.21418574220879,8.38197247040976,7.10281878272706,3.86584192237133,0.000110706629287156,0.0275579284729884,0.0795859593583959,"wb"
"LOC111138349",24.3950625728702,-6.63403736537934,3.41901506146905,-4.22524568033831,2.38680239999803e-05,0.00828196323684164,0.0238721289798841,"bb"
"LOC111132565",29.8042433871474,5.26130121781522,0.891794738231294,6.01923718273054,1.75240934220366e-09,1.82420502192061e-06,3.13746993901117e-06,"wb"
"LOC111138469",30.1618387119822,14.0526242919531,3.77318489720744,4.67642648570061,2.91917180753124e-06,0.00131946565700412,0.0032270857833776,"wb"
"LOC111132581",3.82679845162108,17.3347383093448,3.88220104772918,4.95808853860188,7.11901208242734e-07,0.000394439198476684,0.000700293013782085,"wb"
"LOC111134919",2.724738312253,13.239867547554,5.79342643520333,4.2757618910747,1.90484728982116e-05,0.00681617855207671,0.0163206475989,"wb"
"LOC111132641",12.5116607285561,11.4695234985454,4.41136327156611,4.36748084765223,1.25687813977747e-05,0.00479736420640395,0.01293931963835,"wb"
"LOC111132972",16.1133321536613,-21.3521114190461,2.83642660807878,-7.67006682951511,1.71906758939628e-14,3.93689398872941e-11,2.60419712615118e-11,"bb"
"LOC111133977",6.93660336773889,13.5607809352934,7.65825396389145,4.12121229410227,3.76883926015767e-05,0.0122138836098996,0.027815554653491,"wb"
"LOC111137950",90.7939015662483,5.19387390552418,1.17953585662544,4.99030615856258,6.02836685386067e-07,0.000339485996989872,0.000820300091142012,"wb"
"LOC111136168",67.3549327251832,-1.55609668273538,2.26420217009496,-3.70306419891503,0.000213010949958193,0.0454493922544338,0.187558016730511,"bb"
"LOC111132212",26.771741028623,19.5042105121149,3.01415333731305,6.60967325247602,3.851692093239e-11,4.72547595667665e-08,6.0944971008185e-08,"wb"
"LOC111133393",251.84213768248,4.23133854871494,3.06247066607438,4.0631859327825,4.84074398209273e-05,0.014847253327933,0.0536966873075171,"wb"
"LOC111099630",23.4606867746834,-20.830134313432,4.10285218791057,-5.35523450962168,8.54455230725181e-08,5.99025430323907e-05,0.000141597715682736,"bb"
"LOC111099433",19.7858720481872,-3.58008345373141,3.38588709122028,-3.89942534084966,9.64212624328773e-05,0.024904234639806,0.0946311804680017,"bb"
"LOC111100526",147.938860605392,1.69363658840868,1.69992802285614,3.97763823577844,6.96031594790717e-05,0.0191957050284602,0.108257199013901,"wb"
"LOC111101641",13.2417801219867,4.46821140420453,3.66162994287223,3.96713032167634,7.27432203664325e-05,0.0196761819372259,0.0775285788527178,"wb"
"LOC111099431",148.045327966859,19.8169036496412,3.80295338943896,5.43915292124055,5.35344908249649e-08,4.17958370186181e-05,5.86431400095851e-05,"wb"
"LOC111101477",85.7800023296471,-1.34974166815863,1.43313558589598,-3.97679851596782,6.98492992710038e-05,0.0191957050284602,0.120086370170545,"bb"
"LOC111099673",249.484851890228,10.6440466300183,10.0379209814968,3.83382504756469,0.000126165891554909,0.0298900048737534,0.0923795527911212,"wb"
"LOC111099993",111.706704450471,18.8927050387134,2.20153430688338,8.67820639636551,4.02058916184711e-18,1.38115278887772e-14,2.12134386569812e-14,"wb"
"LOC111101102",592.800905494526,-25.3366825983663,3.15506425311884,-8.21950460166597,2.04345521104673e-16,5.01405524356267e-13,8.48222952692089e-13,"bb"
"LOC111102029",19.7328042418189,-3.24266291912581,1.32451703578621,-4.48239827480283,7.38088287980487e-06,0.00301842962722687,0.0145686024603947,"bb"
"LOC111102033",4.3451095936123,12.1985091783148,3.87985479842409,4.51381114523899,6.36729211884283e-06,0.00266742949837182,0.00745710457906227,"wb"
"LOC111101126",275.069676321084,-10.2422612207131,2.59609210789567,-4.75651157442966,1.96966950910999e-06,0.000966601242527805,0.00229406516539993,"bb"
"LOC111101283",10.3855790115913,-16.9256244555011,2.44799144903608,-7.0109620009115,2.36685017149477e-12,3.69572895869038e-09,6.59020178549188e-09,"bb"
"LOC111101392",8.22162983693281,9.81923333144472,7.99078226460864,3.89141196126329,9.96625518213687e-05,0.0255493132848333,0.0755482223353879,"wb"
"LOC111099453",6.44162445072513,-11.9753012442328,7.49478701344937,-4.05128863462,5.09363267349557e-05,0.0153488131228,0.0411321962651489,"bb"
"LOC111101844",2.05321267624468,-18.0236143046336,3.31374854169752,-5.60235986321261,2.11452976667025e-08,1.81595816361641e-05,2.23484194259905e-05,"bb"
"LOC111101887",12.8881607286103,17.0146902195607,3.65058296987167,5.04643864094828,4.50121357759245e-07,0.000262077438673654,0.000471034037293274,"wb"
"LOC111101826",11.6905787578281,-19.6950577552983,5.97354366513456,-4.60558160588483,4.11314642842766e-06,0.00178854184948541,0.00553989106209843,"bb"
"LOC111101845",7.53687279935943,-21.1624836302012,5.37980352901122,-4.81264659709585,1.48944540550234e-06,0.000799459821403382,0.00168623714008495,"bb"
"LOC111099634",19.6361085818602,-26.3535346949445,4.09691275319302,-6.69433542252929,2.16653958976936e-11,2.75648029584285e-08,4.03513443420527e-08,"bb"
"LOC111105605",22.1147039217816,8.78596133222097,7.71297012467065,3.8441985184827,0.000120947070832235,0.0293134306166906,0.0858003484697871,"wb"
"LOC111102486",235.740872706453,-23.7869238345996,2.87616590637412,-8.43116741357365,3.42233730903649e-17,9.79701093666847e-14,1.37435450690758e-13,"bb"
"LOC111102991",399.843662895478,-7.08969040642652,1.98668272150341,-4.68858471530718,2.75101027609719e-06,0.00126003606672654,0.00426291747878325,"bb"
"LOC111102899",38.8313257921165,-1.92118903970795,2.45334126462583,-3.77302308568141,0.000161281357991787,0.0357441110305411,0.145130661273237,"bb"
"LOC111104890",19.4776006624486,18.2370898653822,2.70665887567358,6.85367127317119,7.19783802709371e-12,9.5100050733355e-09,1.52729597605985e-08,"wb"
"LOC111105451",138.395990612842,-8.50856735832139,3.22937615968554,-4.40608106051124,1.05257587004608e-05,0.00406270632447449,0.0122686746949715,"bb"
