"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","pair","DEG_group"
"LOC111100024",287.574906660666,7.29271867644094,2.19516265575271,4.53566964455543,5.74210008831479e-06,0.00158467842519238,0.00460703967852274,"BB vs. HB","HB"
"LOC111099673",249.484851890228,20.1655041577034,7.1281337109404,4.43381028996708,9.25821000964602e-06,0.00241639281251761,0.00673316636152899,"BB vs. HB","HB"
"LOC111099993",111.706704450471,19.6697916465971,2.19946764433443,9.0494167475729,1.43734009802235e-19,9.67876075206288e-16,1.03908886805772e-15,"BB vs. HB","HB"
"LOC111102033",4.3451095936123,8.84758622011716,5.32728900970981,3.99200919145096,6.55158327498042e-05,0.013873286621718,0.0321847337732504,"BB vs. HB","HB"
"LOC111102046",12.9136491195016,-18.8463938885876,3.96073625633706,-5.09487280221055,3.48975478739258e-07,0.000130551726596357,0.000278502880871911,"BB vs. HB","BB"
"LOC111099705",27.5759860698554,4.08477516042536,1.26174968830987,4.61064629563911,4.01419029815903e-06,0.00113574599284636,0.0051514434868847,"BB vs. HB","HB"
"LOC111099858",19.3206147294019,-21.9060387717627,3.22159717621444,-6.97702663418177,3.01492569544696e-12,4.03647324389015e-09,7.82949093318292e-09,"BB vs. HB","BB"
"LOC111099595",320.725334656457,-5.12936492435585,2.27441044000505,-4.29218778350901,1.76921223302109e-05,0.00431649323721646,0.0118819514304098,"BB vs. HB","BB"
"LOC111099988",36.5999976746072,10.1094066483208,9.46541663342923,3.73464095881125,0.000187983179743219,0.0326247715400744,0.0706308538588836,"BB vs. HB","HB"
"LOC111099907",9.60600875220066,-19.4101455062632,3.12688137437733,-6.35989716536851,2.01888863979982e-10,1.86992506495068e-07,1.65542407778386e-07,"BB vs. HB","BB"
"LOC111099453",6.44162445072513,-12.1585477349108,7.19380514902161,-3.99845590754949,6.37570549391025e-05,0.0135863055869914,0.0301152474570359,"BB vs. HB","BB"
"LOC111100838",308.505824294997,7.68362456303543,2.27579557963095,4.54354517808522,5.53159431358523e-06,0.0015392004044967,0.00414565856435301,"BB vs. HB","HB"
"LOC111101887",12.8881607286103,18.8125868639102,3.486920588339,5.5778279257909,2.43540383409001e-08,1.10807583364833e-05,3.09323344341748e-05,"BB vs. HB","HB"
"LOC111099634",19.6361085818602,18.5576233984672,4.33511406383259,4.85200755196822,1.22217968000189e-06,0.000403427133784154,0.000848074125888212,"BB vs. HB","HB"
"LOC111102721",554.940278929575,-19.9271411289242,9.39831828679668,-4.26488103629448,2.00008740544244e-05,0.00481006734670295,0.012608253388508,"BB vs. HB","BB"
"LOC111105605",22.1147039217816,-24.3864171920768,3.97223019714345,-6.38798100823087,1.68090208421351e-10,1.61697977923957e-07,4.52145928671789e-07,"BB vs. HB","BB"
"LOC111104717",5.47425190755339,-16.1840521106497,2.91730859841367,-5.67521381862434,1.38515530814431e-08,6.85835206910451e-06,1.49801993672725e-05,"BB vs. HB","BB"
"LOC111102765",26.2095172730721,-18.5273507711005,3.39731184408436,-5.62551641027576,1.84953821448894e-08,8.77071861177861e-06,2.47578182653091e-05,"BB vs. HB","BB"
"LOC111105268",452.872859269446,1.57423844527039,2.09675904635363,3.71941422163343,0.000199685346666754,0.0343020711067498,0.129967421658445,"BB vs. HB","HB"
"LOC111104836",48.7274838516999,-21.5091872602002,3.56108180684078,-6.23479607481029,4.52366988705253e-10,3.46153275970844e-07,9.45411195008394e-07,"BB vs. HB","BB"
"LOC111104612",4529.85048779279,-6.19763397420893,5.74952569714015,-3.73025728660711,0.000191284336136422,0.0330274477609087,0.0689322819211964,"BB vs. HB","BB"
"LOC111104096",7.0832966016406,-11.2397907436491,8.16640290015312,-3.87424354180879,0.000106956410662865,0.0206960654632644,0.0450583747194109,"BB vs. HB","BB"
"LOC111104890",19.4776006624486,16.5569689191732,2.7092452936806,6.22323310272697,4.87012965737224e-10,3.56461729204491e-07,7.59070822365301e-07,"BB vs. HB","HB"
"LOC111104731",20.0940217886239,-11.2295752190138,9.8323073577666,-3.78778548711228,0.000151995989940193,0.0275137257273998,0.0623539927567338,"BB vs. HB","BB"
"LOC111105496",72.5638032954215,-18.8011532830798,3.30521101631867,-5.84909558788413,4.942530093868e-09,2.91947448649898e-06,5.90703365844708e-06,"BB vs. HB","BB"
"LOC111103179",12.9102086928525,-19.3947419318797,3.73266175827602,-5.41674315352945,6.06944313246065e-08,2.61989847213869e-05,5.0973590277869e-05,"BB vs. HB","BB"
"LOC111104405",86.0157511491443,-24.2073586746342,2.90904178556556,-8.4970341355152,1.94496253314169e-17,6.54849435283477e-14,6.66842543719015e-14,"BB vs. HB","BB"
"LOC111103003",36.9300721807809,-21.1987211027968,3.53923821610834,-6.18046842661431,6.39116780598702e-10,4.48300476791202e-07,1.35450729791535e-06,"BB vs. HB","BB"
"LOC111102715",50.402821709045,-10.385486377981,10.5808981521996,-3.71758066053947,0.000201139776770219,0.0343765235739924,0.0810076356465144,"BB vs. HB","BB"
"LOC111102840",191.258423441507,2.95784683753005,2.78058621721515,3.86288822945745,0.000112054284892186,0.021541034831531,0.0757167955287123,"BB vs. HB","HB"
"LOC111104627",41.5296191169195,20.2321302305763,3.33225639617225,6.24197919431252,4.32068435330693e-10,3.38653571842885e-07,8.47307807675914e-07,"BB vs. HB","HB"
"LOC111102864",11.3331063853407,-17.18061848894,3.44122255304153,-5.22337697348163,1.75689206765106e-07,7.04199988401709e-05,0.000125737365681039,"BB vs. HB","BB"
"LOC111105398",7.71077090368294,16.3525690018549,2.47486645612725,6.70753304982846,1.97942138850769e-11,2.14984318482792e-08,2.40251226954551e-08,"BB vs. HB","HB"
"LOC111104227",37.6879571662768,10.1856891306398,9.30839009929114,3.74628118616573,0.000179475410929458,0.0316374744009629,0.0672241665633912,"BB vs. HB","HB"
"LOC111103545",9.90446313378199,-14.0951722534402,7.5293233181555,-4.07598222161146,4.58205197460332e-05,0.0103538998612697,0.0194178355488387,"BB vs. HB","BB"
"LOC111104811",12.0248948444286,-2.38919436506579,2.91543181134411,-3.6932893718554,0.000221371874717384,0.0370814410440775,0.111829160938615,"BB vs. HB","BB"
"LOC111103478",4.37459420201132,17.322118963399,3.50829694716691,5.18676614052313,2.1397715326795e-07,8.28091583146968e-05,0.000177807323823283,"BB vs. HB","HB"
"LOC111105584",3.35715808172054,-20.9735648007185,2.54589819797696,-8.37035385359088,5.74454678692714e-17,1.75830132517318e-13,1.62499847181058e-13,"BB vs. HB","BB"
