"Gene","GO.terms","ModuleColor","GS.Actual_shell_growth_mg","GS.Actual_tissue_growth_mg","GS.Ratio_tissue_shell_mg","GS.P1_trtmt_code","GS.P1_temp_code","GS.P1_DO_code","GS.P2_trtmt_code","GS.P2_temp_code","GS.P2_DO_code","GS.P1_both","GS.P1_control","GS.P1_hypoxic","GS.P1_warm","GS.P2_both","GS.P2_warm","GS.P2_control","GS.P2_hypoxic","p.GS.GS.Actual_shell_growth_mg","p.GS.GS.Actual_tissue_growth_mg","p.GS.GS.Ratio_tissue_shell_mg","p.GS.GS.P1_trtmt_code","p.GS.GS.P1_temp_code","p.GS.GS.P1_DO_code","p.GS.GS.P2_trtmt_code","p.GS.GS.P2_temp_code","p.GS.GS.P2_DO_code","p.GS.GS.P1_both","p.GS.GS.P1_control","p.GS.GS.P1_hypoxic","p.GS.GS.P1_warm","p.GS.GS.P2_both","p.GS.GS.P2_warm","p.GS.GS.P2_control","p.GS.GS.P2_hypoxic","MMgrey60","MMlightcyan","MMblue","MMyellow","MMblack","MMmagenta","MMpink","MMcyan","MMred","MMbrown","MMgreen","MMsalmon","MMturquoise","MMmidnightblue","MMpurple"
"LOC111118370","GO:0004888;GO:0005230;GO:0016020;GO:0034220","blue",0.15432146910047,0.227810944495022,0.144342515329849,-0.0422625963962234,-0.05824483027445,-0.0177110973565258,0.00489769630382949,-0.17483926455841,0.0928117216570165,0.058818114236851,0.145642118201629,-0.0783867813259139,-0.123457825433066,-0.0279380306185705,-0.17095787852949,0.0671975060476947,0.13755327519649,0.141893695325334,0.0289612276817299,0.169828267531665,0.689152893897052,0.581294473703943,0.866922120220948,0.963043226505776,0.0955270423041953,0.378887227605768,0.577573590992718,0.165976483676066,0.457649058416738,0.241009698567854,0.791502622886155,0.103234810580896,0.524487536429936,0.191025821531459,0.0177949925036782,0.194065232166714,0.168837836772033,0.128453052825079,-0.149488966923465,-0.0498473391765172,-0.212039898424207,-0.3090392517795,-0.246736118347441,-0.000845692049905448,-0.176245797997467,0.126016581540336,-0.205177953854115,-0.0654402203505803,0.103430366946724
"LOC111118373","GO:0005515","green",-0.0197314761634473,-0.0413092262345989,-0.111329970399567,0.197469751675517,-0.0205271412998555,0.229125277440179,0.196559961645154,0.191128385731392,0.124245346536183,0.143559323209539,-0.0993883090860712,0.123091010196401,-0.162827861181756,0.176455270084247,0.0409710279504625,-0.187816057979592,-0.0360105887137688,0.851905131365831,0.695816674601477,0.290727109162844,0.0591884970327731,0.846005294361942,0.0280233352803467,0.0603916193044767,0.0679953740881128,0.237998566847038,0.172181097791072,0.345884750601678,0.242421203769449,0.120948365362024,0.0924546931152374,0.69818617457747,0.0730003883208745,0.733262100754573,-0.0383773908485828,-0.246975827167774,-0.450946990984549,-0.189718795597651,0.24444300538415,-0.0765573825125196,0.016771670469302,-0.0924341603996373,0.0680476231378241,0.219569915715582,0.370185066837322,0.140243256540995,0.0518818992500531,0.228457734050543,0.0832953735331876
"LOC111118377","GO:0004568;GO:0005576;GO:0005975;GO:0006032;GO:0008061","turquoise",-0.248454990164078,-0.244801231881419,-0.130115698196969,-0.0178544684119308,0.0468716456600516,-0.0432297913222138,0.0437941743392565,0.312656812553614,-0.107226459254621,0.0465974538549655,0.041685213826782,-0.0958079283051651,0.00810632719105492,0.185682003777163,0.169994171944856,-0.0493086407386546,-0.316837526676059,0.0169362756076879,0.0186802358960718,0.2163748682292,0.865854854189732,0.657278221517138,0.682416628568863,0.678497266918065,0.00241051337088916,0.308984731472275,0.659158090039051,0.693185837662169,0.363622064221983,0.938869114961071,0.0763790846496086,0.105221942271577,0.640664830255371,0.00208998811073167,-0.395393731573219,-0.296304222767202,0.0615380859429262,0.147152070278725,-0.0559391410774364,-0.0315764575484953,-0.00992456135949867,-0.00346665888203813,-0.00587065162312444,-0.203831807430613,-0.243776754446755,-0.337772479755988,0.941596530684509,-0.0115596805917636,0.0928358282721687
"LOC111118378","GO:0005509","turquoise",-0.157446749541166,-0.0849679365363245,0.149215018307687,-0.0981993247373534,-0.0731667233490315,-0.0722440702233893,0.0405593687788232,-0.0553103553092474,0.072967206062131,-0.105784725047657,0.0636796957050719,0.0208059591375005,0.0194470696358344,-0.103741551630978,0.0408208831397209,-0.127553844744362,0.192326700481686,0.133901199630719,0.420647403714815,0.155720486568106,0.35171392464572,0.488231083098252,0.493746945042588,0.701074265257828,0.600510982500426,0.489421073940316,0.31557252542819,0.546471734871206,0.843939856644517,0.85401599477505,0.325062688223556,0.699239055301966,0.225634082739964,0.0662545271730948,0.00351164845698707,-0.0911211271230124,-0.149285978860065,-0.163459258948497,0.0707916027484561,-0.0950947966964272,-0.0452413126009723,-0.0532959099953134,-0.0518448666247555,0.0718178232988726,0.0938708820627122,-0.0195768705013703,0.191709398726402,0.0390884567758374,0.116044678094748
"LOC111118379","GO:0005509","green",-0.144275424628441,-0.0995904480915341,0.00571294624036398,0.00751751833224797,0.124635016924449,-0.0540004380921336,-0.0834129471695275,0.176464453354666,-0.181389671091746,0.144735385503881,0.0609995413773179,-0.204915662520886,0.00132145360406119,-0.16086357916353,0.361608291576606,-0.159630012381231,-0.0470239951007392,0.170028885441368,0.344899788065991,0.95689702451815,0.943301756094893,0.236518339786554,0.609179180856162,0.429230692474569,0.092437459543164,0.0835541315075019,0.168656988970639,0.563516879865544,0.0500595297065074,0.990025393668055,0.125559990447123,0.000397641342729746,0.12852421340979,0.656234628160161,0.144476816048326,-0.146834103407523,-0.425007949324803,-0.407349521294361,-0.0721830837051664,-0.249047094117382,0.0222169598784002,-0.187745714761301,0.0549937757473496,0.325787466598673,0.420675039046926,-0.0417696479961758,0.298724762200403,0.177284907981231,0.146822643313916
"LOC111118382","GO:0005515;GO:0006511;GO:0008180","blue",0.197988967849117,0.163040111358551,0.0303745497845492,-0.0892061894052653,-0.0300697649682798,-0.0838303892287788,-0.227640013800277,-0.342714987362195,-0.0832657032245566,-0.11621041423026,0.0170210345060985,0.0177005392917117,0.0786478346073774,-0.0475622660267089,-0.342307876485228,0.449987450473731,-0.0486407530729441,0.0585106893939646,0.120457962388359,0.773786658341699,0.397762227199762,0.775996628790828,0.426916706526333,0.0290851319116615,0.000825367881445024,0.430048609366065,0.269960541441581,0.872062309639043,0.867000724786215,0.456147945591832,0.652552763786076,0.000838045670739199,6.78592791409518e-06,0.645200793615583,-0.0158735859659944,0.383258195441985,0.717147365526681,0.485691633961626,-0.259939361565446,0.171715088776037,-0.0388677575526699,0.157899733779749,-0.237037079019375,-0.446517510272335,-0.682963830641713,-0.305686855012211,0.0204165087349909,-0.347469642228854,-0.234875739070538
"LOC111118383","GO:0005515","green",-0.25341362581025,-0.174112878541126,0.0947649808344442,0.00722817452091135,0.181702805556386,-0.0828617621674031,0.189140449605439,0.244104932809562,0.0894884226267382,0.0425650947287872,-0.0722243558225976,-0.137587971578381,0.165551533486342,0.0058972794801439,0.271794763330205,-0.38469285267418,0.0988264265910427,0.0147953042436595,0.0969339734343262,0.368892234492401,0.945480620796224,0.0830131773390815,0.432297001584777,0.0709647559727126,0.0190295474493424,0.396264939558971,0.687043434775711,0.493865159652429,0.190912835909311,0.114770885093538,0.955507665131119,0.00877099288315982,0.000152977803251492,0.348631880420016,0.247349340107372,-0.23084113866859,-0.570017278249987,-0.518332832458208,0.19222918015073,-0.221931336024883,0.00707530775312342,-0.0344114079062698,0.0833757691737926,0.39197715275572,0.600882487867754,0.153650474019336,0.224169686444339,0.164093466765422,-0.0833947800145256
"LOC111118384","GO:0004791","yellow",0.168533253518699,0.0287267513338224,-0.0813451615660237,-0.0367162815702916,-0.0591260685246482,-0.0111232935101949,-0.146983785257981,-0.271335764603775,-0.0287622088309504,-0.0875682998212321,-0.0051479184949667,0.0734208216526264,0.0177392130376675,-0.152528646879691,-0.156140997330705,0.194452030430183,0.12330388053426,0.108291070594348,0.785755745829706,0.440798108207483,0.728236528728941,0.5755793854132,0.916189041967806,0.162068204762292,0.00889005069381666,0.785497657817435,0.406517446150641,0.961156544998858,0.486717775956786,0.866712805892532,0.146638394185793,0.137197807184881,0.063255865066708,0.241601384097658,-0.0531533033015693,0.467370707894686,0.271819767141258,0.517513468322349,-0.326097328179464,-0.238698812021783,-0.022092695835627,0.00688780692335388,-0.106539775084291,0.0797702024744103,-0.374985394577536,-0.271240280123895,-0.197480175021715,0.0687688397487689,-0.101342846319108
"LOC111118385","GO:0001725;GO:0003779;GO:0005912;GO:0030018;GO:0030036;GO:0031941;GO:0051371;GO:0061061","turquoise",-0.144335455238178,0.0358086814848469,0.15936442767097,-0.00850966952900373,0.108945911942412,-0.0639172521497576,0.143106089625735,0.0270473924814698,0.146456316197917,0.0454949482120656,-0.00719585519851107,-0.11860404797561,0.0798593911363151,0.233159984492407,-0.202391062355417,0.0366744053031727,-0.0683490680580535,0.169849370746679,0.734702058806129,0.129169344959389,0.93583375975145,0.301245670874252,0.544973137852786,0.173553587567489,0.798005508610044,0.163596495648471,0.66673819769491,0.945724022307045,0.260150392470992,0.449216990293378,0.0253034213830889,0.0530150509407348,0.728534431439108,0.517389026306041,-0.215169971064912,-0.20675726024423,0.144669961916242,0.0200096763916316,0.0654435887766702,0.00939072430077841,0.106089735940554,-0.0790437942640522,-0.0181378572357929,-0.244591693908099,-0.204995462468567,-0.196815279087043,0.487705997339151,-0.0595774450109142,-0.0892578452596842
"LOC111118386","GO:0001725;GO:0003779;GO:0005912;GO:0007507;GO:0030018;GO:0030036;GO:0031941;GO:0051371;GO:0061061","turquoise",-0.225904897896449,-0.11811967562093,0.0896040246207762,-0.0179770402408583,-0.00648614760066124,-0.016680436934017,0.12131109152378,0.275760010562037,-0.00214534008294665,0.000597923383952766,0.0273349187453639,-0.0198453606188731,-0.00796640527284953,0.18926812566188,0.124434509418076,-0.125582728256336,-0.1973543290522,0.0303684685770152,0.262115715556855,0.395652621614353,0.864942609922689,0.95107014986144,0.874601350136128,0.249351450527902,0.00779942742787294,0.983807205697247,0.99548665815519,0.795904640632841,0.851060173180728,0.939922304482847,0.0707709565333371,0.237279199236046,0.232945049555123,0.0593400419751497,-0.173547590080581,-0.261237567158883,-0.197705548343346,-0.161257099793026,0.175471516102177,-0.150635039487293,-0.028618869006398,-0.231150240827363,-0.0165241568781233,0.0149450662748317,0.0974579507988697,-0.0542935119724958,0.494069927071835,0.0503087122985938,0.111262550825971
"LOC111118388","GO:0000278","blue",0.0639791916422819,0.146251210395339,0.172385382512397,-0.114770783743656,-0.162323316252475,-0.0460216827545485,-0.00961555487420008,-0.129694664459529,0.054037526117638,-0.0194856332925703,0.22136859891267,-0.0339337782444325,-0.165904198296977,0.0746695950340488,-0.222209326824174,0.165408303995652,-0.0135254649871447,0.544582729863486,0.164193645026089,0.100345398398922,0.275979408144762,0.122120278117979,0.663112482592621,0.927516243933195,0.217877835896203,0.608933004543219,0.853729714994758,0.0339514741828047,0.748116671154471,0.113989196664151,0.47931694503324,0.0332618187003697,0.115089537554598,0.898177652508,-0.0389918531158704,0.156527875221726,0.296266129621724,-0.050790197699561,-0.295970099355613,-0.0854769020943321,-0.0671686260569517,-0.0614443416991008,-0.0278211669895662,0.0338447972754443,-0.182582094556352,0.178085594071527,-0.12406305733274,-0.342784242516802,0.17932397016258
"LOC111118389","GO:0005794;GO:0016020;GO:0016192;GO:0031267","blue",0.0264771248479439,0.00716896848051177,-0.00988597031722079,-0.0355747934026449,-0.0779883062559554,-0.000424813443425704,-0.163719762985231,-0.18800766476106,-0.0890947145892409,-0.084260718157561,0.0075399318101868,0.0825132074108509,-0.00695164604500361,-0.0394727525336002,-0.17440343542624,0.283973129314733,-0.0638010968084906,0.802176527074642,0.945926513882086,0.925483562004933,0.736371244144515,0.459945623897396,0.996793346237033,0.118897923088557,0.0727030088673697,0.398354539492683,0.424538786020898,0.943132991609382,0.434242473920143,0.947563356372197,0.708718009090262,0.0963692536496345,0.00608343593080807,0.545705639487101,-0.262526679624828,-0.0125390240745561,0.531828867720717,0.302606061633285,-0.0196619561119662,0.221786691592881,-0.00234509639844663,0.123164816029762,-0.0727298576921487,-0.454777011577496,-0.492294030986205,-0.0607295326946814,0.0684656782295564,-0.303991415660638,0.0200329596941509
"LOC111118397","GO:0005125;GO:0005576;GO:0005615;GO:0008083","midnightblue",-0.356013231307048,-0.237439595970364,0.02238342129006,0.000661614993771678,0.0844323397849726,-0.0414928690868624,0.424895424643983,0.137290168457174,0.406377545277316,0.0403231803274586,-0.00987195795905794,-0.0876221102472698,0.0569704104970561,0.308178642312144,-0.15199831896574,-0.319878428597512,0.159100646102545,0.000495978625291217,0.0226672027261055,0.832274529047428,0.995005896736448,0.423592562998438,0.69453124823948,2.42584962249535e-05,0.191884179740017,5.83376588026344e-05,0.702733223019585,0.925588879661602,0.406228022180889,0.589605304640898,0.00280231076987966,0.148064521455763,0.00188156443378311,0.129812541562387,0.262743985437443,-0.146368720840555,-0.34967187946319,0.0122434729365169,0.483523658637548,0.0754931600204102,0.119347487823384,-0.0649472396692217,0.205665937482366,-0.121803702217681,0.124782682916576,-0.116469888090188,0.0328518507846433,0.5352974202024,0.0502631732403772
"LOC111118398","GO:0005125;GO:0005576;GO:0005615;GO:0008083","brown",0.074131932352651,0.0890350360436744,0.105355654038327,-0.0821606119503212,0.0114665815987132,-0.0967947313354585,0.39500416892143,0.0894992200321951,0.396837301499096,0.00439848440725897,0.102834909855547,-0.11607537780095,0.00878393949508881,0.307854878091389,-0.206041199217221,-0.253061730928418,0.148250976498511,0.482495967833664,0.398671851116346,0.317550487155991,0.436215550115416,0.91361227274959,0.358678469751722,9.75322143848684e-05,0.396207724307791,8.98912148898209e-05,0.966807894216249,0.329331747934188,0.270521315089119,0.933770260460056,0.00283273896691401,0.0487863594656178,0.0149391065779481,0.158439977887141,-0.0535076364475547,0.113698032406948,-0.090052941501444,0.105501912931955,-0.0208496322059678,-0.342581180541783,0.0946723392109615,-0.152161427957622,0.0700951065274559,0.245856415998208,-0.0560895914106524,-0.0599268058504664,-0.00148339928950856,0.109981305325616,0.0970535425953811
"LOC111118401","GO:0005125;GO:0005576;GO:0005615;GO:0008083","turquoise",-0.302477794700614,-0.321556741805221,-0.217303111532179,0.0168013018398245,0.131282687180433,-0.0470356745125537,0.0328857708669784,0.261689800039488,-0.0939607110326744,0.105096282442142,0.00623543406977483,-0.157827623636896,0.04739657248903,0.133032574267316,0.164663888967575,-0.0593714089834556,-0.247088304954653,0.00338336234176938,0.00177475074989518,0.0374582945420268,0.873700196169554,0.21224745381432,0.656154651394875,0.755648078618934,0.0117422683612362,0.372988061796097,0.318750023093991,0.952959269589636,0.132951055414464,0.653685254484565,0.20616374393328,0.116756719481082,0.573992937839637,0.0175714161435587,-0.328348709020966,-0.362182083694579,-0.0564201180190883,0.00811462722901264,0.0348039579307027,0.0184299421613765,0.0610256252956045,0.0391240978163829,0.156814370033484,-0.162048877183614,-0.114260553222326,-0.266510549067301,0.850582563533828,0.0740116026381816,-0.0257194690385635
"LOC111118404","GO:0005758","yellow",0.00763336748647705,-0.0636409597051543,-0.0527705123543785,-0.0227256908230991,0.0779510035392181,-0.0641720070023562,0.304578209276537,0.152181984577862,0.264445373330382,0.0198303458144812,0.00360636872598626,-0.0936164344799244,0.0694971490216713,0.288961685226743,-0.11584053732545,-0.190729316530264,0.0125120247090788,0.942429485624753,0.546716286588647,0.617367477756828,0.829748143207155,0.460160937975692,0.543368279557776,0.00315779465510315,0.147569443944454,0.0108556760354663,0.851171564928613,0.972782874324852,0.37474975661378,0.510360976129818,0.00521272694262518,0.271498419670873,0.0685832628312067,0.905770636920949,-0.0964012873861659,0.0686639812404593,-0.0783246419634741,0.437952542493993,0.144749312090087,-0.192094950000927,0.1499934448477,0.0161985642797191,0.0629062415037917,-0.0131262679773269,-0.211582962764346,-0.440710347048213,0.110014172748087,0.516400599760058,-0.0297675130659568
"LOC111118405","GO:0004888;GO:0022848;GO:0034220;GO:0045211","turquoise",0.0151949490521666,-0.0701102441164629,-0.301295512331573,-0.0419928626038568,0.147292973579804,-0.120205340843314,-0.0156396758826123,0.217629608128314,-0.126194289355292,0.0193504732623287,-0.0122491244359153,-0.157830151456165,0.148920898013078,0.0238310804612488,0.223742820490252,-0.0824056079355025,-0.172456092602317,0.885689680553704,0.506628084212469,0.00351657820431822,0.691035877596394,0.161177300640873,0.253724694660544,0.882367636595109,0.037165897074352,0.230659279366289,0.854733167039525,0.907741773316666,0.132944766600774,0.156546460105734,0.821600896442227,0.0320342261232674,0.434844047805436,0.100203938814311,-0.463762960679967,-0.31221253591361,-0.0368528614021401,-0.00168800892625839,-0.104267832907161,-0.0313947798007444,0.12453451650483,0.0109142643050554,-0.0192758629370179,0.0286671469578655,0.0361675961988497,-0.0237789236854246,0.589775429281204,-0.100259830978318,-0.0994679999032195
"LOC111118406","GO:0005634;GO:0006357;GO:0035267","blue",0.407007749673801,0.168598699979379,-0.21515455708666,-0.0706360663171545,-0.00918433060819133,-0.0736939731201949,-0.259720832558525,-0.285044720493416,-0.147934234269367,-0.00810547081469617,0.0876949677116182,-0.0770898162136865,-0.00258422479722404,-0.15677781122194,-0.167487044121536,0.345824151816674,-0.0120139555889309,5.66687897645938e-05,0.108152105266054,0.0394308424424174,0.503437841786367,0.930758664486836,0.48509377956886,0.0124138515123452,0.00588623160197507,0.159341155984293,0.938875560571159,0.405836344905227,0.465147164017821,0.980495145246477,0.135582448431537,0.110531445263418,0.000734167181853893,0.909505462765142,-0.0656039402155092,0.447323421011949,0.63475960090225,0.470444041298135,-0.461590556181045,0.0213935310176878,-0.0285186137627351,0.0825643070832229,-0.212132261675216,-0.190620929840122,-0.511342546834781,-0.12875945182338,-0.102965297040024,-0.406944493660946,-0.242302377970521
"LOC111118407","GO:0003774;GO:0005515;GO:0005524;GO:0005856;GO:0016459","green",-0.316835027069763,-0.290676521078245,-0.052034488363018,0.0206109012847494,0.0756949512192014,-0.0150129890075174,0.0577487901017937,-0.0146912886470388,0.0718916019505754,0.065813902512418,-0.00524157310968036,-0.0821634278157226,0.0222595990459466,-0.172517613210291,0.155804907289287,-0.244661827316671,0.261866502911495,0.0020901676733993,0.00494007065165456,0.62229014501698,0.845384703851997,0.473285637528761,0.887049468318234,0.584522876645912,0.889454333415778,0.495862716098862,0.533080801079007,0.960450441334038,0.436199772818172,0.83318891639424,0.10008099052425,0.138056204675346,0.0187497258639625,0.0116835769771248,0.565526400147179,-0.0606572053770954,-0.51517766321917,-0.571205948143909,0.115220196179931,-0.171683329198188,0.080093148985815,-0.0710806327108909,0.0220703456382926,0.377484332812944,0.667873859458455,0.228110220640013,-0.0811766027617226,0.172686504952013,-0.106128040857214
"LOC111118412","GO:0005412;GO:0005886;GO:0055085","red",-0.227772811354743,-0.23792699243924,-0.099940436615364,-0.0409828742845494,0.124391055058419,-0.107632286583516,0.170909042166326,0.128358654517176,0.12692735575464,-0.0116607189709734,-0.0308674814036407,-0.112766936841879,0.152967601537813,0.272609192876827,-0.126589296535485,-0.0184671032547337,-0.131851161113531,0.0289888308470243,0.0223824174545279,0.343198563250791,0.698103127199669,0.237444318044688,0.307146602654378,0.103334798809862,0.222695811180323,0.227940084329678,0.912155443432638,0.770216270176735,0.284505926467022,0.145465817263685,0.00856318575376091,0.229191258931299,0.861297081772575,0.210257256144857,-0.026613690821777,-0.0677662872756892,-0.10362533944799,0.0869373620825037,0.0114488499730045,-0.123028354493206,0.25480764301326,0.232741365060445,0.844534023552171,-0.0137935631093453,-0.151247345724702,-0.195616713270692,0.262246549953354,0.227666214792482,-0.0114736110574638
"LOC111118413","GO:0001097;GO:0005673;GO:0006367","yellow",0.27888440120717,0.19484469385073,-0.0944389066265346,0.0679339344749632,0.0111754150031742,0.0697033742323356,0.0254789556322139,-0.0167399215136805,0.0368429988430628,-0.00635827156259339,-0.0996351725237198,0.086730914802943,0.0189015622205068,0.0785735461381701,-0.0976167622998254,0.0573033527531179,-0.0376995640014937,0.00710197964267022,0.0627141085977016,0.370549474392174,0.519942363079366,0.915797754206187,0.509103776607364,0.809490569022081,0.874157820322381,0.727335323350633,0.952033659254448,0.344682097244497,0.411036965512801,0.858067611760262,0.456574842990058,0.354592221312838,0.587428907428744,0.721253263210725,-0.347466601722635,0.115907860499428,0.250568948398807,0.335295597053525,-0.2240333651787,0.0135000790540102,-0.00695584934888295,0.128885510171148,-0.0856672204082764,0.00560939779730236,-0.303139873509309,0.0124969439294903,-0.00393443251743643,-0.136688647286671,-0.132013856353676
"LOC111118415","GO:0042981","magenta",-0.0473610746714818,0.0467461912513129,0.0447741431036518,-0.0223803303990594,-0.0409630809895118,-0.00431814118544701,0.194773639132598,0.122022813001061,0.156768667152891,0.0428388120695973,0.0944847686873255,-0.0471846770150633,-0.0882572494140479,0.212228622111166,-0.0734163342080575,-0.108184954163167,-0.0347135323677774,0.653927978928484,0.658138077630295,0.671712189428621,0.832297351570675,0.698241887834707,0.967413850403679,0.0628118620486953,0.246564150034224,0.135605540853356,0.685136740717572,0.370316110705622,0.655134671645753,0.402821020790407,0.0422558507060325,0.486744479733055,0.304654858366786,0.742528290404865,-0.227321580327187,-0.30616613176775,0.0943134072049399,0.127299517432756,0.284554610149609,0.364269608020163,0.166851479208797,0.0109134290509819,-0.0377055646336939,-0.429794148927421,-0.157699119946742,0.00497330976148365,0.188368672753307,0.010951860782484,-0.0113227416493469
"LOC111118416","GO:0000981;GO:0006355;GO:1990837","turquoise",-0.359397681127861,-0.308874136710227,-0.13492849484994,-0.0902428080428897,0.0055953311485551,-0.102816055619049,-0.0275715520551759,0.211495209342939,-0.136467711475206,-0.0051178620736809,0.107191258067088,-0.113652189956735,0.0113427501173421,0.0157318196562473,0.22486363268089,-0.0715170256449836,-0.176160802626264,0.000434129003317459,0.00273793659513867,0.199714013058495,0.39227927448249,0.957783582385202,0.329420903344317,0.794176721987858,0.0429897661408764,0.194585337828027,0.961383160061649,0.309144505781427,0.280717738866634,0.914541667931383,0.881679588572749,0.0311613384101594,0.498116399124688,0.0930086447032907,-0.270816464523333,-0.171351728156357,-0.0567086291895977,0.0230495612169893,-0.173596702083709,-0.230790505877038,-0.0295833916260867,-0.057765538635869,0.00176875922372626,0.0932829501089437,-0.0673910330357794,-0.270951688670032,0.844084702317773,0.0322378881464726,0.035842066263127
"LOC111118417","GO:0000266;GO:0005741;GO:0006626;GO:0008053","turquoise",0.133390746911041,0.0276772753798524,-0.0864411432953021,0.0266042912815238,0.0325450972326702,0.0132096198670648,-0.0788902425025718,-0.105021799067589,-0.0357240537559016,-0.0374327961452662,-0.0897037241923375,0.0521238828961681,0.0734205163120092,-0.0750295513361287,-0.0444425035176293,0.0876260779354276,0.0353628597100685,0.20493401986173,0.793405040657251,0.412607720097795,0.801245928963395,0.758101262263077,0.90054310415475,0.454756489064962,0.319095030537442,0.735305878377275,0.723145617366854,0.395124986924936,0.621691364862954,0.486719592945642,0.477194939637335,0.674005476070236,0.406206686420661,0.737884805346596,-0.043004963664518,0.0815317613793395,0.132308301807625,0.144034316690694,-0.0686868886952079,-0.0302748271910303,-0.0650225141403159,-0.0200858396012293,-0.103400577152299,-0.0791910172488359,-0.197011554786547,-0.215498262391919,0.156029117137246,0.00646323130672772,-0.155173741409653
"LOC111118418","GO:0005515;GO:0005737","lightcyan",0.0815651035025008,0.0167384424753639,-0.0105741933069248,-0.118206270290297,0.173135570283654,-0.217598385273799,-0.232369162423379,-0.166310350474708,-0.176670964507088,-0.00513545317848309,0.0462230208833145,-0.246142757102448,0.202132827751227,-0.242993302272197,0.0537998253838939,0.151708156400575,0.0430545833918615,0.439559443567835,0.874168847879309,0.920312455872352,0.26176362258053,0.0988525601996071,0.0371937761623018,0.0258180865596179,0.11309406586993,0.0920505845732932,0.961250528817686,0.661728636768641,0.018022762604175,0.0533252809238845,0.0195988544158985,0.610511526038128,0.148849206458778,0.683635082268657,0.314626211951634,0.478950860005081,0.173889664503477,0.095316387804236,-0.500258172505213,-0.361585612783392,0.133572644002703,0.260456934837341,0.140531861033528,0.254188153634901,-0.166459769549313,-0.371125289325237,0.00886893148795114,-0.0479234459721056,-0.116435218144929
"LOC111118421","GO:0004983;GO:0005886;GO:0007186","black",-0.129273324933829,-0.0324893997952835,0.133298266154281,-0.021773555283382,0.0736702244080767,-0.0609758425349783,0.357755482402994,0.117547848567048,0.34118882463487,0.0587278733532099,0.0431768573452199,-0.128243905131746,0.0268375073690153,0.30640942173233,-0.172687821677607,-0.222166420485852,0.0845084756960213,0.219389266927684,0.758502566940164,0.205251033266654,0.8367803269664,0.485234860681448,0.563668715548718,0.000463196756921945,0.264448832997603,0.000873814254447165,0.578158565085629,0.682784663271016,0.22311309434766,0.799539985637292,0.00297223603296576,0.0997414468745371,0.0332967274548598,0.42317318217497,0.0507197661614209,-0.212073881592488,-0.0146492724211,0.127751772621696,0.461819663099616,0.272016195597738,0.148051256079618,0.0438209403646526,0.0476658630488438,-0.399398099502394,-0.130490563898213,-0.27721113872396,0.156928959231336,0.194902235305437,-0.105001877830727
"LOC111118425","GO:0007283;GO:0032027;GO:0120212","lightcyan",-0.102010074759795,-0.146136535319145,0.00749435620749662,-0.0728329338708607,-0.0186827904024009,-0.0713784484649311,-0.0900755582614842,-0.410018093383502,0.104126688114796,-0.124264535291897,-0.0184363367453987,0.0400093648814777,0.0994376497741967,-0.20983112569728,-0.256602553583161,0.142100017853047,0.338064006838767,0.333246490142657,0.164528215342987,0.943476160219373,0.490222783740615,0.859693522980234,0.498951520952906,0.393160841206733,4.92927994634505e-05,0.323259978101536,0.237925524989525,0.861525866028166,0.704939577093659,0.345644165861264,0.0446943354605232,0.0135459041486387,0.176628884017313,0.000981185637351091,0.418149520480393,0.471664836536214,0.276953160651786,0.235073265720881,-0.140056848496919,-0.0852197655905648,-0.0856315205291256,0.0262170923632321,-0.128627851374534,-0.0656146482899859,-0.237889678801766,-0.250416245116942,-0.140241962987184,-0.0430957809669789,-0.313258381257382
"LOC111118426","GO:0003785;GO:0005938;GO:0042989","midnightblue",-0.0999374819168188,-0.166518851192233,-0.0734441867286256,-0.0638630740802008,-0.0915275278655815,-0.0250060131773108,0.0448306062186995,0.0449963463124481,0.0276357674248499,-0.166287367830298,-0.0292519905227214,0.13493887622563,0.0573127411010827,0.0120440512291649,0.0391434736712583,-0.07269006471301,0.0199957395345274,0.343212903353968,0.112636665335883,0.486578748208164,0.545314737168644,0.385546951063665,0.812961797084527,0.671322045598683,0.670177332630598,0.793707986215714,0.113144572200484,0.781935018233047,0.199679100239415,0.587367590133069,0.909279730652958,0.711040051010759,0.491076586116077,0.849944704447836,0.201650707322086,0.275042297485205,-0.241074705147116,0.356048832472614,0.0698555174152686,-0.229049378409094,-0.094588841658168,-0.00107792775410417,0.292405480417557,0.153199776448652,-0.11959479406024,-0.299036931320422,-0.0750088679109174,0.573975590798329,0.115167338232593
"LOC111118427","GO:0004957;GO:0005886;GO:0006954;GO:0007189;GO:0007204","brown",0.142831177988894,0.0385060555496794,-0.0720353581928435,0.0549970082365418,0.183748923139083,-0.0309420044298915,-0.124213970044437,-0.0447679030723093,-0.116486400785071,0.0846845212584323,-0.0930335706830143,-0.119141409792293,0.126966368835562,-0.317868043085102,0.266940393596823,-0.138254257917615,0.190681057766439,0.1743899865015,0.715542543076925,0.494999212484416,0.602579522005669,0.0795467626847735,0.769676901532387,0.238118034768954,0.671755311583474,0.268816875817551,0.422204382925152,0.377743829554222,0.257981827348308,0.227796003456863,0.0020171336000754,0.0101039573170849,0.188752508468484,0.0686546327617245,0.0991057719478887,0.121401773781982,-0.24898339783218,-0.175261631941558,-0.131778260517645,-0.215016349110878,-0.0878042207550657,0.0506589835989259,-0.0669675123227901,0.399777040867785,0.295008534045654,0.0996078489743858,-0.0883849329789416,0.0255439150093528,-0.244917158945518
