"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue"
"LOC111122074",862.257869618671,0.00550601159574966,0.068244039531689,0.552059895137622,0.580907317856594,0.948313655586484,0.987036175376857
"LOC111122071",96.4060734993206,0.00548013849907044,0.0598512520081756,0.518498087492557,0.604110794110545,0.953187821342042,0.988978407344879
"LOC111122073",2399.12465805744,-0.0343105484688051,0.18643739125042,-1.89146696229843,0.0585620371429265,0.596487432351366,0.916773365007629
"LOC111122075",673.491296845683,-0.0175811545368071,0.113157369710683,-1.42355064669049,0.154576591148989,0.754182615244699,0.969931743426841
"LOC111117945",0.148554139763055,-0.00297766905809587,0.190707465921961,-0.251323022481568,0.801564376895891,NA,0.963985441447718
"LOC111122129",4.40108845060302,0.00569137539791454,0.109707868245299,0.584453430157863,0.558915288342762,0.94291224833091,0.976738499240026
"LOC111121851",29.7941364302214,-0.314152457129126,0.595844716412623,-3.10292912135622,0.00191615526063522,0.167891393082185,0.533428858648562
"LOC111121523",1054.71588879902,-0.0682410436605708,0.142805438555836,-2.35139641035564,0.0187030965595604,0.41084341283697,0.985605967979447
"LOC111119811",5297.89902050957,-0.0253122318663815,0.082508699707128,-1.57012333338942,0.116386421151691,0.710304374066081,0.989445255865634
"LOC111120880",3602.41812008677,-0.00164861268356918,0.0589340826194764,-0.162953126049301,0.870555341258758,0.989584011926018,0.989146779607024
"LOC111120047",167.142225703736,0.00887886531643846,0.0907768855868085,0.894707605694221,0.370943411892298,0.892694679793658,0.980225078226748
"LOC111122040",495.230203121171,0.00075356546317049,0.0635780582462664,0.0775315726491159,0.938200675515883,0.994794404344147,0.988367809741552
"LOC111120623",2029.59038308385,-0.014319037984344,0.0699293548735156,-1.13512422822131,0.256323271436833,0.833963640179484,0.988624256360401
"LOC111118668",10.2902075428086,-0.00635271866562872,0.0851514358129112,-0.677417621322055,0.498141021131569,0.924014503714648,0.982627820571215
"LOC111122204",358.482393174339,-0.00304537802794753,0.0586575760541737,-0.2969677230427,0.766491151387881,0.979126125093588,0.98912942813117
"LOC111122205",36.5566278952328,-0.00906994940879755,0.11050914500282,-0.887840175997233,0.374626728398741,0.893220888640609,0.974780925297994
"LOC111120192",0,0,0.39034291413987,NA,NA,NA,0.971079761533586
"LOC111120193",0,0,0.39034291413987,NA,NA,NA,0.981956406928114
"LOC111120194",0,0,0.39034291413987,NA,NA,NA,0.841029579383778
"LOC111120195",0,0,0.39034291413987,NA,NA,NA,0.992117830338909
"LOC111120196",0,0,0.39034291413987,NA,NA,NA,0.992118047988216
"LOC111121676",131.800576641494,0.125408782785948,0.365539517906309,2.684875813269,0.00725567602737144,0.293367829337572,0.74170732789634
"LOC111118720",320.907354453726,0.00888673080033525,0.0744434631822122,0.850364795573102,0.395122302379037,0.899422487438422,0.985752109899527
"LOC111121061",162.469325011637,0.023558819503845,0.0878567792594095,1.55392559836131,0.120202164869937,0.715405250081266,0.987062421559705
"LOC111121062",92.5344051684103,0.0121641510815192,0.0651914793813484,1.00708800817032,0.31389248339181,0.862668841490824,0.989122803503928
"LOC111121063",489.247602272759,-0.00361657895501958,0.0584526475855095,-0.350027000025527,0.726318434746616,0.972376523509376,0.989166131476862
"LOC111121147",137.521236251611,-0.000145514730988198,0.0587716701450899,-0.0144457206837023,0.988474383356928,0.998792753218263,0.989337255293544
"LOC111121148",1461.71240741131,0.00441019930139589,0.0442533379004237,0.454558737850342,0.649426725446527,0.961426200860497,0.991276400722155
