"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue"
"LOC111132482",34.5854610879306,-0.01598600657928,0.105320958307987,-0.764550564336864,0.444539216194022,0.898647602523299,0.99216830072944
"LOC111134022",0,0,0.385067276398671,NA,NA,NA,0.902418866146257
"LOC111134019",21.3750247999457,0.00322024926769702,0.107167296140589,0.201982967066954,0.839930040057714,0.981340148818397,0.992198461182145
"LOC111134021",200.24481550101,0.000705936820817191,0.103133617019809,0.0320749062128471,0.974412315052155,0.996928252551591,0.993772696361349
"LOC111134020",217.812050232411,-0.0447881435251156,0.109118762248806,-1.65274394441783,0.0983829867769893,0.657586622378609,0.989759420314841
"LOC111134018",271.985547821939,-0.00708127073335261,0.110650311278565,-0.488426350197943,0.625247881342996,0.944187804316283,0.990589885388032
"LOC111135582",5072.76354455422,0.119895038921717,0.0840043483655952,2.3483469810614,0.0188569455656835,0.451623912980722,0.995641061064315
"LOC111135579",0,0,0.385067276398671,NA,NA,NA,0.996195296072214
"LOC111135581",0.218119359987143,-0.00101839786544541,0.160773297803155,-0.119001428050486,0.905274224401734,NA,0.983122460819772
"Trnac-gca-8",0.0456256281369966,-0.000458703146714977,0.160475801669149,-0.053666470573097,0.957200896894286,NA,0.983929253312374
"Trnac-gca-9",0,0,0.385067276398671,NA,NA,NA,0.996195398757735
"LOC111099184",3958.85954077404,-0.00408235318783149,0.091386300027839,-0.0946397383566398,0.924600984832086,0.99181175600621,0.99565971596426
"LOC111138170",1381.17950439794,-0.03775318045661,0.0844878832028711,-0.773767041722226,0.439068566015341,0.895565468255807,0.995857291488528
"LOC111134478",3048.20095663133,-0.000952984770343747,0.0925519538059876,-0.0227940826126387,0.981814528190889,0.997654799266328,0.995603540259461
"LOC111138390",7.38230158657444,-0.00687691396096904,0.112017681701882,-0.494930336681601,0.620649295603632,0.943170267516344,0.990142503294858
"LOC111132484",1.70777408718963,0.0106866158912931,0.155186537733764,0.953343787126173,0.340415912697211,NA,0.972227244679239
"LOC111137655",346.807650672481,-0.0985002963025073,0.111402168593924,-2.48878646496903,0.0128179926834475,0.396240453463962,0.990355686723095
"LOC111134242",6607.74143400315,0.0366238211399221,0.0680653063291568,0.718399504327459,0.472510992358997,0.909755811767564,0.996195501437713
"LOC111137960",2661.40896883338,-0.130185597050644,0.0937054654525772,-2.66265364987212,0.00775271660319586,0.341754717720528,0.994757825192758
"LOC111137774",16.3983385410359,-0.00171171897333988,0.110977771135818,-0.12876276853896,0.897545366621798,0.988399448282451,0.991295543232792
"LOC111132486",0.75865835626213,0.00118220714806262,0.152111386373609,0.131346299255547,0.895501367502938,NA,0.984732060583966
"LOC111135477",1247.90108240843,0.0676526519731503,0.0927964601081031,1.54634306042773,0.122021737676664,0.686395540302226,0.995042797378417
"LOC111137603",1249.04271103838,-0.0321488331020452,0.0736304807870223,-0.625009685000151,0.531964701638579,0.925677351521893,0.99619560411215
"LOC111137969",812.472200801722,0.0653886680332518,0.128219173420206,2.20902884759585,0.0271726344628874,0.495864735085428,0.967698518042175
"LOC111136515",3676.42292578813,-0.0403933428606117,0.0906691512664708,-0.908947527447564,0.363377824418413,0.871101324768521,0.995493347684162
"LOC111132999",1129.24659833833,0.00665777929095557,0.0892309420310205,0.147147893166749,0.883015288001609,0.98712846368204,0.9957677409263
"LOC111132102",728.548002923818,-0.0231210136242314,0.0941663728345693,-0.577282120381193,0.563748889900217,0.936077556123802,0.995275393927641
"LOC111133559",516.817923361835,0.070222698535006,0.0864638116649764,1.4517082174848,0.146582753446798,0.715543348121947,0.995649133173204
"LOC111133355",1457.24304844769,0.055795414187076,0.0914912714876708,1.26096500983587,0.207321453959234,0.773552613827988,0.995303881834137
"LOC111135847",2776.9586378448,-0.0507017394889224,0.101718968530289,-1.5409884215248,0.123319603978029,0.687039049999074,0.993075222328594
"LOC111135803",1174.5128424818,-0.00497906525666707,0.0996842917679303,-0.165793258417864,0.868319651702186,0.984648749270336,0.994619599785096
"LOC111138108",734.012652919562,-0.00937286551690879,0.0817362454400513,-0.188008299953784,0.850870144783499,0.983132174319767,0.995985302160784
"LOC111138109",2184.41292285398,-0.00771007065701104,0.0904817200981564,-0.174899360662427,0.861158712648676,0.98435073424801,0.99569484225461
"LOC111133948",231.876794350062,-0.03241832839054,0.099882940987782,-1.01628829256567,0.309492122010828,0.847949054034071,0.993954597259712
