"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","B1_Nu_O03","B2_Nu_O12","B4_Nu_O32","B5_Nu_O36","B6_Nu_O47","C1_Nu_W01","C1_Nu_W05","C2_Nu_W15","C3_Nu_W21","C4_Nu_W29","C6_Nu_W42","H1_Nu_B08","H2_Nu_B14","H3_Nu_B18","H4_Nu_B28","H5_Nu_B35","H6_Nu_B45","W1_Nu_G02","W2_Nu_G15","W3_Nu_G21","W4_Nu_G27","W6_Nu_G41","W6_Nu_G45"
"35119","LOC111114805",10.1854474358264,0.0146680664526221,0.204422096929238,0.634473535053837,0.525771832876188,0.907201464790627,0.974680734845037,5.96696422427494,0,81.1389568516732,0,0,6.10167902027247,2.14255279120189,65.0621457233571,2.30386339584381,1.38359582617366,0,5.89378796042556,6.28790942661749,29.3064257370125,1.9055781331273,4.09663823028781,0,0,11.782626870813,0,0.914735754418913,0,9.97783107850699
"35120","LOC111114803",845.926704587536,0.0227967819537069,0.180273359447357,0.667401809834873,0.504515510173646,0.901246064113718,0.981022583616004,504.634688681538,217.170185839869,558.771372957915,102.354690044742,16.6592436773849,790.603267341019,3826.59928508657,139.568796471073,52.2209036391264,702.86667969622,1500.9399405982,970.510417483408,79.0480042203341,100.661201444521,324.901071698205,2079.04390187106,3114.55959919483,264.871053871857,2089.05974419514,152.23139866853,268.017576044741,479.762415339798,1121.25876744722
"35121","LOC111114808",0,0,1.13219020531654,NA,NA,NA,0.928755959406503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35122","LOC111114804",195.866038824129,-0.00381658364184574,0.175044334907375,-0.114842738257726,0.908569772909612,0.987963742948976,0.984651713530374,138.945024079545,54.2925464599672,754.508650311436,20.2459826462128,61.4309610603569,515.15604299729,28.9244626812255,94.4450502435829,425.446773765824,88.5501328751144,44.2568642973354,100.194395327234,31.4395471330874,38.2257727004511,674.574659127064,131.09242336921,121.959596936892,82.8646872448266,55.378346292821,5.56944141470233,525.058323036456,316.54427403863,195.8149349157
"35123","LOC111114809",0,0,1.13219020531654,NA,NA,NA,0.991051908646141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35124","LOC111114807",0,0,1.13219020531654,NA,NA,NA,0.991052140156098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35125","LOC111115670",9.11161229811126,0.0148511444452647,0.187162029713073,0.526192678224578,0.598754340674719,0.929689364090405,0.980178576755095,2.55727038183212,1.90500163017429,5.01890454752618,24.7450899009267,0,5.23001058880498,1.07127639560094,0,1.53590893056254,3.45898956543415,42.9923824602687,2.94689398021278,0.89827277523107,0,5.7167343993819,33.7972653998744,30.1620508553605,0.739863278971666,18.8522029933008,6.49768165048605,1.82947150883783,10.8812094200779,8.73060219369361
"35126","LOC111115484",112.377006462572,1.04940421574875,2.06421492788876,3.38700401468469,NA,NA,0.353078480841714,0.852423460610706,0.952500815087144,4.18242045627182,73.1104928891016,0,0,2.14255279120189,0,1.53590893056254,0,1.26448183706673,35.3627277625533,0,5.09676969339348,0,2318.6972383429,90.4861525660814,2.219589836915,0,29.7036875450791,0.914735754418913,6.92440599459502,11.2250599633204
"35127","LOC111114492",253.806129014603,0.0106874131536703,0.184465547041837,0.376308183267481,0.706687796308892,0.951799630822841,0.981786776996431,8.52423460610706,267.652729039487,917.623048106037,28.1194203419622,411.27507828544,487.26265319033,445.650980569993,16.7902311544147,140.535667146473,13.8359582617366,202.317093930676,216.105558548937,14.3723644036971,16.5645015035288,1144.29966894294,24.5798293817269,254.410341997388,42.172206901385,0,3.71296094313488,493.042571631794,434.259175946745,254.434692501928
"35128","LOC111114493",0,0,1.13219020531654,NA,NA,NA,0.90291913094187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35129","LOC111113998",0,0,1.13219020531654,NA,NA,NA,0.99011733975471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35130","LOC111111997",252.000702136736,-0.000800804597807577,0.204207934430213,-0.0392229613385233,0.968712627219232,0.995180142007151,0.980801972551759,0,83.8200717276687,0,0,780.902047377418,0,348.164828570307,0,1016.7717120324,103.769686963025,292.095304362414,361.485661572768,518.303391308327,372.064187617724,0,122.899146908634,166.546976462208,713.968064207658,209.730758300471,0,557.074074441118,0,148.420237292791
"35131","LOC111113999",51.0650036023304,0.0247063836236595,0.218406933478407,1.001111071924,0.316773112814186,0.81762431070791,0.964579356092139,0,21.9075187470043,0,0,66.6369747095397,0,56.7776489668501,0,163.574301104911,48.4258539160782,110.009919824805,286.831014074044,41.3205476606292,17.8386939268772,0,162.84136965394,27.5392638244596,62.14851543362,17.6739403062195,0,44.8220519665267,0,46.1474687380948
