"X","baseMean","log2FoldChange","lfcSE","pvalue","padj","direction"
"LOC111135221",5605.86403781556,-1.25940587968152,0.346375350367069,5.4467649033773e-07,7.48601490125382e-05,"Down"
"LOC111137727",1695.88761011233,-0.766515462501558,0.206197842254088,9.34414113190557e-06,0.000668043237963993,"Down"
"LOC111136890",831.033844894846,0.581690815782355,0.183162815833704,0.00029190277302219,0.00816457177244346,"Up"
"LOC111138406",2127.09526665799,0.622619259200423,0.263089585638463,0.00194988643880659,0.0287576683569782,"Up"
"LOC111136914",289.398635121824,1.29383155866186,0.421980074584354,5.02317431718677e-06,0.000414945430771548,"Up"
"LOC111137496",1416.46337727009,-0.947925249887174,0.257334837645727,1.97082573794649e-06,0.000204031654156369,"Down"
"LOC111133971",483.956218542286,1.02999155194658,0.285023798130282,1.44235660690525e-06,0.000161671125906162,"Up"
"LOC111138324",180.508072044234,-0.816765606292645,0.509318537025676,0.00220297225202292,0.0311918175968041,"Down"
"LOC111134729",267.09176136636,0.722728240222169,0.329807316065358,0.00127388051158858,0.0216058265917625,"Up"
"LOC111136668",1033.94782752824,0.912731499949863,0.301292753558891,2.92148617975651e-05,0.001604634550312,"Up"
"LOC111134572",9924.97580491307,-0.468253243517008,0.147697570352686,0.000577943875220653,0.0128330908114803,"Down"
"LOC111134568",1887.11691747901,-0.868911411643061,0.224424482889545,1.87948045349434e-06,0.000196837143935147,"Down"
"LOC111136100",231.470742068439,-2.93216544495891,2.84780143359772,0.000209696545308844,0.00658108665720256,"Down"
"LOC111136681",1766.53283105888,1.06238480005972,0.357049927375939,1.41818846579538e-05,0.000936239284065248,"Up"
"LOC111137485",981.264479367641,0.802172825330845,0.26687024521858,7.75563482556461e-05,0.00327460690058828,"Up"
"LOC111134596",561.89000101424,1.10975271699479,0.329039720985926,2.5231849776519e-06,0.00025300086854531,"Up"
"LOC111133171",4713.48895267033,0.404220724027593,0.149697786804458,0.00330670207531842,0.0409625106346554,"Down"
"LOC111135117",1552.60801592796,-0.489951809232911,0.199506490644698,0.00414967926370242,0.0472390835424547,"Down"
"LOC111135893",1633.11199465053,-0.684744808088831,0.21314866585663,0.000115179691238094,0.00434115796077761,"Down"
"LOC111134183",2059.36661315789,0.85129805573812,0.238575377236427,7.24858358341702e-06,0.00055934238680884,"Up"
"LOC111134185",745.999963457096,0.778255468990199,0.334218209254261,0.000611473552872116,0.0133361461743367,"Up"
"LOC111134705",491.943368139061,0.681945722425388,0.289805660731594,0.00123601386009035,0.0211435289392923,"Up"
