"X","baseMean","log2FoldChange","lfcSE","pvalue","padj","direction"
"LOC111109550",142.775677015356,6.67693887007734,1.25527665908604,2.40073269261713e-08,3.36744152082529e-06,"Up"
"LOC111117743",91.1464827357316,7.68011098266251,2.01232173648301,5.43021979929021e-06,0.000310853601642137,"Up"
"LOC111117672",1990.16369730131,0.63120202765204,0.224041570599758,0.00108661982795454,0.0156911656431309,"Up"
"LOC111138321",6327.60728869238,-0.625275563084424,0.214307373937755,0.000835978470600557,0.013022695734937,"Down"
"LOC111121058",95.1791987625258,1.1779112562186,0.736953206389327,0.000603435160431464,0.0102116417008636,"Up"
"LOC111116497",561.889343950232,1.26373680788023,0.349233257196948,5.41543968342142e-07,4.73734511230914e-05,"Up"
"LOC111115921",109.503044438986,2.99654037771418,1.67270624534085,0.000294689264549405,0.00611592987689205,"Up"
"LOC111116467",867.603928326184,0.659649134347141,0.307921371808234,0.00457044159860336,0.0420858264011745,"Up"
"LOC111133372",1665.9530979184,-0.465335476017703,0.161102861469778,0.00186278013296927,0.022610440539756,"Down"
"LOC111105880",2049.97977465154,0.669085688768128,0.254221613373209,0.00144248527947169,0.018921503498849,"Up"
"LOC111129120",41.5449507930406,1.31420626278366,1.32356314831004,0.00323233112874959,0.0333014653299744,"Up"
"LOC111103230",664.427788445405,-0.615174140357714,0.278561726855952,0.00542830295035526,0.0473079364248691,"Down"
"LOC111121733",7648.20152635293,0.356546763409709,0.104933913452515,0.000460150790573179,0.00849294480414671,"Down"
"LOC111109763",486.254947236374,-1.01692580923323,0.424216759384243,0.000178676271232819,0.00424414833464116,"Down"
"LOC111129344",58.620269261451,-1.80744305173374,0.749935596097609,1.52602915506439e-05,0.000679945088928919,"Down"
"LOC111132349",2608.81906232411,-0.620322679018355,0.271010477390532,0.00443128996878554,0.0411776993672188,"Down"
"LOC111132366",2205.65860603729,-0.840201913393088,0.325172923105443,0.000468657775412306,0.00858247683031359,"Down"
"LOC111112387",1990.06171395605,-0.753517885113267,0.344578961284306,0.00208530949178215,0.0244452959227575,"Down"
"LOC111114799",2825.14883958821,0.838379816784645,0.203648385847673,3.0856859653416e-06,0.000197446261352268,"Up"
"LOC111129446",6252.25113880693,0.518305808371952,0.123529496198839,1.16819443651042e-05,0.00055335346947485,"Up"
"LOC111119645",683.830479713095,6.9137181831132,1.87533287856812,9.51156099846168e-06,0.000479549599763553,"Up"
