"X","baseMean","log2FoldChange","lfcSE","pvalue","padj","direction"
"LOC111101347",33.8470501543054,23.669937150151,3.59611915814604,1.62159700182449e-11,8.68862135493705e-09,"Up"
"LOC111125793",1449.7980398134,0.511062774198823,0.196310345807997,0.000210592540726483,0.0162694981463576,"Up"
"LOC111099906",4.63729166053873,21.6606419078239,3.10843575984375,1.35140644626453e-12,9.35285878018911e-10,"Up"
"LOC111101837",364.775087062507,1.04628217770249,0.397849714360129,6.40065360215855e-07,0.000143668724772775,"Up"
"LOC111109580",48.1326765992348,0.80428237766325,0.951401911475765,0.0010483667084946,0.0483704750780424,"Up"
"LOC111115224",1145.95329299938,0.45435001241347,0.157537776501017,0.000335225460301149,0.022406820505441,"Down"
"LOC111115059",2939.59615594559,-0.478265160977277,0.173488048898457,0.000295961434219523,0.0206551236234718,"Down"
"LOC111113360",924.243584743776,0.656130614808469,0.368689683078656,0.000110427403442697,0.00986289559439885,"Up"
"LOC111099548",3402.66658189119,-0.346906180210197,0.119076375454232,0.00110196175878295,0.0494736833510604,"Down"
"LOC111101629",150.451240411925,-1.49192114206449,0.500704835198192,8.32043464082092e-07,0.00018304956209806,"Down"
"LOC111135447",12.4469420269283,21.2392944707143,4.20591858724711,1.34838334928723e-07,3.55502340185094e-05,"Up"
"LOC111102334",3.96527977319084,20.3044177254744,3.08585912203164,2.20355625882403e-11,1.12618675258668e-08,"Up"
"LOC111101935",210.070700833036,5.33420972597942,3.30639992172566,5.8615291906226e-05,0.00618158729245977,"Up"
"LOC111119906",623.955150260813,-0.459117512145085,0.217427326258804,0.00107378021354969,0.048935197150688,"Down"
"LOC111118924",180.330824745376,-1.04485328306558,1.14784674908216,0.000671788343435266,0.0362874939332025,"Down"
"LOC111118846",6.86949836920178,22.1110554005572,2.46317388449282,1.15339047087279e-19,2.12864619124411e-16,"Up"
"LOC111119647",14632.2598146252,-0.381615319187853,0.103042248969305,5.70626215341006e-05,0.00605629484780455,"Down"
"LOC111120496",2652.47196139682,-0.379588521731029,0.128468480902198,0.000720787892537181,0.0380676848808985,"Down"
"LOC111119393",663.233274126242,0.448186897947458,0.185354316671972,0.00092278428831444,0.0442484180306458,"Down"
"LOC111119255",3870.32661997403,-0.418522232696718,0.120815839885876,9.59802883023628e-05,0.00885684771501248,"Down"
"LOC111120921",214.013745501068,-0.554904398609845,0.338353810004345,0.000426212822671739,0.0263174534742661,"Down"
"LOC111119876",378.441702855503,-0.523670076868598,0.427366495248909,0.00111820639505951,0.049847788400075,"Down"
"LOC111121424",58.7830675984627,1.74875786328145,1.67710688971224,0.000330297380074631,0.0222565496269356,"Up"
"LOC111118150",1175.99869976474,-0.769092714027391,0.619399076090083,0.000296704231105432,0.0206635525310743,"Down"
"LOC111121051",381.823772039865,0.509836725970572,0.321898496513433,0.000791752649459684,0.0399120227845989,"Up"
"LOC111117972",25125.9489975292,0.517124744726358,0.160632458618596,4.90670195652047e-05,0.00536186312485559,"Up"
"LOC111118613",143.27582504775,0.600574873168427,0.321562786325859,0.000164805072523004,0.013484789431562,"Up"
"LOC111120946",3232.46528777695,0.431792968679919,0.135866258014913,0.000207261916904992,0.0160495125398225,"Down"
"LOC111119746",5403.92556278894,-0.477095693254768,0.117008264114574,4.99535254094781e-06,0.000855389749537557,"Down"
"LOC111119086",368.797742264335,1.97263999089386,0.411418652735324,3.41479852429495e-08,1.02197844123494e-05,"Up"
"LOC111122184",637.167542926801,-0.476250093446132,0.247529522986359,0.000929944712946822,0.0443224725453277,"Down"
"LOC111122078",438.125956803633,-0.430071177810553,0.170467581265626,0.00106288885368188,0.0486818446694682,"Down"
"LOC111119836",119.692113542636,26.0711408280806,3.01585777189191,1.5349140290482e-18,2.21694974108614e-15,"Up"
"LOC111118382",1814.18109515604,0.441096116625469,0.131922835907446,0.000110540088346982,0.00986289559439885,"Down"
"LOC111118172",1021.11975614073,0.578951959909323,0.36673713922707,0.000365662222136305,0.0237716223470999,"Up"
"LOC111118175",1206.90867115049,1.51602795378793,0.547899372117917,1.80522619004064e-06,0.000346645167821677,"Up"
"LOC111118174",888.329052744019,0.541337911390017,0.274544938849383,0.000310630517282152,0.0213646910644164,"Up"
"LOC111122073",1012.26771097381,-1.28683593872795,1.38657406107966,0.000549821901729861,0.0314650887606333,"Down"
"LOC111121365",28.2252537066502,-1.10928388874679,1.37790877859096,0.000860461702502974,0.0422223600548727,"Down"
"LOC111120218",3.52410294091112,-15.7097117975631,2.91496331782295,3.7200755885772e-08,1.10340099154049e-05,"Down"
"LOC111121456",1798.5786833792,0.420066991481148,0.162572114480327,0.00110608082208117,0.0494736833510604,"Down"
"LOC111121464",10.7936067199583,16.9542561001852,5.67568439243004,1.32843320582415e-05,0.00188592098707172,"Up"
"LOC111120672",169.24409913753,-0.906756494950444,0.413273771711311,5.21270187896154e-06,0.000888030545738986,"Down"
"LOC111118106",8932.64517577078,0.415432860547837,0.151324653982154,0.000826407263970483,0.0409139333965715,"Down"
"LOC111122164",2735.18717134736,0.305484740657385,0.0861420964679921,0.000175959451455419,0.0141534454657361,"Down"
"LOC111121624",3626.04484909281,0.468691954732733,0.176281740434466,0.000425641687938418,0.0263174534742661,"Down"
"LOC111120489",501.838118280984,-0.481351577981213,0.245578988274654,0.000826276888430267,0.0409139333965715,"Down"
"LOC111119372",12355.2688346183,0.312777283785943,0.0995266016042284,0.000693145307390353,0.0370793673293197,"Down"
"LOC111121175",788.260139213602,-0.583811351350405,0.177302197674484,1.03409395540248e-05,0.00158306917965302,"Down"
"LOC111119153",19326.7123337564,0.427374302534651,0.106143506164805,1.06255485685904e-05,0.00161917763049805,"Down"
"LOC111118929",86.1248992130906,-2.33866524713469,2.07092289737086,0.000215112552464366,0.0165801368743996,"Down"
"LOC111118378",18.1752621600039,-20.5090251453319,3.22893025638148,9.76479423371975e-11,4.3251528592556e-08,"Down"
"LOC111119206",5774.11506374147,0.560488323893218,0.280617125289906,0.000224379615691012,0.0171353812258745,"Up"
"LOC111120258",24.3097885385466,-3.08200967536993,2.1700483486626,9.99335079062882e-05,0.00914543011748455,"Down"
"LOC111121450",993.497516807725,0.49760061833439,0.193096902262377,0.000285680912583927,0.0202636285528042,"Down"
"LOC111122201",7.57572591913238,17.6103131006591,2.67225676492593,2.49313019124791e-11,1.23614604407844e-08,"Up"
"LOC111119326",1713.34879918789,-0.440916743910087,0.16521496292712,0.000671084390002274,0.0362874939332025,"Down"
"LOC111119702",940.710143152099,0.667284459255692,0.200647465561439,1.44716381847783e-06,0.000294937313189164,"Up"
"LOC111118478",3.02284254892424,-1.71567530936697,2.03601084900402,0.000507159001789617,0.0299250835514229,"Down"
