"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC111116054",8.96499620426125,0.120019123862496,0.276469765772159,0.185550281259227,0.613044262896798
"LOC111126949",578.978178085266,-0.0652974448986768,0.223384074302539,0.59824941181681,0.901308184152128
"LOC111110729",120.655977392993,0.161496794069525,0.177153583932778,0.222744851077709,0.657663589949799
"LOC111112434",7.9890062064629,-0.0292911744244173,0.269281697067936,0.694176102885112,0.932982568185597
"LOC111120752",425.58808062333,0.0915473399545921,0.198108470727557,0.491046082804763,0.854769372009842
"LOC111128944",0.340632073546432,-0.0122781889602226,0.670504416487152,0.804844576229425,NA
"LOC111128953",0.112043487732426,0,0.680014942569523,1,NA
"LOC111105691",16.0886667803404,-0.0628502312928076,0.308335771679568,0.319674135444411,0.744397503116734
"LOC111105685",0,0,1.85657216544189,NA,NA
"LOC111105702",0,0,1.85657216544189,NA,NA
"LOC111133554",3.25867193927421,0.219997465206366,0.768680073680437,0.0239050499851976,0.250095914500918
"LOC111125466",2.78670795766705,0.00543658957544339,0.307382495109871,0.910283631514835,0.988701971622281
"LOC111128964",0.448302586070273,0.00741661990061246,0.686181204734904,0.883872685952106,NA
"LOC111113860",697.136556455043,0.314355370048719,0.300873584491093,0.0131326916026228,0.189232085655254
"LOC111109550",142.775677015356,0.00306141218811809,0.277305965816644,0.961916448940981,0.99862072045437
"LOC111109753",18.3300591732835,-0.109439467257842,0.365898678456314,0.122530819974431,0.520121880852363
"LOC111109452",3250.51073637416,-0.113362727302824,0.197244562378853,0.394478069487683,0.80017059710215
"LOC111124802",2330.46815469767,0.0252265187821596,0.123832168030168,0.817878918446192,0.968304223048499
"LOC111101273",1225.92810642959,0.310735902064332,0.157240209963066,0.0143476842315311,0.197913494872567
"LOC111101250",1036.57676060353,-0.153997336387217,0.156622539362605,0.223923961036986,0.658938257210443
"LOC111101262",8501.15681588089,-0.193879739241245,0.157455455522019,0.12674509591429,0.529286245917376
"LOC111133260",2167.08084126293,-0.195807887326852,0.124325878384786,0.0746686551082769,0.422823806599446
"LOC111113503",24.4003560895774,1.76973898362939,1.97889913635251,0.000443108184334522,0.0272593590436904
"LOC111102393",581.849408242027,-0.164883641661234,0.190941208919823,0.217484072471341,0.653304314285051
"LOC111119377",135.442728134606,-0.131000958845931,0.248211223487213,0.228721364002552,0.664846100347703
"LOC111101799",6956.2595772252,0.325162698831305,0.204078194348254,0.01648004621224,0.211868086366336
"LOC111117743",91.1464827357316,0.0108374537961034,0.301729845198691,0.830757909671688,0.970932231891833
"LOC111117672",1990.16369730131,-0.212753333004212,0.176674146590437,0.108321633713745,0.494142635915825
"LOC111114053",3170.26385375086,0.17639283996205,0.165266561661181,0.173580266669881,0.598478096395793
"LOC111109809",166.888077504038,-0.0685742248440814,0.25027268984301,0.494542780546191,0.855198982167193
"LOC111102064",1273.8417322357,-0.0618018132398291,0.21763559798445,0.626574640606543,0.910771969382329
"LOC111112773",397.745924150982,-0.107788840325528,0.213139286867159,0.404832504652359,0.8061975533451
"LOC111135169",311.612175339837,0.0790639330438687,0.266639279341365,0.360807090765397,0.778746143933601
"LOC111135172",287.122483531837,-0.0568207994831065,0.215821878205666,0.656680695772284,0.921632685157602
"LOC111135178",0,0,1.85657216544189,NA,NA
"LOC111114201",822.946648447651,-0.155682302143205,0.179360327466857,0.241053863383195,0.676948872673091
"LOC111114212",4758.50004092776,-0.0766065205250434,0.166979340247894,0.55582672826481,0.882226926325764
"LOC111138315",1519.38540077097,-0.242797670584247,0.155214391102731,0.0541795282294924,0.365611850512419
"LOC111138321",6327.60728869238,-0.297627540676566,0.172737914951501,0.0240091735483894,0.250549309737778
"LOC111121058",95.1791987625258,0.12598785569436,0.25289246963251,0.229782061509417,0.665590548820679
"LOC111138070",1025.3550183578,-0.0211816648771413,0.131345063464318,0.852817287983824,0.976769085317984
"LOC111108931",18.5328946182228,0.0729840241778733,0.274443185091225,0.359987127295338,0.77819639934137
"LOC111108878",0,0,1.85657216544189,NA,NA
"LOC111108901",1360.8096882978,-0.13416261223673,0.174044338245748,0.30878305056277,0.735060762428895
"LOC111130095",2702.30401713504,0.234641416029263,0.202307224054077,0.0793940429876348,0.433578659997406
"LOC111103204",942.503219953002,0.339230684474899,0.175269286604359,0.010517869842386,0.170496100745217
"LOC111103224",1071.26436290279,0.49523790801264,0.27492090111469,0.000767037531490872,0.0390735470237248
"LOC111131060",277.933852071965,0.0571209764006139,0.241355578721317,0.600683133536998,0.902029368777645
"LOC111131074",326.478509213445,0.0137052495795675,0.199001531067114,0.917707206690405,0.989555745464011
"LOC111131094",43.9485560991934,0.0202610683906053,0.236337105908254,0.858091041395538,0.976895736803694
"LOC111131052",269.744601751282,-0.0981892244925101,0.227236599290173,0.421313599413139,0.817668853917419
"LOC111116497",561.889343950232,0.231920638626735,0.203459888185438,0.08254697175344,0.441110065692359
"LOC111115921",109.503044438986,0.101005768470552,0.309567823114041,0.180858324799876,0.607186816559057
"LOC111116467",867.603928326184,0.362642873081486,0.23685886693289,0.0077302437892745,0.144187927388938
"LOC111104259",53.2775618005299,-0.0157837177555464,0.27186499856127,0.821881807663534,0.969059934758611
"LOC111114340",5.59348185637326,-0.0112062426076262,0.267255062493355,0.880957735960528,0.982673015253616
"LOC111134965",944.678127018394,0.163098410883266,0.175709064681111,0.21729004715473,0.653093606393206
"LOC111111519",7780.71020695678,0.14283795449156,0.151547749649544,0.251440050072103,0.685389223221076
"LOC111113087",3.28467545608999,-0.033941453205596,0.299883934122378,0.547505222152399,0.878110189830507
