"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","pair","DEG_group"
"LOC111105823",110.107250536901,-23.9184508189191,3.9718970030934,-6.19344412530201,5.88635616113126e-10,1.10606965858392e-06,2.56725504769508e-06,"W vs. H","W"
"LOC111107745",40.02215850865,-23.0807452421144,3.97538875922739,-5.9766222182071,2.27811657822783e-09,3.65945256543627e-06,6.4427452190965e-06,"W vs. H","W"
"LOC111109795",95.600983419883,2.05655202211245,1.4597976656387,4.06419184695208,4.81991703213473e-05,0.0226209517069778,0.073663338681274,"W vs. H","H"
"LOC111108941",46.9070245725201,19.8482263169376,4.03348351319145,5.24178564293714,1.59030053672694e-07,0.000170305284478088,0.000230719758427187,"W vs. H","H"
"LOC111108212",181.328854304583,3.79671968402764,2.21693887084703,4.18208800358716,2.88844117480611e-05,0.0167693940373745,0.0322103964206582,"W vs. H","H"
"LOC111105776",18.8493118393968,-15.8703303817718,3.19887053997163,-5.26713766015037,1.38567299536999e-07,0.000158991129722327,0.000198187778812619,"W vs. H","W"
"LOC111106334",162.228152974698,-6.3300094633883,1.5931077682235,-4.95640719474825,7.18086425692302e-07,0.000720936331194269,0.000889921587399195,"W vs. H","W"
"LOC111106889",243.393451247371,-5.50609734678162,2.68548932237671,-4.33327058480744,1.4691036188057e-05,0.0100421046726321,0.0190870089627721,"W vs. H","W"
"LOC111110631",757.614262689357,-1.11338609553164,0.668472739524258,-4.13432687895384,3.55996485802176e-05,0.0193849137277398,0.0980096959737646,"W vs. H","W"
"LOC111106770",56.135313571262,2.41979081795225,1.46760430524413,4.16921075551502,3.05656249099283e-05,0.0172277514294959,0.0422078612811392,"W vs. H","H"
"LOC111110140",754.140708736374,24.9238565737135,3.72530493265213,6.85438407884524,7.16204201109421e-12,2.8761865461303e-08,3.72335863827707e-08,"W vs. H","H"
"LOC111115516",26.4632279075412,-7.43645367362046,7.66433020700119,-3.85406693970771,0.000116171810525026,0.0433982762411337,0.11427726849396,"W vs. H","W"
"LOC111111625",187.06736217204,1.89378729635354,1.90669445141132,3.81436778511184,0.00013653200857998,0.0487373759961,0.119041982153873,"W vs. H","H"
"LOC111115539",124.300395185923,2.55627990484879,1.43630689715869,4.22179857089866,2.42360648750135e-05,0.0152672952203835,0.0305991518779021,"W vs. H","H"
"LOC111113600",7.09579238637805,2.80767396660507,2.76420805989399,3.85998192154686,0.000113395414054161,0.0428594643213887,0.107147953015288,"W vs. H","H"
"LOC111113858",48.8581329102709,-17.5435234820465,5.06866644414086,-4.69024181334443,2.72882361787225e-06,0.00236943017219951,0.00274395139112626,"W vs. H","W"
"LOC111114858",67.0558962520278,-5.07750456892701,3.89563068598138,-4.05566516646106,4.99918315185178e-05,0.0226209517069778,0.0718148747967389,"W vs. H","W"
"LOC111113968",42.6136693811907,-3.47433297722492,2.47878023378755,-4.05655427074525,4.98019944928737e-05,0.0226209517069778,0.0624793088333528,"W vs. H","W"
"LOC111115787",28.6681251032293,4.32003308745754,1.92213187487227,4.36662461880207,1.2618130885219e-05,0.00942750444068441,0.0144931509535242,"W vs. H","H"
"LOC111115888",27.1787597524106,22.2744835191199,3.98381058959128,5.76842422683412,8.00161754236111e-09,1.07111652826431e-05,2.04657028248838e-05,"W vs. H","H"
"LOC111117756",80.011593786202,23.2174591220306,3.22864102920196,7.3222445336352,2.43857255382908e-13,1.30573367394778e-09,1.51462303731468e-09,"W vs. H","H"
"LOC111117231",41.6943327997008,-6.7903895908627,2.97834165688911,-4.42123531040508,9.81382288770274e-06,0.00788221719783065,0.0114076453507225,"W vs. H","W"
"LOC111117608",291.316642519479,1.10771838140468,0.576034288418557,4.23580218362085,2.27737204759305e-05,0.0146330263546044,0.0913431336474916,"W vs. H","H"
"LOC111117019",6.29015857312091,-20.6216881167658,3.20957959584088,-6.54373126834211,6.00025776294712e-11,1.75245710136547e-07,2.22631884602113e-07,"W vs. H","W"
"LOC111117063",43.0689385151612,-3.83647238309747,2.74907859893931,-4.06536505897753,4.79573358552055e-05,0.0226209517069778,0.060638714953786,"W vs. H","W"
"LOC111116495",102.007711607048,3.96667207005279,2.74648612257591,4.08823474979975,4.34668178671825e-05,0.0226209517069778,0.0531736660377478,"W vs. H","H"
