"","B1_Nu_O03","B2_Nu_O12","B4_Nu_O32","B5_Nu_O36","B6_Nu_O47","C1_Nu_W01","C1_Nu_W05","C2_Nu_W15","C3_Nu_W21","C4_Nu_W29","C6_Nu_W42","H1_Nu_B08","H2_Nu_B14","H3_Nu_B18","H4_Nu_B28","H5_Nu_B35","H6_Nu_B45","W1_Nu_G02","W2_Nu_G15","W3_Nu_G21","W4_Nu_G27","W6_Nu_G41","W6_Nu_G45"
"LOC111104894",6.90727076902979,7.22525064751207,6.95026599698624,6.70871892204688,8.22124866902204,6.79843501689861,6.79077962711485,7.12556444326087,7.06295772637898,7.05411718282566,6.76969790737338,7.3732677551835,6.72483756238214,7.54900931142149,6.7270562680721,7.00064488849239,7.11252590074473,7.48347216021212,6.6995997486379,6.9455398186454,6.83618338395629,7.04970948274298,7.00056464684973
"LOC111104398",10.4566709965873,10.9566134114536,9.92096711056362,11.1657048279641,10.862630849827,10.8624131130302,10.5546832989057,10.6583939266799,10.8664641589261,10.4014520230528,10.8821100465269,11.0718271773785,10.5292129819701,10.9569634126772,10.5173467282681,10.8442482409424,11.0150725437594,10.5651059168359,11.324522172711,11.0911207553828,10.7180479378945,11.1696733695923,10.3182005989929
"LOC111104112",12.7106080387336,12.2939676540838,12.3624973294984,13.0605502910455,13.0499897779519,13.5693823030196,13.017003183589,13.1684431963123,13.1414928139242,12.6930372501326,12.4412885778496,12.95243100764,12.4002013637833,12.5879086563687,12.5210574171396,13.0294996087434,12.4515707741671,12.8545081089065,12.7099440277571,12.8824353907468,12.7816166179756,13.0109951196456,13.0421999785265
"LOC111102768",7.5379367196156,6.94576498709225,7.8776553905618,10.5443841109846,6.84589258232596,8.26419648676888,7.5035891743858,7.9834583171269,7.14414106681683,7.37135520456541,6.47249588083245,8.22715627913313,8.17291195828064,6.64323201234989,7.07077179970163,9.0045789692054,7.36699497259728,7.96130080257368,6.64742208000873,8.46611710787992,8.21799244157464,6.33832404913909,8.88445049149325
"LOC144623674",6.40984796384399,6.33100350555477,5.92780585466418,5.92780585466418,6.80799917335986,6.35090012899701,5.92780585466418,5.92780585466418,5.92780585466418,6.57720841777083,5.92780585466418,8.27601357128013,6.32046915204098,6.34366145876044,6.43713609764875,6.77815495325518,7.7767665262744,6.4057500564313,5.92780585466418,6.28326930783229,6.28235181815403,5.92780585466418,6.28617224492967
"LOC111102728",6.78806618618261,14.4036263777568,13.1025586345796,6.44784023409708,6.19693892195317,11.0020093080728,10.7564554779065,11.0792526214956,11.0019073615017,12.0231382527233,10.0226552251351,12.863523082995,6.93436963037044,12.3287234856626,11.3225828890412,6.30326374828885,15.1852023984943,10.497815805758,10.4501194769495,12.4561686481475,12.3460824608411,6.44603778798719,11.1768137345049
"LOC111102521",5.92780585466418,8.29379633447797,14.0581676601992,6.32182087921924,5.92780585466418,9.10578450270079,10.6953981406497,9.84472451307966,7.87214713907673,10.1603254503995,8.77121666903523,11.7126213304327,7.02878477155113,6.7996966765658,10.047626731188,5.92780585466418,14.3498278166231,8.62217644387739,9.39682378853642,13.9667425100233,8.06984055297282,5.92780585466418,6.22066058080605
"LOC111102900",9.49064385226133,8.58472318514759,10.1636652731688,8.67014534703909,8.45201608909715,9.06080623652467,8.11484040986162,9.12494975191471,9.824101660328,9.64906310910711,8.89249614579839,10.6554157533025,9.53710483134466,8.85773128565682,8.9978870466584,9.05390501210258,10.2832597951026,8.60805401312303,9.02299991238674,9.91127358986905,9.97016033270316,8.2034652537828,9.57702218728728
"LOC144619816",6.34574817148979,6.57462932185291,5.92780585466418,6.6061177649348,6.25718751282571,6.35090012899701,5.92780585466418,6.39163003930787,5.92780585466418,6.36275607256268,5.92780585466418,5.92780585466418,6.50809921716466,5.92780585466418,5.92780585466418,5.92780585466418,6.35044695112151,6.5628437880619,5.92780585466418,6.45933935937772,6.60974388158167,6.50644065131534,5.92780585466418
"LOC111103070",6.22385051346292,6.10859041749078,7.5071213132934,6.9692630080909,7.24283321701658,6.73048305440861,7.24641397711842,10.181802405528,6.87549984220223,6.14589780059545,8.15813426200178,6.44565205125106,8.86961210960978,6.67182582432057,7.16910959300194,6.30326374828885,6.29414898244013,9.95462580876051,6.6197298408616,7.09129691211904,9.14468122561989,6.41288964663894,6.22066058080605
