"","B1_Nu_O03","B2_Nu_O12","B4_Nu_O32","B5_Nu_O36","B6_Nu_O47","C1_Nu_W01","C1_Nu_W05","C2_Nu_W15","C3_Nu_W21","C4_Nu_W29","C6_Nu_W42","H1_Nu_B08","H2_Nu_B14","H3_Nu_B18","H4_Nu_B28","H5_Nu_B35","H6_Nu_B45","W1_Nu_G02","W2_Nu_G15","W3_Nu_G21","W4_Nu_G27","W6_Nu_G41","W6_Nu_G45"
"LOC111103567",10.6181299474797,10.6674995413747,10.0794759462069,10.5447361554536,10.7142939966431,10.4741821540001,10.6643252986095,10.7166919403925,10.6653554212984,10.16333844555,9.84608517003233,10.4502635433378,11.6809087011214,10.8650773810217,10.4401282045164,10.5203434517686,11.2837970009569,11.1302889105111,10.707645656175,10.4190886399134,10.7126386816284,10.322721261786,10.4692751920204
"LOC111103568",10.2337062116949,10.8709063741243,10.8328983574874,11.1251218596794,10.2681299636791,10.3345803863127,10.2455353469941,10.6658705911831,11.6348446346821,10.4557905808412,9.87925930733758,10.8185252030898,11.561192305296,10.709041783897,9.64567052486851,9.81917680035501,10.0855193640927,10.9517611419202,10.558391425108,10.7887375655408,10.4480091662793,10.6703272677291,9.70482981280491
"LOC111103866",13.4522426708875,13.3926953600001,13.2122731209695,14.1006992075837,14.0305024150681,13.4741709561752,13.7991485802905,13.2200186286275,13.6485479694951,13.4905516511401,13.3995791882717,13.596112154225,14.2299696229368,13.6443390910563,13.4705701658319,13.5975238448864,13.9804574748498,13.8350465974696,13.5893602394149,13.3435223675713,13.5267071016203,13.5560883586422,13.4423982655518
"LOC111102774",8.34963872713367,7.87566473252501,7.83326894700752,8.66533182075861,8.42312668765942,7.79014813967445,8.37748560561731,8.32854410069213,8.4145630690569,8.4353390148068,8.4239463753707,8.45677400302219,9.75284406750011,8.20831918359517,8.27332761771639,8.98153253084202,9.22542444741589,8.20091798831699,8.03051530697611,8.4186245480648,8.33030179506473,8.68894027586504,8.7542537870898
"LOC111102932",10.6469998207165,10.4720253640955,10.7253654341005,11.4168667522142,11.2107302248991,10.4625277407802,10.4712128280265,11.21961818805,10.8731091426054,10.9334577959221,10.8320092863347,10.5289392250019,10.740975825152,10.6042347874956,10.7143138225927,10.9317579300028,10.1771236520165,10.0187594672622,10.0249971557268,10.1715249360897,10.6291604795183,10.6183750560452,11.0050590657226
"LOC111102934",10.5878642147496,11.0781571637043,11.5688105463924,10.8112472605259,10.2340981691979,10.6637969784088,11.3156941449728,10.8276098358302,11.1852819456361,10.8628017993268,11.3995988453033,11.2791841460111,11.3083796955935,10.768236767003,11.0592058112186,11.4104453605922,10.6968315409304,9.95791380558148,10.9928337230504,11.0271402600351,10.8862106472912,11.5950349703121,10.796089735508
"LOC111102931",10.3541469523451,9.91517245903614,10.4070403640236,10.5066712378675,9.90911165591448,11.1370754022272,9.77356009084587,9.70860574442815,10.2392210308272,10.9101145560858,10.3136077928722,10.4886451371445,10.2511904663596,9.91938657092696,10.6242174666669,9.78553773944831,9.91258971228141,9.68350240913835,10.1037491224429,10.8224546900411,9.96391932417771,10.5299769851515,10.0930606672069
"LOC111104503",7.47415398612823,7.47234379036975,7.41088472176561,6.8130503618481,7.53184334614427,7.77155443386151,7.47965069340696,7.58240194486037,7.09377856850605,7.46362315586675,7.00997859867121,8.14272102851179,7.18634903395126,7.70185993114154,7.81904093497918,7.60118025750688,8.34652032187889,7.95827265550094,7.76296148620775,7.52531711473549,7.29016015339917,7.42618572313687,7.3274735699353
"LOC111104592",6.575593428128,11.6576435281625,10.959354922883,6.2635457346097,6.33598513909495,9.52624939979371,9.78939364757679,9.11745806021874,8.87878965536591,9.50005205383348,8.98999022709785,10.7175923883462,6.50502815012434,10.7650699598399,9.38769306355696,6.33023826107478,12.6449793275725,8.96943028489739,9.09098598953481,9.45332043916614,10.0734405129485,5.86025742258899,9.41759884606367
"LOC111102912",9.11216053708274,10.3266256172231,9.34519933430067,7.62434901889543,8.35236712464985,8.87447590692492,8.86364903069257,9.1772862468903,8.4145630690569,8.5193704323545,8.75495040802998,8.57685789523413,8.80456567774488,8.26523232477724,8.03565098337522,10.0589254811134,8.71395832720329,8.27886593489118,8.29265927592575,7.7460471178329,8.20007830632964,7.78792605229342,9.69825591897341
"LOC144621350",6.16328902147621,6.85476497445589,7.13838972378924,6.85211452768713,7.05934104975566,6.3896419711609,6.50385084136679,6.24843845709099,8.02888611541658,7.7159160646064,6.52478243981008,7.06092860932177,6.04045947842682,6.94441552976861,7.09278199971854,5.86025742258899,6.83640915298074,8.3795870225858,7.7108337270769,6.75772707694626,7.28023979870073,6.48088541037722,6.0724149361298
"LOC144621354",7.33346171697951,6.22962349800094,6.28340604762226,7.25055259768865,7.05934104975566,6.82991993326983,7.24438787522088,7.20167996586739,7.24287770283642,6.50636706697459,6.41769294941247,6.12636137861316,6.57422617403772,7.05298316798358,6.18054764791191,7.2482738637917,6.46976705122241,7.59936011281357,6.44023828115903,6.8082894207102,7.00872620033477,7.6481258121215,7.71130800708972
"LOC111103115",12.5334147028193,12.5334536144383,12.7661465027022,12.5906866471014,12.6316878903346,12.5246684273825,12.8086418711298,12.8032771099026,12.7926043789561,12.7773891046107,12.8003091939594,12.731085744475,12.947695343235,12.538945081908,12.67408055169,12.8124999851544,12.8801594898402,12.6885146179798,12.3093298270202,12.8357424660086,12.6839321727697,12.8756841257377,12.7676524535977
"LOC111103117",6.03542697437671,5.86025742258899,5.86025742258899,6.2635457346097,6.50201384781445,6.41793507153213,5.86025742258899,6.24843845709099,6.38529169599478,6.24616805250063,6.15953926816818,6.23605560176973,6.21996342879931,5.86025742258899,5.86025742258899,6.13239874768585,6.54047117698477,6.51009076044369,5.86025742258899,5.86025742258899,6.30413775677631,5.86025742258899,6.16002433902925
"LOC111102741",6.95604793517488,6.71625397163616,7.35308720086638,7.05626450113642,6.33598513909495,7.23797968396393,6.53197296253031,6.71818024282468,6.77441513150666,6.13354295007417,6.67064857232387,7.19664137659695,7.12014033647618,6.82119053894457,6.57071909698492,6.54856676471907,6.23523003170725,6.82518229481486,6.89083560980591,6.99845245155494,7.42922520384969,6.50803689354819,7.0962059952358
"LOC111102740",7.04135254621032,6.5466741377018,7.98808018041865,7.55857692521724,7.08730423442038,6.88820171745777,6.41034003775273,6.96799433828319,7.11364099848388,6.35748790300183,6.22647489917068,7.46207854771949,7.29787844724465,6.70260368171781,7.70949526650458,6.57404122711111,5.86025742258899,7.10123673905643,7.75442368990117,7.1452647439497,7.4116439079997,6.90406883568316,6.64508045184038
"LOC111102739",6.28802831976654,6.61516467023858,6.6450255406364,6.79281426624325,6.2492701193679,6.66305240670429,5.86025742258899,6.6298077568579,6.68377228122388,5.86025742258899,6.72152522077388,7.42511104565453,6.82957137607212,6.59227902385507,6.18054764791191,5.86025742258899,5.86025742258899,6.65287638235659,6.76840710990597,6.04253831983041,5.86025742258899,5.86025742258899,5.86025742258899
"LOC144621380",6.10783288286542,6.04531837683556,6.96958632842982,7.23781230378187,6.50201384781445,7.26715912688476,6.19838266696615,5.86025742258899,6.14893826802678,5.86025742258899,6.22647489917068,7.04763127863622,5.86025742258899,6.42181324134957,5.86025742258899,6.54856676471907,5.86025742258899,5.86025742258899,6.15170870857867,5.86025742258899,5.86025742258899,6.23633694048508,6.0724149361298
"LOC144621402",6.20995505180452,6.27294162406126,6.40525384163301,7.7707113966834,6.2492701193679,6.11089878468956,5.86025742258899,6.19668426705599,6.2325311704785,6.21271805403996,6.15953926816818,7.5911556681696,6.26216259785602,6.07365341397271,6.54708082932397,6.49431669208127,5.86025742258899,6.48978212878572,6.21690931561994,6.51235257495018,6.04206609014091,5.86025742258899,6.67193307966511
"LOC144621377",6.53299145862679,6.87056833212524,9.69441090431152,8.75362395155261,6.90581108384394,9.23118637355949,7.37876500299732,6.47130113756027,6.80246718270396,7.12264260697118,6.49122820884859,10.0036382049356,7.09708143793553,6.49587589232559,9.39391834636123,7.16442468305945,7.07151429953114,7.24422538852381,6.62373667698407,7.11054059921417,7.57653653067787,6.82219155233056,6.79355050150598
"LOC144621385",5.86025742258899,6.34789383970316,8.50622998920352,8.73798270687785,6.40876308533271,7.87347009274502,6.25039518965256,7.46257264846601,7.12342752371026,6.01819602134243,5.86025742258899,9.47771558478277,6.04045947842682,6.84297666576474,7.65835145575243,6.13239874768585,6.23523003170725,6.81215832395899,7.70192874919312,7.66249100696381,7.45510294919139,6.6503911212785,6.33296622168161
"LOC144621432",6.35360875827262,6.97397115695837,6.56796147259216,7.42580840506468,7.36415071026404,6.58429329550899,7.19562650779536,6.99855945394298,7.05282575322582,6.8167292330323,6.52478243981008,7.54967330201102,6.71258833059448,6.5617269758387,7.10507498161367,7.22498674446006,6.66220802781591,7.42843150853376,7.66565079109703,6.99845245155494,7.62922843115171,6.93480454810598,6.93839061843239
"LOC111102735",10.384134973194,10.530236625654,10.6721463729354,10.072950210818,6.05520520657208,7.50013745856174,10.2757609574814,7.84922878143393,8.72540868596111,8.59589477147726,9.52417721911195,8.12677994185828,6.04045947842682,8.57397236205023,8.24996642833269,10.5142114410441,6.71605635104053,6.02400469951455,9.01244946894902,9.61159983329835,9.80251208662773,9.82724242001217,5.86025742258899
"LOC144621503",6.10783288286542,6.18035521678587,6.48056122536264,6.2635457346097,6.19740612657875,6.3896419711609,5.86025742258899,6.4403708847369,6.86873677125786,6.64079044132508,5.86025742258899,6.39023508953708,6.67568627942056,6.22920098173614,7.04203009481221,6.64514036614452,6.3434471855498,6.3756054534133,7.18281144366844,6.66549175955692,6.7554709659192,6.32021365432621,6.52584460119758
"LOC144621449",9.711544092033,10.6234767686198,8.45401077930575,11.0368274726888,9.76622273729127,8.88812732441875,9.01637233134867,8.13913354282468,9.50398801768933,9.28307114183724,9.12732475380392,11.2347622658093,8.66363848361322,7.34836761470749,11.2733160791531,9.25088593477945,7.86582348359476,9.83383176227996,9.02250945227323,11.2293999336909,9.95586280540794,9.40920103898038,8.49609380598818
"LOC111102736",7.81143875940684,10.266104399939,7.62368954528957,9.08449023071199,8.44591841003347,7.5309615836271,9.31179262289217,7.69133203154991,8.47420874066876,8.52217807978799,7.60094196320455,8.03261638971188,7.52404609748473,7.70185993114154,11.3441987665707,8.03885007031789,8.91923724109954,8.06839163082052,8.07797028904325,7.66249100696381,7.89352505008638,8.66393884451432,8.43269861920609
"LOC111102742",6.03542697437671,6.04531837683556,6.10514494168272,6.95981655487749,6.13574627911297,6.76731728829602,6.6336198044997,6.47130113756027,5.86025742258899,6.50636706697459,6.55661520581328,6.12636137861316,6.11493649481313,5.86025742258899,6.77153084083037,6.05283282919873,6.29283598782947,6.18722756049598,6.21690931561994,6.85595038758185,6.1172041410056,5.86025742258899,5.86025742258899
"LOC111102737",7.88035018102149,7.92481145455144,7.20841673725596,7.57773926826753,6.9702708612695,7.5309615836271,7.26795949574139,7.44299921888089,8.4145630690569,7.30634579859188,8.36292675982408,7.54967330201102,7.90148500586168,7.44722443860026,8.81328591360815,7.56685843502904,7.39667566223378,7.00037424352615,7.72845371238666,7.75944159740517,7.65834021566362,7.18595095184085,7.64379637961175
"LOC144621415",7.8348275326785,8.21055014419171,8.40708071563359,7.66923294136246,8.3180380919612,8.77498882461779,8.0967230134468,7.79139811128896,7.63501692744836,8.00190241803439,7.5592720229697,8.85384474310291,7.65840578050324,7.66298133423039,7.75860681802922,7.81773642897319,8.64306012571995,8.25338358411762,7.46586828463379,7.11054059921417,8.02380513247548,7.96316829626401,8.01804772972945
"LOC144621492",6.35360875827262,8.09409060692072,8.937105553955,8.45537211603228,6.4416046359636,8.8012563598751,8.87035607010618,9.40550739962125,5.86025742258899,8.72765250342392,6.69651626223918,7.5911556681696,8.52141509543594,8.34923653001078,6.31229560621555,9.99861578582897,9.55523765750092,6.29211046634423,5.86025742258899,5.86025742258899,5.86025742258899,6.048696066367,9.54784063021251
"LOC111103347",9.42156363169657,7.6868608739953,10.0704733909248,8.63177822607802,9.16359121880037,8.96478532034822,7.06264139568861,7.98963356875396,7.55857111022121,7.35657562724714,8.00025774368933,9.06341885073949,7.77300952168559,7.41115173748649,6.96053155626532,9.06023774055111,9.24765370660751,8.18940228463292,7.35154325608804,8.24694574677533,8.70260702473433,7.78792605229342,8.01804772972945
"LOC111103350",9.02113211258643,7.0920805753308,9.05013691169165,8.21289910382948,8.62769573624141,8.28915128486192,7.64189675458498,7.01347951363873,7.97818563582956,8.01833672596487,8.20031623986009,8.01527423740248,7.26858942860786,10.5695500626642,7.02892053450998,7.80345780299237,8.07364907434322,8.19709045758886,11.0425312931856,8.9695787030978,8.4133086636745,7.30740073002697,7.4621561474674
"LOC144617592",6.53299145862679,6.22962349800094,6.10514494168272,6.06239337552635,5.86025742258899,6.69941330050561,7.13130186703836,7.45282732923789,5.86025742258899,6.01819602134243,6.07207101810617,7.00661074496659,6.86016324749228,7.05298316798358,5.86025742258899,5.86025742258899,5.86025742258899,6.61990645853622,5.86025742258899,5.86025742258899,5.86025742258899,6.93480454810598,5.86025742258899
"LOC111103349",10.1190603927269,10.4622536221416,10.1420342874353,10.4605596055708,10.5723432272504,9.50533291711783,10.658607240148,10.5524103746375,10.5531497186575,10.3078815032879,10.3626380269887,10.0050346649154,10.8009790285097,10.4351412329972,9.83245626401316,10.5496184365565,10.3834248146339,10.5310242521309,10.2634249348966,10.2026290660931,10.343983862549,10.1325362322231,10.4381504638914
"LOC111103915",13.0985289640545,11.7092977750918,12.9020160042288,13.1033429698672,12.3255680910547,13.0296930187634,13.3846955053516,12.7557431325916,12.0619241445736,12.8528614495088,12.4714352213442,12.1691767788018,12.3928990205689,12.128962602493,11.9711022892317,12.5652256027899,11.9384638791103,12.6400605769903,11.6717214607115,12.1310135558673,12.38897030755,12.4631853631917,13.0740501134485
"LOC111102413",7.75099199482903,8.54014331665531,7.73902885229357,7.70399183806205,7.5590894640988,8.04575057196006,7.43031532180761,7.87718437238928,7.75825226952546,8.00190241803439,7.63127477415617,8.16887096881915,7.93025613037472,7.53827507210188,7.5733790147608,7.45750384086367,7.59584596296213,7.35534018920119,8.22883177727809,8.58896930028772,7.94607882472035,8.76805422713598,7.90242567831872
"LOC111104127",8.23099407538387,8.50158518436258,7.75120386697677,7.97294628307894,8.06151077631888,8.22465454001203,8.33868551930126,7.5736020114615,7.91064978707542,8.9193060443442,7.17208264362656,8.71185558420726,7.15377617665574,7.48220429907462,8.30083561914457,8.42520349772359,7.50631273290691,7.90669204924946,8.05784234507059,8.42264985510146,7.67972762468888,9.13121581799816,8.11742805595839
"LOC111103667",10.6873702263323,10.1648372185732,10.1039455509468,9.90031338813204,9.93762363202905,11.1820014418082,10.5182955791656,9.78183651670231,10.1617860573798,10.8244655633897,9.93599011659936,10.348473371465,9.7889693370563,10.2449911521722,10.0587408570892,10.3459953688767,9.89469159911258,10.4735587074948,11.0162394555791,10.8840654082135,10.3388373965087,10.8078243727596,10.0627350625018
"LOC111103668",12.2920479114281,12.1348621270512,13.503141925038,13.6229179820782,12.0920345851551,12.1402712274486,13.1253199810567,13.4368661170152,12.3141773372709,11.7261583293858,13.9773668762395,12.187072736219,13.8499700780063,12.7055252133952,11.8653634185345,12.0809131111617,12.6399328762499,12.5578337813466,12.4860531315539,12.4111404340797,12.3298734348156,12.0616664275846,11.8188632061134
"LOC111104088",9.99323496223639,10.9575559802842,10.0105375322163,10.3242639446963,11.0141500246959,10.479529418496,10.4259077560157,11.0053087378945,10.5190867874785,10.434842506184,11.1307107598807,10.0705138928685,10.0541498786274,11.4375452914815,11.0753258131552,10.691299540725,11.2047449085139,10.7629514350661,10.951802911246,11.0689295127683,10.8065154782324,10.5804845528015,10.3447195154652
"LOC144621529",6.88992677663957,6.34789383970316,6.45657329783882,7.21186670031937,6.90581108384394,7.44416120992738,6.67934334241561,7.65884040959612,6.50155206835418,7.19022532161633,6.55661520581328,6.76831232979064,7.8110665024484,7.3089358400297,6.59353733876344,6.66732732194901,6.96141930717492,7.91146756973055,6.31991965487889,7.61847773331361,7.96876548763711,6.60621061648938,6.52584460119758
"LOC144621559",8.1148733384678,8.23932699419732,8.20118381924075,8.62326104971954,9.02167888767995,7.68091540827252,8.54382017285559,9.61194124642924,8.24904271988163,7.64670036027544,7.85864222906154,8.64417908655264,9.15575637412029,9.34907811422135,8.22138499516447,9.26567159432232,8.88705107260559,9.63240106839745,7.92260520464521,8.50454999378784,8.4915428917204,7.84240900667487,9.25034563667125
"LOC144621561",5.86025742258899,7.21974513915724,7.02916130055965,6.63444443368138,7.2406531733895,6.79921211034912,5.86025742258899,5.86025742258899,7.38139527259708,6.84067292466182,6.28275381354167,5.86025742258899,6.36765802975394,7.3089358400297,6.63700164176797,6.46524399617553,5.86025742258899,6.77181033421267,7.96685289957752,6.90111413788221,6.98237765033465,6.6503911212785,7.28774982932241
"LOC111103018",6.59589987916957,6.34789383970316,6.52579771833621,6.85211452768713,6.87176358254572,6.87399403357591,6.25039518965256,7.09848067452541,6.48014085256629,7.05023447662255,6.45566051080651,6.60566159260311,6.76481889207524,6.42181324134957,6.67795358763663,6.78829726047957,6.43092348469422,7.09160267639898,6.6995373584964,7.07457888591413,7.09566677806689,6.48088541037722,6.33296622168161
