"Gene","GO.terms","ModuleColor","phase1_temp.GS.warm","phase1_temp.GS.ambient","phase1_DO.GS.hypoxic","phase1_DO.GS.normoxic","phase1_treatment.GS.both","phase1_treatment.GS.control","phase1_treatment.GS.hypoxic","phase1_treatment.GS.warm","phase1_temp.p.GS.warm","phase1_temp.p.GS.ambient","phase1_DO.p.GS.hypoxic","phase1_DO.p.GS.normoxic","phase1_treatment.p.GS.both","phase1_treatment.p.GS.control","phase1_treatment.p.GS.hypoxic","phase1_treatment.p.GS.warm","MMroyalblue","MMdarkturquoise","MMmagenta","MMpink","MMlightyellow","MMmidnightblue","MMsalmon","MMgrey60","MMbrown","MMred","MMdarkgrey","MMblue","MMcyan","MMorange","MMdarkgreen","MMturquoise","MMblack","MMtan","MMlightgreen","MMlightcyan","MMdarkorange","MMgreenyellow","MMdarkred","MMwhite"
"LOC111109183","GO:0003382; GO:0003779; GO:0005829; GO:0005856; GO:0007015; GO:0007298; GO:0007303; GO:0007390; GO:0007391; GO:0007396; GO:0007409; GO:0007411; GO:0008258; GO:0010591; GO:0017124; GO:0030027; GO:0030036; GO:0030335; GO:0030424; GO:0030425; GO:0031252; GO:0031346; GO:0032433; GO:0032956; GO:0035262; GO:0045886; GO:0046847; GO:0048749; GO:0048813; GO:0051489; GO:0051491; GO:0060288; GO:0071212; GO:1990255","black",0.0385126150355874,-0.0385126150355874,0.410854201776891,-0.410854201776891,0.252771683263801,-0.273758856147743,0.229947178030021,-0.193625974119689,0.861500694640082,0.861500694640082,0.0514760664768928,0.0514760664768928,0.244559568856673,0.206230099292464,0.291189195249878,0.376031114632828,0.0515675032262323,0.120041626962668,-0.00526142414222149,-0.0775334702062019,0.030790022632285,0.112055022941489,0.00733524049497582,-0.138227125310846,0.0739162076348964,-0.0205774495402333,0.0396360444802673,-0.164776510721584,0.134946072521648,-0.0806619982504746,-0.0176453003557879,0.0534257547770979,0.910439194910877,-0.148850970749115,-0.129765085066679,-0.0978576270835925,-0.226652518621424,-0.118865976870773,-0.0971875567814995,-0.0945368300285896
"LOC111109191","GO:0004725; GO:0005001; GO:0005886; GO:0006470; GO:0007156; GO:0007169; GO:0008013; GO:0009986; GO:0016790; GO:0019903; GO:0030336; GO:0035335; GO:0042803; GO:0045294; GO:0045295; GO:0045296; GO:0050807; GO:0051393; GO:0070097; GO:0071354; GO:0097677; GO:0098839; GO:0098978; GO:1904893; GO:1990264","magenta",-0.262843619596792,0.262843619596792,-0.089996269075873,0.089996269075873,-0.282093972610136,0.136407011512302,0.162602028679614,-0.0340278931661522,0.225625497398946,0.225625497398946,0.683003408446834,0.683003408446834,0.192197649187368,0.534852795852816,0.458524028877777,0.877502870585985,0.240787327975449,-0.164416541183461,0.399244629230183,0.330196971019987,0.137765988128841,0.0348489243506531,-0.106122378926627,-0.175981125657294,0.164247882106665,0.277009548923637,0.0223235500076215,-0.226098533937413,-0.383516186309786,-0.0562343381536895,-0.023206625413898,-0.0614269430228036,-0.186142064670383,-0.0186745844795949,0.0917811764802842,-0.0896000195540879,0.0727234821816205,0.172401632037486,0.101337301616437,0.133772119876191
"LOC111109201","GO:0000139; GO:0003829; GO:0006486; GO:0008375","turquoise",-0.525168076840246,0.525168076840246,0.135677462303656,-0.135677462303656,-0.168891334263342,0.284435980615795,0.312991504351594,-0.438781700863159,0.0100758804642446,0.0100758804642446,0.537060100871848,0.537060100871848,0.44108400179962,0.188374836222634,0.145897286066009,0.036211849989136,0.0592782453432657,-0.128761810547822,0.0025753922501912,0.469210242591354,0.417148757884887,0.0246704346809876,0.307012961365192,-0.189484974550338,0.452866186374403,0.170366316616148,-0.0597442586294264,-0.48184097955988,0.099917207381194,-0.0266044453082384,0.282243926937842,0.671903431001514,0.110473577971667,-0.0549618449136,-0.131831575329975,-0.420711125685968,-0.57240772898752,-0.311290038959415,0.0485441077529196,0.266125047786614
"LOC111109206","GO:0005737; GO:0006955; GO:0009617","black",0.032003416070402,-0.032003416070402,0.474679604923564,-0.474679604923564,0.217093636427836,-0.372475053491351,0.336068194018205,-0.167517103383532,0.884742115306365,0.884742115306365,0.0220981448622248,0.0220981448622248,0.319728274464611,0.080062219753436,0.116916852581606,0.444864316414248,-0.0808156865710822,0.142950384580369,-0.00229337085628942,-0.0366194555421934,-0.15424250532036,-0.0603024183052883,-0.148831320685078,0.264315107897883,0.057762452196237,0.22745315610006,0.0288232591890881,-0.312520722299592,-0.181684770182889,-0.137849938974734,-0.0897227375677416,-0.159901790236301,0.804964379792995,-0.133982203093762,0.384171253537251,0.156147380233786,0.036888470389459,0.291212559241038,-0.0718939816149915,-0.0155560513261181
"LOC111109234","GO:0005576; GO:0008061","turquoise",-0.231881066737465,0.231881066737465,0.124373476522742,-0.124373476522742,-0.0841701630647631,0.0432357722147077,0.220550487121577,-0.184722158292656,0.287037384776166,0.287037384776166,0.571792260160518,0.571792260160518,0.702584751078026,0.844704624245519,0.311891829164866,0.398786871971456,-0.167115539378251,-0.0159299694924021,0.0231979695851774,0.0285565118235361,0.303263869946113,0.233965429828737,-0.343674578600586,-0.227856802398201,-0.165315350429053,-0.287179631056499,-0.20201166713547,-0.00212594622188908,-0.0802531239844722,0.423493783214394,0.348953947530039,0.818251566730033,-0.162943620441797,0.0644445383487832,-0.227084390895679,-0.344271526273061,0.075735289408709,-0.061896965896341,-0.0661516238818443,0.170095397004686
"LOC111109236","GO:0003779; GO:0005737; GO:0005856","black",0.209643974619201,-0.209643974619201,-0.006647919819425,0.006647919819425,0.10272283272479,-0.13443557466793,-0.104053926157947,0.141998201173867,0.337017365782528,0.337017365782528,0.97598367893519,0.97598367893519,0.640925153100724,0.540827251468305,0.636582543089776,0.518078410840233,0.160481555736866,0.418631217305873,0.0813607306783629,-0.0306755837597718,-0.148320439082363,0.0570747129153753,-0.0327458522372673,-0.316337817176558,-0.185289538074029,-0.152381726886652,0.3509180716908,0.0362260097603362,0.118531725005661,-0.265893803702623,0.18279957973421,-0.118934387609006,0.184482110724083,0.123189265168428,-0.0517280958748891,0.119280108734053,0.1146492303825,0.00752737849779666,-0.236992537163075,-0.236799782365738
"LOC111109242","GO:0004175; GO:0004930; GO:0005886; GO:0007166; GO:0007189; GO:0030246; GO:0097264","darkgreen",0.20305193348185,-0.20305193348185,0.233997202531909,-0.233997202531909,0.37207332371713,-0.147681971877799,-0.0833084696351348,-0.118511588551748,0.352770738282173,0.352770738282173,0.282536956090312,0.282536956090312,0.0804140385113131,0.501288964853408,0.70549681502446,0.590183391230709,-0.107884121926339,-0.0553323656797138,-0.178624808476958,-0.0659134973517458,-0.0200744716323743,-0.0560560342162984,-0.0997075560786803,-0.15634045853698,-0.114235044708756,-0.17666366124807,0.0002833034164079,-0.0852722927588501,0.222201481944291,-0.104164830172546,0.78665437890971,0.273200509549214,0.245321690810938,0.0266009308574286,-0.067722116120789,0.00188183850992237,-0.0858598282463028,-0.0852809761923786,0.212380114905464,-0.125981499192253
"LOC111109243","GO:0004888; GO:0005262; GO:0005892; GO:0007165; GO:0007268; GO:0010996; GO:0022848; GO:0034220; GO:0042391; GO:0045202; GO:0045211; GO:0050877; GO:0051899","red",-0.259131927905141,0.259131927905141,0.2725428597767,-0.2725428597767,-0.0738387199075709,-0.0846155811638494,0.379402227173584,-0.225427245966605,0.23248667016978,0.23248667016978,0.208333361338204,0.208333361338204,0.737755109025923,0.701081056730783,0.0741761890013213,0.301037964712879,0.3107321306369,0.329984125142078,0.514423697090002,0.0471359434412756,0.436600460015971,-0.108366063537932,-0.170904466910496,0.0575225127779569,0.51632663946446,0.530465526175658,-0.425451204959463,-0.671218023177819,-0.439321812688606,-0.232508447993011,-0.138999662068964,0.370661757034721,-0.149769763068864,0.187015936246736,-0.018129338155012,-0.409921340934609,-0.204261115796972,0.302561381570442,-0.0634440312840782,0.0842278964611193
"LOC111109250","GO:0005178; GO:0005201; GO:0005518; GO:0005576; GO:0005615; GO:0006631; GO:0006641; GO:0007155; GO:0007160; GO:0008201; GO:0008284; GO:0010718; GO:0010862; GO:0030036; GO:0030155; GO:0030199; GO:0030334; GO:0030511; GO:0031012; GO:0031175; GO:0032963; GO:0043506; GO:0045595; GO:0048251; GO:0062023; GO:0070062; GO:0090733; GO:0098609; GO:0098633; GO:1900748; GO:1901390; GO:1904028; GO:1905935","greenyellow",0.249140709543717,-0.249140709543717,0.38901579413063,-0.38901579413063,0.504992342026931,-0.251604612064719,-0.0318160946949783,-0.190937000324169,0.251631268475036,0.251631268475036,0.0665576618816104,0.0665576618816104,0.0139815110375248,0.246818314233748,0.88541240979704,0.38282371580246,-0.326817342499967,0.212062239167248,0.0997542908947746,-0.0839311361890632,0.120088641211885,0.0393437424071083,0.146211392836661,0.0977358213877028,-0.0275016054915541,0.0546749568527308,-0.384615027304783,-0.14819809135428,-0.247941524662335,-0.0861449544982776,0.391698476767617,0.195032430652852,-0.0433497098376408,-0.164255928606134,-0.108788462204713,-0.151691419650036,0.0436913905707753,0.26091470709516,-0.0440145330353907,0.230318612315651
"LOC111109254","GO:0001669; GO:0004148; GO:0005634; GO:0005739; GO:0005759; GO:0031514; GO:0045252; GO:0050660; GO:0106077","blue",0.382381313992326,-0.382381313992326,-0.0786152363537668,0.0786152363537668,0.0701640594773829,-0.279654481038114,-0.1553397937309,0.369086617160194,0.0717480673238433,0.0717480673238433,0.721426748735876,0.721426748735876,0.750392279659002,0.196235400433932,0.479098805516256,0.0830662431765535,-0.0724772917960787,-0.216253298290934,-0.112555766657603,-0.305975991222941,-0.0149690796938971,0.30529583947942,-0.520141762397223,-0.159861313253722,-0.419578154026295,-0.630036001257293,0.0347483506045724,0.647409552573788,0.487023543134088,0.0888831594036829,0.345007314950059,0.0344874712919316,-0.314106641751922,-0.122167480741941,-0.188577172418716,-0.104730599834721,0.188437984072394,-0.27619104042085,-0.15899659243474,-0.157417482163562
"LOC111109257","GO:0003676; GO:0003887; GO:0005737; GO:0008270; GO:0015074; GO:0019899; GO:0042575","greenyellow",-0.107226753053525,0.107226753053525,0.444241951589684,-0.444241951589684,0.297086646585859,-0.104321791135764,0.226302186028414,-0.401044706866291,0.626278141493175,0.626278141493175,0.0336968408967661,0.0336968408967661,0.168623634992387,0.635710040826879,0.299115651575742,0.0578830836142082,0.0513629125667478,0.333166409296878,-0.143877163396038,-0.0356465027552942,-0.08453926492668,-0.0617271499169434,-0.24158787513008,0.124212557374397,-0.0659705949411225,0.1206397596875,-0.192202207096216,-0.286052875960582,-0.203953339455573,-0.0555337729940714,0.321670548108476,0.107478240603467,0.238639181517254,0.098739600120926,0.396070459628771,0.0842881203102986,0.2137727200786,0.381338434469577,0.367782976898089,-0.141612320264629
"LOC111109258","GO:0003676; GO:0003887; GO:0005737; GO:0008270; GO:0015074; GO:0019899; GO:0042575","lightgreen",-0.210796199325746,0.210796199325746,0.236314696772904,-0.236314696772904,0.146223102444856,0.108323026029594,0.131477237462381,-0.377152951495177,0.334307562564283,0.334307562564283,0.277659429235529,0.277659429235529,0.505572719042337,0.622733302921163,0.549850050831325,0.0760502920425894,-0.104634566360831,0.112510136890237,-0.186469299201899,0.04636372444281,-0.296095699548695,-0.185599136595643,-0.238253518225673,0.0518301661431297,-0.291183692275185,0.0121829894923156,-0.13053227787635,-0.0993277247849637,-0.266283697816977,0.185629352115194,0.496709509581076,0.037121894821356,0.0791831729795809,-0.0265619914538594,0.563071345940204,0.303407330762867,0.435412778235759,0.418898518563834,0.46388215179831,0.0520462705836742
"LOC111109264","GO:0002020; GO:0005365; GO:0005366; GO:0005737; GO:0005886; GO:0015798; GO:0016020; GO:0016324; GO:0030426; GO:0031090; GO:0042995; GO:0043231; GO:0044297; GO:0051117; GO:0055085; GO:0071944; GO:0097450; GO:0150104; GO:1902004","turquoise",-0.298397252295276,0.298397252295276,0.205865861637066,-0.205865861637066,-0.0823345172801484,0.0279232426310589,0.311531358327436,-0.262114788885097,0.166663156288298,0.166663156288298,0.345994127808365,0.345994127808365,0.708793070801728,0.899358792599293,0.147887932056609,0.226962074403886,0.0653886190187972,-0.158019387013553,0.00240381953115819,0.261440582015245,0.551988177705313,0.209193570628066,0.0590091437205781,-0.0708446216346538,0.358937050114379,0.057052744653426,-0.246062424714203,-0.343061206456168,0.0689838212269623,-0.145801592065817,0.0884264192788315,0.772391148423062,-0.216656903184175,0.18965984382233,-0.229589171729592,-0.533866313356562,-0.482132779476836,-0.271701825426642,-0.0404622871736379,0.320365420177886
"LOC111109265","GO:0005892; GO:0007165; GO:0007268; GO:0007399; GO:0015464; GO:0016607; GO:0022848; GO:0034220; GO:0035095; GO:0042391; GO:0045202; GO:0045211; GO:0050877; GO:0051899; GO:0060084","darkred",-0.244962531860826,0.244962531860826,-0.183159820825496,0.183159820825496,-0.157359318852481,0.33921561460771,-0.0605479731901698,-0.130854299576485,0.25993055166529,0.25993055166529,0.402857359057605,0.402857359057605,0.473330863914198,0.113315616298433,0.783749474657811,0.551758700935532,0.0411140075839806,0.0319536322494173,-0.115919436120597,-0.14789895667493,-0.220820676481731,-0.147776723400543,-0.149031397494718,-0.186057878016974,-0.366772063686054,-0.220447029934033,-0.109319184540433,0.105016471736197,-0.0549532417620629,0.264426237403449,-0.0077512063564105,0.165657355467772,0.333849815472487,0.0709529534990841,-0.0783450125101224,0.266378552231402,0.319379129263272,0.0682597065015812,0.70773510874725,0.2235211187803
"LOC111109271","GO:0000045; GO:0000407; GO:0001878; GO:0004672; GO:0004674; GO:0005524; GO:0005737; GO:0005776; GO:0005829; GO:0006995; GO:0008047; GO:0009617; GO:0010506; GO:0015031; GO:0016020; GO:0016236; GO:0018105; GO:0030435; GO:0030587; GO:0031288; GO:0034045; GO:0034727; GO:0035891; GO:0042742; GO:0044805; GO:0046777; GO:0048102; GO:0050830; GO:0061709; GO:0097300; GO:0106310; GO:1905037; GO:1990316","magenta",-0.187498031239955,0.187498031239955,-0.103642802520452,0.103642802520452,-0.315017205035392,0.0352926117688939,0.178003820706567,0.0826107063789085,0.391611551421785,0.391611551421785,0.637922582672361,0.637922582672361,0.143167172853991,0.872985191103098,0.416453209825572,0.707857816844413,0.24924312738407,0.0183182987750945,0.553676402591177,0.497210324343594,0.520180547955563,0.443260613630458,-0.174986271932019,-0.0481428929080294,0.392135823380487,0.307968197517546,-0.131733686845827,-0.269350128988503,-0.406783997541087,-0.143991876097864,-0.175987766611885,0.0244624172671556,-0.361768182519542,-0.0293328653162492,-0.0303630828637847,-0.513087936786693,-0.0617470492428257,0.159826006452922,-0.196294298505574,-0.120609163949807
"LOC111109273","GO:0005085; GO:0005096; GO:0005737; GO:0005829; GO:0005886; GO:0007264; GO:0017124; GO:0031267","red",-0.237894119414235,0.237894119414235,0.236151882650375,-0.236151882650375,-0.062124069626987,-0.056373445988199,0.327000111465072,-0.212271263284647,0.274365921217599,0.274365921217599,0.27800035087853,0.27800035087853,0.778255172933591,0.798349661630957,0.127756906278385,0.330857562124624,0.434278928749287,0.25550194476217,0.478927478949784,-0.0456748839150034,0.184837760113224,-0.273690889714061,-0.230627714867754,0.260422624430751,0.476450516374458,0.780130198230876,-0.162597861139299,-0.785831551328086,-0.719919270599968,-0.230906835878164,-0.347792460377148,0.040848172340328,0.035693502818519,0.266592850138294,0.213632479326474,-0.0649519279190295,0.0527775980092147,0.600929996423873,0.185530424252317,0.014396704027056
"LOC111109280","GO:0005509; GO:0005886; GO:0007156; GO:0007157; GO:0021987; GO:0022008; GO:0035329; GO:0070062","tan",-0.0268813157215761,0.0268813157215761,0.296786373004685,-0.296786373004685,0.183450448391404,-0.134720391204951,0.165300385596043,-0.202901684880832,0.903096619696419,0.903096619696419,0.169075048571508,0.169075048571508,0.402098422047384,0.53996220699487,0.45099809657964,0.353134745458954,0.00871692061438076,-0.0250853772871797,-0.497429314212047,-0.234327521812763,-0.383848355098246,-0.091512816107469,-0.118906434460708,-0.0158132016049007,-0.290106556635386,-0.158988829104287,0.180334028037511,0.0137263170070438,0.199280068296596,-0.0413526814635065,-0.0218048431125235,0.160500710907176,0.474186224244081,0.49647010243249,-0.03570904788581,0.306819504758346,0.0147645597347794,-0.081368915991637,-0.355851018100019,0.0277010712711774
"LOC111109286","GO:0005576; GO:0016020","magenta",-0.0123960887722337,0.0123960887722337,-0.0992959071593525,0.0992959071593525,0.0580530884508991,0.181591404808535,-0.167489702010478,-0.0686330840387582,0.955233322122163,0.955233322122163,0.652157525764866,0.652157525764866,0.792467051759639,0.406966781066968,0.44493986732778,0.755675886001609,0.0337636195958183,0.510007967876241,0.576358367917875,0.185670299378074,-0.0628354770568807,0.00608780417497233,-0.062398243512039,-0.203440552711681,0.0293278728600842,0.136976906633908,-0.0431395213981063,-0.0391198086533835,-0.206026593861552,-0.0154374736140274,-0.157549376007232,-0.344700065174704,0.0606038662655976,-0.361596587894714,-0.0495015935896958,-0.0274821193914381,0.160167651500785,0.225658705360457,-0.213770289446303,0.062964358209655
"LOC111109289","GO:0000904; GO:0005178; GO:0005604; GO:0005608; GO:0007411; GO:0007528; GO:0007601; GO:0014002; GO:0014044; GO:0016477; GO:0031175; GO:0031594; GO:0034446; GO:0043083; GO:0043256; GO:0045202; GO:0048677; GO:0050808; GO:0060041; GO:0070831; GO:0072249; GO:0072274; GO:0150043","lightcyan",0.400035060978257,-0.400035060978257,0.107433496072846,-0.107433496072846,0.101651775306796,-0.481807420209884,0.0267303678937047,0.359591835922612,0.0585758413142021,0.0585758413142021,0.625609014930629,0.625609014930629,0.644427706814316,0.019913097229247,0.903638299539313,0.0919342819826414,-0.0849077884284763,0.0497193215269018,-0.0876670907501305,-0.779386443581689,-0.343817363544078,-0.140290351877856,-0.486820028715962,0.0140488828297402,-0.576336255079682,-0.441361547133135,-0.0124735070190637,0.412830792097239,0.143008578875663,0.314685091241278,0.176687369300088,0.0539736164561184,0.172442077750382,-0.0958572921047585,0.0179663149937856,0.29972524433828,0.483007449125517,0.134027434585706,-0.042501343242545,0.00173213226218815
"LOC111109292","GO:0005245; GO:0005891; GO:0006816; GO:0034765; GO:0046872","greenyellow",0.188085529696294,-0.188085529696294,0.174853432793492,-0.174853432793492,0.0311472339764788,-0.383619061616396,0.169654295057674,0.184707034784446,0.39010230109336,0.39010230109336,0.424882262535963,0.424882262535963,0.887806419680355,0.0707571581550246,0.438992591604832,0.398826164175539,-0.132582330694483,0.405816195387236,0.278495461049267,-0.115188770753669,-0.00948581400833826,-0.0177263313023617,-0.235469164748448,0.232050389557774,-0.0853180976842808,0.207496125276805,-0.475170182089186,-0.258062284115983,-0.511770717032234,-0.0754368379649689,0.0111134422709772,-0.0233504022714357,-0.13168714508791,0.0226487598859548,0.528127745533637,0.0898619037500504,0.43848770581565,0.662683381355297,0.160060865148009,0.223521986564731
"LOC111109298","GO:0001736; GO:0005509; GO:0005886; GO:0007156; GO:0007560; GO:0016327; GO:0035331; GO:0035332; GO:0042067; GO:0070161; GO:0090251","turquoise",-0.266330664150667,0.266330664150667,0.110201799868495,-0.110201799868495,-0.153173688341678,0.0337294637090738,0.269246413672043,-0.15909425078912,0.219302834111361,0.219302834111361,0.616677053717159,0.616677053717159,0.485324664259446,0.878569429816799,0.214107368785083,0.468404164773042,-0.0898962016914077,-0.0736441728185272,0.0262448474909369,0.0436016071592428,0.220929534471484,0.132625756183882,-0.1938760340545,-0.276761759851001,-0.139810215702605,-0.20149740940824,-0.186617226665736,-0.181958166316663,-0.126655649441852,0.211782595720212,0.294606343474365,0.877376776820054,0.133970027388757,0.174562588081074,-0.171566239555455,-0.265215977676765,0.00767850339947988,-0.0290827180704608,-0.105931487012716,0.312257236571414
"LOC111109299","GO:0005044; GO:0005925; GO:0007157; GO:0016020","salmon",0.0628086898909828,-0.0628086898909828,-0.198677259520153,0.198677259520153,0.0889593339044856,0.238125866302061,-0.309576587110213,-0.0121120229064634,0.77587175320718,0.77587175320718,0.363459124541945,0.363459124541945,0.686474511823414,0.27388475741906,0.150582895385029,0.956258220779258,0.0276744671687963,0.0971353582659875,0.0646281912985961,0.283528185469547,0.158054070811424,0.0411221260514347,0.679150897835254,0.0628294427086421,0.367329634961013,0.22320965003564,0.00614790792264932,-0.177148985576661,0.0547177216581623,-0.124692686350241,-0.0398470190228637,-0.170383763214794,0.150553910429829,-0.0873501608494015,-0.370297345455407,-0.164515539468228,-0.426379104971928,-0.180064936991852,-0.156104162716659,-0.319918247494083
"LOC111109300","GO:0005525; GO:0005829; GO:0043231","black",0.0514752591930345,-0.0514752591930345,0.150249922828761,-0.150249922828761,0.259704295446866,0.0144685690139276,-0.073026459323574,-0.185391817152327,0.815564159008467,0.815564159008467,0.493792082573386,0.493792082573386,0.231419791057168,0.947758068413277,0.740542954719748,0.397049204945775,-0.276148195240409,0.462137676172158,0.100610750695857,-0.29288866423405,-0.269662573943827,-0.287873893540446,0.0666016044851753,-0.192063022558405,-0.325824569127471,-0.178717456187272,-0.176036250339594,0.0880778451915739,-0.0214101231858838,0.234692148039878,0.125759138798216,0.0508469734082754,0.272306717595171,-0.214651757618819,0.0341034012205277,0.187544466358995,0.247149695739574,0.171006472285888,-0.0095138638527587,-0.0287266841793159
"LOC111109302","GO:0005525; GO:0005829; GO:0043231","pink",-0.0144093230336664,0.0144093230336664,-0.0133085097737897,0.0133085097737897,0.185051778978625,0.205357488961169,-0.188965545125054,-0.190217822493518,0.947971707210606,0.947971707210606,0.951941814155553,0.951941814155553,0.397931024949862,0.347212686607742,0.387847731073604,0.384652156237815,-0.234828147597497,0.372987850507285,0.257672417299011,0.522333523056682,0.17270241580842,0.0995563351853159,0.39527131162405,0.101539293334786,0.304577310552628,0.310806798041281,-0.351485682588304,-0.263635908294342,-0.22286794902467,-0.04923084733388,-0.0171525822722927,-0.307363175440791,-0.0398993096366953,-0.32649345302509,0.330157346160577,-0.124491103433612,-0.0894236220626988,0.230285224284164,0.289704246039979,-0.132716640316669
"LOC111109308","","black",-0.176433907693337,0.176433907693337,0.0891295175923035,-0.0891295175923035,0.0669370417591559,0.162193258172735,0.0385167057123376,-0.263586366169519,0.420642122429629,0.420642122429629,0.685904405377937,0.685904405377937,0.761541537845087,0.459669781381495,0.861486121538839,0.224268766600047,-0.26822767925461,0.0887353769282786,0.0176217677546295,0.154994298829875,-0.137839045740259,-0.130187742554737,0.102792899797594,-0.0230241569439834,-0.0993587733604862,0.0404660772728731,-0.191272306681719,-0.020544314322677,-0.150405072624127,-0.05646766562432,-0.149926682240092,-0.188232384376761,0.21770548973142,-0.237013467990834,0.346932072737344,0.155825656491361,0.164083362455416,0.189909029692098,0.523553771985716,0.236892698560869
"LOC111109309","GO:0005198; GO:0005200; GO:0005829; GO:0005856; GO:0005886; GO:0006887; GO:0006888; GO:0007010; GO:0007165; GO:0008093; GO:0009898; GO:0014731; GO:0016323; GO:0016529; GO:0019899; GO:0019903; GO:0030507; GO:0031430; GO:0043005; GO:0044325; GO:0045199; GO:0051117; GO:0072659","darkred",-0.180929599579415,0.180929599579415,-0.0310833217112957,0.0310833217112957,-0.0614040392391029,0.183505346369073,0.0223188847670628,-0.148145179722728,0.408707706422037,0.408707706422037,0.88803522668972,0.88803522668972,0.780763955136034,0.401955152216046,0.919486401016785,0.499932560089755,-0.268706852745549,-0.175455948276583,0.018476893135397,0.351455766864593,0.25928468613987,0.266136190372924,0.0745322180450188,0.190135817263343,0.171521382378129,0.0890994165904723,-0.331319245647183,-0.0822173206423734,-0.125722004650785,0.0600540611893413,-0.0700589999903993,-0.0703593056838293,0.248161078240253,-0.38936201619335,0.183548020202946,-0.218824024481026,-0.0257894850416221,0.0867116699376483,0.655703605554316,-0.000149405801756489
"LOC111109315","GO:0003924; GO:0005525; GO:0005783; GO:0005794; GO:0005811; GO:0042802; GO:0042803; GO:0046039","blue",0.390028121121914,-0.390028121121914,-0.251290302696621,0.251290302696621,0.0216360523656476,-0.137503627366025,-0.306189601038837,0.423369696073023,0.0657915538112671,0.0657915538112671,0.24742893344274,0.24742893344274,0.921942252885413,0.531542901270107,0.155334146013975,0.0441157555025889,-0.471907394167693,0.214281454855851,0.0262094478169334,-0.289289505439778,-0.286426832709876,0.0984565334298916,-0.169546467772762,-0.128402651404327,-0.608732737192361,-0.521401564001817,-0.213234129080673,0.555511930512486,0.0856636512127129,0.324451252778456,-0.0488174564232453,-0.210558448842902,0.124530550235852,-0.196534491482348,0.117732487769594,0.236367381241265,0.514549274105834,0.125135544002165,0.0248648162130817,-0.133096167819582
"LOC111109316","GO:0005634; GO:0005737; GO:0005886; GO:0007405; GO:0014009; GO:0014706; GO:0016528; GO:0030517; GO:0042692; GO:0043403; GO:0045944; GO:0048671; GO:0051091; GO:0061629","brown",-0.090184142756802,0.090184142756802,-0.169242556859306,0.169242556859306,-0.148906999345857,0.155248206066091,-0.0526553639510405,0.0372809280394132,0.682375169575544,0.682375169575544,0.440120582433478,0.440120582433478,0.497705666250297,0.479361227606119,0.81140886073304,0.865890565511449,0.112710655575504,-0.252028477904488,0.258679746002018,0.324369558951963,0.435725579708216,0.117137614789887,0.162013555075546,0.462759896051385,0.725418981567389,0.654670662631533,-0.0285480735520633,-0.443335236542941,-0.338858738149371,-0.163091828576782,-0.394700954826157,-0.213528578914536,-0.149967547475718,-0.0371852683085905,-0.0838299004419581,-0.375827765677917,-0.347600814169781,0.122177237931611,-0.0232632554796028,-0.347933749762603
"LOC111109325","GO:0000139; GO:0001936; GO:0005794; GO:0005975; GO:0006486; GO:0006664; GO:0008107; GO:0008417; GO:0009312; GO:0030155; GO:0031127; GO:0032580; GO:0036065; GO:0042355; GO:0070062","red",0.0101181746643907,-0.0101181746643907,0.0595719651429898,-0.0595719651429898,0.394496898607068,0.29128630149971,-0.302796665340897,-0.359054947157065,0.963453745438562,0.963453745438562,0.78715689013364,0.78715689013364,0.062489834303539,0.177492498409865,0.160198452331562,0.0924559590290137,-0.0726268942426898,0.0794155243749569,-0.116141124700445,-0.105524066201554,-0.0732487784945626,-0.0206027365749266,0.0761557363315646,0.429215789858628,0.0641965123197929,0.230791209777576,-0.0607234402149389,-0.0768489305775997,-0.253181229345175,0.338198295918002,-0.234709182628522,-0.11076819277742,0.166548062930663,-0.0514765027585707,-0.182730340771107,0.0948170404665567,0.0743654915495413,0.20378873368768,0.0923768664355771,-0.0837591828485716
"LOC111109332","GO:0005507; GO:0005576; GO:0046274; GO:0052716","turquoise",-0.168957492059556,0.168957492059556,0.180848825823158,-0.180848825823158,-0.0767842374328036,-0.0856537290542244,0.277858575462365,-0.120078614428834,0.440902442467287,0.440902442467287,0.408920468327607,0.408920468327607,0.727672498388469,0.697580572855797,0.199244442193718,0.585242336667097,0.0139297697003248,-0.198130610558249,-0.0376674690019466,-0.0400483327586581,0.371929277707272,0.162809859853703,-0.222119225899756,-0.182661180455045,0.0242801411466007,-0.231977176329564,-0.107163154269076,-0.0908939004018468,0.125328945470295,0.14891935672371,0.436441531005472,0.838978547027345,-0.0971607394915657,0.0238192296983151,-0.112394752403116,-0.412559592498964,-0.179267271427163,-0.217616035459956,-0.122641999393053,0.140983292269951
