"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC111116054",8.95370177555495,-0.00212578020166202,0.0768263453712244,0.78560397564237,1
"LOC111126949",558.918842779483,0.0114738305770537,0.0736658852683701,0.389268072861679,1
"LOC111110729",112.702369029826,0.0457526684326858,0.0781011781514723,0.028928158285737,0.630145905790513
"LOC111112434",7.02069313797398,-0.00408394717993353,0.085226283062186,0.525399778946352,1
"LOC111120752",427.481170862324,-0.0274658364472769,0.0735471410837131,0.127798893052089,0.917672987902459
"LOC111128944",0.105886614705338,0.00298332873622109,0.420387545279601,0.88757104908843,1
"LOC111128953",0.11812726542086,0,0.415489426928729,1,1
"LOC111105691",15.7506301266116,-0.0226912563926278,0.219877847534908,0.0489617031746646,0.734718344648693
"LOC111105685",0,0,1.66328429369637,NA,NA
"LOC111105702",0,0,1.66328429369637,NA,NA
"LOC111133554",3.14598678579197,-0.00370017268526909,0.112222368675833,0.516600512544465,1
"LOC111125466",2.78931116436741,-0.00131665428567195,0.101979988914447,0.805386557268899,1
"LOC111128964",0.373333747321949,0,0.415489426928728,1,1
"LOC111113860",697.444345539626,-0.0127387036872886,0.0760840266270511,0.275098121211166,1
"LOC111109550",162.359720332877,-0.00359069991306006,0.0883446956445911,0.552590469876834,1
"LOC111109753",16.0347391961751,0.0392613458246669,0.32394594540746,0.0229570314793167,0.592947327351495
"LOC111109452",2965.79087768442,0.0276791985251882,0.0729068582483168,0.138533626623965,0.927462058705915
"LOC111124802",2208.83335037743,0.00692248241127488,0.0653360182690407,0.807963485382841,1
"LOC111101273",1221.06685453401,-0.0442721413847765,0.0704318620082992,0.0756165128439185,0.823582260372317
"LOC111101250",970.461833535473,0.0251588555218855,0.069494761821822,0.277650215770309,1
"LOC111101262",7696.49330440847,0.024883938862173,0.0691189785322761,0.295189292143322,1
"LOC111133260",2024.5335717369,0.0464397427484252,0.0659093357340275,0.121131514109682,0.910480697083358
"LOC111113503",28.2422260437006,0.085245414254704,0.511175857114283,0.00785570915538335,0.401702558033638
"LOC111102393",551.880222667061,0.0356392103053208,0.0761201464281762,0.0584832338971461,0.76912853268175
"LOC111119377",122.925669600129,0.0235075819864941,0.104840527748766,0.0493409497379641,0.735244231537001
"LOC111101799",7075.69770695315,-0.0112838803196464,0.0714788537002403,0.518090964607885,1
"LOC111117743",90.9781332593378,0.000634826376177029,0.0970739562139331,0.904738555694808,1
"LOC111117672",1885.44618705712,-0.00137073983129394,0.0701509866167348,0.945603554205914,1
"LOC111114053",3126.00107457069,0.00189727054160627,0.0694958538915914,0.929932202302716,1
"LOC111109809",152.63943354762,-0.00526183563780781,0.0762791393694317,0.557435796854017,1
"LOC111102064",1173.68940100507,0.00902222223589888,0.0728998658962448,0.517429597856612,1
"LOC111112773",358.90433469192,0.0207850798507244,0.0749114189384729,0.167004774365063,0.95357724264672
"LOC111135169",314.958928811685,0.0135288606069457,0.1071782523576,0.117964838918518,0.906333475186582
"LOC111135172",252.97316809511,-0.00303968517652926,0.0725912430490643,0.824343699229333,1
"LOC111135178",0,0,1.66328429369637,NA,NA
"LOC111114201",772.637156466283,0.0161355437160044,0.0703922866770173,0.43000354294571,1
"LOC111114212",4528.23856670688,-0.0160528346449926,0.0695770421368606,0.467345750601076,1
"LOC111138315",1366.14501141685,0.0262529890453252,0.0668754415891598,0.335295878431966,1
"LOC111138321",5677.65889874337,0.0172354918447654,0.0698774772888734,0.424982524400843,1
"LOC111121058",101.834235882733,0.00641349512494418,0.0754803483353678,0.51632995440396,1
"LOC111138070",970.767088319915,0.0460196876915557,0.0668072589222431,0.113081696271139,0.898014587875764
"LOC111108931",16.4382235403197,0.00328154370293123,0.0812781786478487,0.62511522665822,1
"LOC111108878",0,0,1.66328429369637,NA,NA
"LOC111108901",1283.03110451253,0.0406348410819348,0.072606516430081,0.0667078056089182,0.796918893343355
"LOC111130095",2709.49058139196,-0.0134709897893778,0.0718510610110164,0.427288061152789,1
"LOC111103204",930.794907486073,-0.011175591261065,0.070060408839446,0.589327437935423,1
"LOC111103224",1070.98227575491,-0.0304175344250081,0.0771016680450661,0.0727497370108498,0.816432200521631
"LOC111131060",267.895720190325,-0.00614963596080355,0.0750643890520556,0.544438804838371,1
"LOC111131074",311.690986464672,0.0085404567770444,0.0716009407370848,0.611786585908347,1
"LOC111131094",39.3388587334826,0.0115533851142798,0.0759926082395603,0.306965868099114,1
"LOC111131052",254.931374973265,0.00167480844393297,0.0731121081807982,0.891585198681639,1
"LOC111116497",586.682298581441,-0.0175740413865248,0.0724825777363252,0.291701550609212,1
"LOC111115921",119.280801585913,-0.00206522379963859,0.0832125653398245,0.736280733930414,1
"LOC111116467",910.264203785537,0.00189233933171048,0.0721731808859135,0.897950445958485,1
"LOC111104259",47.8396937234969,-0.00588246497894001,0.090015073595903,0.376446303180523,1
"LOC111114340",5.54282638063545,0.00729007168487895,0.0908253393280428,0.303479296465712,1
"LOC111134965",950.188094894525,-0.00203192583681641,0.0700538032967121,0.920371459564475,1
"LOC111111519",7435.90966607185,0.00276706706294905,0.0678529901084398,0.9109984359225,1
"LOC111113087",3.01475118642959,-0.000925443806571205,0.0951259987802415,0.862393575239234,1
"LOC111136780",869.473228909534,0.00785043750571165,0.0668494239317692,0.766568993967094,1
"LOC111136794",483.680490909319,0.0133229480574161,0.0736752746415871,0.336206416837903,1
"LOC111118408",689.541772410093,0.00892845119250244,0.0738354026130011,0.470275144569031,1
"LOC111133372",1506.83862660389,0.0468203115875641,0.0684486818501209,0.0877753643476324,0.856551026857457
"LOC111118838",132.432574935779,-0.00127345824495507,0.0751207585473138,0.886992300178668,1
"LOC111118844",308.054354075577,-0.000822876912698614,0.0710264721775541,0.963312065626094,1
"LOC111110627",14.3814031443948,0.0072589476818725,0.0890516015554816,0.312281603383927,1
"LOC111137104",4392.18429556814,-0.0148732893811157,0.0672689477496096,0.567874771347741,1
"LOC111105880",2021.6734857395,-0.0312066368807162,0.0732934719339627,0.105077191329428,0.883800044210279
"LOC111102585",65.4868491506536,0.0128861064111095,0.147998794273868,0.116067875443406,0.904947736688058
"LOC111099747",96.3767486470089,0.00404502145404293,0.0715066023223312,0.808557615505657,1
"LOC111128995",54.0403664761419,0.00173719103437199,0.0836149349949005,0.773030218235158,1
"LOC111124195",0.245402300319268,-0.00589992558224526,0.432709493988903,0.783680173981665,1
"LOC111129046",0,0,1.66328429369637,NA,NA
"LOC111129066",6.4140055732664,0.0317943951108226,0.278052548618796,0.0301786370297228,0.641520135671434
"LOC111124462",1.30955307882374,-0.000713534076735599,0.105674594240614,0.893819631926291,1
"LOC111115406",550.666228491318,0.0016107744785371,0.0775308392740078,0.827330092062971,1
"LOC111135942",42.9065808869596,0.00897659620695156,0.0750369329117597,0.418034525307124,1
"LOC111135933",0,0,1.66328429369637,NA,NA
"LOC111114441",2.55959068997438,0.00362096171735216,0.13034985441823,0.546887448768143,1
"LOC111114430",202.224242273921,0.00301116644664604,0.0905306604671717,0.602682317040158,1
"LOC111111547",52.1399243174692,0.000599005288885947,0.0849967973671564,0.917009160584985,1
"LOC111103592",29.4891872030734,-0.00857424284484551,0.119013430835682,0.214206661786771,0.981194168738928
"LOC111129108",0.0624062957418586,-0.00630768787593858,0.435084024430742,0.769959951203914,1
"LOC111129120",46.4855560804294,0.00685239646134688,0.0901398899001795,0.325750129080817,1
"LOC111135210",1055.74739371071,0.0153952246563527,0.0747173040744824,0.252930798450821,1
"LOC111113958",259.208438861698,0.00585644459403914,0.0779287592728964,0.485745024770772,1
"LOC111103230",577.246566832573,0.0269261829901634,0.0748327115055451,0.11228217203228,0.89617034703831
"LOC111101640",340.012084863055,0.0230653411390364,0.0795358948624881,0.0982844633795816,0.879578515783657
"LOC111103171",51.7008592426508,0.00290760644618843,0.0953468050818914,0.604284493638506,1
"LOC111103163",1.22366823786279,0,0.124324766864533,1,1
"LOC111103177",5.13899458844589,0.0107762829821702,0.108524362613235,0.162041904182074,0.948627986982352
"LOC111115024",0.448870239729467,0.00518462930065246,0.421986309801889,0.804587295097054,1
"LOC111115591",6.33097090750129,-0.00157717278644769,0.100102835799665,NA,NA
"LOC111119406",573.669206782868,0.00356812895859347,0.074817193659235,0.712539399543438,1
"LOC111102439",48.7461675590065,-0.00179435824257286,0.076038052384789,0.827675269453004,1
"LOC111102448",4729.98802319571,-0.0323897582369724,0.0719639750642065,0.120029602362529,0.908549097709393
"LOC111129274",16.8600951069763,-0.00236415450601891,0.0776806498837788,0.751378774312852,1
"LOC111113346",1107.9440207159,9.84484685122287e-05,0.0709247152528103,0.995673108324724,1
"LOC111100652",2407.86627446556,-0.0285540261417265,0.0638255715749549,0.35344325593569,1
"LOC111134791",955.218033138739,-0.0161677620744006,0.0678951611527551,0.519752297517684,1
"LOC111128971",2362.10111428135,-0.0107814923808099,0.0698196743140437,0.611009716354549,1
"LOC111104153",1593.50823303362,-0.0315969886975708,0.0640007913337263,0.304175205411251,1
"LOC111134573",484.839824914507,-0.00761005526387647,0.0707532717395001,0.686480740331969,1
"LOC111129318",0.126913306858294,0.00174365997438999,0.417178772265501,0.933806077344913,1
"LOC111134552",586.900331261575,0.00087678143550275,0.0762871400817788,0.912305478225154,1
"LOC111134566",716.323278051925,-0.0197863119956092,0.0807570332477999,0.116408452774776,0.904947736688058
"LOC111121766",5.47991917858681,-0.000365125015802595,0.0878663886985804,0.947389258475254,1
"LOC111121733",7433.96732221843,-0.000792387927209906,0.0577723402656285,0.981595923226198,1
"LOC111129336",6.69324979890026,-0.00405028744780459,0.0999805453611929,0.484060316022725,1
"LOC111109736",58.0243154566557,-0.00258215409880015,0.089924737355889,0.651507368122962,1
"LOC111109754",642.238243057159,-0.00550208060947266,0.0774062260365292,0.516667201258953,1
"LOC111109763",388.110549071767,0.00553139008576867,0.0725519961897679,0.694292146227772,1
"LOC111129344",44.7132240962933,-0.00831374148992761,0.0749478670467099,0.447402946135758,1
"LOC111109745",19939.7261293565,-0.00452169512505087,0.0723574366806773,0.754256893287686,1
"LOC111132141",52.4457665260837,0.0104286503992529,0.0743421109625334,0.393047746924613,1
"LOC111132148",46.7019712207485,-0.000878185031303658,0.0856869818090395,0.877783542614396,1
"LOC111132134",1358.49137871378,-0.00281530122253383,0.0763038433350228,0.733359075331802,1
"LOC111132126",594.209970430247,0.0106274281027601,0.0852447292077508,0.223205743281558,0.985022343790664
"LOC111099207",3785.23312290439,-0.0210442513116068,0.0720200210250407,0.247277897132547,0.999076001671117
"LOC111115013",12.1670141140866,0.00533820302804962,0.091077617389997,0.405390134799135,1
"LOC111132349",2344.95400649405,0.0173516771200443,0.0717232563555817,0.333321988175882,1
"LOC111129373",0,0,1.66328429369637,NA,NA
"LOC111132366",2012.74899616812,0.0213824303684317,0.0746772432212674,0.164616673813447,0.952428409556153
"LOC111103463",598.383622542074,0.00700821090820822,0.0728466956119863,0.607230892706083,1
"LOC111131773",63.443482436813,0.0128226601960223,0.0757843275379229,0.280076286750417,1
"LOC111131721",601.225123318894,-0.00184477434147137,0.0701176840997731,0.927140925505361,1
"LOC111131752",2566.76464367821,-0.0324338520885073,0.0714774239084568,0.129799042254376,0.91798346590616
"LOC111131766",129.289508237888,-0.0395775157221325,0.11367433435532,0.0160925461771169,0.525998304343809
"LOC111129378",71.9359938210883,-0.00953455234588792,0.0780663029910865,0.32440404490477,1
"LOC111131682",2038.6457319088,0.0425256948476384,0.0713075648373532,0.0728786615731803,0.81761194721159
"LOC111128103",3939.66563592331,0.0107027828992216,0.0672156113266645,0.680178879790958,1
"LOC111100789",1987.98745985255,0.0031063401440928,0.0722190788118169,0.832571245537362,1
"LOC111100985",881.320755276988,0.0171624263839589,0.0746166683084149,0.223912676579864,0.985771485812842
"LOC111103238",1857.69283688351,0.00830955732311254,0.0718624653099777,0.606913460073496,1
"LOC111103245",22.1070093817838,0.006079778639217,0.101320486107162,0.336237906656336,1
"LOC111112387",1746.06993191275,0.0011639165551526,0.0721121344630159,0.937744308027018,1
"LOC111114799",2811.19826036059,-0.0196723207070452,0.0696928846085069,0.375682447739478,1
"LOC111129421",35.112274992982,0.0287464080542767,0.122193601547488,0.0291521249165001,0.632071229535892
"LOC111129446",6135.19328908687,-0.0715380201331349,0.0650359109471996,0.0298153499661035,0.637347169903912
"LOC111100566",1159.47179910976,0.022503507383082,0.0716196850218187,0.239545242191082,0.991037215650286
"LOC111136882",1214.29287679388,-0.0043120197729486,0.0710139167659045,0.810817459994077,1
"LOC111136873",974.607937004011,-0.0395896705848395,0.0678774239807422,0.145112793797756,0.937542729460315
"LOC111099831",2766.50624124877,0.00549956092948046,0.0724869306013113,0.699139311370256,1
"LOC111129522",89.6209438855225,-0.00238625598093907,0.0862076117257616,0.685909349871479,1
"LOC111100662",12.3643624886532,-0.00391469815755598,0.0783620990440398,0.607233009609643,1
"LOC111100672",2.81367254820138,0.00678758842478999,0.0987513967857772,0.303814940732591,1
"LOC111123745",332.593785557493,0.0116194438364049,0.0729342417971761,0.422303172985032,1
"LOC111129531",0,0,1.66328429369637,NA,NA
"LOC111105302",1920.59825464183,-0.017033572967158,0.0715865238898667,0.347660077590898,1
"LOC111122009",22.2857699323544,-0.00755685543546437,0.114948052862739,0.253636902710717,1
"LOC111137770",10054.4072122682,-0.036516448353604,0.0693055711538366,0.143596512612678,0.935227089946073
"Trnag-gcc",0,0,1.66328429369637,NA,NA
"LOC111119645",684.834958026754,-0.00537980970370468,0.114523373729991,0.373697385510456,1
"LOC111134776",2028.24643943456,0.00449799576533562,0.104668833391849,0.442043656702398,1
"LOC111103288",146.441718825698,0.0109493459237109,0.0696391599642085,0.612040624368714,1
