"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC111116054",8.95370177555495,0.000299452409274439,0.0216217290612306,0.50504045346035,1
"LOC111126949",558.918842779483,-1.55789538995793e-05,0.00860596454599191,0.932672934471743,1
"LOC111110729",112.702369029826,7.15679808349915e-05,0.00689789058062081,0.700511011691229,1
"LOC111112434",7.02069313797398,-0.0004012430046146,0.0317871365570856,0.598328317769421,1
"LOC111120752",427.481170862324,-5.65651539745648e-05,0.00722671887855538,0.750610758158485,1
"LOC111128944",0.105886614705338,0,0.4965570071377,1,NA
"LOC111128953",0.11812726542086,-0.0032814645639522,0.500261736612088,0.913051760444452,NA
"LOC111105691",15.7506301266116,3.55624499815319e-06,0.0364431522565562,0.997198339981771,1
"LOC111105685",0,0,2.06395623604739,NA,NA
"LOC111105702",0,0,2.06395623604739,NA,NA
"LOC111133554",3.14598678579197,0.00152300210846312,0.0797598704113818,0.534727489640645,1
"LOC111125466",2.78931116436741,-0.000869193878013666,0.0715883336321106,0.707564451027404,1
"LOC111128964",0.373333747321949,0.00367102744583104,0.50117094878797,0.902894766136988,NA
"LOC111113860",697.444345539626,-2.57568481989568e-05,0.0099274844694076,0.900987903130416,1
"LOC111109550",162.359720332877,-0.117010657506213,0.656109990464786,0.00486075892506584,0.3246863904756
"LOC111109753",16.0347391961751,0.000154800002247539,0.0401882173033708,0.892148168568754,1
"LOC111109452",2965.79087768442,-1.58909071733993e-05,0.00696764440491011,0.928695010794646,1
"LOC111124802",2208.83335037743,0.000409858078116974,0.00734446652681477,0.145936403716174,1
"LOC111101273",1221.06685453401,9.08719051183096e-05,0.00645725936828843,0.674327859922298,1
"LOC111101250",970.461833535473,2.16268626506826e-05,0.00646319240943098,0.915107404738963,1
"LOC111101262",7696.49330440847,-5.33609262646806e-06,0.00641713316682221,0.979487651320083,1
"LOC111133260",2024.5335717369,-9.54323086187108e-06,0.00618421858823657,0.97199151853619,1
"LOC111113503",28.2422260437006,0.000678850432806777,0.0442674468659161,0.552585217010895,1
"LOC111102393",551.880222667061,-2.51514717634265e-05,0.0070185690428995,0.887147815838792,1
"LOC111119377",122.925669600129,-0.000157159495451248,0.0136929432137468,0.564230659302306,1
"LOC111101799",7075.69770695315,7.57338343422993e-05,0.0074168004510468,0.673041056140676,1
"LOC111117743",90.9781332593378,-7.46551894911967e-05,0.0562188514326934,0.966736221361537,1
"LOC111117672",1885.44618705712,2.4292479505325e-05,0.00673603663463924,0.895357867633619,1
"LOC111114053",3126.00107457069,-1.77830335825003e-05,0.00657484931394985,0.926546043462301,1
"LOC111109809",152.63943354762,-0.000142039156501879,0.0152346661905738,0.651063966254282,1
"LOC111102064",1173.68940100507,9.89360992002635e-05,0.00904884350682205,0.605074512034778,1
"LOC111112773",358.90433469192,-7.62996823979969e-06,0.00789002041265567,0.965412866742926,1
"LOC111135169",314.958928811685,7.61463656246285e-05,0.0200524745787357,0.86930100547743,1
"LOC111135172",252.97316809511,-3.83527450718647e-05,0.00844752200787182,0.833430255769944,1
"LOC111135178",0,0,2.06395623604739,NA,NA
"LOC111114201",772.637156466283,-0.000126085477106543,0.00713043209985093,0.515057196996797,1
"LOC111114212",4528.23856670688,7.05489211612166e-05,0.0066215751215529,0.720965846227001,1
"LOC111138315",1366.14501141685,-8.87594403723517e-05,0.00629628002489552,0.713885365135014,1
"LOC111138321",5677.65889874337,9.20152701790796e-05,0.00675034324033436,0.638502150296404,1
"LOC111121058",101.834235882733,-4.41232134696733e-05,0.0121123219421265,0.861526141474505,1
"LOC111138070",970.767088319915,-9.34989491352064e-05,0.00623950864184703,0.719010989128169,1
"LOC111108931",16.4382235403197,0.00176185782913115,0.0583671405163176,0.178115012151317,1
"LOC111108878",0,0,2.06395623604739,NA,NA
"LOC111108901",1283.03110451253,-0.000189876214548866,0.00737870435756819,0.36129130715957,1
"LOC111130095",2709.49058139196,5.47253318064691e-05,0.00740749809151794,0.756794527119434,1
"LOC111103204",930.794907486073,-1.61182614020516e-07,0.00665773504803097,0.999313414005491,1
"LOC111103224",1070.98227575491,0.000348486157029868,0.0126883624985122,0.176623051576633,1
"LOC111131060",267.895720190325,0.000126322029059746,0.0129515868332462,0.628566229246605,1
"LOC111131074",311.690986464672,0.00069517193709499,0.019445225603202,0.0725782109326323,1
"LOC111131094",39.3388587334826,-4.18320833739084e-05,0.0102167281371285,0.843610140835868,1
"LOC111131052",254.931374973265,0.000108314055102356,0.0102951053787968,0.605190514604763,1
