"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC111116054",8.95370177555495,0.00581440162405127,0.108405667704901,0.646356764594936,1
"LOC111126949",558.918842779483,-0.00241132097323134,0.0463830937660458,0.546049873921571,1
"LOC111110729",112.702369029826,-0.00139442467972808,0.0264124766889875,0.450321079576549,0.988291356428564
"LOC111112434",7.02069313797398,0.0188574794939028,0.200162265919332,0.457263724466627,0.989947741364458
"LOC111120752",427.481170862324,0.00170401703875168,0.0315910396604239,0.464559874560892,0.9911592281072
"LOC111128944",0.105886614705338,-0.00902791041654001,0.838611129771543,0.915360806139897,NA
"LOC111128953",0.11812726542086,0,0.836037941989518,1,NA
"LOC111105691",15.7506301266116,-0.157033625545398,0.630666491097463,0.0863430221537294,0.631851631156125
"LOC111105685",0,0,2.1735980048307,NA,NA
"LOC111105702",0,0,2.1735980048307,NA,NA
"LOC111133554",3.14598678579197,-0.2714657666041,0.964998749293206,0.0672364475191306,0.56312103776596
"LOC111125466",2.78931116436741,-0.0961193007320411,0.549342984310834,0.215600983039909,0.868373326610826
"LOC111128964",0.373333747321949,0,0.836037941989517,1,1
"LOC111113860",697.444345539626,0.0223337120694623,0.148907588227883,0.120218710817487,0.723453247173384
"LOC111109550",162.359720332877,1.23596636215443,1.6239572836945,0.00502527784868591,0.132868949763406
"LOC111109753",16.0347391961751,0.0138670668227226,0.230468942438741,0.674776579072194,1
"LOC111109452",2965.79087768442,0.0209900715714156,0.116492793625254,0.0475753580353403,0.481422803501255
"LOC111124802",2208.83335037743,-0.000315167301605372,0.0112107344612183,0.673693764933075,1
"LOC111101273",1221.06685453401,0.0017138753107847,0.0246164483832953,0.270509746561244,0.911748177239517
"LOC111101250",970.461833535473,0.000499567955631683,0.0164928173353093,0.661377805013857,1
"LOC111101262",7696.49330440847,-0.00112637803231378,0.0206772234280288,0.401831420326643,0.975912990418362
"LOC111133260",2024.5335717369,0.00112419340797322,0.0165189251496261,0.266856251636794,0.910551776476283
"LOC111113503",28.2422260437006,0.0383757893658908,0.301001175877721,0.334272223962444,0.949952505374162
"LOC111102393",551.880222667061,0.00538466665468417,0.0547290819675841,0.177093862427957,0.82153694750179
"LOC111119377",122.925669600129,-0.0603819275877797,0.273142522593096,0.059873720708755,0.536313142131146
"LOC111101799",7075.69770695315,0.00065436979837687,0.0251702553428425,0.7405204447188,1
"LOC111117743",90.9781332593378,1.18402441352826,1.91972083393676,0.00756479960381396,0.171745945961438
"LOC111117672",1885.44618705712,0.00547083048890857,0.0525392523755924,0.142922527293369,0.770137837339975
"LOC111114053",3126.00107457069,0.000768646470912936,0.019806776968017,0.576703415197051,1
"LOC111109809",152.63943354762,0.00445428946458626,0.0835832508032653,0.61791714608783,1
"LOC111102064",1173.68940100507,-0.00104880396684544,0.0364590696356394,0.742119113928078,1
"LOC111112773",358.90433469192,0.0115882263817889,0.0926083788394483,0.134644080808311,0.751781025884337
"LOC111135169",314.958928811685,0.0682173992990142,0.342865800710897,0.109136182526643,0.696588839713657
"LOC111135172",252.97316809511,0.00199982471840528,0.0422838763754929,0.578828744819732,1
"LOC111135178",0,0,2.1735980048307,NA,NA
"LOC111114201",772.637156466283,0.000905136942241076,0.0221292082867059,0.563765778340166,1
"LOC111114212",4528.23856670688,-0.000541504134520788,0.0177848390761209,0.664728288101507,1
"LOC111138315",1366.14501141685,-0.00129369806651409,0.0194482431688746,0.280648210979136,0.921206681938692
"LOC111138321",5677.65889874337,-0.000559666264929676,0.0184480072286238,0.668700224892072,1
"LOC111121058",101.834235882733,0.013736808122184,0.123064596780286,0.250614535485772,0.898211642961377
"LOC111138070",970.767088319915,-0.00016997762881979,0.0104743733485771,0.811345280733112,1
"LOC111108931",16.4382235403197,0.000186706072024746,0.125448876429081,0.990971260636112,1
"LOC111108878",0,0,2.1735980048307,NA,NA
"LOC111108901",1283.03110451253,-0.00249732450819086,0.0327011861134486,0.248159488584598,0.896295024009059
"LOC111130095",2709.49058139196,0.00161582069180235,0.0322416198878044,0.509535205999275,1
"LOC111103204",930.794907486073,-0.000385815258804186,0.0185630017941825,0.776861493202169,1
"LOC111103224",1070.98227575491,0.00227294787045151,0.037807348606572,0.428437864801826,0.981574731738889
"LOC111131060",267.895720190325,0.02378610424796,0.163166667180766,0.145792078232967,0.774287198876469
"LOC111131074",311.690986464672,0.000875729203502138,0.0276013838804123,0.688187731849202,1
"LOC111131094",39.3388587334826,-0.00197340752271941,0.053504823726297,0.703164099383437,1
"LOC111131052",254.931374973265,0.0513560730149769,0.228438640170348,0.046215811736288,0.473824654491194
"LOC111116497",586.682298581441,0.000243162237489775,0.0256950846720106,0.908161573797322,1
"LOC111115921",119.280801585913,1.03239543801207,1.4629390191899,0.0060970432104057,0.149187026054615
"LOC111116467",910.264203785537,0.0702431356883462,0.248104834491867,0.0225194853995979,0.324066422140889
"LOC111104259",47.8396937234969,-0.0219479794282032,0.21337558386772,0.414512308786234,0.977630857003231
"LOC111114340",5.54282638063545,-0.0141958479977986,0.170683415602416,0.503321663580384,1
"LOC111134965",950.188094894525,0.000712327953966618,0.0208715299039993,0.635579611123325,1
"LOC111111519",7435.90966607185,0.000198781347410415,0.013386666734887,0.830719805772724,1
"LOC111113087",3.01475118642959,0.0512826108270077,0.385242206878825,0.340029929231468,0.952956441235219
"LOC111136780",869.473228909534,0.00208646787397536,0.0257588820541738,0.191047846863999,0.837826743576514
"LOC111136794",483.680490909319,-0.00317267657379127,0.0496826613002973,0.440526981036846,0.98644656580805
"LOC111118408",689.541772410093,-0.00378929810606476,0.0581326473832676,0.457259730590406,0.989947741364458
"LOC111133372",1506.83862660389,-0.000820690992952987,0.0158162263289103,0.412321740558976,0.977509108305961
"LOC111118838",132.432574935779,0.00191848650304829,0.0730777835990815,0.81168653639731,1
"LOC111118844",308.054354075577,0.168990826179281,0.346164537988109,0.00536528924975948,0.139063836605198
"LOC111110627",14.3814031443948,-0.00396498794715444,0.131087466433711,0.816462634455471,1
"LOC111137104",4392.18429556814,-0.000569306998889469,0.0145258056137468,0.5502178603942,1
"LOC111105880",2021.6734857395,-0.000909908893816041,0.0241559843624602,0.610122512752607,1
"LOC111102585",65.4868491506536,0.000603685625746143,0.19400007851797,0.98297608449964,1
"LOC111099747",96.3767486470089,-0.0207910661463966,0.121987118674285,0.0612058038841979,0.539572962018183
"LOC111128995",54.0403664761419,0.0374158954813488,0.280974632376157,0.295074095386495,0.927251951336707
"LOC111124195",0.245402300319268,-0.0040677736250193,0.836531917608857,0.961742998488654,1
"LOC111129046",0,0,2.1735980048307,NA,NA
"LOC111129066",6.4140055732664,0.000156770594536148,0.192075443009309,0.995525979897477,1
"LOC111124462",1.30955307882374,-0.0805832741816547,0.516292668184117,0.271687933253332,0.912193441526815
"LOC111115406",550.666228491318,0.0185317240067943,0.169610714966142,0.332055003208848,0.948632378805868
"LOC111135942",42.9065808869596,0.138516096608566,0.405917782880927,0.0204554810719629,0.307897701602162
"LOC111135933",0,0,2.1735980048307,NA,NA
