"Gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","B1_B1_O01","B1_W5_O50","B2_B5_O51","B2_C4_O40","B3_B4_O41","B3_C3_O30","B3_C6_O66","B3_H4_O41","B3_W1_O06","B3_W4_O41","B4_B2_O19","B4_B3_O32","B4_C5_O56","B4_H5_O55","B4_W2_O19","B4_W6_O67","B5_B6_O69","B5_H2_O21","B5_W3_O33","B6_C2_O24","B6_H3_O35","B6_H6_O72","C_W5_W52","C1_C4_W37","C1_H2_W13","C1_H6_W62","C2_B2_W16","C2_C1_W03","C2_H1_W04","C2_W2_W15","C3_B3_W30","C3_C2_W17","C3_W3_W29","C4_B1_W07","C4_B5_W56","C4_C6_W67","C4_H5_W56","C5_B4_W46","C5_C3_W33","C5_W1_W09","C5_W4_W45","C6_B6_W71","C6_C5_W59","C6_H3_W36","C6_H4_W48","C6_W6_W72","H1_B2_B13","H1_B6_B61","H1_C6_B62","H1_W4_B38","H1_W5_B49","H2_B5_B51","H2_C1_B04","H2_H1_B03","H2_W2_B16","H3_B4_B41","H3_C5_B54","H3_H4_B41","H3_H6_B66","H3_W3_B30","H3_W6_B66","H4_H2_B19","H4_W1_B07","H5_B1_B09","H5_B3_B34","H5_C2_B22","H5_C4_B46","H6_C3_B36","H6_H3_B35","W1_C1_G02","W1_C6_G61","W1_H5_G49","W1_W1_G01","W1_W6_G62","W2_B2_G04","W2_B6_G64","W2_C2_G15","W3_B5_G54","W3_C3_G29","W3_H2_G18","W3_H3_G30","W4_C5_G55","W4_H1_G08","W4_W5_G56","W5_B2_G21","W5_C4_G45","W5_H4_G46","W5_W2_G22","W6_B3_G35","W6_B4_G48","W6_H6_G71","W6_W3_G36","W6_W4_G48","pair","DEG_group"
"LOC111127347",310.4486167968,-4.60839275494553,3.65953906425775,0.000126568266363683,0.0207372773195257,324.851273919489,9.02363074247786,1368.06507622368,2.62412068692577,1.1561427901596,0,5.23737462308887,0,3.3097387746179,0,775.731803237648,7.42655577103879,4.1927126065298,2.65150936543929,563.037976449509,2.14552604742987,1571.75200621512,4.40503717060018,809.146244180856,4.6297389117513,4.29544239470401,1293.71148233146,1473.53133858123,3.32892507379116,6.54124006089734,34.6158071469859,0,2.02871969484043,8.72742367771459,10.4329832460349,889.75018061033,0.928469753637951,21.1700677501083,964.058590872706,0,13.5683592923482,4.21139871695681,0,6.74332837914453,15.3657505283257,4.27711308046664,10.7187564166123,1536.36637636969,5.19674617242144,0.930341474461282,7.06657401052527,1615.44942385728,363.05161840229,0,14.692391696948,0,28.8536767166165,0,0,5.92649591117768,13.1001721583767,0,8.50976962655434,0.969564835012302,1080.80817495029,5.01009242633788,294.95260206103,966.288428720751,62.2697334641745,1.92092782696001,1.16707006910275,961.064067318586,702.029754863152,0,78.5917246356339,1763.20853075036,178.756554590515,17.0848293569281,4.82984205601803,1870.92153171535,861.325745364257,0,2450.43243598484,1479.27124179028,14.8422562684676,2.71008825436562,253.312264973827,0,854.29400095881,4.0844415205145,8.67167753739113,664.318178289736,387.252390698461,1.06188527264361,0,0,73.7358938276336,0,"BB vs. BC","BB"
"LOC111126666",40.8561756609798,-5.56634868907376,2.39529733413896,2.3321232081167e-05,0.00571524194124977,3.77734039441266,16.0420102088495,3.800180767288,4.37353447820962,0,4.64976885481331,3.27335913943055,43.3362719054275,0,1.99591490538303,8.0700317632005,2204.6261274598,0,21.2120749235143,4.00738773273672,17.164208379439,3.0052619621704,3.52402973648014,15.5253794030187,5.55568669410156,205.465327880008,4.2382030543209,0,0,0,13.3996672827042,0,0,2.18185591942865,6.25978994762097,9.07908347561561,9.28469753637951,2.22842818422193,230.252830634187,14.7297920682428,3.01519095385517,0,7.54708143560516,0.842916047393067,6.14630021133029,1.06927827011666,0,6.97291850092145,1.48478462069184,1.86068294892256,0,2.32606108546764,8.22779871733236,2.04473722400992,0,0,8.07902948065263,2.77300225621038,14.3371001572044,0,0,4.39470432842389,0,1.9391296700246,0,2.50504621316894,9.04762583009296,0,285.078623515674,1.92092782696001,7.00242041461648,6.42136347874334,11.6125222608942,1.41988870908856,0,2.7126285088467,3.48227054397107,0,0,0,13.3023281137337,423.554578367617,23.9196224770755,0,5.93690250738706,1.35504412718281,6.00740549345044,5.5237581393484,6.48010620196316,6.53510643282319,7.43286646062097,0,0,2.12377054528721,11.5278934868647,0,20.6026762165447,0,"BB vs. BC","BB"
"LOC111123321",85.9822174132076,1.61780236102981,1.36039446798655,0.000120655134770619,0.0202014223250197,35.8847337469203,53.1391588168141,19.00090383644,137.328982615782,32.3719981244687,74.396301677013,42.5536688125971,0,102.601902013155,125.742639039131,34.2976349936021,30.767159622875,83.854252130596,143.181505733722,43.0794181269197,17.164208379439,58.6026082623228,96.910817753204,32.8772740299219,800.018883950625,106.670152801816,114.431482466664,24.6061752107335,125.3895111128,258.081653311768,184.245425137183,42.8453447221907,52.7467120658511,159.275482118291,25.0391597904839,30.6419067302027,47.3519574355355,13.3705691053316,43.0472683359567,43.322917847773,162.820311508179,138.976157659575,15.0941628712103,48.0462147014048,186.437773077019,45.9789656150163,13.6420536211429,54.2338105627224,81.6631541380513,105.128586614125,68.6467189593883,55.8254660512233,129.587829797985,94.0579123044565,6.296739298692,58.3059455262221,63.4780887765564,73.9467268322767,88.8900209746674,15.8039890964738,3.27504303959417,28.1261077019129,318.052639792469,50.4173714206397,46.8968229292254,334.423669458054,162.857264941673,111.886028588719,76.8642022448404,76.8371130784006,33.8450320039797,398.124535682087,61.2296628301697,46.8563273999226,32.5868126537994,97.6546263184812,75.4491951193732,56.6496973413933,21.3893005337942,21.5668188093988,44.3410937124457,38.5049616697834,118.712200441782,96.3510004231215,87.0745701083435,112.468662556173,66.0814604279549,24.8569116270678,87.4814337265027,27.7742023394986,96.6272639880726,19.1824397986398,29.7172098377716,59.4655752680419,44.9587845987722,121.596695514206,109.519489361632,14.9435942960551,"BB vs. BC","BC"
"LOC111126527",81.2179916782865,-24.2145294187775,2.67745633119474,3.53792435510831e-20,7.65872174772072e-17,171.868987945776,0,443.671104580874,0,0,0,0,0,0,0.997957452691516,129.120508211208,2.12187307743965,0,0,144.265958378522,2.14552604742987,378.66300723347,15.8581338141606,692.249269852245,0,0,706.720359308011,193.063836268832,13.3157002951646,0,8.93311152180282,0,0,2.18185591942865,6.25978994762097,214.493347111419,0,0,454.499065686613,10.3975002834655,43.7202688308999,0,0,0,0,0,0,478.807070396606,0,1.86068294892256,0,534.994049657557,46.2813677849945,0,0,0,0,0,0,0,0,0,0,0,146.143587732935,2.50504621316894,90.4762583009296,131.211797163134,8.75668126839954,0,2.33414013820549,219.396585523731,144.628686340228,1.41988870908856,1.91687133257644,254.308922704378,41.2068681036577,0,0,256.105973361611,108.635679595492,0,837.186786697641,90.6832945158791,0,2.71008825436562,169.208588065521,0,95.041557628793,0,0,155.478722578449,65.0063965201253,6.37131163586163,0,6.63254702804762,13.0122165578177,6.4043975554522,"BB vs. BC","BB"
"LOC111123732",146.32174573862,-2.69450542999861,3.18507209700044,0.000361184024137243,0.0433776148341208,326.739944116695,5.01312819026548,544.375894914006,0.874706895641923,38.1527120752667,2.32488442740666,3.27335913943055,7.22271198423791,6.6194775492358,1.99591490538303,602.226120328837,0,11.5299596679569,0,353.651967414016,4.29105209485974,758.077329957483,14.9771263800406,103.198110149477,1.85189556470052,7.15907065784001,1023.5260376185,611.368814851302,1.10964169126372,0,5.58319470112676,4.18003363143324,5.07179923710107,15.2729914360005,29.2123530888979,522.047299847898,0,7.79949864477676,974.069583508974,11.263958640421,0.753797738463791,17.8984445470664,8.62523592640589,5.0574962843584,0,7.48494789081661,11.6931888181225,450.140627670596,3.7119615517296,1.86068294892256,0,654.78619555914,422.70315910295,0,0,0,0,0,0,3.95099727411845,0,5.27364519410866,0,0.969564835012302,378.446454800958,3.75756931975341,510.286096817243,446.526968640431,13.6215041952882,3.84185565392003,3.50121020730824,531.90294148924,20.0579929960901,5.67955483635425,0,490.307602974041,14.5094605998795,0,5.51981949259204,363.940067408606,310.38765598712,8.10630771995439,1020.57055902189,306.056118991092,7.91587000984941,6.77522063591404,10.0123424890841,19.3331534877194,207.363398462821,6.53510643282319,7.43286646062097,887.440241210757,368.679134549853,3.18565581793082,4.61115739474586,18.7922165794682,23.8557303559991,0,"BB vs. BC","BB"
"LOC111123314",3027.3458815161,-1.06970356643656,0.641868326820352,1.91203214467912e-05,0.00486949598258132,7663.27932516469,2025.30378886725,2966.04108886828,1478.25465363485,3896.20120283785,2725.9269911343,1618.34875853446,2581.60362636618,7359.755788492,1162.62043238562,3957.34182587944,3184.93148923692,909.818635616966,6791.84123957274,2249.14636499848,2844.96753889201,4644.63236253435,3576.00917509323,2305.0622125423,1199.10237814359,3533.00136964405,3163.81858005055,1941.99505893943,1284.96507848339,4881.54905999148,3726.224143532,4232.28405182615,1613.84651724556,2750.22938643981,1427.23210805758,5740.25052745797,1036.17224505995,2180.51697826116,4258.67626746884,5900.58141086669,2004.34818657522,3752.35625680851,6327.68870650952,1117.70667884321,1778.32952781156,2132.14087061262,4353.76396994761,1156.72970243064,4259.84707676489,2636.58773862327,6134.79575170887,3250.67036694103,7387.53477332479,2099.26354998352,1472.38753934415,2048.26627154154,2870.36375976901,1038.02717790808,3542.21954550664,2215.52172146192,5629.79898506238,1901.14909247617,3508.15252854703,1907.1340304692,2320.84742310213,1682.13853214294,4370.90803851791,1330.42659449131,3998.88444590246,4575.65008381875,1964.17892629992,1731.62768476779,1257.31945570228,3962.90938706618,1178.87586953451,2056.85056683301,2715.01026744945,1254.38615541657,1831.89009410398,8022.85659709637,2920.96954830736,973.770214859521,4317.93481308392,1360.24941773819,3089.16827134373,5923.57540197965,2566.16337995225,5679.34399360671,3902.10395128215,1150.17873217688,1231.37821030954,2869.28915303865,2330.94364665021,2717.36441269499,3545.98003655957,1973.18274084417,1759.90228944484,1640.59317378834,"BB vs. BC","BB"
"LOC111126354",72.7970364455275,-1.98378047996412,2.20843518189668,0.000318545053287362,0.0405629649472833,219.085742875935,8.02100510442476,368.617534426936,20.1182585997642,13.8737134819152,5.81221106851664,3.92803096731665,0,7.72272380744176,20.9571065065218,95.8316271880059,15.9140480807974,3.14453445489735,14.5833015099161,50.092346659209,6.43657814228961,253.944635803399,7.92906690708032,39.2700773135179,4.6297389117513,6.44316359205601,392.033782524684,441.964762438944,39.9471008854939,5.35192368618873,186.478703017634,32.3952606436076,17.2441174061436,5.45463979857162,46.9484246071573,372.24242250024,30.6395018700524,2.22842818422193,116.127514580721,6.06520849868823,25.6291231077689,6.31709807543521,10.7815449080074,5.0574962843584,8.19506694844038,4.27711308046664,133.497239006898,427.672334723182,8.16631541380513,17.6764880147644,5.04755286466091,148.867909469929,109.018333004654,10.2236861200496,2.098913099564,133.887726763917,17.3122060299699,3.69733634161384,12.4254868029105,5.92649591117768,16.3752151979709,0.878940865684777,2.12744240663859,12.6043428551599,181.043548982591,63.878678435808,79.619107304818,169.863334311964,22.3781854636877,9.60463913480007,21.0072612438494,284.680447557621,14.7795737865927,12.7789983817971,11.5012279954586,226.5044804887,11.0271900559084,6.29441081571036,13.1095712949061,35.0460805652731,68.7286952542908,4.0531538599772,534.204901988019,245.978436374322,6.92638625861823,17.6155736533765,147.181434589536,1.84125271311613,42.1206903127606,11.4364362574406,0,221.10285873169,248.881632391337,14.8663938170105,13.8334721842376,7.73797153272222,19.5183248367266,11.741395518329,"BB vs. BC","BB"
"LOC111125217",383.903797126198,-2.22412799821418,1.69139802872026,0.000110424634194165,0.0193817616382556,1265.40903212824,97.2546868911503,1579.92515399999,90.96951714676,337.593694726603,40.6854774796165,197.710892021605,36.1135599211896,73.9174992997997,194.601703274846,1217.56604227288,177.176401966211,64.9870454012119,79.5452809631787,498.919772725722,55.7836772331766,1634.11119193015,44.9313791401218,1582.67544149596,82.4093526291732,211.908491472064,2051.29027829132,706.954341631459,471.59771878708,35.6794912412582,33.4991682067606,54.3404372086321,109.550863521383,289.095909324296,94.940147538918,1198.43901878126,55.7081852182771,119.220907855873,1096.20369367146,152.496670824161,78.3949648002343,43.1668368488073,355.790981964243,74.1766121705899,43.024101479312,85.5422616093327,160.781346249184,906.479405119788,210.097023827895,141.411904118115,78.7418246887102,981.597778067344,386.706539714621,17.7210559414193,115.44022047602,212.708727197514,88.8693242871789,72.0980586614698,96.5364743918431,28.6447302373588,75.325989910666,94.0466726282712,246.783319170076,44.5999824105659,1145.15497850434,118.989695125525,446.952716006592,568.584454373579,195.565881660923,181.527679647721,57.1864333860346,1207.21633400375,315.649468727944,111.461263663452,103.511051959128,865.328494322098,268.715210309768,42.2624726197696,48.2984205601803,1989.53903516704,1402.28708865609,93.2225387794755,2517.76174369809,361.599636882068,147.433078933445,437.679253080047,448.552943510966,93.9038883689228,286.204690586706,125.800798831847,307.225147039,395.764021108779,198.733840790097,26.5471318160901,282.433390428184,26.5301881121905,139.88132799654,73.6505718877003,"BB vs. BC","BB"
"LOC144622968",47.7056045704465,-3.73825351801705,3.78446392993301,0.000234429599928083,0.0323924346666586,5.666010591619,0,22.801084603728,0,17.342141852394,0,0,14.4454239684758,0,1.99591490538303,2.01750794080012,453.019902033366,2.0963563032649,0,5.0092346659209,0,6.0105239243408,5.28604460472022,0,0,0,21.1910152716045,4.7319567712949,73.2363516234054,2.37863274941721,1333.26689462907,0,0,6.54556775828594,57.3814078531922,18.1581669512312,0,5.57107046055483,0,0,44.4740665693637,0,0,0,0,4.27711308046664,3.89772960604083,6.97291850092145,4.45435386207552,0,2.01902114586436,16.2824275982735,2.05694967933309,9.54210704537964,1.049456549782,58.3059455262221,25.3912355106225,0,0,0,21.2877797573621,1.75788173136955,21.2744240663859,0.969564835012302,2.18124757810351,2.50504621316894,19.9047768262045,8.13716571554317,260.754508881231,17.2883504426401,0,0,14.7795737865927,0,0,14.9194567986569,0,0,5.51981949259204,12.1313355802868,109.744206938303,0,1137.51093557648,0,1.97896750246235,5.42017650873124,390.481357074279,0,4.32007080130877,0.816888304102899,2.47762215354032,30.2880628399576,0,0,5.76394674343233,35.3735841495873,41.2053524330894,30.9545881846856,"BB vs. BC","BB"
"LOC111127630",78.9705293219124,-6.23897917052309,3.50985750275785,4.8302217919527e-05,0.0102848091384881,4.72167549301583,2.00525127610619,467.422234376424,1.74941379128385,0,1.16244221370333,0,0,2.20649251641193,0,77.6740557208048,0,0,9.28028277903752,434.801569001934,0,568.745826340748,8.81007434120036,708.687906867206,0,0,1135.838418558,775.094519138105,4.43856676505487,3.56794912412582,17.8662230436056,4.18003363143324,5.07179923710107,4.3637118388573,1.04329832460349,163.423502561081,9.28469753637951,0,481.528745804539,3.46583342782184,10.5531683384931,2.1056993584784,1.07815449080074,1.68583209478613,3.07315010566514,4.27711308046664,4.87216200755104,0,4.45435386207552,0.930341474461282,8.07608458345745,369.843712589355,8.22779871733236,10.2236861200496,0,0,10.387323617982,7.39467268322767,0,11.8529918223554,0,3.51576346273911,0,1.9391296700246,314.099651246905,2.50504621316894,2.71428774902789,182.069082885278,30.1619021467095,0.960463913480007,28.0096816584659,27.8259084078878,190.023091541906,0.709944354544282,8.62592099659397,243.458408668991,0,0,0,0,0,7.09301925496009,830.099491148878,5.66770590724244,11.8738050147741,0.677522063591404,17.0209822314429,0,63.7210443193044,0,1.23881107677016,2.01920418933051,8.35796526687325,0,0,3.31627351402381,1.08435137981814,0,"BB vs. BC","BB"
