"Gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","B1_B1_O01","B1_W5_O50","B2_B5_O51","B2_C4_O40","B3_B4_O41","B3_C3_O30","B3_C6_O66","B3_H4_O41","B3_W1_O06","B3_W4_O41","B4_B2_O19","B4_B3_O32","B4_C5_O56","B4_H5_O55","B4_W2_O19","B4_W6_O67","B5_B6_O69","B5_H2_O21","B5_W3_O33","B6_C2_O24","B6_H3_O35","B6_H6_O72","C_W5_W52","C1_C4_W37","C1_H2_W13","C1_H6_W62","C2_B2_W16","C2_C1_W03","C2_H1_W04","C2_W2_W15","C3_B3_W30","C3_C2_W17","C3_W3_W29","C4_B1_W07","C4_B5_W56","C4_C6_W67","C4_H5_W56","C5_B4_W46","C5_C3_W33","C5_W1_W09","C5_W4_W45","C6_B6_W71","C6_C5_W59","C6_H3_W36","C6_H4_W48","C6_W6_W72","H1_B2_B13","H1_B6_B61","H1_C6_B62","H1_W4_B38","H1_W5_B49","H2_B5_B51","H2_C1_B04","H2_H1_B03","H2_W2_B16","H3_B4_B41","H3_C5_B54","H3_H4_B41","H3_H6_B66","H3_W3_B30","H3_W6_B66","H4_H2_B19","H4_W1_B07","H5_B1_B09","H5_B3_B34","H5_C2_B22","H5_C4_B46","H6_C3_B36","H6_H3_B35","W1_C1_G02","W1_C6_G61","W1_H5_G49","W1_W1_G01","W1_W6_G62","W2_B2_G04","W2_B6_G64","W2_C2_G15","W3_B5_G54","W3_C3_G29","W3_H2_G18","W3_H3_G30","W4_C5_G55","W4_H1_G08","W4_W5_G56","W5_B2_G21","W5_C4_G45","W5_H4_G46","W5_W2_G22","W6_B3_G35","W6_B4_G48","W6_H6_G71","W6_W3_G36","W6_W4_G48","pair","DEG_group"
"LOC144622036",59.4346469079026,21.9205796002479,3.78680409043746,2.73018538312331e-09,1.26646474459633e-06,0,203.533004524778,0,0,201.16884548777,0,767.930054110406,0,0,0,0,190.968576969569,12.5781378195894,0,0,0,116.453901034103,0,0,1.85189556470052,0,0,1.89278270851796,85.4424102273063,0,0,0,0,49.0917581871446,16.6927731936559,0,0,275.210880751409,20.021985272538,9.53104192651007,0,0,2.15630898160147,0,0,0,44.8238904694695,0,0,0,37.3518911984907,160.498214897267,0,0,1088.28644212393,0,0,0,0,137.297155275616,846.598625735093,0,0,0,0,0,0,0,0,50.9045874144404,0,0,301.92557878325,0,127.471943616333,0,224.606450086134,0,0,62.0046040770217,17.7364374849783,0,0,0,0,0,0,0,397.446513720407,0,0,0,0.928662807430361,0,18.4446295789834,0,0,56.5721784064944,"HH vs. HC","HC"
"LOC144619234",20.0861760621826,18.6826380617482,3.21563046466948,3.0294997634231e-09,1.38065465534109e-06,0,19.0498871230088,0.950045191822,1.74941379128385,17.342141852394,0,0.654671827886109,0,0,0,0,83.8139865588663,35.6380571555033,0,0,0,21.7881492257354,0,0,0,0,1.05955076358023,0.946391354258981,3.32892507379116,0,0,0,0,4.3637118388573,250.391597904839,0,0,17.8274254737755,1.0010992636269,7.79812521259915,0,0,0,0,0,5.3463913505833,0,0,0,0,1.00951057293218,9.30424434187056,0,0,75.560871584304,0,0,0,0,50.3752152450103,58.9507747126951,0,0,0,3.27187136715526,0,0,0,9.72964585377727,0,0,0,23.2250445217885,0,124.596636617468,0,23.2151369598072,0,0,0,0,0,0,0,0,0,0,0,17.2802832052351,0,0,0,0,0,5.76394674343233,0,0,992.68162109509,"HH vs. HC","HC"
"LOC111102792",8.17190354514448,13.9275340718765,3.69308819087474,2.68848439032705e-06,0.00078470515738793,1.88867019720633,0,14.25067787733,3.49882758256769,2.3122855803192,0,0,0,0,0,0,45.6202711649526,10.4817815163245,0,4.00738773273672,0,3.0052619621704,0,0,0,0,3.17865229074068,1.89278270851796,44.3856676505487,0,188.711980898085,0,0,0,2.08659664920699,0,0,3.3426422763329,0,0,24.8753253693051,0,0,0,0,0,1.94886480302041,4.64861233394763,0,0,0,10.4672748846044,0,0,2.098913099564,0,0,0,0,0,0,0,0,0,0,0,0,2.03429142888579,35.9996896589759,0,0,0,4.22273536759791,0,0,0,0,0,0,0,6.65116405686685,0,218.820250068061,0,3.9579350049247,0,97.1197221441155,0,4.32007080130877,0,0,1.00960209466525,0,0,2.30557869737293,0,10.8435137981814,0,"HH vs. HC","HC"
"LOC144622060",87.3559171296098,-18.890352408109,3.42477688492539,1.53295007584763e-08,6.3208641460784e-06,2.8330052958095,18.0472614849557,330.615726754056,0,0,8.13709549592329,0,121.754287734296,0,0,0,40.3155884713534,1.04817815163245,0,0,0,26.296042168991,0,0,1.85189556470052,0,0,0,2118.30598862244,0,39.0823629078873,0,0,0,51.1216179055712,0,0,443.457208660164,504.554028867958,264.269798871416,0,0,0,0,0,189.262253810649,3069.46206475715,0,0,0,142.340990783438,1.16303054273382,0,0,2.098913099564,0,0,0,0.955806677146961,69.1424522970729,0,0,22.3381452697052,0,5.45311894525876,0,0,0,1.94592917075545,0,0,0,0,1.41988870908856,0,0,0,0,0,0,287.108581788086,0,0,0,0,0,0,0,120.961982436646,0,2.47762215354032,0,0,0,77.2368863619932,0,0,159.04253929373,"HH vs. HC","HH"
"LOC111104261",74.1909000119572,1.37752087712629,1.7954645483755,0.000289017761400019,0.0416391463607844,8.4990158874285,55.1444100929203,53.202530742032,15.7447241215546,132.956420868354,4.64976885481331,221.933749653391,22.699951950462,7.72272380744176,26.9448512226709,19.1663254376012,92.301478868625,177.142107625884,7.95452809631787,12.0221631982102,39.6922318774526,106.686799657049,6.16705203884025,19.1784098507878,312.970350434388,14.31814131568,55.0966397061718,17.0350443766617,236.353680239172,7.13589824825164,56.948585951493,25.0802017885994,19.2728371009841,187.639609070864,84.5071642928831,15.8883960823273,9.28469753637951,261.840311646077,60.065955817614,69.3166685564369,45.2278643078275,5.26424839619601,5.39077245400368,8.42916047393067,9.21945031699543,50.256078695483,64.3125384996737,25.567367836712,23.0141616207235,19.5371709636869,51.4850392195413,19.7715192264749,9.25627355699891,4.77105352268982,104.9456549782,0,145.422530651747,9.24334085403459,1.91161335429392,572.894604747176,232.528055811186,578.343089620583,5.31860601659647,9.69564835012302,9.81561410146577,23.7979390251049,20.8095394092138,17.2914771455292,25.2970792198209,29.7743813178802,14.004840829233,23.5449994220589,58.0626113044712,6.38949919089853,41.2127336503934,29.160756470102,41.7872465276529,19.7824339922326,25.5291651532382,186.013812231065,17.7364374849783,20.265769299886,46.9533330105555,12.4689529959334,300.803060374277,29.8109707980218,76.093802917039,230.156589139517,212.763486964457,25.3235374271899,17.3433550747823,16.153633514644,11.1439536891643,37.1659845425262,187.904663835894,8.84339603739682,35.7835955339987,576.395779990698,"HH vs. HC","HC"
"LOC144619421",142.17570470691,12.7444159531129,6.86120444083432,3.71461005568206e-05,0.00824738678773102,0,0,0,338.511568613424,0,0,0,0,0,851.257707145864,0,1.06093653871983,475.872880841132,0,0,644.730577252676,0.7513154905426,445.789761664738,0,0,636.441381481977,0,0,301.822540023731,0,8.93311152180282,892.437180310996,0,226.913015620579,0,0,0,0,0,0,4.52278643078275,4.21139871695681,796.756168701745,0,0,0,0,527.617499903056,0,456.797663960489,0,0,0,0,0,728.824319077776,635.935034834228,0,0,0,311.129088761446,0,0,0,0,951.917561004198,0,564.515871515807,11.6755750245327,0,0,0,2.11136768379895,0,0,0,0,0,0,0,1811.33367815341,0,0,0,0,0,0,0,0,722.946149131066,0,0,0,561.737309228467,0,0,305.787089108716,0,"HH vs. HC","HC"
"LOC144623974",81.8116045099637,15.365196628526,9.00179953386807,4.46036314371803e-05,0.00953117627852283,0,0,0.950045191822,0,0,0,0,0,0,998.955410144208,0,0,984.23928438287,1.32575468271965,0,0,0,1291.55689841997,0,242.598318975768,0,24.3696675623452,0,0,0,0,0,0,0,26.0824581150874,12.4837397789715,0,0,0,0,0,0,0,0,0,0,0,220.809085862512,0,0,0,0,0,7.49736982136972,0,0,0,0,0,0,0,0,0,0,22.9030995700868,1286.34123046225,0,0,0,0,33.8450320039797,0,0,0,0,0,0,347.091796409171,22.7692554069422,0,0,0,0,0,303.771511627971,0,15.0185137336261,0,0,0,0,66.6337382479067,0,1656.54102532402,0,0,0,42.6959837030146,"HH vs. HC","HC"
"LOC111102542",15.2044818067012,20.2345007719327,3.42576853177347,1.55431921607349e-09,7.61821703319641e-07,0,0,8.550406726398,0,0,44.1728041207265,0,0,0,0,10.0875397040006,0,1.04817815163245,0,0,2.14552604742987,0.7513154905426,0,1.82651522388455,38.8898068587109,0,1.05955076358023,0,0,0,0,0,0,13.0911355165719,0,0,0,0,2.0021985272538,0,0,0,0,0,0,0,0,4.64861233394763,0,0,1.00951057293218,0,0,3.40789537334987,0,0,0,0,0,35.5589754670661,9.82512911878252,35.1576346273911,0,0,0,0,0,0,0,0,0,0,6.33410305139686,0,3.83374266515287,0,0,0,0,355.852510355081,1.10852734281114,0,6.20138360516771,779.87633283656,40.5688338004782,0,7.00863974235885,0,0,0,0,0,0,0,0,0,0,0,"HH vs. HC","HC"
"LOC111104290",12.1558964728622,19.457121657333,3.18963475877339,5.05960602708138e-10,2.62866771530986e-07,38.7177390427298,0,124.455920128682,0,0,13.9493065644399,0,0,0,0,0,0,0,0,0,0,0,0,69.407578507613,8.33353004115235,0.715907065784001,1.05955076358023,2.83917406277694,8.87713353010975,0,31.2658903263099,0,0,2.18185591942865,0,0,0,0,1.0010992636269,0,0,0,0,0,0,0,0,83.6750220110574,0,0,0,0,0,0,0,0,2.30829413732932,0,0,5.92649591117768,0,1.75788173136955,0,0,0,0,0,3.05143714332869,0.972964585377727,0,0,38.52818087246,4.22273536759791,0,0,0,0,0,0,138.836396085505,8.86821874248914,0,360.566161043323,52.1428943466305,3.9579350049247,0,95.1172536462987,0,0,0,0,13.1248272306483,10.215290881734,0,0,4.42169801869841,0,0,"HH vs. HC","HC"
"LOC111104947",6.16258619974877,17.6783920081585,2.60675995084467,6.4959015943625e-12,5.62480119055849e-09,0,0,188.108947980756,0,0,0,3.27335913943055,0,0,0,0,0,11.5299596679569,0,0,4.29105209485974,6.0105239243408,0,4.56628805971138,0,0,0,4.7319567712949,0,0.594658187354303,0,0,0,0,1.04329832460349,0,0,2.22842818422193,0,0,1.50759547692758,0,0,0,0,0,0,18.5944493357905,1.48478462069184,3.72136589784513,0,2.32606108546764,0,0,0,0,2.30829413732932,0,0,0,6.55008607918834,3.51576346273911,0,0,8.72499031241402,12.5252310658447,0,2.03429142888579,0,0,5.83535034551373,0,0,0,0,4.06894276327005,0,0,1.37995487314801,44.4815637943851,84.2480780536468,10.132884649943,75.3025152056079,20.4037412660728,0,0,16.0197479825345,0,0,17.1546543861609,0,0,0,0,0,4.42169801869841,0,0,"HH vs. HC","HC"
"LOC111103523",66.2317781330561,2.46756500628952,1.49094332478765,4.03545679134772e-05,0.00880916479570082,9.44335098603166,43.1129024362831,55.102621125676,28.8653275561835,25.4351413835112,195.290291902159,159.085254176324,10.3181599774827,98.188916980331,30.936681033437,17.1488174968011,0,156.178544593235,22.537829606234,62.1145098574192,69.7295965414708,21.7881492257354,30.8352601942013,52.0556838807097,212.04204215821,30.784003828712,27.5483198530859,147.637051264401,13.3157002951646,33.8955166791953,41.315640788338,190.191530230212,79.1200680987767,54.5463979857162,27.1257564396909,22.697708689039,199.62099703216,34.5406368554399,36.0395734905684,186.288546745424,248.753253693051,80.0165756221793,19.4067808344133,68.2761998388384,32.7802677937615,19.2470088620999,30.2074044468164,211.511861194617,100.222961896699,22.3281953870708,20.1902114586436,2.32606108546764,58.6230658609931,299.894792854789,28.335326844114,0,0,314.273589037176,25.8067802829679,27.6569809188292,39.3005164751301,238.192974600575,21.2744240663859,13.5739076901722,54.5311894525876,15.0302772790136,7.23810066407436,27.4629342899582,13.6215041952882,16.3278865291601,331.44789962518,12.8427269574867,38.0046183083812,34.7872733726698,58.4645756435813,166.826653294072,66.1631403354504,139.376239490729,38.6387364481443,5.39170470234971,31.038765598712,33.4385193448119,24.8055344206708,39.6739413506971,259.244742822568,87.4003462032912,58.0715864366876,3.68250542623227,10.8001770032719,11.4364362574406,32.2090879960242,38.3648795972796,0,41.4135256331006,26.5141550197887,2.21084900934921,40.1210010532713,45.8981824807407,"HH vs. HC","HC"
"LOC144624325",4.39840556068496,18.55212980628,3.96396798016551,4.40014583385192e-07,0.000144686820665787,0,0,156.75745665063,0,0,0,0,0,0,0,0,2.12187307743965,0,0,0,8.58210418971948,0,0,1.82651522388455,0,0,0,79.4968737577544,0,0,0,0,0,9.81835163742892,0,0,0,2.22842818422193,0,5.19875014173276,0,0,0,0,0,0,0,10.8467621125445,0,0,0,0,1.02847483966655,0,2.098913099564,0,0,0,0,0,0,0,0,0,0,0,0,1.0171457144429,7.78371668302181,0,17.5060510365412,0,12.6682061027937,0,0,0,1.16075684799036,0,5.51981949259204,0,27.7131835702785,2.0265769299886,30.1210060822432,0,0,0,8.00987399126726,0,0,15.5208777779551,0,0,0,0,0,0,0,0,"HH vs. HC","HC"
"LOC111101613",46.6567167819964,-3.79769818515278,2.97309832211562,8.02957166318206e-05,0.0153370722863589,0.944335098603166,0,14.25067787733,1.74941379128385,2.3122855803192,1.16244221370333,203.60293847258,24.7635839459586,1.10324625820597,109.775319796067,7.06127779280044,8.48749230975862,54.5052638848874,57.0074513569448,0,8.58210418971948,8.2644703959686,118.054996172085,52.968941492652,12.0373211705534,0,8.47640610864181,12.3030876053668,21.0831921340107,297.923751864506,136.229950707493,1.04500840785831,3.04307954226064,7.63649571800027,4.17319329841398,3.40465630335585,31.5679716236904,11.1421409211097,1.0010992636269,0,2.26139321539137,4.21139871695681,20.484935325214,8.42916047393067,263.266525718647,0,282.58539643796,0.774768722324605,0.742392310345921,3.72136589784513,261.463238389435,2.32606108546764,32.9111948693294,4.08947444801985,0,0,48.4741768839158,0.924334085403459,15.2929068343514,124.456414134731,6.55008607918834,0,0,29.086945050369,3.27187136715526,73.8988632884838,0,3.05143714332869,1.94592917075545,22.0906700100402,0,3.21068173937167,0,457.914108681062,6.70904966401753,6.78157127211675,1.74113527198554,16.1856278118266,11.0396389851841,0,419.023335582612,34.4518078098062,0.885911943595387,0,169.201721460531,2.03256619077421,115.141938624467,41.428186045113,0,245.06649123087,32.2090879960242,108.027424129182,21.3592445708983,119.993035808727,58.7922567830097,4.42169801869841,8.67481103854514,12.8087951109044,"HH vs. HC","HH"
"LOC144625490",219.257044390423,-2.28290532494642,3.12707433053978,0.000320141599866406,0.0444722905867895,18.8867019720633,0,46.552214399278,1.74941379128385,8.09299953111719,2.32488442740666,3.92803096731665,0,4.41298503282386,0,1.00875397040006,2.12187307743965,1.04817815163245,5.30301873087858,11.020316265026,2940.44344800264,2.2539464716278,2.64302230236011,10.045833731365,0.925947782350261,4.29544239470401,3254.93994571845,2107.61354593475,14.4253419864283,6.54124006089734,3.34991682067606,8.36006726286648,7.1005189319415,1.09092795971432,3023.47854470093,0,2.78540926091385,2.22842818422193,1.0010992636269,1.73291671391092,4.52278643078275,5.26424839619601,0,0.842916047393067,9.21945031699543,2.13855654023332,648.971979405798,12.3962995571937,0,2.79102442338385,1.00951057293218,1.16303054273382,2.05694967933309,2.04473722400992,2.098913099564,0,0,5.54600451242075,7.64645341717569,4.93874659264807,0,9.66834952253255,0,2583.89028530778,0,0,0.904762583009296,4.06858285777158,11.6755750245327,1.92092782696001,12.8377707601302,2.14045449291445,0,2.83977741817713,1.91687133257644,0.678157127211675,2.32151369598072,0.89920154510148,8.96970667546206,5.39170470234971,1.10852734281114,2.0265769299886,647.601630768228,1.13354118144849,1.97896750246235,1.35504412718281,2.00246849781681,0,2.16003540065439,3.2675532164116,0,20.1920418933051,1.85732561486072,1.06188527264361,0,589.191260991563,2255.45087002174,1996.03723811593,"HH vs. HC","HH"
"LOC144620089",12.2411475112948,13.6122397964412,7.2301383376266,3.58437813438568e-05,0.00802684403421869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.513154905426,0,0,0,0,0,0,0,9.51453099766885,2.2332778804507,0,0,0,0,0,0,0,0,0,17.3373479846672,0,0,0,0,0,0,6.19814977859684,0,0,15.1426585939827,0,1.02847483966655,4.77105352268982,0,943.692525739224,0,0,0,0,0,0,0,0,2.18124757810351,40.0807394107031,0,8.13716571554317,5.83778751226636,0,0,0,0,0,0.958435666288219,0,0,0,0,0,0,0,0,0,15.8317400196988,0,0,0.920626356558067,6.48010620196316,0,30.970276919254,0,0,0,19.5974189276699,0,0,0,"HH vs. HC","HC"
"LOC144625915",5.41311059694081,-20.8125171904582,6.1622684689005,4.32131523714551e-06,0.00120704092382074,0,0,0.950045191822,4.37353447820962,0,0,0.654671827886109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11910152716045,0,41.0567425767576,2.97329093677152,0,0,0,0,1.04329832460349,0,137.413523538417,0,0,0,3.76898869231896,0,0,0,0,0,0,0,0,0,3.02853171879654,0,3.08542451899964,0,0,0,0,0,0,0,0,0,190.406095394153,0,0,0,0,0,0,0,0,0,0,0,111.178537289433,0,0,0,0.689977436574005,0,0,0,0,0,0,0.677522063591404,0,0,0,0,0,0,0,0,0,0,0,0,"HH vs. HC","HH"
"LOC144620214",25.6618853534372,20.7368242670695,2.63912100930948,1.77420681032016e-15,2.7110923712757e-12,7.55468078882533,0,0,22.74237928669,72.8369957800547,4.64976885481331,41.2443251568249,0,0,0,14.1225555856009,0,29.3489882457086,0,0,0,0,0,31.9640164179797,99.0764127114779,0,104.895525594442,0,0,1.18931637470861,0,7.31505885500817,3.04307954226064,2.18185591942865,0,137.321137568686,0.928469753637951,0,0,0,1.50759547692758,1.0528496792392,0,0,69.6580690617433,0,0,29.441211448335,63.8457386897492,168.391806877492,1.00951057293218,0,0,81.7894889603969,0,0,48.4741768839158,0,0,0,0,6.15258605979344,0,0,0,0,0,199.360560030808,5.83778751226636,82.5998965592806,0,0,0,0,71.8826749716164,49.5054702864523,0,117.795402408294,2.75990974629602,32.3502282140983,191.775230306328,4.0531538599772,49.6110688413417,58.9441414353214,79.1587000984941,0,0,24.8569116270678,24.8404071075255,167.462102341094,29.7314658424839,0,0,142.292626534243,0,0,0,0,"HH vs. HC","HC"
"LOC111100157",20.4688648241274,15.2369825903712,10.6828486718251,6.60660236159271e-05,0.0132953613740431,0,0,352.466766165962,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6394419975156,0,0,0,0,0,13.2494789596257,0,7.13589824825164,0,0,496.021965388485,0,0,0,0,25.6269241185522,0,0,3.76898869231896,0,0,3.37166418957227,0,0,0,0,0,0,9.08559515638963,0,7.19932387766582,0,0,0,0,0,0,0,0,0,0,0,0,20.0403697053515,0,0,14.5944687806659,0,585.869174689579,0,0,0,0,0,0,0,0,128.052986680806,0,0,0,145.093271225407,0,0,0,0,0,0,12.3881107677016,0,0,0,0,0,0,0,"HH vs. HC","HC"
"LOC144620359",10.001649587352,-21.0892005715347,3.29956239742708,7.05449267864016e-11,4.58136390782589e-08,0,20.0525127610619,0,61.2294826949346,0,31.3859397699899,0,4.12726399099309,0,19.9591490538303,45.3939286680028,20.1577942356767,60.7943327946821,0,0,16.091445355724,17.2802562824798,37.8833196671616,0,0,0,0,7.57113083407185,0,0,36.8490850274366,0,0,2.18185591942865,0,1.13488543445195,124.414946987486,0,0,0,0,0,0,0,0,27.8012350230331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.3135025726032,0,0,101.454371633342,45.2381291504648,0,0,0,0,0,0,0,5.75061399772931,10.1723569081751,0,0,0,0,0,27.3587885548461,7.0872955487631,0,0,31.1660149252046,0,0,38.880637211779,0,13.6269218444718,0,0,28.6709023613773,31.1253124145346,0,0,0,"HH vs. HC","HH"
"LOC144627036",58.6169633027112,-1.41168793826012,1.44192673988549,0.000143633538376253,0.0243867217411761,27.3857178594918,24.0630153132743,265.062608518338,153.948413632979,19.6544274327132,63.934321753683,38.6256378452804,6.19089598648964,9.9292163238537,43.9101279184267,31.2713730824019,10.6093653871983,16.7708504261192,14.5833015099161,84.1551423874711,52.5653881620318,36.8144590365874,58.1464906519224,34.7037892538065,14.8151645176042,364.396696484057,85.8236118499983,66.2473947981287,36.6181758117027,75.5215897939965,59.1818638319437,210.04668997952,14.201037863883,54.5463979857162,53.2082145547782,121.432741486359,63.1359432473807,67.9670596187689,282.309992342786,21.6614589238865,25.6291231077689,63.1709807543521,53.9077245400368,8.42916047393067,19.4632840025459,69.5030875575828,30.2074044468164,151.079900853298,10.3934923448429,23.2585368615321,71.6752506781849,39.5430384529499,27.7688206709967,23.8552676134491,25.186957194768,14.036616515572,61.169794639227,7.39467268322767,229.393602515271,44.4487193338326,31.1129088761446,11.4262312539021,51.0586177593261,47.5086769156028,49.0780705073289,18.7878465987671,5.42857549805577,39.6686828632729,298.700127710962,16.3278865291601,32.6779619348769,9.63204521811501,27.4477798893864,331.544013572179,14.3765349943233,63.0686128306858,31.9208133197348,26.0768448079429,55.1981949259204,53.9170470234971,37.6899296555788,34.4518078098062,62.8997479952725,7.93478827013942,28.6950287857041,16.2605295261937,26.0320904716186,13.809395348371,37.8006195114518,108.646144445686,23.5374104586331,33.3168691239533,8.35796526687325,37.1659845425262,11.5278934868647,21.0030655888175,83.4950562459969,60.8417767767959,"HH vs. HC","HH"
"LOC144627283",50.6190362720761,-20.4065436610301,2.5704889122404,9.48625389541671e-16,1.76017441029457e-12,150.149280677903,1.0026256380531,0,0.874706895641923,8.09299953111719,0,1188.22936761329,942.048005944173,0,0,0,427.55742510409,0,0,0,1.07276302371494,0,1.76201486824007,6.39280328359593,94.4466737997266,17.8976766446,10.5955076358023,31.2309146905464,5.54820845631859,0,0,124.356000535139,2.02871969484043,0,1.04329832460349,21.5628232545871,48.2804271891735,0,0,9.53104192651007,1.50759547692758,0,3.23446347240221,1057.01672343091,72.7312191674084,0,0,127.83683918356,0,3.72136589784513,0,0,0,0,0,63.7046441860574,6.92488241198797,0,0,0,0,0,41.4851269294524,0,3.27187136715526,5.01009242633788,0,1.0171457144429,0,0,0,0,0,0,9.58435666288218,34.5860134877954,0,65.6417127924081,0,0,7.75969139967799,0,16.8323269283124,1.13354118144849,83.1166351034188,0,0,0,0,0,0,0,0,2.12377054528721,3.4583680460594,0,2.16870275963628,0,"HH vs. HC","HH"
"LOC111101236",167.386579274158,-3.51288806925342,3.5446998098196,0.000150461301479035,0.0252163434098122,16.0536966762538,2.00525127610619,3.800180767288,4.37353447820962,1.1561427901596,3.48732664110998,5.89204645097498,8.25452798198618,6.6194775492358,9.97957452691517,0,2.12187307743965,0,0,5.0092346659209,12.8731562845792,0,7.92906690708032,1723.31711373507,25.000590123457,1393.87105708145,3.17865229074068,15.1422616681437,0,3.56794912412582,0,0,1.01435984742021,464.735310838302,12.5195798952419,0,944.253739449797,316.436802159514,1205.32351340679,3.46583342782184,18.091145723131,2.1056993584784,5.39077245400368,0.842916047393067,2.0487667371101,1.06927827011666,0,0.774768722324605,1.48478462069184,0,3.02853171879654,1.16303054273382,16.4555974346647,8.86052797070966,22.038587545422,2.15947946393415,1441.52968876216,2.77300225621038,1246.37190699964,0,0,3.51576346273911,1217.96077780059,11.6347780201476,4.36249515620701,8.7676617460913,0,8.13716571554317,1409.82568421233,0,1.16707006910275,4.28090898582889,1.05568384189948,2.83977741817713,428.420742830834,2.7126285088467,0.580378423995179,8.09281390591332,0.689977436574005,649.70041663314,1.10852734281114,5.06644232497149,509.399367567348,1021.32060448509,19.7896750246235,1.35504412718281,0,5.5237581393484,3.24005310098158,6.53510643282319,1.23881107677016,5.04801047332626,16.7159305337465,1188.24962008819,17.291840230297,0,17.3496220770903,6.4043975554522,"HH vs. HC","HH"
"LOC111120951",52.7548443447088,2.45242838647751,3.42445978162704,0.000334533458189722,0.0459797653089652,285.189199778156,0,41.801988440168,0,62.4317106686183,0,3.92803096731665,0,94.8791782057131,0,181.575714672011,6.36561923231896,0,0,102.188387184786,15.0186823320091,522.164265927107,0,158.906824477956,35.1860157293099,0,242.637124859872,81.3896564662724,0,0,0,16.720134525733,0,2.18185591942865,4.17319329841398,501.619362027762,0,73.5381300793237,303.333076878951,0,21.8601344154499,40.0082878110897,2.15630898160147,17.7012369952544,77.8531360101836,1.06927827011666,5.84659440906124,3.87384361162303,74.2392310345921,0,0,200.041253350217,7.19932387766582,0.681579074669974,22.038587545422,0,0,21.2596839642796,0,55.3139618376583,3.27504303959417,51.8575110754019,0,0,136.327973631469,0,1.80952516601859,165.794751454192,18.4863271221768,119.097525271521,4.66828027641099,18.1938631897728,230.139077534086,0,1.91687133257644,347.894606259589,53.3948150075564,5.39520927060888,0.689977436574005,5.39170470234971,42.1240390268234,1.0132884649943,276.404526401761,26.0714471733152,13.8527725172365,38.61875762471,49.060478196512,0,1.08001770032719,0,1.23881107677016,1.00960209466525,2.78598842229108,0,1.15278934868647,0,1.08435137981814,0,"HH vs. HC","HC"
"LOC111108847",10.8280656012953,2.09067835618241,2.28635156356452,0.00019126438036459,0.0308600919796954,3.77734039441266,3.00787691415929,4.75022595911,0,5.78071395079799,13.9493065644399,13.7481083856083,18.5726879594689,6.6194775492358,1.99591490538303,2.01750794080012,4.24374615487931,2.0963563032649,1.32575468271965,4.00738773273672,0,3.756577452713,3.52402973648014,0,45.3714413351628,1.431814131568,8.47640610864181,10.4103048968488,4.43856676505487,0,4.46655576090141,0,0,13.0911355165719,7.30308827222446,9.07908347561561,1.8569395072759,12.2563550132206,4.0043970545076,4.3322917847773,4.52278643078275,3.1585490377176,0,11.8008246635029,5.12191684277524,4.27711308046664,1.94886480302041,3.09907488929842,5.19674617242144,1.86068294892256,0,3.48909162820146,0,26.581583912129,5.24728274891,0,1.15414706866466,14.7893453664553,0,0.987749318529613,21.2877797573621,0.878940865684777,0,1.9391296700246,8.72499031241402,2.50504621316894,7.23810066407436,2.03429142888579,2.91889375613318,10.5651030482801,0,244.011812192247,48.5614567273759,2.12983306363284,11.5012279954586,11.5286711625985,0,33.2704571687548,0,8.08755705352457,2.21705468562228,4.0531538599772,0,4.53416472579395,35.6214150443223,13.5504412718281,0,68.1263503852969,10.8001770032719,3.2675532164116,0,0,15.7872677263161,19.1139349075849,73.7785183159338,2.21084900934921,22.771378976181,1.06739959257537,"HH vs. HC","HC"
