"Gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","B1_B1_O01","B1_W5_O50","B2_B5_O51","B2_C4_O40","B3_B4_O41","B3_C3_O30","B3_C6_O66","B3_H4_O41","B3_W1_O06","B3_W4_O41","B4_B2_O19","B4_B3_O32","B4_C5_O56","B4_H5_O55","B4_W2_O19","B4_W6_O67","B5_B6_O69","B5_H2_O21","B5_W3_O33","B6_C2_O24","B6_H3_O35","B6_H6_O72","C_W5_W52","C1_H2_W13","C1_H6_W62","C2_B2_W16","C2_C1_W03","C2_H1_W04","C2_W2_W15","C3_B3_W30","C3_C2_W17","C3_W3_W29","C4_B1_W07","C4_B5_W56","C4_C6_W67","C4_H5_W56","C5_B4_W46","C5_C3_W33","C5_W1_W09","C5_W4_W45","C6_B6_W71","C6_C5_W59","C6_H3_W36","C6_H4_W48","C6_W6_W72","H1_B2_B13","H1_B6_B61","H1_C6_B62","H1_W4_B38","H1_W5_B49","H2_B5_B51","H2_C1_B04","H2_H1_B03","H2_W2_B16","H3_B4_B41","H3_C5_B54","H3_H4_B41","H3_H6_B66","H3_W3_B30","H3_W6_B66","H4_H2_B19","H4_W1_B07","H5_B1_B09","H5_B3_B34","H5_C2_B22","H5_C4_B46","H6_C3_B36","H6_H3_B35","W1_C1_G02","W1_C6_G61","W1_H5_G49","W1_W1_G01","W1_W6_G62","W2_B2_G04","W2_B6_G64","W2_C2_G15","W3_B5_G54","W3_C3_G29","W3_H2_G18","W3_H3_G30","W4_C5_G55","W4_H1_G08","W4_W5_G56","W5_B2_G21","W5_C4_G45","W5_H4_G46","W5_W2_G22","W6_B3_G35","W6_B4_G48","W6_H6_G71","W6_W3_G36","W6_W4_G48","pair","DEG_group"
"LOC111105184",75.3682684507305,-1.37282939270549,1.66806050868947,0.000352771700254911,0.0467620486955246,137.872924396062,49.1286562646017,112.105332634996,23.6170861823319,24.2789985933516,22.0864020603632,51.7190744030026,100.086151781582,30.8908952297671,310.364767787062,17.1488174968011,118.824892336621,81.7578958273311,6.62877341359823,81.1496015879186,21.4552604742987,19.5342027541076,81.9336913731633,0,86.1131437585742,38.6589815523361,51.9179874154311,28.3917406277694,773.650301747949,37.965723967662,63.7455128793569,167.369374824335,45.8189743080016,56.3381095285887,22.697708689039,29.7110321164144,306.408875330516,41.0450698087029,17.3291671391092,27.1367185846965,90.5450724145713,25.8757077792177,59.8470393649077,94.2432699070644,13.9006175115166,4.87216200755104,105.368546236146,43.8011463104093,35.3529760295287,70.6657401052527,29.0757635683455,51.4237419833273,39.5315863308585,181.555983112286,42.1098495467159,153.5015601324,6.47033859782421,28.6742003144088,87.9096893491356,27.8378658365505,113.383371673336,22.3381452697052,8.72608351511071,297.740294411128,294.342930047351,29.8571652393068,107.817445730947,40.8645125858645,69.1534017705605,63.0217837315483,77.0563617449201,12.6682061027937,0,4.79217833144109,20.3447138163503,27.2777859277734,140.275441035831,0,18.870966458224,26.6046562274674,46.6112693897377,25.6914463642662,14.7360353588303,145.454111430983,6.09769857232264,28.0345589694354,17.4919007746033,20.5203363062167,38.3937502928363,227.94123812571,1.00960209466525,416.969600536232,42.4754109057442,88.7647798488578,63.0091967664524,61.8080286496341,36.2915861475624,"CH vs. HH","CH"
"LOC144622036",59.1519538283439,-19.2709841998005,3.84274122886454,1.10054778026467e-07,3.7910663420762e-05,0,203.533004524778,0,0,201.16884548777,0,767.930054110406,0,0,0,0,190.968576969569,12.5781378195894,0,0,0,116.453901034103,0,0,1.85189556470052,0,0,1.89278270851796,0,0,0,0,49.0917581871446,16.6927731936559,0,0,275.210880751409,20.021985272538,9.53104192651007,0,0,2.15630898160147,0,0,0,44.8238904694695,0,0,0,37.3518911984907,160.498214897267,0,0,1088.28644212393,0,0,0,0,137.297155275616,846.598625735093,0,0,0,0,0,0,0,0,50.9045874144404,0,0,301.92557878325,0,127.471943616333,0,224.606450086134,0,0,62.0046040770217,17.7364374849783,0,0,0,0,0,0,0,397.446513720407,0,0,0,0.928662807430361,0,18.4446295789834,0,0,56.5721784064944,"CH vs. HH","CH"
"LOC144619234",20.2683200946651,-16.0076447958618,3.52606615782577,4.9427075431943e-07,0.00015287676747587,0,19.0498871230088,0.950045191822,1.74941379128385,17.342141852394,0,0.654671827886109,0,0,0,0,83.8139865588663,35.6380571555033,0,0,0,21.7881492257354,0,0,0,0,1.05955076358023,0.946391354258981,0,0,0,0,4.3637118388573,250.391597904839,0,0,17.8274254737755,1.0010992636269,7.79812521259915,0,0,0,0,0,5.3463913505833,0,0,0,0,1.00951057293218,9.30424434187056,0,0,75.560871584304,0,0,0,0,50.3752152450103,58.9507747126951,0,0,0,3.27187136715526,0,0,0,9.72964585377727,0,0,0,23.2250445217885,0,124.596636617468,0,23.2151369598072,0,0,0,0,0,0,0,0,0,0,0,17.2802832052351,0,0,0,0,0,5.76394674343233,0,0,992.68162109509,"CH vs. HH","CH"
"LOC144622046",14.9732307861746,21.0081999301388,3.44690012887287,3.67408295697313e-10,1.83569902509844e-07,0,0,0,0,0,0,0,0,0,0,22.1925873488014,6.36561923231896,0,0,27.0498671959729,0,78.1368110164304,0,291.329178209586,0,10.022698920976,188.60003591728,102.21026625997,0,0,0,0,0,0,28.3721358612988,0,0,105.115422680825,0,0,0,0,0,0,0,0,0,0,0,0,68.6188020212954,10.2847483966655,0,0,0,0,0,1.91161335429392,0,0,0,0,0,18.5406044138798,0,83.2381576368552,103.748862873175,11.6755750245327,0,0,62.0731802945189,13.7238899446932,0,0,66.4593984667442,3.48227054397107,0,0,26.9585235117486,0,0,0,13.6024941773819,0.989483751231176,0,4.00493699563363,0,18.3603009055623,0,0,5.04801047332626,0,0,0,0,5.42175689909071,0,"CH vs. HH","HH"
"LOC111102792",7.77827567443356,-24.4987982719346,3.07163633297882,4.16098570727142e-16,5.68981945582204e-13,1.88867019720633,0,14.25067787733,3.49882758256769,2.3122855803192,0,0,0,0,0,0,45.6202711649526,10.4817815163245,0,4.00738773273672,0,3.0052619621704,0,0,0,0,3.17865229074068,1.89278270851796,0,188.711980898085,0,0,0,2.08659664920699,0,0,3.3426422763329,0,0,24.8753253693051,0,0,0,0,0,1.94886480302041,4.64861233394763,0,0,0,10.4672748846044,0,0,2.098913099564,0,0,0,0,0,0,0,0,0,0,0,0,2.03429142888579,35.9996896589759,0,0,0,4.22273536759791,0,0,0,0,0,0,0,6.65116405686685,0,218.820250068061,0,3.9579350049247,0,97.1197221441155,0,4.32007080130877,0,0,1.00960209466525,0,0,2.30557869737293,0,10.8435137981814,0,"CH vs. HH","CH"
"LOC144619407",11.9438706104724,-17.6939360281969,4.43154425274941,1.75931979798754e-06,0.000481146186015941,5.666010591619,0,9.50045191822,0,0,0,0,0,0,3.99182981076607,0,126.251448107659,0,0,0,0,0,0,2.73977283582683,0,0,4.2382030543209,0,0,22.3327788045071,0,0,0,0,3.40465630335585,0,0,4.0043970545076,0,0,0,0,0,0,0,0.974432401510207,0,0,0,0,0,3.08542451899964,0,0,23.7542741032757,2.30829413732932,0,0,0,0,0,0,0,2.18124757810351,7.51513863950682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842.502258359213,1.13354118144849,0,0,24.0296219738018,0,0,0,0,0,0,0,9.22231478949172,0,0,0,"CH vs. HH","CH"
"LOC144619421",140.440413018684,-23.6140694792737,3.87154459828855,2.93049693214965e-10,1.49288707439569e-07,0,0,0,338.511568613424,0,0,0,0,0,851.257707145864,0,1.06093653871983,475.872880841132,0,0,644.730577252676,0.7513154905426,445.789761664738,0,0,636.441381481977,0,0,0,8.93311152180282,892.437180310996,0,226.913015620579,0,0,0,0,0,0,4.52278643078275,4.21139871695681,796.756168701745,0,0,0,0,527.617499903056,0,456.797663960489,0,0,0,0,0,728.824319077776,635.935034834228,0,0,0,311.129088761446,0,0,0,0,951.917561004198,0,564.515871515807,11.6755750245327,0,0,0,2.11136768379895,0,0,0,0,0,0,0,1811.33367815341,0,0,0,0,0,0,0,0,722.946149131066,0,0,0,561.737309228467,0,0,305.787089108716,0,"CH vs. HH","CH"
"LOC111103782",145.42793309412,-3.84269149603749,3.07242475114519,0.000144453135147966,0.0236040056872913,16.0536966762538,0,830.339497652428,12.2458965389869,0,8.13709549592329,40.5896533289388,0,6.6194775492358,2.99387235807455,55.4814683720034,18.0359211582371,1.04817815163245,10.6060374617572,1723.17672507679,3.21828907114481,103.681537694879,5.28604460472022,352.517438209718,0,5.72725652627201,115.491033230245,223.348359605119,2520.16139800754,1870.37022487747,18.8101513414496,0,5.45463979857162,8.34638659682796,88.5210638872522,7.42775802910361,1.11421409211097,237.260525479576,0.866458356955461,17.3373479846672,1825.64134380078,6.46892694480442,0,12.2926004226606,5.3463913505833,211.451831127715,216.935242250889,0,3.72136589784513,65.6181872405918,237.258230717699,81.2495123336571,15.6763187174094,1.049456549782,8.6379178557366,0,0,21.9835535743801,0.987749318529613,9.82512911878252,0,0,0,62.1655559759499,12.5252310658447,38.0000284863904,73.2344914398885,17.5133625367991,0,1114.55191599312,127.35704232841,64.3967143558681,3.54972177272141,0,90.1948979191528,2.32151369598072,6.29441081571036,3.44988718287002,76.8317920084834,28.8217109130897,0,181.611948437054,38.5404001692486,1.97896750246235,18.2930957169679,9.01110824017567,1.84125271311613,21.6003540065439,0,1.23881107677016,79.758565478555,25.0738958006198,2.12377054528721,0,227.717447962968,1.08435137981814,13.8761947034798,"CH vs. HH","CH"
"LOC111103547",297.594322485388,-2.1143439444685,2.33681861277625,0.000322295227965196,0.0440713279882303,668.589249811042,597.564880279645,135.856462430546,133.830155033214,108.677422275002,127.868643507366,1255.66056588556,66.0362238558895,16.5486938730895,22.9530214119049,48.420190579203,117.763955797901,268.333606817907,3.97726404815894,19.0350917304994,45.0560469960273,84.8986504313138,5.28604460472022,42.0098501493447,0,4.29544239470401,49.7988858882706,0.946391354258981,1.18931637470861,222.211149104845,548.629414125612,309.379753463165,8245.23351952086,28.1690547642944,254.214337317237,14.8555160582072,132.591476961205,160.175882180304,413.300636267755,17.3373479846672,54.7481833204385,46.3606431044317,1744.83621810365,33.8046511623166,565.648204891713,98.4176725525309,33.315055059958,291.760177965947,14.8854635913805,9.08559515638963,75.5969852776983,0,39.5315863308585,737.767954496746,132.80798703195,70.4029711885443,51.7627087825937,59.2600139831116,95.8116838973725,255.453357088345,58.8890380008801,95.7349082987364,19.391296700246,143.962340154831,16.2828003855981,115.80961062519,22.3772057177437,39.8915480004868,923.005820854287,51.3510830405209,31.0365901472595,1902.34228310286,9.22927660907566,1498.99338207477,71.2064983572259,27.8581643517686,31.4720540785518,0.689977436574005,2051.54363924407,42.1240390268234,1.0132884649943,19.4900627590985,300.388413083849,3.9579350049247,115.85627287413,48.0592439476035,81.9357457336679,228.963752469365,16.337766082058,37.1643323031048,24.2304502719661,3.71465122972145,26.5471318160901,332.003332421702,33.1627351402381,20.6026762165447,350.10706636472,"CH vs. HH","CH"
"LOC111102542",15.3697479132957,-17.8213656562777,3.49737781576764,7.74944692598681e-08,2.83575183921216e-05,0,0,8.550406726398,0,0,44.1728041207265,0,0,0,0,10.0875397040006,0,1.04817815163245,0,0,2.14552604742987,0.7513154905426,0,1.82651522388455,38.8898068587109,0,1.05955076358023,0,0,0,0,0,13.0911355165719,0,0,0,0,2.0021985272538,0,0,0,0,0,0,0,0,4.64861233394763,0,0,1.00951057293218,0,0,3.40789537334987,0,0,0,0,0,35.5589754670661,9.82512911878252,35.1576346273911,0,0,0,0,0,0,0,0,0,0,6.33410305139686,0,3.83374266515287,0,0,0,0,355.852510355081,1.10852734281114,0,6.20138360516771,779.87633283656,40.5688338004782,0,7.00863974235885,0,0,0,0,0,0,0,0,0,0,0,"CH vs. HH","CH"
