"Gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","B1_B1_O01","B1_W5_O50","B2_B5_O51","B2_C4_O40","B3_B4_O41","B3_C3_O30","B3_C6_O66","B3_H4_O41","B3_W1_O06","B3_W4_O41","B4_B2_O19","B4_B3_O32","B4_C5_O56","B4_H1_O07","B4_H5_O55","B4_W2_O19","B4_W6_O67","B5_B6_O69","B5_H2_O21","B5_W3_O33","B6_C2_O24","B6_H3_O35","B6_H6_O72","C_W5_W52","C1_C4_W37","C1_H2_W13","C1_H6_W62","C2_B2_W16","C2_C1_W03","C2_H1_W04","C2_W2_W15","C3_B3_W30","C3_C2_W17","C3_W3_W29","C4_B1_W07","C4_B5_W56","C4_C6_W67","C4_H5_W56","C5_B4_W46","C5_C3_W33","C5_W1_W09","C5_W4_W45","C6_B6_W71","C6_C5_W59","C6_H3_W36","C6_H4_W48","C6_W6_W72","H1_B2_B13","H1_B6_B61","H1_C6_B62","H1_W4_B38","H1_W5_B49","H2_B5_B51","H2_C1_B04","H2_H1_B03","H2_W2_B16","H3_B4_B41","H3_C5_B54","H3_H4_B41","H3_H6_B66","H3_W3_B30","H3_W6_B66","H4_H2_B19","H4_W1_B07","H5_B1_B09","H5_B3_B34","H5_C2_B22","H5_C4_B46","H6_C3_B36","H6_H3_B35","W1_C1_G02","W1_C6_G61","W1_H5_G49","W1_W1_G01","W1_W6_G62","W2_B2_G04","W2_B6_G64","W2_C2_G15","W3_B5_G54","W3_C3_G29","W3_H2_G18","W3_H3_G30","W4_C5_G55","W4_H1_G08","W4_W5_G56","W5_B2_G21","W5_C4_G45","W5_H4_G46","W5_W2_G22","W6_B3_G35","W6_B4_G48","W6_H6_G71","W6_W3_G36","W6_W4_G48","pair","DEG_group"
"LOC111102506",942.670097664698,1.73799345359179,1.55680503465203,0.000130368043115952,0.0465052894727626,816.849860291739,288.756183759292,10689.9084983811,123.333672285511,1464.83291513221,83.6958393866396,114.567569880069,666.553134545384,2337.77882113844,110.773277248758,128.111754240808,475.299569346483,3408.67534910873,2506.93006554221,318.181123852715,165.30474397539,2287.13076656024,277.986731500762,112.768951567365,664.851541493977,75.0017703703711,1591.46140723783,455.606828339497,279.185449506399,132.047361260383,308.032941049529,661.050252613409,229.901849728828,238.37456414375,1442.20676274234,174.230820208784,737.675532393768,94.703914871071,451.256707304941,906.995932845972,6559.95622050979,860.083219587186,157.92745188588,1781.11121880282,112.950750350671,119.852854120941,133.659783764582,3497.23788902013,134.034988962157,2332.59663910688,338.644296703907,312.948277608976,831.566838054681,911.228707944559,851.973843337468,68.21467573583,200.831590145876,3274.31523380164,55.4600451242075,486.505598667803,123.468664816202,1139.71497777877,1177.7807600176,1624.30227746856,65.9304087808365,3988.41119656226,275.555083448584,587.190916373033,110.868882874276,1883.65943729128,1577.08174593417,331.44789962518,732.03543657674,81.2876558262597,3588.76871222134,39.295862317817,482.169717447501,160.184445022669,92.6177591454525,166.284562214335,2248.34086087983,2186.01592002357,147.940115889168,512.057103398134,283.385295362122,438.341301795411,2189.07378746383,465.573925742409,359.964905414204,111.241823133701,228.728725148812,273.777247966206,1128.73514183575,178.303259026629,278.213941432625,791.966282547602,233.244570486341,284.100061512353,202.80592258932,"CW vs. CB","CB"
"LOC111137262",322.688893302367,-4.13437710124255,3.06479692751522,2.00411960317541e-05,0.0172109337921586,4.72167549301583,8.02100510442476,33.25158171377,2155.2777908617,6.93685674095759,2.32488442740666,6.54671827886109,0,5.51623129102983,4.98978726345758,53.4639604312033,6.36561923231896,0,4.46868104374725,2.65150936543929,0,4722.30283039314,6.0105239243408,5.28604460472022,10.045833731365,0.925947782350261,0.715907065784001,1962.28801415058,1667.54156620432,3.32892507379116,2.97329093677152,0,11.4950924864414,8.11487877936172,1564.39069423034,1874.80708931248,4.5395417378078,2.78540926091385,7.79949864477676,6.00659558176141,0,1.50759547692758,0,4.31261796320295,0,1.02438336855505,2.13855654023332,1.94886480302041,3.87384361162303,1.48478462069184,1.86068294892256,2652.99378566577,10.4672748846044,0,0.681579074669974,1790.37287392809,0,9.23317654931729,3.69733634161384,1.91161335429392,1.97549863705923,2341.65577330983,1.75788173136955,0,2.9086945050369,14.1781092576728,8.7676617460913,11.7619135791208,4.06858285777158,10.702610439155,4.80231956740004,0,7.49159072520056,1656.36794794028,6.38949919089853,10.5427923291704,6.10341414490508,5.22340581595661,8.9920154510148,8.96970667546206,2.69585235117486,11.0852734281114,1.0132884649943,0,6.80124708869093,0,12.1953971446453,0,10.1268899221387,1.08001770032719,77.6043888897754,2.47762215354032,5.04801047332626,2418.23795054866,2.12377054528721,0,12.1596695514206,3375.58584537388,1638.45837460319,"CW vs. CB","CW"
"LOC144622074",201.360548529976,2.44963372306519,0.6913602677359,3.19848544800015e-06,0.00463520513017372,162.425636959745,42.11027679823,128.25610089597,223.05025838869,175.733704104259,210.402040680302,185.926799119655,156.836031657737,153.351229890629,137.718128471429,120.041722477607,143.226432727177,115.299596679569,332.91673775917,123.295185492927,160.295509309469,135.168140988082,144.252574184179,187.654583467568,40.1833349254601,87.9650393232748,113.829223459656,67.8112488691345,66.2473947981287,249.669380534337,48.1673131756986,116.130449783437,88.8257146679563,182.584772535639,290.18683728401,181.533908481008,86.2512930183483,215.404982844005,135.934119237538,111.122018262586,2253.65818644115,96.4861105233653,128.447660867183,15.0941628712103,187.127362521261,179.267089497133,99.4428791208493,2153.49560733756,115.440539626366,163.326308276103,124.665757577812,92.8749727097607,94.2054739614394,55.5376413419934,99.5105449018162,91.302719831034,164.120439258995,32.3161179226105,150.666455920764,327.841690261408,57.2894604747176,201.415146935042,77.3467961802604,45.7400117427296,82.4130109760456,174.49980624828,103.959417846511,127.571524204311,172.914771455292,129.404289855238,117.176597444561,162.222739605282,69.5647710197195,154.129840917324,209.433584590563,197.437747255373,145.125625223299,159.023688174679,112.400193137685,136.615532441653,233.191228376625,117.503898337981,229.003193088712,87.7052824159434,148.493894769752,61.3479925763329,249.328119401637,103.127127637566,98.5070201517131,206.283380762494,160.926995908271,195.732150129685,173.651560282424,90.080292320745,147.602052897461,148.709825980554,1801.8419426196,132.290868337813,162.244738071456,"CW vs. CB","CB"
"LOC111104706",22.1674564401782,-2.29102770446726,2.07298391714165,0.000105174209918713,0.0443133295721201,0,0,6.650316342754,27.9906206605415,6.93685674095759,39.5230352659131,21.6041703202416,0,4.41298503282386,0,24.2100952896015,23.3406038518362,3.14453445489735,13.4060431312417,1.32575468271965,14.0258570645785,17.164208379439,9.0157858865112,5.28604460472022,43.8363653732292,20.3708512117057,25.05674730244,14.8337106901232,23.6597838564745,7.76749183884603,0.594658187354303,29.0326124458592,7.31505885500817,2.02871969484043,5.45463979857162,13.5628782198454,2.2697708689039,4.64234876818976,8.91371273688773,9.00989337264211,0,4.52278643078275,0,7.54708143560516,8.42916047393067,16.3901338968808,3.20783481034998,1.94886480302041,17.0449118911413,175.946977551983,0,589.554174592394,2.32606108546764,15.4271225949982,23.8552676134491,7.346195848474,0,0,5.54600451242075,40.1438804401724,23.7059836447107,4.91256455939126,9.66834952253255,0,13.5739076901722,5.45311894525876,3.75756931975341,0,13.2228942877576,31.1348667320873,3.84185565392003,2.33414013820549,12.8427269574867,14.7795737865927,19.8784419272399,9.58435666288218,5.4252570176934,1.16075684799036,0,1.37995487314801,16.1751141070491,3.32558202843343,28.3720770198404,77.0743390927987,223.307612745352,3.9579350049247,10.1628309538711,44.0543069519699,0,2.16003540065439,94.7590432759363,0,5.04801047332626,14.8586049188858,6.37131163586163,1.15278934868647,7.73797153272222,8.67481103854514,4.26959837030146,"CW vs. CB","CW"
"LOC144622706",115.605718840017,-2.10825077177914,2.23292750312704,0.000136972837056814,0.046734032669719,16.0536966762538,690.809064618583,413.26965844257,17.4941379128385,5.78071395079799,2.32488442740666,15.7121238692666,276.526687396537,4.41298503282386,32.93259593882,15.1313095560009,3.18280961615948,8.3854252130596,0,7.95452809631787,7.01292853228926,370.103243181653,3.756577452713,11.4530966435605,969.879583882697,3.70379112940104,11.454513052544,482.095597429003,570.673986618165,15.5349836776921,5.94658187354303,4.46655576090141,0,22.3159166432447,12.0002075568576,1123.63229559796,19.2930523856832,0.928469753637951,3.3426422763329,17.0186874816573,6.06520849868823,6.78417964617412,7.36994775467441,2.15630898160147,7.5862444265376,3.07315010566514,12.8313392413999,8.76989161359186,5.42338105627224,474.388686311043,4.65170737230641,11.104616302254,9.30424434187056,21.5979716329974,753.826456584992,0,17.2758357114732,4.61658827465864,1.84866817080692,17.2045201886453,3.95099727411845,31.1129088761446,1.75788173136955,12.7646544398315,448.908518610696,18.5406044138798,3.75756931975341,0,15.2571857166434,25.2970792198209,10.5651030482801,425.980575222503,316.787264951338,9.50115457709529,21.2983306363284,480.176268810397,10.1723569081751,3.48227054397107,12.5888216314207,378.797612679129,0,12.1938007709226,12.1594615799316,30.1210060822432,6.80124708869093,7.91587000984941,14.9054853990109,12.0148109869009,21.1744062008355,0,9.80265964923479,3.71643323031048,665.327780384402,7.42930245944289,12.7426232717233,5.76394674343233,6.63254702804762,687.478774804702,579.597978768424,"CW vs. CB","CW"
"LOC111104612",5036.08745640223,27.6378617554765,3.29355162539548,1.76395876415731e-17,1.36336372881718e-13,0,0,1998.89508359349,0,0,12520.6650837985,13.0934365577222,0,0,7073.52242467747,0,16475.2835097802,0,0,0,7046.99132801752,0,2.2539464716278,0,0,12788.2648220394,4.29544239470401,6815.03051134801,0,248.559738843073,0,1449.39734441251,0,38608.5645125082,0,0,15916.7682181886,5996.98613874753,0,6.00659558176141,0,63865.5133913447,9318.77251094617,0,0,0,0,238.735938370001,0,0,392.604102222661,0,0,10.2847483966655,1400.6449984468,4193.62837292887,0,0,0,64381.226159265,1095.41399424934,0,12883.5152092075,1561.54272647272,0,0,0,0,2789.01354900242,0,0,2038.8714107225,25.6854539149734,0,149.798258808843,35311.6452530568,0,0,20545.8561040237,0,0,2667.11678680361,10.132884649943,5875.36800992461,0,874.70363608836,1095.5531768273,0,9584.64099812603,0,0,41975.8745252801,185.766785418407,39.9325007195055,25617.982202527,37876.0468404425,35.3735841495873,0,386.398652512283,"CW vs. CB","CB"
"LOC144623855",1210.91610882772,1.40255532579337,1.3421827248314,0.000156264738183131,0.0496343901952364,1142.64546930983,531.391588168141,92.154383606734,321.017430700586,1211.63764408726,255.737287014732,625.86626745912,689.253086495846,920.107379343776,1235.4713264321,624.418707677639,450.898028955927,1275.63281053669,2877.83059217323,1144.12629118705,288.531916757044,459.142574149992,616.078702244932,1826.32841093083,1639.29741343639,275.932439140378,4245.32890009913,81.5854087956774,390.859629308959,1883.06195007453,747.485341504359,489.087855818704,1580.05271268176,1067.10655948607,1021.10857029261,543.558427118421,927.201399947244,130.914235262951,345.406368554399,461.506760532001,6035.74891455174,443.233070216709,476.940904695358,4416.12079431982,1371.42440910852,482.484566589428,255.557506557882,1427.54346821245,778.642565936228,1554.56949786436,1596.46597017556,237.234984639063,917.631098216984,89.4773110509894,404.176391279295,474.354360501464,1183.39474623591,5483.3527232258,1470.6155298769,274.316516341178,390.160980819197,3150.59140408959,798.957246907462,448.890347800742,31.995639555406,1127.70499787951,928.119621979093,2100.85871774758,98.6631343009609,1378.69081748024,500.401698923084,81.6949048371923,2388.74721409252,924.779045503942,3172.03137610385,479.217833144109,1312.9121982818,904.809963008484,135.779433310324,314.629711077746,2619.02055916637,3898.69066466679,111.461731149373,3318.62614070832,1346.6469235608,556.089868191921,3250.75086111156,878.082436292673,2033.66362163677,570.249345772758,2599.33858365543,1465.5135038191,1177.19604237968,3150.95290561122,619.079113951222,144.098668585808,2938.21833342509,636.514259953249,51.2351804436176,"CW vs. CB","CB"
"LOC144620744",136.406845464537,4.38256561250161,1.07067751002621,8.44438608497921e-07,0.00217555533502681,36.8290688455235,17.0446358469026,45.602169207456,111.962482642166,62.4317106686183,22.0864020603632,19.6401548365833,3.09544799324482,27.5811564551492,32.93259593882,64.560254105604,61.53431924575,45.0716605201953,11.1717026093681,273.105464640247,15.0277039977627,49.347099090887,12.7723633392242,49.336416310722,26.484470746326,64.8163447645182,26.488561434008,13.7741599265429,15.1422616681437,28.8506839728567,15.4611128712119,26.7993345654085,2853.91796186104,31.4451552700266,34.9096947108584,13.5628782198454,7.94419804116366,16.7124555654831,14.4847831974426,5.0054963181345,32.9254175643075,18.091145723131,28.4269413394584,23.7193987976162,9.27207652132373,18.4389006339909,24.5934002126832,9.74432401510207,1912.90397541945,2.96956924138368,49.3080981464479,6.05706343759309,12.793335970072,6.17084903799927,12.9500024187295,2.098913099564,41.0301098147489,108.489824454478,12.016343110245,8.60226009432265,18.7672370520627,70.4134253512747,7.03152692547822,5.31860601659647,10.6652131851353,21.812475781035,36.3231700909497,26.2381149072696,146.468982879777,14.5944687806659,18.2488143561201,47.8498728332126,14.9831814504011,19.0023091541906,40.4668282090241,1087.82448123713,18.9883995619269,28.4385427757638,8.09281390591332,28.2890748995342,5.39170470234971,455.604737895379,1706.3777750504,2052.65797331051,7.93478827013942,43.5372850541717,31.843536988796,47.0580096986951,8.2856372090226,3.24005310098158,26.1404257312928,56.9853095314274,48.4609005439321,26.9312214154805,19.1139349075849,53.0283100395774,36.4790086542619,13.0122165578177,12.8087951109044,"CW vs. CB","CB"
"LOC111103088",14.3325634315142,-2.85740299284259,1.0746100480759,1.09580894891795e-05,0.0120992962374098,2.8330052958095,10.026256380531,8.550406726398,6.12294826949346,16.1859990622344,5.81221106851664,11.78409290195,4.12726399099309,2.20649251641193,2.99387235807455,16.140063526401,14.8531115420776,6.2890689097947,4.46868104374725,13.2575468271965,6.01108159910508,4.29105209485974,3.0052619621704,0.881007434120036,26.484470746326,18.5189556470052,8.59088478940801,7.41685534506158,0,3.32892507379116,6.54124006089734,26.7993345654085,3.13502522357493,8.11487877936172,2.18185591942865,3.12989497381048,17.0232815167793,11.1416370436554,445.685636844386,5.0054963181345,3.46583342782184,2.26139321539137,12.6341961508704,9.70339041720663,8.42916047393067,16.3901338968808,11.7620609712833,10.7187564166123,14.7206057241675,8.16631541380513,9.30341474461282,15.1426585939827,9.30424434187056,16.4555974346647,2.04473722400992,15.74184824673,6.47843839180245,5.77073534332331,2.77300225621038,16.2487135114983,12.840741140885,3.27504303959417,11.4262312539021,67.0144358091155,7.75651868009841,8.72499031241402,6.26261553292235,21.7143019922231,19.325768574415,13.6215041952882,9.60463913480007,1.16707006910275,6.42136347874334,11.6125222608942,9.93922096361994,2.87530699886466,6.78157127211675,6.38416266394697,20.681635537334,4.13986461944403,2.69585235117486,22.1705468562228,5.06644232497149,0.885911943595387,2.26708236289698,17.8107075221612,10.8403530174625,3.00370274672522,9.20626356558067,10.8001770032719,27.7742023394986,2.47762215354032,7.06721466265677,12.0726164965947,16.9901643622977,1.15278934868647,3.31627351402381,2.16870275963628,7.47179714802756,"CW vs. CB","CW"
"LOC144621033",385.025149874983,1.8842588874728,1.69255875246455,0.000126736999289776,0.0459164187895632,38.7177390427298,201.527753248672,133.956372046902,87.4706895641923,187.295132005855,77.883628318123,81.1793066578775,119.6906557388,262.57260945302,70.8549791410977,64.560254105604,136.860813494858,51.36072942999,15.6403836531154,173.673863436274,276.509753558834,46.1288100197422,256.949897765569,92.5057805826038,79.453412238978,121.299159487884,81.6134054993761,165.289919118515,52.9979158385029,79.8942017709877,42.8153894895098,224.444426985296,118.085950087989,103.464704436862,66.5466055425738,88.6803575912971,197.470065594639,120.701067972934,94.7081978294321,119.130812371601,77.9812521259915,49.7506507386102,152.663203489684,50.6732610676346,113.793666398064,48.1460183220873,97.304322580616,4505.7754245832,52.6842731180732,115.070808103618,215.839222075017,51.4850392195413,131.422451328922,91.5342607303225,83.1526471097369,138.528264571224,167.359658454897,79.6361477378616,48.9897065263833,187.338108720804,106.676926401198,3748.28675881553,102.836081285119,17.0195392531087,61.082584605775,124.3311119519,73.8988632884838,110.381035127134,117.988902875376,53.513052195775,92.2045356940807,95.6997456664253,120.935678849666,4380.03226004093,139.859037845223,69.9658036390399,134.275111187912,147.996498118771,99.8113715062643,146.965193990263,126.705060505218,146.325609251071,29.3853654848347,49.6110688413417,44.208106076491,141.496176426058,405.15819402766,202.249318279498,104.030778291062,63.7210443193044,166.645214036991,107.776563679004,184.757183323741,172.731282182047,4638.31487090727,63.4034141777556,4138.70934550171,4824.27928881091,48.0329816658915,"CW vs. CB","CB"
