"","Gene","log2FoldChange","lfcSE","pvalue","padj"
"LOC111131752",3947.89869912492,-0.0296712278033754,0.140900039961072,0.653552093049667,0.92145271812378
"LOC111131721",789.334099355523,0.044455214436983,0.127829350856457,0.546922678044297,0.881415074522145
"LOC111131773",100.955628728092,0.0597917626972775,0.161528478636464,0.278738259301846,0.748842142872231
"LOC111103463",920.478418872053,0.0895579058028412,0.175511616510615,0.112724779231778,0.582873618247231
"LOC111132366",3095.5044438761,0.0694156775419975,0.148510109909605,0.288294015883108,0.757028251209838
"LOC144625042",6.74319113539109,-0.0225868266318264,0.204715518847629,0.336552505292783,0.781482115838112
"LOC111132349",3923.49749734463,0.0496159406778187,0.151228079291332,0.412294274009397,0.825012527366955
"LOC111099207",6462.90766585724,0.0239308188986078,0.144427473338507,0.704438253659842,0.93675735838899
"LOC144625791",15.900254100917,0.0573765586562953,0.214269918675572,0.101876147262229,0.570992321935153
"LOC111132126",457.156802970059,-0.0270942783782408,0.153944746548606,0.621673290621965,0.909718183016227
"LOC144625960",29.0962381243551,-0.0167793644459832,0.177958845361166,0.565790892887319,0.888667219547882
"LOC144617624",899.557965270157,0.0281530797793982,0.165308373255095,0.519103813506048,0.873663437062856
"LOC111132148",68.3598469903958,-0.0624698051252368,0.16760757357149,0.228865479437046,0.707558800011223
"LOC111129349",186.253000171597,0.0224171395636302,0.162933047611042,0.617607266018759,0.908027996817263
"LOC111132141",67.2986613651552,-0.0241161269043354,0.14442499481483,0.702318687269209,0.936065951523294
"LOC111109745",35541.6665417564,-0.0304782896484217,0.143052285984838,0.636992950218796,0.916484371866841
"LOC111109754",1703.85254259535,0.00119278703098665,0.172094120798346,0.969817712070589,0.994723823637847
"LOC144625963",35.93816432764,0.0101391231348312,0.183184130934407,0.679054089144615,0.928371709319418
"LOC111121733",7931.99599693932,0.0184773672211181,0.107964651110182,0.809498068887057,0.959296136977476
"LOC111121766",175.999527731703,-0.0061544402862478,0.165685032863614,0.875791231614676,0.974268313250949
"LOC144617526",150.108681592819,-0.0381627980183036,0.16482212945708,0.414480884045339,0.825386659435067
"LOC111134552",282.095057801371,-0.00205774905474443,0.176367364691289,0.940303547091426,0.988637092269771
"LOC144625964",378.385122218284,0.00103060342000207,0.171500882812477,0.974443065237601,0.99557747811747
"LOC111134573",405.682300519316,-0.0833350772420618,0.13637413682116,0.251585894859761,0.729493042751487
"LOC111104153",2010.95968696156,-0.165667640026217,0.127882300155916,0.0384426682110991,0.440090687768399
"LOC111128971",2285.28052449539,-0.0792814635260955,0.127589520779838,0.29207979524515,0.759543102915137
"LOC111134791",1484.00429800933,-0.156483008100283,0.149032415538402,0.0445480969952846,0.45994296086146
"LOC111100652",3959.79517462784,0.211330974646473,0.115071741243988,0.00854362935489825,0.282536527578827
"LOC111113346",1802.77580463055,-0.0993174473741097,0.15065640767153,0.151149452601115,0.629207357740871
"LOC111102448",5510.47299674079,-0.118860687117956,0.156567526544742,0.092520558885028,0.554945300755181
"LOC111102439",116.374230492192,-0.0135649253056739,0.156578902627758,0.789099358536596,0.955001580774864
"LOC111119406",1048.90676980734,0.063852013792285,0.164353442564979,0.240653766951842,0.718775673444792
"LOC144625793",6.13017595053927,0.00295662758747806,0.1838470096827,0.897425265782673,0.979637224376662
"LOC111103171",120.05351317433,0.0406361465294918,0.196037161556936,0.198296535285074,0.677921113242873
"LOC144625044",33.7604881433421,0.0215084937503017,0.185582213552796,0.428206934443523,0.831558919745524
"LOC111101640",682.661581700577,0.0668867218085797,0.155151788640766,0.272832389318165,0.742988509748703
"LOC111103230",1163.53875175738,0.130617849566518,0.167291022043652,0.0625850601696271,0.501798969631601
"LOC111113958",534.185858774873,0.0153047288319832,0.16117671156796,0.737882897282186,0.944200142584904
"LOC111135210",1971.03567367749,0.0426339577913514,0.131874988913309,0.553982841488665,0.883511080879092
