"B1_Nu_O03","B2_Nu_O12","B4_Nu_O32","B5_Nu_O36","B6_Nu_O47","C1_Nu_W01","C1_Nu_W05","C2_Nu_W15","C3_Nu_W21","C4_Nu_W29","C6_Nu_W42","H1_Nu_B08","H2_Nu_B14","H3_Nu_B18","H4_Nu_B28","H5_Nu_B35","H6_Nu_B45","W1_Nu_G02","W2_Nu_G15","W3_Nu_G21","W4_Nu_G27","W6_Nu_G41","W6_Nu_G45"
9.7841264435067,10.5773162862768,10.1490472933778,9.82766441354819,10.1033232388337,10.566914496103,10.2290003240881,10.0750245644082,10.2275834338856,10.194973702449,9.98000272707978,10.3273594709696,10.0460140034617,10.3826304456014,10.3918927238787,10.2834293074138,11.3337184357473,10.5022802514037,9.91762469803037,10.0481205073292,10.2527394905371,10.0473466403229,10.1709504720557
17.3232826748335,17.0479031290934,17.2327914725765,16.5721518308274,16.8910245183005,17.1218525632864,17.2158927093818,17.1185830394888,16.9975873307013,17.0906782173756,17.5837479135741,17.1537041752655,16.3865093789827,17.2327021499119,17.193626984285,16.5588048700845,17.0367336775402,16.5415523176415,17.6557341964989,17.8510918992136,17.0440506670069,17.1258141663747,16.9482152753988
11.9826024062304,12.1805740049217,12.6917676655897,12.5357932193349,12.4577614102957,12.3670514107163,12.5015628476896,12.6111186901824,13.0378148412999,12.6006172557097,12.6101207133351,12.3456709949426,13.2382931083763,12.9906434006307,12.4952920800909,12.8744579397255,12.7598011714312,12.8238604927148,13.1590812530951,12.2720079890591,13.0654883188467,12.2886544860476,12.8739925941274
9.76003296577378,9.78324831527946,10.0508071740119,9.6825325662658,9.83416819227629,9.43535112084083,10.353327291583,9.83346833968146,10.1377038884564,8.98651240003312,9.75935564799397,9.47210225445536,10.1430973351231,10.9341988354633,9.81283689847248,9.19686456263569,9.91595129510093,10.3655023813589,9.74410269451654,10.2532236070534,9.80044731125176,9.18915834488469,8.70412287984322
5.94554190023935,5.75671982122919,6.40834614630636,6.02308622023397,5.61280712066961,6.3021586997319,6.03137061755186,5.99240725436715,5.84845371326178,5.74845190404079,5.98066780439553,6.3675853216918,5.93440035769926,5.72394963700587,5.95455700172749,6.05199461332445,6.35069861933628,5.83633891141178,6.07644261700989,6.31057481343168,6.4089638122816,5.52365481647041,5.45543526313275
5.62858429268982,7.06389533540129,6.33587610369486,5.18773315926378,6.86738249254196,5.98529453721076,5.73677174721546,6.5094438264817,6.29535471965214,6.08728705189326,6.57500895550187,6.09409909627736,5.50901410240968,6.69112152273256,6.55856407171016,5.53100579904406,6.37931952751355,6.32788715322368,7.01371980886196,5.90842345172563,6.19435815734457,5.42553329797011,6.90313243287364
10.1308833222415,10.0107356471308,9.75227416236963,9.19985688014988,10.0406056485318,10.3043397077367,9.3275261599638,8.95255681588663,9.76920269509707,9.31604400911166,9.88736485596849,9.28018210188464,10.5344646788203,10.3477866524237,9.72063882863747,10.2006282298366,9.24656180109346,10.5361775766537,10.1500953986114,10.441426686033,9.76712884239622,10.8631128668148,9.79061438310713
7.71257801786307,8.85619133715056,9.41469738931773,8.27434957417869,10.1213423019262,7.79757145615976,7.93571986633813,9.1993884838095,8.00868391027162,9.24798519790123,8.21916902744674,8.86555067798201,7.96571857174057,9.02539082844838,7.36180392391425,8.3984724408234,8.6761034003754,8.83702455727863,9.20853624289452,8.20901321659986,8.81253946447754,8.0185906071388,8.96768215379892
8.04084539956685,8.70446639366926,7.99296364463166,7.51805511116488,7.88374947889587,8.24400590780117,7.10925530860793,7.23672065650816,7.87821018990084,7.82870462710057,8.09682650070752,7.52839359773004,8.84048793411317,8.30243518078088,7.10872288610852,8.48542189078343,7.8385437915911,8.89070701738478,8.39476916466256,8.49501443287343,7.6590494709652,9.72188972446221,7.83392725241711
7.06783451852039,8.56434425285712,7.61582392794765,6.82985887631204,9.59304631968262,7.71301760002792,7.62644171419707,7.0140941932911,8.01754882374238,8.66115395135537,7.63805020872982,5.81224441090896,6.69539002676008,8.65536053539126,7.38805750890984,7.85127627869633,8.10112177660851,8.20650059389856,8.76088882173734,7.24229912190544,8.39193851065754,7.81895348062254,8.10713349212616
