"","Gene","log2FoldChange","lfcSE","pvalue","padj"
"LOC111126827",252.563998312447,-0.000426763458817679,0.0328655840108593,0.853415051019642,0.997763764827644
"LOC111125653",689.150147184153,0.00181073807230983,0.0301805480973035,0.445078015457382,0.977093137661042
"LOC111125556",127.064342690869,-0.00151360862610489,0.0324630059964153,0.520526196829137,0.988753040755945
"LOC111123941",397.361284010939,-0.513490530906374,0.813220813077667,0.00114965680334419,0.0892170516548677
"LOC111122849",1355.65894156049,-0.000155823381105423,0.0221014644823358,0.947775315907358,0.997763764827644
"LOC111123939",1250.125981199,0.000630018481253643,0.0226541839459557,0.789572327762153,0.996753837489976
"LOC111127378",1632.37757120696,0.0030217644724634,0.0535557763862891,0.363385220596852,0.966292909364259
"LOC144622195",14.3186929204807,0.0144867986422572,0.260076241729226,0.476141923631907,0.980792655939407
"LOC144622939",904.025219974744,0.00247466359270849,0.0444453897427599,0.387612826505468,0.968873840625943
"LOC111122929",792.08525600102,-0.000947040921815937,0.029509449986975,0.67115020387325,0.995112515406243
"LOC111125921",7924.9199316812,0.00353112551708308,0.0315699341774687,0.211773864444746,0.905672870033513
"LOC111125839",7688.65927910113,-0.000808193943741873,0.0248429787042576,0.71876957112186,0.995740405178047
"LOC111126346",129.751101398412,0.126920896749499,0.512575306807847,0.0136579767389042,0.364145174491141
"LOC144622941",15.4788355312809,0.019817964631109,0.200637732156102,0.139425671197295,0.838092972225518
"LOC111124123",236.567934585451,0.0110139026994545,0.149104737293341,0.260027496119681,0.930848308974733
"LOC144617457",383.177957169098,-0.000988679601093724,0.0361985676734229,0.688242925515949,0.995112515406243
"LOC111122516",107.772871422278,0.000155241490360948,0.0357902737505551,0.949543992869604,0.997763764827644
"LOC111126003",1592.27444484004,-0.000462253369764446,0.0355109498433871,0.849463448569433,0.997763764827644
"LOC111122832",261.473450789159,0.01108605945828,0.0787866530270578,0.0455807015975608,0.618681356620471
"LOC111126059",262.581535510449,0.00699005005353193,0.0546187362931126,0.0800204492700528,0.738150899021298
"LOC111126479",835.108492289142,0.00117636048600875,0.0257994724760686,0.605532778376066,0.992028789656087
"LOC111123974",120.830427344718,-0.00149670555149211,0.0356558485637435,0.541727911177908,0.990487201237029
"LOC111123973",2060.38479264194,0.00686610659579187,0.046605800149912,0.0751383426962882,0.72394524718082
"LOC144617568",33.6331974216665,0.000544227344105598,0.104872660519797,0.945825993977407,0.997763764827644
"LOC111127550",240.627601281408,0.00564583910167422,0.0603165737854104,0.140946664069974,0.838092972225518
"LOC144622943",184.26630168114,3.0495319365015,0.89761527108344,1.26264438747575e-05,0.00482270969560073
"LOC144622944",153.092740960416,-0.0296126916617429,0.229121715942561,0.0643412602233774,0.697791528908811
"LOC111127549",979.084233431087,0.0001859471373925,0.0264272371499895,0.931178087327949,0.997763764827644
"LOC111127551",1137.18310630027,-0.000722582080372232,0.044198991393125,0.806286499328726,0.996753837489976
"LOC111124900",1957.85851011789,0.00514185290880381,0.0339829062949184,0.12184779614709,0.815592159732068
"LOC144622946",176.811100645812,-0.00367367309740554,0.0463841395964424,0.229852045882754,0.91355328491105
"LOC111126731",2136.11397022942,8.79089242434185e-05,0.0232271686848963,0.969084724793298,0.998308540258044
"LOC111122518",9.00368669920517,-0.040446832904414,0.26913983212993,0.0436139299516722,0.610544766043056
"LOC111122517",1536.28872598229,0.00146345684756012,0.0337129301504368,0.539332296768738,0.990487201237029
"LOC111122558",1759.57330984411,-0.00429174649382148,0.0415664410587771,0.164034508943368,0.866622880977405
"LOC111126795",6892.89986027599,-0.00192923734678596,0.0288695698178478,0.421113516038456,0.97402784077543
"LOC111126794",333.123350317927,-0.03479291382427,0.137695788892686,0.00736197210670665,0.257232499885124
"LOC111124121",95.2478960454997,-0.0111209966405501,0.118019988920747,0.123591744478464,0.81808832758626
"LOC144622947",151.930820306737,0.00418150290574346,0.101552565696075,0.551852572627266,0.990487201237029
"LOC111124848",38730.5506563116,-0.00029483130174751,0.0355448719768003,0.903786965632425,0.997763764827644
"LOC111124120",544.043767409669,0.00414322872712831,0.0682203900526183,0.317593734452155,0.959885114923566
"LOC111126213",1903.49481830232,-0.00114285617961461,0.0285234462946095,0.610618297140215,0.992028789656087
"LOC111126214",10.3513337684731,0.00263061622243461,0.0518842409467534,0.418256434590577,0.973109588850948
"LOC144622950",466.622903357342,0.00163679859653362,0.0491603159893774,0.607116271488547,0.992028789656087
"LOC111124118",584.362027489379,0.00191246637796697,0.0346656904200632,0.437205898389837,0.974834472621747
"LOC111125554",745.209488267435,0.00294245501379038,0.0368576272215759,0.274212047069264,0.941536219515036
"LOC111123358",2289.93342550572,-0.00401518459307923,0.040888798141973,0.181445289485741,0.879681813955287
"LOC111125723",1720.21009520974,-0.000692511721123973,0.030706042551145,0.757053428491311,0.996753837489976
"LOC111124117",17.8037312939133,-0.0632027520186847,0.34712689383876,0.0277672840152172,0.514199288017602
"LOC111123646",404.131550507376,-0.00182958360203781,0.0317771603570974,0.44402369421405,0.976735579664726
"LOC111126960",122.964341318157,0.000164854672913606,0.0430454409313369,0.95460294063985,0.997763764827644
"LOC111127065",269.38577207019,-0.00423606319812057,0.0740125074929043,0.351313647535787,0.965524887013332
"LOC144622951",682.398716597627,0.0208864878941082,0.158182031086132,0.0488150437718211,0.63777859166337
"LOC144622198",153.420836507257,0.00228515179545968,0.0365137117097135,0.372469987604723,0.968426019485056
"LOC111127125",159.767057016846,0.00563215083418544,0.0799272295488189,0.240508291070849,0.921508280313651
"LOC111126241",3256.16324983374,0.00249478658706614,0.0315316522062992,0.324574552360563,0.959969747577499
"LOC111126266",5288.1820683127,0.000751081348204106,0.0256714020807037,0.733986631683402,0.996668062175879
"LOC111126261",240.596773470792,0.00101619644827138,0.051049301048101,0.764883978869202,0.996753837489976
"LOC111126268",182.348100623121,0.000293496460957934,0.0323989436250422,0.897975933137385,0.997763764827644
"LOC111126258",49.0919222082059,-0.115272274304674,0.519967469079372,0.0196872545863544,0.438700946548253
"LOC111126259",28.9883724236627,-0.222706395586195,0.660419758736197,0.00624750794300981,0.235679524177276
"LOC111126264",8.09437212863332,-0.0640583726159259,0.447567358190088,0.071698013835811,0.721272537689797
"LOC111126270",410.642607920665,-0.0044972192104104,0.0486359424165376,0.169435102335645,0.871231386355317
"LOC111126257",1322.10799264818,0.00457274795120542,0.0343943812171086,0.144590029747444,0.842149934995537
"LOC144622201",32.0569340887988,-0.00907013505550956,0.122309775079559,0.236558493318575,0.918321799138094
"LOC111124114",79.774679035564,0.00247673115668383,0.0407806063341982,0.362054841047968,0.965985350576365
"LOC144617655",24.3837576954697,-0.00836680687305152,0.144758024272019,NA,NA
"LOC144622202",21.1424529965346,0.00488288164609463,0.0792597766573639,0.312394706473753,0.958574793614164
"LOC111126253",10.167960162335,-0.00458814440153673,0.107452807103901,0.539662964984536,0.990487201237029
"LOC111126248",2522.23348730794,-0.00196014230542265,0.0453731610989304,0.501583546867053,0.987709584665747
"LOC111126243",318.485178580534,0.0414573543929433,0.281746727355678,0.0483873033133043,0.635928833061141
"LOC111126250",313.464657837168,0.000464301698299899,0.0458237573240937,0.879941169110331,0.997763764827644
"LOC111108685",493.679732428767,0.00131510405363775,0.0397614868433137,0.618194833291726,0.992275337825301
"LOC111126247",186.635954416781,-0.000452151552753498,0.0425432257574815,0.87409420502513,0.997763764827644
"LOC144622203",467.866302957434,-0.000565372345241001,0.040266420686705,0.834352702481763,0.997763764827644
"LOC144622204",11.4928241784133,0.30673233396447,1.29631867743287,0.0150283895479198,0.383697089541093
"LOC144622953",368.887388177238,0.00623338864851896,0.10570707989082,0.358943075067208,0.965524887013332
"LOC111122672",393.057579655299,0.00243805898149805,0.0789431156292427,NA,NA
"LOC111123359",1076.46991482572,-0.0131000653302974,0.182912703239526,0.304435334953188,0.952867734050003
"LOC111136052",17.7126326462413,0.0586310638030485,0.490268921717896,0.120638730301975,0.8124004854633
"LOC111123251",905.048392937011,-0.0134626239271644,0.191079146360344,0.319958448538432,0.959885114923566
"LOC111122530",3.23576873550262,0.00101747386473656,0.131745641773345,0.922471501525708,NA
"LOC111123514",159.312550135109,-0.00170846054027393,0.0920886084301116,0.799802244334951,0.996753837489976
"LOC111123004",5779.37217760522,-0.00197886668176268,0.0244507118029162,0.436114749121149,0.974834472621747
"LOC111123003",34555.2754889754,0.00121713647865603,0.0189815274041813,0.720490071500264,0.995994553461826
"LOC111125778",2789.34291905507,-0.000145910800269004,0.0252230420519178,0.946427517455531,0.997763764827644
"LOC144622956",61.3192865526929,0.00171240121424656,0.0375303845595972,0.499715410281045,0.987709584665747
"LOC111124112",32.1892255470776,0.00343149589463143,0.0670352769070282,0.409977521975441,0.973109588850948
"LOC111122524",861.83330370587,0.00163585037460136,0.02414757098143,0.506186737532748,0.987709584665747
"LOC111123110",273.259253303286,0.00709450008934606,0.0749070316524962,0.123497300639612,0.81790612683157
"LOC111122785",1251.22945332739,0.00327729848688264,0.0522695281499853,0.31397402997015,0.959147108550402
"LOC111126786",2368.16420709659,0.000995007446126896,0.0247613864678109,0.662441246698569,0.995112515406243
"LOC144622958",45.2254948932882,-2.16778269924302,2.25228592172515,NA,NA
"LOC111120970",78.6068970158414,0.000725844046272118,0.0426357673443784,0.798552647394345,0.996753837489976
"LOC111127177",134.7294694942,-0.00148693854611461,0.0500542837462459,0.648765423064324,0.995112515406243
"LOC111125443",1881.80250179461,0.000970893828928475,0.0265928782461268,0.662612747327028,0.995112515406243
"LOC111126742",219.638536486589,-0.000744859089053652,0.0314941495485072,0.74230191318687,0.996753837489976
"LOC111124111",6799.21829149744,0.000824492446427927,0.0264865502977061,0.708515328642404,0.995112515406243
"LOC111124110",118.565662915194,-0.00142301910382321,0.078839912832127,0.799475309703769,0.996753837489976
"LOC111125275",2335.1638321219,-0.00157528667896914,0.0315307956147464,0.501705905180713,0.987709584665747
"LOC111124108",1064.78724498263,0.00858338288355257,0.11928646014203,0.251424122613274,0.926266263271664
"LOC111125057",8585.14734649441,-0.000806300158127783,0.0249465743890583,0.718889531197069,0.995740405178047
"LOC111123831",59513.5183608196,0.0119266772899977,0.0593650256716975,0.0289440724740373,0.522442420585995
"LOC144622962",147.601060841087,-0.0017933003982181,0.0653395249747701,0.682535070881059,0.995112515406243
"LOC111124102",67.5618956011825,-0.00652487311697021,0.0970274457945464,0.273413097270457,0.940517970984814
"LOC111123296",1472.77229650495,-0.00398651962567047,0.0364806487973103,0.177075006523161,0.876227663314493
"LOC144622963",4.66946824805287,0.00755297637063519,0.170368269225403,0.562281086490584,0.990487201237029
"LOC144622964",149.224193797887,0.00188547246083294,0.0629978629029178,0.651534762418104,0.995112515406243
"LOC111127149",5.26500666880104,0.0293941780889215,0.27153989016233,0.127889791970054,0.824567218514295
"LOC111124702",40275.8086828437,0.00487331657109635,0.0520365769925963,0.156436677960205,0.856390760132948
"LOC111123319",553.499924519497,-0.00607808866076138,0.110116466968445,0.402979196726192,0.972750808763138
"LOC144622207",221.209242186167,-3.05880637349414e-05,0.0384810835700815,0.990640009610183,0.999428646099447
"LOC111124100",219.431469915948,0.010968573028102,0.132600553257644,0.185375286199562,0.886279280974566
"LOC144617595",30.9645860877222,0.000696524328413191,0.099749087229292,0.926374407357512,0.997763764827644
"LOC111126343",8101.73874370875,-0.00164005855830847,0.039990414906938,0.535071605324979,0.990487201237029
"LOC111126387",493.639159106059,-0.180762593834746,0.607326896706437,0.00865272084297016,0.284678009429886
"LOC111127662",723.45714148888,0.00955387976048799,0.0719230114854357,0.0561995831278281,0.668876126144829
"LOC111127193",514.614368376471,-0.0105742706262137,0.0677254618644573,0.0411240682066904,0.599521636929669
"LOC111126464",495.892951553599,-0.00347959619818324,0.0381630353081282,0.219551208063456,0.91044225633013
"LOC111122665",697.864411438246,0.0002181293441475,0.0466027341656385,0.944590545180172,0.997763764827644
"LOC111123238",33.10763058303,-2.53837144973151,2.66330335518964,0.000518588214919958,0.0528203704738266
"LOC111123847",19.944899143475,-0.00244593563734643,0.17131728988424,NA,NA
"LOC111122946",3150.72574986099,-0.0531461995086019,0.307573734721675,0.0301686533531405,0.533627157176207
"LOC111127111",9.59928088312643,-0.00513773671370137,0.161495412079828,0.686013677081487,0.995112515406243
"LOC111123565",12502.5636676259,-0.000571328256420231,0.0450789895721599,0.849774444418744,0.997763764827644
"LOC111125138",784.96830578108,0.0055255905821063,0.0423814153906404,0.107492080027372,0.793509934280143
"LOC111125139",9.34258283744108,-0.315620617523436,1.13541017679582,0.0130147181759856,0.356664558085167
"LOC111126665",1492.50281989001,0.0150522189810683,0.153628287159874,0.122382787323166,0.815607207228678
"LOC111127090",3447.04001943992,0.00234596034811603,0.0254911653216058,0.366830963355593,0.967855682593359
"LOC111124097",92.1320187303515,-0.000849311793730225,0.0890435407369885,0.897109162495229,0.997763764827644
"LOC111125120",16.7167946438889,0.000275364881278088,0.0493419747874719,0.934148319447788,0.997763764827644
"LOC111125119",6838.61472589499,0.000306318025237942,0.0213407137120579,0.902281254167647,0.997763764827644
"LOC111126215",5473.22368578911,0.00386084670790734,0.0336051286286965,0.185441656789287,0.886279280974566
"LOC111126814",588.508973241411,-0.000373846062372115,0.0240852919332959,0.86673668304287,0.997763764827644
"LOC111126813",563.326280659554,0.000413746794424092,0.0292257245000172,0.84998231089724,0.997763764827644
"LOC111126859",341.140096329696,0.0037457713217784,0.0524892224888734,0.254888440178659,0.928714848735625
"LOC111124098",215.00700255344,0.00103488707339637,0.0521924173661672,0.766150634928934,0.996753837489976
"LOC111124099",8.70715318215253,-0.00174327440563523,0.144387284141384,0.88029672136914,0.997763764827644
"LOC111126950",2677.422452327,0.00328423150348247,0.0468001566947077,0.276882485568162,0.944009215681934
"LOC111126951",1639.39741490577,0.00423516422721078,0.0480220692670766,0.186408714225441,0.888498782140017
"LOC144622367",4.50240312551269,0.00062326226936353,0.161932692870528,0.962467960723553,0.997763764827644
"LOC144622968",12.0104543673984,-0.0481961944780087,0.406653503784277,0.120317106517554,0.811939814588327
"LOC111123012",4.9163960472271,-0.019032727382286,0.270300786230027,0.353385374565525,0.965524887013332
"LOC111124088",576.770242174229,0.0025190418902847,0.0412462451400007,0.357577507533802,0.965524887013332
"LOC111123794",824.826875359244,0.000638419240382412,0.0246748357054643,0.774409603928421,0.996753837489976
"LOC111125278",1959.60631503336,-0.000280036959071607,0.0302216333794333,0.899150149334724,0.997763764827644
"LOC111125277",399.445739232392,0.00233939238821374,0.0318263701319365,0.348633003196336,0.965524887013332
"LOC111126953",940.614232879085,0.00208267375049271,0.0293373056249296,0.39193395460899,0.969957460005536
"LOC111125847",865.605351421384,0.00140301289879714,0.033092988115272,0.552208301296816,0.990487201237029
"LOC111125036",4881.84233241918,0.000296420979492936,0.0236919473107353,0.894953005420832,0.997763764827644
"LOC111123481",254.500858926732,-2.56232940160656,3.02755062119827,0.000563068809754839,0.0555385843815144
"LOC111124561",5658.5939071336,0.00230144590246417,0.0290234428285497,0.355707989286596,0.965524887013332
"LOC111126833",48.6402384784428,0.000617627499115672,0.0501262151216454,0.854589375402812,0.997763764827644
"LOC111124896",729.961236625234,0.0122022884384757,0.0964753922110086,0.0539346570188043,0.662196228440317
"LOC111124897",1595.31845632413,-0.00223037853766756,0.0242413853532446,0.396793330861119,0.972294804821577
"LOC111127183",1098.28597873271,-0.00225179918954778,0.045993596312036,0.443540466644223,0.976735579664726
"LOC111127266",1956.17680448595,0.00077488649314419,0.0234592087143865,0.737798163542295,0.996693541887786
"LOC111125084",14718.1387305524,0.00133250111056882,0.0230017069391109,0.58911878537493,0.992028789656087
"LOC144622969",3.82680644427844,0.00373632223168729,0.107775785764994,0.630273448852205,NA
"LOC111125446",943.871071247651,0.00528325034070929,0.0496532236492953,0.127899307639953,0.824567218514295
"LOC111125447",469.34983371586,-0.00275062115381406,0.0448852699116412,0.342494812786553,0.964151806341729
"LOC111123297",1233.15275897319,-0.00283721189280701,0.0279087971676145,0.288108105903239,0.949208664609556
"LOC111122579",800.986244437972,-3.97531082919483e-05,0.0264718622542322,0.985248875929183,0.999428646099447
"LOC111124521",6555.78682342591,0.000156937996372372,0.0198403396283049,0.956138366132571,0.997763764827644
"LOC111126168",482.320380298087,-0.00101325521824092,0.0249067655367782,0.656262431592375,0.995112515406243
"LOC111126383",629.940286120694,-0.000619863812761338,0.0236226416633723,0.785804082364659,0.996753837489976
"LOC111125118",690.901406128763,-0.00154100206769452,0.041460888491205,0.571211700071817,0.991140231518978
"LOC111124084",1048.97233120568,-0.0306847056378494,0.139462554688028,0.0105569227099523,0.317421864261726
"LOC111126141",380.187410944553,0.000616723836890208,0.0243901597426417,0.782812591480501,0.996753837489976
"LOC111126434",262.681215745618,-0.00276992368261164,0.0548268987517591,0.417636546836757,0.973109588850948
"LOC144622975",261.194292917273,-0.00103215298937529,0.0391697275142031,0.693302266558157,0.995112515406243
"LOC111122622",8.09169024639274,-0.00916584270891288,0.179000732403247,0.496836348292421,0.987709584665747
"LOC111126903",122.825396617331,-0.000174634192314344,0.0254005441150887,0.935796730229842,0.997763764827644
"LOC111126155",528.25812773264,0.00446613798344272,0.0395508261015131,0.150741314778097,0.849449167369504
"LOC111126154",8404.82124004121,-0.0042502809237664,0.0333088956183965,0.161993381377024,0.86385868406661
"LOC111127402",771.315911425034,0.000112457061587396,0.0298986882942102,0.959188792515474,0.997763764827644
"LOC111124833",2956.28355685135,-5.37599654766004e-05,0.0249960855768302,0.98029187596593,0.999428646099447
"LOC111123116",657.600741192521,0.000842622022899143,0.0434620347654872,0.770552515323929,0.996753837489976
"LOC111124814",51.1185847611153,-0.188580894964952,0.655105688289596,0.0101495583140302,0.311462619113646
"LOC111124816",564.317478601844,0.0019043701118344,0.026901713157608,0.431452542866716,0.974531210105741
"LOC111123122",38.6327169750682,0.00158089131496139,0.0476319890408146,0.608748986871572,0.992028789656087
"LOC111123532",865.55336993954,0.0111532891003325,0.0937516572899779,0.0641823904786343,0.696996239560291
"LOC111126556",241.705120669135,-0.00414515979717522,0.0926985900079302,0.503050146023939,0.987709584665747
"LOC111124821",13.2035181780767,-0.0131057652902684,0.180050936505012,0.292433139372266,0.949208664609556
"LOC144622977",90.7160587440965,0.0111348703961498,0.137735275312879,0.200411406808635,0.900742796965218
"LOC111124817",12.3521386247323,0.00217383878370126,0.100833908004988,0.770739676556092,0.996753837489976
"LOC144617710",3.24069157831423,0.0142996305699835,0.180766185302069,0.242489358423177,NA
"LOC144617454",12.2206727849764,0.0077190743852217,0.126660911285459,0.358922386989428,0.965524887013332
"LOC111123187",54.2974375790172,0.00204699179354188,0.0385999046343948,0.431095444558954,0.974531210105741
"LOC111123188",567.497872811399,0.000483986470619348,0.0267194296576538,0.823307996962676,0.997763764827644
"LOC111124819",356.629707619717,-0.000252820614305272,0.0919673909524137,0.970596530444091,0.998345922431208
"LOC111124826",1296.98897286119,0.000870572748899624,0.0691821131011154,0.857532977331844,0.997763764827644
"LOC111124557",316.740175994104,-0.00241088204812524,0.0476120265005903,0.424730934852203,0.974390243545228
"LOC111124556",5539.21790352364,0.00358133728211535,0.0242839064433034,0.246632422564019,0.924759048517903
"LOC111124079",3006.84989882719,-0.00259434760907429,0.0316724253110364,0.310492128046161,0.958063525125417
"LOC111126084",30.2370934350045,0.0041159008079101,0.130668678059447,0.677815005634258,0.995112515406243
"LOC111126083",3323.24042402488,-0.0015838777335753,0.0258751877228801,0.503357953735674,0.987709584665747
"LOC111123479",11353.7768481827,0.000544192955948834,0.0239330867163912,0.809096041591903,0.997372769022938
"LOC111126429",366.840803427039,4.86216862562251e-05,0.0229803066839312,0.983041203234425,0.999428646099447
"LOC144622978",292.298249491991,0.00220075627279341,0.043980165349366,0.437969255808615,0.974834472621747
"LOC111126940",59.6766206560178,0.000399152357129788,0.0679180680864618,0.933473182643476,0.997763764827644
"LOC111126939",874.449136469271,-0.0708560341545945,0.237943034069039,0.00448785936657374,0.201678477635
"LOC111125751",7687.53615734315,-0.0235644670929128,0.222527913100452,0.120256197365971,0.811939814588327
"LOC111126047",955.681527479723,-0.0854860722436148,0.354432666414023,0.0111213449857127,0.327149552558058
"LOC111122899",5020.01168106099,-0.00373075698054937,0.0543765545479396,0.268558529056468,0.939057499260872
"LOC144622980",3132.01501074337,-0.017151141428102,0.161439869643645,0.0978959249046467,0.781281712143026
"LOC111122722",1558.49420476691,0.0012930156421147,0.104122227997924,0.869765839760553,0.997763764827644
"LOC144622981",559.339247383015,0.00605523178691222,0.0590422967615204,0.117898285807735,0.808925392901755
"LOC111125426",5103.48392228423,-0.00298702788479006,0.0491858285858667,0.335139192588604,0.963232862945173
"LOC111127456",78.9714578890672,0.00326845698911486,0.0680451584322718,0.444429922751062,0.976986462378572
"LOC111126520",18058.2091064708,0.00777189815656994,0.0302334436542988,0.0689566376995251,0.711242619647633
"LOC111126629",621.451984795952,0.000386606282470302,0.0250336660298289,0.859833462515734,0.997763764827644
"LOC111123024",5494.89832286291,-0.002084608373928,0.0369295235054291,0.413137990113785,0.973109588850948
"LOC111122545",7.02632811682762,0.000206548256222871,0.0638561012623818,0.963034112054003,0.997763764827644
"LOC111126876",37.4848944183471,-1.1050278560699,2.12583018229814,0.00238880486309396,0.136754882619044
"LOC111127625",8.30952290467337,-0.0078607061580162,0.245400148571832,0.693180216466251,0.995112515406243
"LOC111125810",15.6429318240466,-0.0668743299913807,0.469257683750537,0.0740901477956492,0.722966604351403
"LOC111127592",1544.17203573301,-0.00389998138833689,0.0257348352490578,0.210840482841142,0.905480604893133
"LOC111124069",26.374058714032,0.00104161880665896,0.090657896303002,NA,NA
"LOC111127580",11.6024475882315,-0.650077140645323,1.48596886401144,0.0042598652023713,0.194276874761131
"LOC111127619",58.4082013367342,-0.173087624725006,1.07929838018768,0.0312474159204882,0.53790285162943
"LOC111124076",22.4088991316629,0.00254758932000974,0.0729987144203363,0.600019147739798,0.992028789656087
"LOC111127630",44.7604601953012,-7.06278864506103,2.12782498699064,4.17505281816015e-06,0.00200116012039068
"LOC111127587",69.7457742289144,0.0032726139237791,0.0640108328236341,0.409825439564059,0.973109588850948
"LOC111127626",3152.42038062752,0.0050937625444212,0.0357188442733258,0.121927738476416,0.815592159732068
"LOC111127616",64.3974797464896,-0.00240732870709807,0.0853700983527421,0.687810102664983,0.995112515406243
"LOC111127590",250.125234161893,-0.00484992328848936,0.0890925689935638,0.390793681984539,0.968873840625943
"LOC111127581",3422.07730097076,-0.000969600091679659,0.0272828140820024,0.662126106444653,0.995112515406243
"LOC111127614",941.829392078758,-0.00115328632473902,0.0248762454493595,0.616889099500887,0.992275337825301
"LOC111127584",203.564184838622,-0.00420860729713383,0.0399433341397751,0.166480261326141,0.870258172160182
"LOC111127601",1568.21616942922,-0.000349938457270945,0.0249161029164867,0.873078492580709,0.997763764827644
"LOC111127606",20700.3414008031,-0.00304144594057112,0.0370844194102947,0.262864018855664,0.933534293152169
"LOC111127613",23480.6501041399,-0.00235698855577138,0.0266322746398526,0.356869312056662,0.965524887013332
"LOC111127610",720.661409090379,-0.00678303247849081,0.0652170022316603,0.106500737388315,0.792668953957532
"LOC111127573",38.2349528500614,-0.00244005568845336,0.0640252282000831,0.555410767706573,0.990487201237029
"LOC111127571",1304.2845967559,0.00135795666184652,0.0270029224083612,0.55306660198214,0.990487201237029
"LOC111127608",14094.0137985291,-4.60823656864715e-05,0.0197007477611551,0.987335763108927,0.999428646099447
"LOC111127595",953.217844729666,-0.00120517212087586,0.0252382298372425,0.600559044674034,0.992028789656087
"LOC111127588",2140.89117542009,-0.000583557262198493,0.0289858162009162,0.790021445514102,0.996753837489976
"LOC111127570",11028.0500910971,0.000452377382560338,0.0252371090249598,0.836241017065131,0.997763764827644
"LOC111127567",244.369820100247,0.00125967864844908,0.0350353020611157,0.602292099038494,0.992028789656087
"LOC111127597",56.3974762485802,-0.000196291938026567,0.0339408341081751,0.933670014913191,0.997763764827644
"LOC111127617",908.531559559923,0.00185249027346235,0.0339654196197277,0.446974187634589,0.977243202209293
"LOC111124066",2.98445249154129,-0.00937633145445691,0.176896761593285,0.477771531793694,NA
"LOC111127598",5546.77283494987,0.00250644135516749,0.0451262144962521,0.386820555074143,0.968873840625943
"LOC111127501",46.2502106508068,-0.000395243783248042,0.044247989526952,0.894111950198613,0.997763764827644
"LOC111122983",7.60498043124223,0.00129531741823478,0.0870175181546289,0.83813286269335,0.997763764827644
"LOC111124968",106.009543084559,0.00137079038379504,0.0456483718540818,0.645799957813783,0.994534734708935
"LOC111123638",28.5429158391003,-0.00117330464141086,0.0568918893167608,0.758562297220807,0.996753837489976
"LOC111123639",368.50280772514,-0.00659741367500506,0.074979049406538,0.146972564983202,0.844953986597922
"LOC111122803",55.0201424188655,-0.00112591154068678,0.0496638252766216,0.731747165481464,0.996668062175879
"LOC111124963",205.637034966919,0.000923752175018975,0.042623382313249,0.744043246291635,0.996753837489976
"LOC111125253",1586.32689511678,0.00503342533430277,0.0894165653611439,0.37149802510052,0.968426019485056
"LOC144617449",87.6411184388988,-0.00172881139951705,0.0465552763737275,0.564983436695954,0.990487201237029
"LOC111125250",24219.2534013077,0.00159313616132581,0.0237422878156798,0.519961736697396,0.988463749379075
"LOC111124976",427.846296446369,0.00094666333389607,0.0249829940495742,0.675519498420828,0.995112515406243
"LOC111125252",386.152859678142,-0.000124320782797767,0.0388659916603397,0.962298017079019,0.997763764827644
"LOC111124956",69.4730641782187,0.00256966277528544,0.0606597593570155,0.50457204066318,0.987709584665747
"LOC111125764",11995.7842027032,-0.000278719489175605,0.0223060861044234,0.906043780704058,0.997763764827644
"LOC111127531",1231.73131201548,0.000828745402224466,0.0248228744385805,0.712420768039747,0.995112515406243
"LOC111123149",1627.14522916229,0.002118756175076,0.0302061277076111,0.385061676859983,0.968873840625943
"LOC111124906",2544.4732735104,0.00236524967772531,0.0298440420186182,0.344518579709184,0.964256315867291
"LOC111124951",1484.03891376768,-0.00295898507376825,0.0256546754803513,0.289482509335013,0.949208664609556
"LOC111124943",502.461703478319,0.00119662851854322,0.0316959788462189,0.603234403218438,0.992028789656087
"LOC111124018",4371.30073166959,0.00572920425846248,0.0409445590845539,0.100339979430079,0.785894320742285
"LOC111124953",825.13691132137,-0.000266556385599936,0.0255991182122151,0.902116052893598,0.997763764827644
"LOC111124957",123.035653736482,-0.000484317200720191,0.0337061264823444,0.836533751678416,0.997763764827644
"LOC111124059",228.41276833985,0.000624633831936901,0.0376561914098638,0.80631942828024,0.996753837489976
"LOC111124947",45.6319157154935,0.00304896757751927,0.0590512812176607,0.40475391503801,0.972750808763138
"LOC111124981",3.31658156264088,0.0127327499877436,0.221469424636057,0.452769214205507,NA
"LOC111124978",859.277807908835,0.0024423181450208,0.057497181152925,0.502482209649587,0.987709584665747
"LOC144617567",89.0912472304739,0.00649122890580168,0.0942120209094001,0.257959940460851,0.929310411016804
"LOC111124980",9.70711774094581,0.00372593312510363,0.0821883948552883,0.485944475211139,0.984823092154359
"LOC111124966",21.051837433498,-0.940935325528335,1.76782842529286,0.00258951853702921,0.143486113937939
"LOC111122512",16.0314954418936,-0.00521479964057225,0.0901050716512362,0.355789555794623,0.965524887013332
"LOC111124954",7.71714827768565,0.00948974309366074,0.183931811333106,0.495253870065145,0.987273972451404
"LOC111124983",235.852662526731,-0.000174417818556137,0.0483703102437574,0.957401253711751,0.997763764827644
"LOC144622215",7.6308721298162,0.0816727144161433,0.505499171123327,0.0523544121956669,0.65247255077542
"LOC111124959",338.107643516196,-0.000936672585406414,0.0303212762717649,0.676568408619421,0.995112515406243
"LOC111125436",551.442685819744,0.0380209725758667,0.273766483101036,0.0574604292473202,0.676230472369122
"LOC111125434",938.046391316743,0.320610283842461,0.938025465294308,0.00750190394374335,0.258980494182099
