"","Gene","log2FoldChange","lfcSE","pvalue","padj"
"LOC144621432",44.2462355546848,0.0215580469855882,0.115175960894689,0.27641845467621,0.821719250488072
"LOC111102735",534.867730466736,-0.0132592775692759,0.147997045133227,0.338748789205844,0.854242187581348
"LOC144621503",13.2133740797715,0.0694131465781373,0.326191268793586,0.0245282222529402,0.468070270504888
"LOC144621449",806.781783186813,-0.00621641915416788,0.110917231506205,0.717427848113118,0.960370497813555
"LOC111102736",339.899535389289,-0.027501951968315,0.140629395613072,0.138813785249338,0.714369034723187
"LOC111102742",8.23172692799167,-0.00343900066728021,0.130489951097634,0.777404094646256,NA
"LOC111102737",110.168748411215,-0.00325557746212832,0.106721817344676,0.883102483553109,0.986888609651237
"LOC144621415",161.317025446685,-0.0231996220746029,0.107202305869761,0.358591728900077,0.861092983828188
"LOC144621492",225.428123306987,-0.00461153431412004,0.140508045975744,0.70233708309182,0.957846983651353
"LOC111103347",256.65529167098,-0.0646363740729451,0.226598342112952,0.0225706153192552,0.453923732708088
"LOC111103350",308.657528656201,0.0164493734891502,0.125123308295201,0.307223917100451,0.840298303540139
"LOC144617592",14.259489703282,0.00715384450758054,0.16544873460032,0.569770772353888,0.927566900311448
"LOC111103349",1197.59706453748,-0.00796972132115294,0.0954562235031299,0.849617090741685,0.981743229100269
"LOC111103915",5939.25065235133,-0.0332568666625114,0.101242100281209,0.349807631485782,0.858075690703629
"LOC111102413",141.667961595702,0.0350015017841118,0.106895149950476,0.221480665279728,0.786507900137841
"LOC111104127",182.101923506035,0.0117262883696174,0.10727479676733,0.600982228397483,0.936079045001977
"LOC111103667",1221.52628024042,0.0681469472061763,0.105015890106642,0.0712761959675026,0.614629362917877
"LOC111103668",6756.40974082048,-0.0383492850235199,0.111084678801286,0.151780298060718,0.727832183927112
"LOC111104088",1577.94479035215,0.0312444257475806,0.101516611331609,0.370952651435409,0.866653530510522
"LOC144621529",48.2886361437985,0.0333140277461517,0.167496667737647,0.0896216367546176,0.653780972621308
"LOC144621559",306.254545656614,0.0171545398732225,0.10799638281482,0.45162202154844,0.891296552422306
"LOC144621561",31.1962786367018,0.00637303130899245,0.130960417676903,0.614160161486158,0.939982898037243
"LOC111103018",22.1003103099981,0.0188162880548655,0.114576938954462,0.324217756432733,0.848147379771819
"LOC111103019",399.666136882644,0.0194377214043488,0.103957825577552,0.508039461843318,0.909905935351116
"LOC111103014",106.887418941291,0.0135337121372384,0.108820160119181,0.517874236730005,0.913126809234276
"LOC111105437",1344.57117369596,0.0921805911427936,0.106574113687281,0.0275754525968722,0.483383885999838
"LOC111103965",1166.74558969336,0.0102080035751483,0.0961317283368175,0.804683787333358,0.974100234541333
"LOC111104407",142788.508575694,0.0406558077686609,0.0975433019269595,0.323315196981578,0.847917045846288
"LOC111105197",6480.84736300111,0.0872403156639685,0.0995813443903123,0.0511997316923275,0.568673473213312
"LOC111102758",863.329649961452,-0.00407499938425041,0.102776997987074,0.89359423571994,0.98805584520529
"LOC111102761",12.9222009919464,0.00206587627404446,0.110550878670972,0.902387654797778,0.989533199918003
"LOC111102760",25.1305767239219,-0.000874638321558201,0.116351705999898,0.94926709084324,0.995571318321433
"LOC111104487",936.565277069612,0.0506524704023776,0.105814519138893,0.129011510792188,0.704715987943869
"LOC111117739",352.72686276024,-0.0219183704259097,0.108495168636214,0.35297681000621,0.858497786773707
"LOC144618317",228.727276164801,0.0394366162390247,0.116899897707491,0.116206985655842,0.688786647741006
"LOC144621743",192.76341083288,-0.00537754801122865,0.110211519400607,0.759985337466071,0.966378235061684
"LOC111113944",1137.72607567555,-0.0036864626921456,0.115701011675095,0.795771702416943,0.9735343632927
"LOC111104488",794.636631681252,-0.0285865422237431,0.114556618697871,0.20058209647989,0.767017383710109
"LOC111117751",338.444441972607,-0.0163183179502909,0.110557902043489,0.420633683812698,0.882973065719263
"LOC111104490",348.733994268919,-0.0371606391882806,0.104799839133936,0.235749516337244,0.795616484179409
"LOC144618586",108.271372208901,0.0014034749970585,0.107307426966891,0.946657241564149,0.995342688089015
"LOC111104491",787.010738334926,0.011732946766537,0.103039356120236,0.69863732268846,0.956784916772136
"LOC144621619",164.418762030395,0.0156645737701196,0.110408973609575,0.437315830914819,0.886804368459006
"LOC144621621",99.8981019558198,-0.0174292397684453,0.130274555304474,0.27394318638338,0.82044435589343
"LOC111102391",327.332901040328,0.0400389927835851,0.118486580851418,0.108252893706691,0.676418413816288
"LOC111104610",66.0605950545763,0.0222012459263134,0.109229044866989,0.33545425996229,0.853249066952196
"LOC144621633",29.5028526352,-0.020265317285258,0.151011668539056,0.202372523157104,0.767630403664466
"LOC111105636",650.210247117869,-0.0227443655131294,0.107072050448722,0.36873663381043,0.865995401777281
"LOC111103968",1805.73669608983,-0.0235726729417429,0.09798378349385,0.549758028750368,0.921476821781659
"LOC111102376",159.531492266371,-0.00159001453606489,0.121190321403883,0.900942204086027,0.989533199918003
"LOC111104053",1974.76338531492,-0.0279438203677767,0.104651760761113,0.346154613757388,0.856751527191523
"LOC111104393",1051.56041218746,-0.145268858468571,0.239781274064266,0.00235776211843892,0.192157612652772
"LOC144621781",11.6790242221608,-0.00909373860537869,0.123303856236588,0.515601095039296,0.912133622457216
"LOC111105606",2173.02651641762,-0.0595669922090123,0.0987952472816672,0.153661930121724,0.729665842257975
"LOC111105231",100.053109382745,-0.0311323470824153,0.125128700454841,0.138410704840825,0.713232944900953
"LOC144619144",44.1897107349415,3.73730029591031,1.32362168971622,1.06869842045342e-05,0.00643192033971349
"LOC111102691",145.710795534853,-0.177038931722101,0.684816191421901,0.00821228281946808,0.310453116819034
"LOC111104263",235.153848953475,0.0119604329192596,0.105235006387038,0.645087023659446,0.947921405126226
"LOC144618591",10.0922422277281,-0.0292260906176803,0.304870848067244,0.140652365027569,0.715235480517302
"LOC111104047",86.4731922240205,0.0159073924629493,0.118940004463247,0.346732001856073,0.857315237287027
"LOC111103967",10708.6697467495,-0.0254723989416097,0.101123238835141,0.465660431950203,0.897213816398811
"LOC111102847",164.154937402828,-0.0197191645726644,0.101172464587614,0.565768322906554,0.926592345624504
"LOC144618592",19.2546275846462,-0.00972218247507927,0.144098914203103,0.454534984163929,0.89245939859698
"LOC111105195",11.7383890162747,-0.00158631038416458,0.128367448558855,0.895679130926005,0.98836327538624
"LOC111105184",70.6182811536144,-0.0223913131018353,0.114950158962525,0.266707768829278,0.815706390125187
"LOC111102383",138.330035237224,-0.00563464797494788,0.122483162353483,0.669592874565292,0.951343435563659
"LOC111104048",2049.27178480798,-0.0384722490211801,0.130724075373628,0.0907736409953574,0.65471427287342
"LOC111105192",50.8106898517551,-0.0397937283752764,0.178198912098947,0.0634517257959623,0.599331552467939
"LOC111103996",8758.92625910013,-0.0280613228250204,0.108598206454543,0.266781473990651,0.815706390125187
"LOC111103998",1337.6903240914,-0.853317032957946,1.29734168329425,0.00062748109561788,0.100192083512537
"LOC111103995",5480.33134006026,-1.76898417477783,0.750584321858827,1.42761183970073e-05,0.00801405713011679
"LOC144618596",149.469430939009,-0.0114729896724356,0.107660459058294,0.598978203767732,0.936079045001977
"LOC111105194",262.524111062565,-0.0404770060652274,0.125129185466386,0.0913299654342449,0.655966018565666
"LOC111103999",2339.34273659258,-0.0361970254435623,0.132189642400301,0.0984690118111985,0.663998413972424
"LOC111105222",1185.90253419653,-0.00684559396247566,0.0970765515862952,0.864224744442378,0.984500072307736
"LOC144621848",77.5899968547396,0.257400602086071,0.764399370128699,0.00393747030332094,0.230378765172754
"LOC111105221",50.3058778643865,-0.0172007850176259,0.106675517732584,0.482383594651028,0.903112722402837
"LOC111105225",428.252056585308,-0.00881667323539496,0.138506087818675,0.494463055667896,0.906155281280204
"LOC111105227",699.776936760624,-0.0256875467928968,0.268434342051696,0.160115535627756,0.736042274237109
"LOC111105171",15.5280702164117,0.0231258360256482,0.2268776092481,0.171565385849098,0.744993286265601
"LOC144619155",42.316092137868,0.00119357982772248,0.152280291758718,0.919934098703877,0.991877681221585
"LOC111105170",206.552267919307,-0.0176346589135361,0.104647976206247,0.526915066131641,0.914156040367207
"LOC111105220",180.819261106742,-0.00143315536106632,0.108087242901751,0.94201080303315,0.994535657114534
"LOC111103885",14784.1324884263,-0.0553662543111945,0.0904605483245484,0.25097608082667,0.804765065581205
"LOC111105367",1710.19294908219,0.0389678474608276,0.0983242780769175,0.33106198748209,0.850490683562982
"LOC111105366",6056.89071016709,0.0796847573971624,0.0979525454683826,0.0760190201078357,0.625777471496661
"LOC111105365",1102.78168923279,-0.048838844120711,0.0953683015825203,0.267822166739979,0.815706390125187
"LOC111103593",13697.4927880671,-0.0318569150810243,0.0989290559918858,0.410493296902224,0.878874273911247
"LOC111104139",446.78935753911,-0.0110079796941273,0.105691617269616,0.659304487540763,0.949260262927488
"LOC111103370",14463.5123173155,-0.0490813933963187,0.0748659640914903,0.345639665446028,0.856504309765756
"LOC111102616",29.3753178237376,-0.0237056485053886,0.13110839232476,0.186613287071306,0.75619610947903
"LOC111105169",20.7460498288787,0.00545407877704107,0.130857795635902,0.661663742882062,0.949260262927488
"LOC111102374",2387.11431826065,-0.0119562073685365,0.0981144750427679,0.757557531703372,0.965319757165743
"LOC111104343",2219.10172390002,-0.0340895917771607,0.148577167108383,0.0935067600352461,0.658181200609186
"LOC111105564",1300.87191533854,0.00346718561236708,0.14055965388739,0.771397328166442,0.969288771306294
"LOC111105417",104.954903611254,0.0281159974916668,0.171343662538993,0.118304582254183,0.691646073552014
"LOC111102506",1161.41214405136,-0.134890644411066,0.481538043176473,0.00809938504059253,0.310453116819034
"LOC111102858",617.719114907016,0.60961630429769,0.734136048230807,0.000230701407841733,0.05760663239214
"LOC111104416",709.072806068848,-0.0415304268796737,0.0957115474136166,0.336500989751047,0.853783507884182
"LOC111102459",195.652185659308,-0.00751959262591111,0.149112958088971,0.547134654441765,0.921028412702945
"LOC144619170",19.0941788972385,-0.0100824279946136,0.147375155014887,0.439452928702844,0.886804368459006
"LOC144621957",313.194347033683,0.00539540121773091,0.136877486129727,0.659383019032379,0.949260262927488
"LOC111102394",70.0024800827765,-0.00779812516188966,0.148849141640709,0.534089203989618,0.917256127475409
"LOC111104307",62.4848550217395,0.0436985994375946,0.268217869853422,0.0578607867602401,0.585643978799636
"LOC111104436",254.647530480214,0.0186585758789452,0.103313362921246,0.539837653166018,0.918597859561683
"LOC111103132",383.20973729883,-0.00502108156736836,0.111010532731415,0.76592387696702,0.968003728202127
"LOC144619177",14.8989638366439,-0.00802834867153215,0.179097226550819,0.535820803625971,0.91790886111191
"LOC144621961",404.256589235334,0.0137182106487843,0.108742201071202,0.514809922563689,0.911729553628481
"LOC111103049",263.571682858597,-0.0187985202822042,0.135433779666501,0.24078161982325,0.799457790337087
"LOC111103050",183.784333395591,-0.00705737756771319,0.122917738055125,0.600702043974061,0.936079045001977
"LOC111102910",32.8465946309986,0.00175300230646093,0.110676042365017,0.916456415215009,0.991394156102213
"LOC111102390",5861.92808952966,-0.0308910931786836,0.0977158064282526,0.442373824901505,0.889150085008959
"LOC111103794",4061.27642052456,0.0328039837278704,0.0739814953115607,0.526819817946404,0.914156040367207
"LOC111103220",28418.9803691532,0.0936828586102316,0.0765207659297068,0.0766422445252265,0.627789798631157
"LOC144619181",473.892053386463,0.109699180107867,0.707170276821163,0.0231365848139161,0.459032795454673
"LOC144619184",202.162471188184,0.00169454580495943,0.172882493895425,0.890787919097919,0.98805584520529
"LOC111105167",39.7951168596325,-0.00591192070097066,0.145508072369665,0.628682391659062,0.943912961229431
"LOC111103173",15.1495870014721,-0.200102484447243,0.787597721687851,0.00796702170193025,0.308584048494566
"LOC111105430",924.641107907626,-0.0198795899820161,0.249734311658856,0.23032800331292,0.791176769435613
"LOC111105311",3894.06708919733,-0.0162925452407467,0.137303323147509,0.281092574783367,0.825069388856161
"LOC144619195",14.1760305353029,-0.0152945009759061,0.163454536777276,0.284191358636044,0.826789733503374
"LOC144618613",29.698976766542,-0.0138045439612043,0.218996536851525,0.348538530138853,0.8580023357257
"LOC144622003",909.332561855615,0.0113891460519369,0.143145284694542,0.396943284286842,0.874708174583594
"LOC144622004",570.070451638842,-0.000470311928370823,0.139243005936519,0.968122639293522,0.997313564555479
"LOC144622000",670.374924536416,0.0417436662735484,0.277187443970159,0.0652654876318329,0.601944311532157
"LOC111104570",2251.17250009095,0.00324408642414362,0.120824208055952,0.803041151049168,0.974100234541333
"LOC111103625",1430.0362429135,0.0172724962319691,0.0893555558178921,0.716453284706248,0.960338930766721
"LOC111102623",902.244192045075,0.0569881226427963,0.0943181654071269,0.211438637849802,0.774362257389695
"LOC111102787",66.230820557454,0.0479055939148663,0.261411470897999,0.0467937273083042,0.556122717661021
"LOC111104021",2531.33808247112,-0.00277886759249065,0.0933689245342476,0.949839577099308,0.995571318321433
"LOC111102399",8.17907966689409,-0.101498863601917,0.640223841107152,0.0250263521957769,NA
"LOC111102400",11.7934341025874,-0.00105751295370048,0.119345797652692,0.935400215282235,0.993292148736184
"LOC111104083",509.784542921008,-0.0179617552998374,0.104943611998349,0.512136037372437,0.910896638186989
"LOC111104082",66.2537928835869,-0.0226709506752328,0.110813437125331,0.304834571180994,0.839216416914155
"LOC111104415",1626.34113043661,-0.0151430993388007,0.101331858409152,0.653562525772994,0.948066516163309
"LOC111102574",1115.29889884295,-0.0185958652812042,0.106221895250337,0.46500043798239,0.897061614642812
"LOC111104014",7092.00391694132,-0.00248564247199652,0.105012481274916,0.922750746365881,0.991877681221585
"LOC144622018",108.382674390314,0.010525337450164,0.149549707666244,0.422626774831355,0.883968602641381
"LOC111104013",1571.34986014426,-0.00136402861084155,0.107607958666159,0.946850752195354,0.995342688089015
"LOC111104041",37.6161209448446,-0.000343672534324844,0.153056192658709,0.976908373460644,0.997812067262693
"LOC111102852",10.8338391768212,0.00685178049130015,0.116223700745549,0.642409504210468,0.947422069759727
"LOC111103982",2200.28152437785,-0.0149324837340034,0.0992034866486604,0.688426073947706,0.955369839172482
"LOC111103981",1025.97516442911,0.0303796496268251,0.110043683058103,0.223155234753621,0.787389271569882
"LOC111103123",7379.46357938831,-0.00111452116422736,0.104406757649857,0.966990031680034,0.997313564555479
"LOC111102845",8.44671269839839,0.0179552702582135,0.163894388409276,0.231979457079093,0.793734958682283
"LOC111102632",35.6107510949598,-0.0359956402637337,0.191528550535967,0.0754519431543583,0.625010905016401
"LOC111104128",5470.03099124915,0.00425653939360949,0.0985575916635011,0.910646461149841,0.990907082024648
"LOC111103890",506.47640997128,-0.00778984416673381,0.107563521271831,0.713712653041755,0.959582331427697
"LOC111103954",1523.75391827412,-0.0215560820606632,0.10353621006888,0.478276766507536,0.902188646935602
"LOC111105594",759.149695626325,0.0231451717291906,0.106706760424714,0.370448151681305,0.866653530510522
"LOC144617576",118.736816379671,-0.00818071453831603,0.154078456813491,0.516816808125712,0.912142779051391
"LOC111104301",144.001787904334,0.013504174143165,0.115746668632124,0.424743892416056,0.885027882759108
"LOC144622022",6.84825305468438,-0.0131698181836689,0.12998256116427,0.366093986863654,NA
"LOC144622021",3.67810917916994,0.00300045493400677,0.121176285482605,0.816359370347698,NA
"LOC144622024",3.78348342731803,0.0559598506503393,0.499646661087209,0.0617338318753824,NA
"LOC111104303",509.765350382641,-0.00161835842111181,0.115663360592786,0.908005760415892,0.990744031838396
"LOC111104299",1328.33944395623,-0.00766694789868308,0.113970908750038,0.626965481345621,0.9430466164036
"LOC111104300",29.8304745702877,-0.0157517484624249,0.114696216286424,0.381937070102385,0.869889808919495
"LOC111104297",25.5399589022381,0.0130841363757266,0.134537000029775,0.358617065069884,0.861092983828188
"LOC144622025",25.0784702490454,-0.00459005803535825,0.150985447067567,0.703896734029724,0.957846983651353
"LOC144622028",18.5053688926427,0.0136438743035151,0.197302745895553,0.338252072967966,0.854242187581348
"LOC144622029",480.465479130918,-0.0413268888956458,0.111895344121822,0.129693240799474,0.705449542072398
"LOC144622031",32.0176358849121,-0.0188394303451589,0.143715102905634,0.228943166982815,0.790490440632632
"LOC144622032",60.9841806789056,0.0084326545334929,0.125585932067382,0.533520691724468,0.916803548100541
"LOC144622033",68.6855298863123,0.011041973631282,0.120030052082567,0.464159097966568,0.896576317565442
"LOC111121385",41.0910147722355,-0.0124063516192716,0.139035330529312,0.370409256322815,0.866653530510522
"LOC144622035",4.53894375713259,-0.00837005397183883,0.180592332968381,0.521057083432197,NA
"LOC144622036",63.9182379686346,0.00104853360476414,0.16761327123743,0.931481416261656,0.992209665786708
"LOC111105162",272.863333457631,-0.0474889335767375,0.129762923183688,0.0633994930194475,0.599262195902388
"LOC111104298",29.74938515319,0.00021023170142441,0.116274296654738,0.987802936703674,0.998565631614053
"LOC144619234",18.4608299033904,0.0153736136648046,0.217363485115145,0.304838069640853,0.839216416914155
"LOC144619241",13.05938659757,0.00561204365406247,0.132170299490107,0.651673968797391,0.947921405126226
"LOC144622039",36.9504640476453,0.00679945162995684,0.153580531324556,NA,NA
"LOC111104789",1174.12721385886,-0.0294184107790314,0.102028219206472,0.38569920813241,0.87008194691356
"LOC111103916",4252.53223627606,-0.0912363864901014,0.10216684511444,0.0371127103165097,0.519410998681199
"LOC111105551",477.172644949276,0.00625014701933802,0.108431294230218,0.751409356565,0.96432569189182
"LOC111103262",88.1566623947199,0.010557531989142,0.162169885947305,0.421382977651339,0.883389158585635
"LOC111103264",750.882161242402,-0.355010865311737,0.898461056829026,0.00247120992902677,0.194925041923865
"LOC111103263",628.557816585302,-0.0357311516756937,0.114458568918991,0.147018309892468,0.720500374493415
"LOC111103265",31.5825716451097,-0.00328182553501293,0.11299035963915,0.830263077053394,0.977797867544998
"LOC111104636",220.738006307126,-0.081262053308029,0.243775497400962,0.0132532204064329,0.372997109568098
"LOC111102860",24.4598437937073,0.0150897148441071,0.116913621573082,0.377825159657742,0.868505743559546
"LOC111103375",10983.5550317125,0.116899337324027,0.0971485515902306,0.0184875932554986,0.426695346405644
"LOC111103990",329.696997867891,-0.0203681564867394,0.100732883065828,0.56192193812586,0.9253793399067
"LOC111104135",1484.83104356328,0.0136412291983184,0.0950392623244104,0.748846772737015,0.964006723081066
"LOC111104134",226.933577954724,-0.0241642107711172,0.107304937194512,0.341558132641155,0.854470547797893
"LOC144622041",3760.66802031857,0.0115379020124477,0.101538203364161,0.727912252433025,0.961072740090387
"LOC111103342",4104.3097812116,-0.0337798708014412,0.104106506033814,0.28407192203623,0.826544707330407
"LOC111105160",69.315546296975,-0.00166392382071702,0.109817988611991,0.924327596751544,0.991877681221585
"LOC111103343",762.056960814045,0.00419719747758146,0.100891658017223,0.902043168341521,0.989533199918003
"LOC111103902",214.234172576813,0.0144790443912461,0.106808759811952,0.541175102932741,0.919219688759281
"LOC111103903",221.25592756595,0.0317655104430947,0.121379191084415,0.144419793465292,0.717794038232578
"LOC144622043",6.39577443261225,0.0172178329122548,0.154802334817237,0.247724669673102,NA
"LOC111103502",2931.11920136934,0.0433455864990152,0.111557521841813,0.121645907549105,0.695028125731881
"LOC111103377",9822.14602619723,-0.0708491518115456,0.0906254280424355,0.148354237820103,0.722691444573911
"LOC111103789",1446.87486660144,0.0367420312350628,0.0958424892020041,0.390159932151506,0.87242392373632
"LOC111103787",2008.33650427174,-0.0285563632185576,0.093430928581816,0.522969440734329,0.913951318612271
"LOC111103788",2185.07133574901,0.000220314064247122,0.0991043091553193,0.995258195083354,0.999460666535918
"LOC111105214",7.78401812291598,0.00521561246470161,0.122822284384874,0.689920563278446,NA
"LOC111104798",91.2785352117822,0.00433102623467755,0.109108284501549,0.815708290848367,0.976652979126345
"LOC144618623",826.737960576879,-0.00835910761068434,0.179975286124863,0.521132617563027,0.913951318612271
"LOC111102745",1399.15768847886,0.0100613335767189,0.106268066156951,0.672068804147918,0.951672518631066
"LOC111103936",614.343001982989,-0.0213691261911601,0.109219331535442,0.348850376396106,0.8580023357257
"LOC111103938",194.996703334512,-0.218077354512112,0.547560958693157,0.00267780089077105,0.203408875430997
"LOC111105369",37.342108011822,0.00735922739210103,0.111784146356928,0.661999030498468,0.949260262927488
"LOC111103870",284.220797546588,-0.0238827407177596,0.10797587166508,0.332424062129532,0.851512235758627
"LOC111103871",348.429924495459,-0.0294401767566149,0.114371916900429,0.194132731048141,0.762822749809848
"LOC111103227",7.64201456316916,-0.0335609860349484,0.323508917305035,0.114885941276865,NA
"LOC144622048",69.6059960676168,-0.00195296638262308,0.108878305209273,0.916481970203439,0.991394156102213
"LOC111104257",16.9490260003222,0.00830708661499839,0.142018076520837,0.513299610482779,0.911196139946824
"LOC144617664",2.44599170210266,0,0.247303700454811,1,NA
"LOC144622046",12.1752173581312,0,0.242617687499714,1,1
"LOC111105159",57.179076008928,0.00205136808354128,0.147405687172557,0.86249617105098,0.984267081395663
"LOC111104788",40.3120527377195,-0.00243625003153033,0.112930715272117,0.872954767976308,0.985373466131888
"LOC144622047",83.9355794313084,0.00753772673972406,0.111620068125679,0.657192577409721,0.949260262927488
"LOC111103094",18.3163717550275,0.0580322452432209,0.463697107783882,0.0552216839132617,0.578415672294065
"LOC111105399",84.4554466644811,0.0185607790420913,0.108328824667557,0.415903037306652,0.880974288571586
"LOC111108460",6.53700826967657,0.00975658280686062,0.140746859357036,0.455606400135137,NA
"LOC111103816",1931.05325886126,0.0496981726056073,0.108351657981459,0.113116290177578,0.684972180018634
"LOC111105158",2392.40876019877,-0.0341999077800314,0.0947494150259656,0.434091748465824,0.886399384514456
"LOC144622049",462.530902610616,-0.0128998531323642,0.100878547738229,0.7077550419299,0.958794334817123
"LOC111103904",1102.63973393227,-0.0389948767521221,0.104351046035971,0.226596779363285,0.790289663083655
"LOC144622050",27.683405708606,-0.0147864483560176,0.171093287835651,0.296429741921473,0.833412646483925
"LOC111103906",250.213204096654,0.0055410574724143,0.119333021977403,0.685628856328795,0.954487757056369
"LOC111103905",130.541878364288,-0.0914295895868548,0.293460370356734,0.0110483841419281,0.350356430103422
"LOC111104856",81.5959572467865,0.0443642570145879,0.108226315125219,0.139804678441828,0.714767025133214
"LOC111104437",1045.01244693147,0.00510148870055543,0.100289083754253,0.884683101785595,0.987221981753091
"LOC111102600",420.854100612182,0.0208021479908854,0.102246699933161,0.523121265044432,0.913951318612271
"LOC111104280",3063.15565494002,-0.0118150116955967,0.11560555299464,0.471587893019869,0.899073737876359
"LOC111102959",404.723750368014,0.028084186048434,0.0988032260585278,0.466731145482125,0.897527793513519
"LOC111104038",1030.93043707163,0.0468538567570132,0.107494889077428,0.132987878760355,0.707221466987704
"LOC111103438",227.80970035904,-0.00763363305111941,0.114296081351592,0.625314748832768,0.942610480033571
"LOC111103439",2437.38632034223,-0.00855778384389856,0.0916837865273091,0.851509028857338,0.982033132377244
"LOC144622051",55.3402976289452,0.0136088831625444,0.186672504332165,NA,NA
"LOC111104801",183.305367795617,0.00438929492544455,0.11219343592402,0.783019379068273,0.972488880436138
"LOC111103480",4021.21328716674,-0.0404651574848221,0.099148474950888,0.302070190806737,0.837499769237756
"LOC111102422",780.385357343633,0.0101621695083513,0.10336751716991,0.73080448835221,0.961125791109375
"LOC144617734",325.219306085684,0.0289719287066216,0.108290823860058,0.261072135492936,0.814555739786535
"LOC111102548",344.079040915005,0.0388324414807131,0.108321524073228,0.172930343629107,0.746084579483296
"LOC111105230",486.131590336505,0.05194592918216,0.112405937901798,0.0844523196428665,0.645058524782741
"LOC111104400",12259.218592648,-0.0457376399746976,0.102480922463592,0.200430197989285,0.767017383710109
"LOC144622052",19.4504820820236,0.000557337336636818,0.109637308462266,0.974830050397931,0.997812067262693
"LOC111104579",78.2647666747689,-0.0239836878034001,0.107076615994506,0.349092712487679,0.8580023357257
"LOC111104616",169.13645224601,0.0051954915394358,0.108622122838241,0.78789685497348,0.9735343632927
"LOC111102821",370.415730088145,-0.00571539735981629,0.106481927029735,0.802115142733854,0.974100234541333
"LOC111103304",12235.134687579,-0.0163523510628415,0.113952365569054,0.376606960928678,0.868505743559546
"LOC111103482",3351.59943753103,0.0567004721776645,0.0925769631975178,0.226812819282131,0.790329234489796
"LOC111104410",1510.29003238199,-0.0334133113666842,0.09284039391818,0.462028554370746,0.896168102873187
"LOC111105153",1190.96298617604,0.0219114146622162,0.102688523364661,0.492487438090597,0.905362245211662
"LOC111105150",3167.0263205375,-0.0282671311034269,0.112071016648922,0.223195692813637,0.787389271569882
"LOC111104759",4398.75265345859,0.0127606015182328,0.118647959687554,0.422707904334673,0.884059514438513
"LOC111104760",559.345612624195,-0.0540437407065214,0.10856053203628,0.0949874493530174,0.659470915468507
"LOC111104142",1810.44011628574,-0.0275336263001413,0.105994218428719,0.321390994262884,0.847917045846288
