"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","pair","DEG_group"
"LOC111125215",381.156364736188,-1.88522373504239,1.7989512243092,-3.49960473828392,0.000465948511585299,0.0491074745315837,0.125124395286704,"C vs. B","C"
"LOC111127169",27.1923965755131,2.79410282327758,2.14262722111016,3.64695824271774,0.000265363027928852,0.0344302953884157,0.0811538023306054,"C vs. B","B"
"LOC111123543",399.508204213818,-2.25985287156925,2.06396141628566,-3.52685919755907,0.000420520329149121,0.0459421566501646,0.116775248223416,"C vs. B","C"
"LOC111122609",59.3624880296321,-17.2244182431411,4.40482552671943,-4.81252064092387,1.49038474097379e-06,0.000697319406079856,0.00197366978985014,"C vs. B","C"
"LOC111127347",502.242416996782,-12.1344167048289,2.05626961966566,-6.42131201915317,1.35104779023014e-10,2.08601778811533e-07,2.4352671380467e-07,"C vs. B","C"
"LOC111126287",151.945759122285,-1.41037383637286,1.25717314057271,-3.58809981748339,0.000333096772285222,0.0397143950894504,0.117686180268905,"C vs. B","C"
"LOC111122615",335.540752064053,-8.13040073387718,2.13606977511788,-4.81864617109188,1.44535615924342e-06,0.000686655356883645,0.0010938714732209,"C vs. B","C"
"LOC111127503",7.78630673895195,-18.2031894023055,2.48474221429163,-7.47043665231686,7.99291425318424e-14,2.46821192138329e-10,1.56017968487775e-10,"C vs. B","C"
"LOC111125416",87.1940975542096,-22.6492432072502,3.52558120102665,-6.64783361913108,2.97438249274607e-11,5.10271840977771e-08,8.38674950619486e-08,"C vs. B","C"
"LOC111125415",65.4770618079863,-22.1172295982907,3.85678228375715,-5.99364392970746,2.05190391443957e-09,2.26295688849621e-06,4.65731431207163e-06,"C vs. B","C"
"LOC111123696",16.1766945460824,-2.26722154523198,1.71801252030305,-3.65345862507367,0.000258731496131218,0.033998419576732,0.0794720038216782,"C vs. B","C"
"LOC111125163",51.3154813753595,-3.21455442091279,2.10626414583557,-3.75538626552761,0.000173074344035214,0.026437102103404,0.0546454085280481,"C vs. B","C"
"LOC111124622",1038.28436433554,-7.94799693520626,1.62078376526479,-5.57749816182906,2.44002362231365e-08,1.75227742923361e-05,2.56847799946888e-05,"C vs. B","C"
"LOC111124623",455.549593814397,-6.67013513854707,1.70610840483326,-4.75544599588818,1.98008788343005e-06,0.000912613639407759,0.00134106446454529,"C vs. B","C"
"LOC111127514",224.812628940208,-3.51221740273767,1.46872324761773,-4.06675116781738,4.76730993706571e-05,0.0109326127298334,0.0187134217156594,"C vs. B","C"
"LOC111125328",638.562957446685,-3.13714921328521,2.38707020337835,-3.66442556086276,0.000247894321764862,0.0327135754534143,0.0760839958209777,"C vs. B","C"
"LOC111125789",159.615354611757,-7.24132683046289,3.16968973353133,-4.21328694236568,2.51680992715001e-05,0.00675818178699064,0.0170610621772496,"C vs. B","C"
"LOC111126892",44.301001882285,-22.724908148479,2.46167147886449,-9.37900864304947,6.6595919414162e-21,1.02824099575466e-16,1.66540983717365e-16,"C vs. B","C"
"LOC111127407",85.0761873228341,-2.65015082927499,1.26424307294662,-3.97463126596007,7.0488377417729e-05,0.0139530839401248,0.0319883773279206,"C vs. B","C"
"LOC111125805",412.311889767317,-5.89935424770203,1.81609327288834,-4.4393337707203,9.02377802589817e-06,0.00316652574363336,0.00421401243921723,"C vs. B","C"
"LOC111126117",130.18451251607,-2.80220377954922,1.63881059541177,-3.82525791555809,0.000130635249486377,0.0218054946169693,0.0459234276846739,"C vs. B","C"
"LOC111123768",75.1242725539829,1.72115762649527,1.56726656479994,3.54206917010348,0.00039700135586007,0.0444181227136194,0.118595528911025,"C vs. B","B"
"LOC111122570",59.4987729889958,4.43762849838973,1.12618594664574,4.59874487105496,4.2504391805723e-06,0.00169383144021438,0.00205768076304138,"C vs. B","B"
"LOC111127359",14.8368235954938,-18.1676638386201,2.64960267648513,-7.01942526576781,2.22782739113129e-12,4.91395070272388e-09,5.31874728518472e-09,"C vs. B","C"
"LOC111125342",213.360600074468,-3.64071680976639,4.14756363814068,-3.53274978807484,0.000411261506789473,0.0456223667556479,0.162780839465879,"C vs. B","C"
"LOC111125521",69.5408900970122,-3.95607354225736,1.52756201833171,-4.13717347195007,3.51610288914502e-05,0.00861724263625383,0.0137715891254002,"C vs. B","C"
"LOC111126999",3161.49179156774,1.3342489839916,1.28982714846749,3.53120288862902,0.000413674309960538,0.0456223667556479,0.138074222174804,"C vs. B","B"
"LOC111126971",78.6813737564956,-4.71182038177031,1.13011429202915,-4.71260516643806,2.44569788204201e-06,0.00106370634644306,0.00103300703578477,"C vs. B","C"
"LOC111125146",135.920623388642,-3.69633682406097,1.25990967048754,-4.23680796334044,2.26719883987766e-05,0.00632265087356561,0.00863643048201372,"C vs. B","C"
"LOC111125091",26.0037115472821,-3.99006024289647,2.20756106158425,-3.88920790053176,0.000100571936172321,0.0173705414502283,0.0385042258681891,"C vs. B","C"
"LOC111127072",515.851734565106,-4.64069880339902,1.13395778811092,-4.67346625712029,2.96158381514764e-06,0.00127019039182999,0.001533379770707,"C vs. B","C"
